年月,銀行,銀行類別,項目,數值,英文項目
9512,總計,本國銀行,戶數,10366828,CL_Cnt
9512,總計,本國銀行,餘額,6198925000000,CL_Bal
9512,中央信託局,本國銀行,戶數,61839,CL_Cnt
9512,中央信託局,本國銀行,餘額,67280000000,CL_Bal
9512,中國農民銀行,本國銀行,戶數,0,CL_Cnt
9512,中國農民銀行,本國銀行,餘額,0,CL_Bal
9512,交通銀行,本國銀行,戶數,0,CL_Cnt
9512,交通銀行,本國銀行,餘額,0,CL_Bal
9512,臺灣銀行,本國銀行,戶數,2875426,CL_Cnt
9512,臺灣銀行,本國銀行,餘額,392450000000,CL_Bal
9512,臺灣土地銀行,本國銀行,戶數,529247,CL_Cnt
9512,臺灣土地銀行,本國銀行,餘額,574142000000,CL_Bal
9512,合作金庫商業銀行,本國銀行,戶數,459517,CL_Cnt
9512,合作金庫商業銀行,本國銀行,餘額,585053000000,CL_Bal
9512,第一商業銀行,本國銀行,戶數,164290,CL_Cnt
9512,第一商業銀行,本國銀行,餘額,284757000000,CL_Bal
9512,華南商業銀行,本國銀行,戶數,352375,CL_Cnt
9512,華南商業銀行,本國銀行,餘額,268542000000,CL_Bal
9512,彰化商業銀行,本國銀行,戶數,125061,CL_Cnt
9512,彰化商業銀行,本國銀行,餘額,217503000000,CL_Bal
9512,華僑商業銀行,本國銀行,戶數,23033,CL_Cnt
9512,華僑商業銀行,本國銀行,餘額,45348000000,CL_Bal
9512,上海商業儲蓄銀行,本國銀行,戶數,42345,CL_Cnt
9512,上海商業儲蓄銀行,本國銀行,餘額,89795000000,CL_Bal
9512,台北富邦銀行,本國銀行,戶數,392213,CL_Cnt
9512,台北富邦銀行,本國銀行,餘額,254807000000,CL_Bal
9512,國泰世華商業銀行,本國銀行,戶數,275175,CL_Cnt
9512,國泰世華商業銀行,本國銀行,餘額,229459000000,CL_Bal
9512,中國輸出入銀行,本國銀行,戶數,0,CL_Cnt
9512,中國輸出入銀行,本國銀行,餘額,0,CL_Bal
9512,高雄銀行,本國銀行,戶數,75497,CL_Cnt
9512,高雄銀行,本國銀行,餘額,49779000000,CL_Bal
9512,兆豐國際商業銀行,本國銀行,戶數,95232,CL_Cnt
9512,兆豐國際商業銀行,本國銀行,餘額,226312000000,CL_Bal
9512,中華開發工業銀行,本國銀行,戶數,72,CL_Cnt
9512,中華開發工業銀行,本國銀行,餘額,50000000,CL_Bal
9512,臺灣工業銀行,本國銀行,戶數,2,CL_Cnt
9512,臺灣工業銀行,本國銀行,餘額,3000000,CL_Bal
9512,華泰商業銀行,本國銀行,戶數,12745,CL_Cnt
9512,華泰商業銀行,本國銀行,餘額,30857000000,CL_Bal
9512,臺灣新光商業銀行,本國銀行,戶數,190052,CL_Cnt
9512,臺灣新光商業銀行,本國銀行,餘額,88679000000,CL_Bal
9512,陽信商業銀行,本國銀行,戶數,59284,CL_Cnt
9512,陽信商業銀行,本國銀行,餘額,68125000000,CL_Bal
9512,板信商業銀行,本國銀行,戶數,95690,CL_Cnt
9512,板信商業銀行,本國銀行,餘額,49455000000,CL_Bal
9512,三信商業銀行,本國銀行,戶數,46439,CL_Cnt
9512,三信商業銀行,本國銀行,餘額,40997000000,CL_Bal
9512,第七商業銀行,本國銀行,戶數,7238,CL_Cnt
9512,第七商業銀行,本國銀行,餘額,13692000000,CL_Bal
9512,聯邦商業銀行,本國銀行,戶數,438786,CL_Cnt
9512,聯邦商業銀行,本國銀行,餘額,136754000000,CL_Bal
9512,中華商業銀行,本國銀行,戶數,199211,CL_Cnt
9512,中華商業銀行,本國銀行,餘額,50301000000,CL_Bal
9512,遠東國際商業銀行,本國銀行,戶數,213699,CL_Cnt
9512,遠東國際商業銀行,本國銀行,餘額,137588000000,CL_Bal
9512,復華商業銀行,本國銀行,戶數,133739,CL_Cnt
9512,復華商業銀行,本國銀行,餘額,115519000000,CL_Bal
9512,永豐商業銀行,本國銀行,戶數,239841,CL_Cnt
9512,永豐商業銀行,本國銀行,餘額,337808000000,CL_Bal
9512,玉山商業銀行,本國銀行,戶數,208977,CL_Cnt
9512,玉山商業銀行,本國銀行,餘額,268128000000,CL_Bal
9512,萬泰商業銀行,本國銀行,戶數,451038,CL_Cnt
9512,萬泰商業銀行,本國銀行,餘額,67893000000,CL_Bal
9512,寶華商業銀行,本國銀行,戶數,106551,CL_Cnt
9512,寶華商業銀行,本國銀行,餘額,44834000000,CL_Bal
9512,台新國際商業銀行,本國銀行,戶數,602124,CL_Cnt
9512,台新國際商業銀行,本國銀行,餘額,298944000000,CL_Bal
9512,大眾商業銀行,本國銀行,戶數,235285,CL_Cnt
9512,大眾商業銀行,本國銀行,餘額,76693000000,CL_Bal
9512,日盛國際商業銀行,本國銀行,戶數,202056,CL_Cnt
9512,日盛國際商業銀行,本國銀行,餘額,100660000000,CL_Bal
9512,安泰商業銀行,本國銀行,戶數,87524,CL_Cnt
9512,安泰商業銀行,本國銀行,餘額,95024000000,CL_Bal
9512,中國信託商業銀行,本國銀行,戶數,763588,CL_Cnt
9512,中國信託商業銀行,本國銀行,餘額,388830000000,CL_Bal
9512,慶豐商業銀行,本國銀行,戶數,49558,CL_Cnt
9512,慶豐商業銀行,本國銀行,餘額,20135000000,CL_Bal
9512,臺灣中小企業銀行,本國銀行,戶數,128630,CL_Cnt
9512,臺灣中小企業銀行,本國銀行,餘額,180238000000,CL_Bal
9512,台北國際商業銀行,本國銀行,戶數,0,CL_Cnt
9512,台北國際商業銀行,本國銀行,餘額,0,CL_Bal
9512,新竹國際商業銀行,本國銀行,戶數,262532,CL_Cnt
9512,新竹國際商業銀行,本國銀行,餘額,164233000000,CL_Bal
9512,臺中商業銀行,本國銀行,戶數,69918,CL_Cnt
9512,臺中商業銀行,本國銀行,餘額,61153000000,CL_Bal
9512,京城商業銀行,本國銀行,戶數,30727,CL_Cnt
9512,京城商業銀行,本國銀行,餘額,53692000000,CL_Bal
9512,花蓮區中小企業銀行,本國銀行,戶數,3057,CL_Cnt
9512,花蓮區中小企業銀行,本國銀行,餘額,1853000000,CL_Bal
9512,臺東區中小企業銀行,本國銀行,戶數,57215,CL_Cnt
9512,臺東區中小企業銀行,本國銀行,餘額,21560000000,CL_Bal
9512,總計,本國銀行,戶數,193738,CL_Cnt
9512,總計,本國銀行,餘額,142717000000,CL_Bal
9512,日商瑞穗實業銀行,本國銀行,戶數,0,CL_Cnt
9512,日商瑞穗實業銀行,本國銀行,餘額,0,CL_Bal
9512,美商花旗銀行,本國銀行,戶數,66466,CL_Cnt
9512,美商花旗銀行,本國銀行,餘額,41023000000,CL_Bal
9512,美商美國銀行,本國銀行,戶數,15,CL_Cnt
9512,美商美國銀行,本國銀行,餘額,11000000,CL_Bal
9512,泰國盤谷銀行,本國銀行,戶數,3,CL_Cnt
9512,泰國盤谷銀行,本國銀行,餘額,2000000,CL_Bal
9512,美國運通銀行,本國銀行,戶數,30570,CL_Cnt
9512,美國運通銀行,本國銀行,餘額,4414000000,CL_Bal
9512,菲律賓首都銀行,本國銀行,戶數,74,CL_Cnt
9512,菲律賓首都銀行,本國銀行,餘額,6000000,CL_Bal
