年月,銀行,銀行類別,項目,數值
9608,總計,本國銀行,戶數,9752092
9608,總計,本國銀行,餘額,6326100000000
9608,中央信託局,本國銀行,戶數,0
9608,中央信託局,本國銀行,餘額,0
9608,臺灣銀行,本國銀行,戶數,3023549
9608,臺灣銀行,本國銀行,餘額,489100000000
9608,臺灣土地銀行,本國銀行,戶數,510565
9608,臺灣土地銀行,本國銀行,餘額,602980000000
9608,合作金庫商業銀行,本國銀行,戶數,457792
9608,合作金庫商業銀行,本國銀行,餘額,617486000000
9608,第一商業銀行,本國銀行,戶數,152004
9608,第一商業銀行,本國銀行,餘額,299691000000
9608,華南商業銀行,本國銀行,戶數,338527
9608,華南商業銀行,本國銀行,餘額,295948000000
9608,彰化商業銀行,本國銀行,戶數,122827
9608,彰化商業銀行,本國銀行,餘額,224480000000
9608,華僑商業銀行,本國銀行,戶數,21397
9608,華僑商業銀行,本國銀行,餘額,42319000000
9608,上海商業儲蓄銀行,本國銀行,戶數,46000
9608,上海商業儲蓄銀行,本國銀行,餘額,96296000000
9608,台北富邦銀行,本國銀行,戶數,337721
9608,台北富邦銀行,本國銀行,餘額,263193000000
9608,國泰世華商業銀行,本國銀行,戶數,205467
9608,國泰世華商業銀行,本國銀行,餘額,254175000000
9608,中國輸出入銀行,本國銀行,戶數,0
9608,中國輸出入銀行,本國銀行,餘額,0
9608,高雄銀行,本國銀行,戶數,75393
9608,高雄銀行,本國銀行,餘額,52756000000
9608,兆豐國際商業銀行,本國銀行,戶數,90679
9608,兆豐國際商業銀行,本國銀行,餘額,230050000000
9608,中華開發工業銀行,本國銀行,戶數,78
9608,中華開發工業銀行,本國銀行,餘額,56000000
9608,臺灣工業銀行,本國銀行,戶數,2
9608,臺灣工業銀行,本國銀行,餘額,3000000
9608,稻江商業銀行,本國銀行,戶數,21900
9608,稻江商業銀行,本國銀行,餘額,22933000000
9608,華泰商業銀行,本國銀行,戶數,11054
9608,華泰商業銀行,本國銀行,餘額,28575000000
9608,臺灣新光商業銀行,本國銀行,戶數,143691
9608,臺灣新光商業銀行,本國銀行,餘額,88844000000
9608,陽信商業銀行,本國銀行,戶數,63349
9608,陽信商業銀行,本國銀行,餘額,68699000000
9608,板信商業銀行,本國銀行,戶數,79020
9608,板信商業銀行,本國銀行,餘額,47734000000
9608,三信商業銀行,本國銀行,戶數,52285
9608,三信商業銀行,本國銀行,餘額,39839000000
9608,第七商業銀行,本國銀行,戶數,0
9608,第七商業銀行,本國銀行,餘額,0
9608,聯邦商業銀行,本國銀行,戶數,396105
9608,聯邦商業銀行,本國銀行,餘額,134900000000
9608,中華商業銀行,本國銀行,戶數,148141
9608,中華商業銀行,本國銀行,餘額,37706000000
9608,遠東國際商業銀行,本國銀行,戶數,210746
9608,遠東國際商業銀行,本國銀行,餘額,136526000000
9608,復華商業銀行,本國銀行,戶數,116990
9608,復華商業銀行,本國銀行,餘額,105663000000
9608,永豐商業銀行,本國銀行,戶數,211858
9608,永豐商業銀行,本國銀行,餘額,344937000000
9608,玉山商業銀行,本國銀行,戶數,186928
9608,玉山商業銀行,本國銀行,餘額,284585000000
9608,萬泰商業銀行,本國銀行,戶數,394907
9608,萬泰商業銀行,本國銀行,餘額,60876000000
9608,寶華商業銀行,本國銀行,戶數,84758
9608,寶華商業銀行,本國銀行,餘額,36559000000
9608,台新國際商業銀行,本國銀行,戶數,599475
9608,台新國際商業銀行,本國銀行,餘額,284265000000
9608,大眾商業銀行,本國銀行,戶數,191134
9608,大眾商業銀行,本國銀行,餘額,70610000000
9608,日盛國際商業銀行,本國銀行,戶數,159890
9608,日盛國際商業銀行,本國銀行,餘額,100658000000
9608,安泰商業銀行,本國銀行,戶數,84560
9608,安泰商業銀行,本國銀行,餘額,84753000000
9608,中國信託商業銀行,本國銀行,戶數,644866
9608,中國信託商業銀行,本國銀行,餘額,365354000000
9608,慶豐商業銀行,本國銀行,戶數,35522
9608,慶豐商業銀行,本國銀行,餘額,15370000000
9608,臺灣中小企業銀行,本國銀行,戶數,125673
9608,臺灣中小企業銀行,本國銀行,餘額,200149000000
9608,台北國際商業銀行,本國銀行,戶數,0
9608,台北國際商業銀行,本國銀行,餘額,0
9608,渣打國際商業銀行,本國銀行,戶數,266954
9608,渣打國際商業銀行,本國銀行,餘額,168440000000
9608,臺中商業銀行,本國銀行,戶數,60354
9608,臺中商業銀行,本國銀行,餘額,57543000000
9608,京城商業銀行,本國銀行,戶數,32887
9608,京城商業銀行,本國銀行,餘額,53956000000
9608,花蓮區中小企業銀行,本國銀行,戶數,2522
9608,花蓮區中小企業銀行,本國銀行,餘額,1568000000
9608,臺東區中小企業銀行,本國銀行,戶數,44522
9608,臺東區中小企業銀行,本國銀行,餘額,16525000000
9608,總計,本國銀行,戶數,135167
9608,總計,本國銀行,餘額,118439000000
9608,日商瑞穗實業銀行,本國銀行,戶數,0
9608,日商瑞穗實業銀行,本國銀行,餘額,0
9608,美商花旗銀行,本國銀行,戶數,55439
9608,美商花旗銀行,本國銀行,餘額,33937000000
9608,美商美國銀行,本國銀行,戶數,17
9608,美商美國銀行,本國銀行,餘額,11000000
9608,泰國盤谷銀行,本國銀行,戶數,2
9608,泰國盤谷銀行,本國銀行,餘額,1000000
9608,美國運通銀行,本國銀行,戶數,23069
9608,美國運通銀行,本國銀行,餘額,2991000000
9608,菲律賓首都銀行,本國銀行,戶數,47
9608,菲律賓首都銀行,本國銀行,餘額,4000000
9608,美商美國紐約銀行,本國銀行,戶數,0
9608,美商美國紐約銀行,本國銀行,餘額,0
9608,新加坡大華銀行,本國銀行,戶數,0
9608,新加坡大華銀行,本國銀行,餘額,0
9608,美商道富銀行,本國銀行,戶數,0
9608,美商道富銀行,本國銀行,餘額,0
9608,法國興業銀行,本國銀行,戶數,0
9608,法國興業銀行,本國銀行,餘額,0
9608,荷商荷蘭銀行,本國銀行,戶數,3503
9608,荷商荷蘭銀行,本國銀行,餘額,4467000000
9608,德商德意志銀行,本國銀行,戶數,0
9608,德商德意志銀行,本國銀行,餘額,0
9608,香港東亞銀行,本國銀行,戶數,326
9608,香港東亞銀行,本國銀行,餘額,82000000
9608,美商摩根大通銀行,本國銀行,戶數,0
9608,美商摩根大通銀行,本國銀行,餘額,0
9608,新加坡商星展銀行,本國銀行,戶數,0
9608,新加坡商星展銀行,本國銀行,餘額,0
9608,比利時商富通銀行,本國銀行,戶數,0
9608,比利時商富通銀行,本國銀行,餘額,0
9608,香港上海匯豐銀行,本國銀行,戶數,52709
9608,香港上海匯豐銀行,本國銀行,餘額,76792000000
9608,法商法國巴黎銀行,本國銀行,戶數,34
9608,法商法國巴黎銀行,本國銀行,餘額,93000000
9608,英商渣打銀行,本國銀行,戶數,0
9608,英商渣打銀行,本國銀行,餘額,0
9608,新加坡商新加坡華僑銀行,本國銀行,戶數,0
9608,新加坡商新加坡華僑銀行,本國銀行,餘額,0
9608,法國東方匯理銀行,本國銀行,戶數,9
9608,法國東方匯理銀行,本國銀行,餘額,26000000
9608,斐商標準銀行,本國銀行,戶數,0
9608,斐商標準銀行,本國銀行,餘額,0
9608,加拿大商豐業銀行,本國銀行,戶數,0
9608,加拿大商豐業銀行,本國銀行,餘額,0
9608,瑞士商瑞士銀行,本國銀行,戶數,0
9608,瑞士商瑞士銀行,本國銀行,餘額,0
