年月,銀行,銀行類別,項目,數值
10002,總計,本國銀行,戶數,8750955
10002,總計,本國銀行,餘額,6569813000000
10002,臺灣銀行,本國銀行,戶數,4079160
10002,臺灣銀行,本國銀行,餘額,593331000000
10002,臺灣土地銀行,本國銀行,戶數,435390
10002,臺灣土地銀行,本國銀行,餘額,640282000000
10002,合作金庫商業銀行,本國銀行,戶數,309686
10002,合作金庫商業銀行,本國銀行,餘額,577921000000
10002,第一商業銀行,本國銀行,戶數,138349
10002,第一商業銀行,本國銀行,餘額,344817000000
10002,華南商業銀行,本國銀行,戶數,193372
10002,華南商業銀行,本國銀行,餘額,370446000000
10002,彰化商業銀行,本國銀行,戶數,128251
10002,彰化商業銀行,本國銀行,餘額,298614000000
10002,上海商業儲蓄銀行,本國銀行,戶數,38540
10002,上海商業儲蓄銀行,本國銀行,餘額,110398000000
10002,台北富邦銀行,本國銀行,戶數,320393
10002,台北富邦銀行,本國銀行,餘額,305889000000
10002,國泰世華商業銀行,本國銀行,戶數,97300
10002,國泰世華商業銀行,本國銀行,餘額,321794000000
10002,中國輸出入銀行,本國銀行,戶數,0
10002,中國輸出入銀行,本國銀行,餘額,0
10002,高雄銀行,本國銀行,戶數,83678
10002,高雄銀行,本國銀行,餘額,49633000000
10002,兆豐國際商業銀行,本國銀行,戶數,65685
10002,兆豐國際商業銀行,本國銀行,餘額,168735000000
10002,花旗,本國銀行,戶數,191011
10002,花旗,本國銀行,餘額,109225000000
10002,中華開發工業銀行,本國銀行,戶數,47
10002,中華開發工業銀行,本國銀行,餘額,23000000
10002,臺灣工業銀行,本國銀行,戶數,2
10002,臺灣工業銀行,本國銀行,餘額,2000000
10002,匯豐,本國銀行,戶數,67297
10002,匯豐,本國銀行,餘額,92438000000
10002,大台北商業銀行,本國銀行,戶數,3665
10002,大台北商業銀行,本國銀行,餘額,12599000000
10002,華泰商業銀行,本國銀行,戶數,8134
10002,華泰商業銀行,本國銀行,餘額,21257000000
10002,臺灣新光商業銀行,本國銀行,戶數,106700
10002,臺灣新光商業銀行,本國銀行,餘額,113135000000
10002,陽信商業銀行,本國銀行,戶數,40038
10002,陽信商業銀行,本國銀行,餘額,60729000000
10002,板信商業銀行,本國銀行,戶數,39851
10002,板信商業銀行,本國銀行,餘額,39569000000
10002,三信商業銀行,本國銀行,戶數,60396
10002,三信商業銀行,本國銀行,餘額,39407000000
10002,聯邦商業銀行,本國銀行,戶數,89749
10002,聯邦商業銀行,本國銀行,餘額,99820000000
10002,遠東國際商業銀行,本國銀行,戶數,206770
10002,遠東國際商業銀行,本國銀行,餘額,120577000000
10002,元大商業銀行,本國銀行,戶數,64254
10002,元大商業銀行,本國銀行,餘額,99802000000
10002,永豐商業銀行,本國銀行,戶數,140631
10002,永豐商業銀行,本國銀行,餘額,265172000000
10002,玉山商業銀行,本國銀行,戶數,158458
10002,玉山商業銀行,本國銀行,餘額,259091000000
10002,萬泰商業銀行,本國銀行,戶數,228051
10002,萬泰商業銀行,本國銀行,餘額,36099000000
10002,台新國際商業銀行,本國銀行,戶數,283538
10002,台新國際商業銀行,本國銀行,餘額,292641000000
10002,大眾商業銀行,本國銀行,戶數,140554
10002,大眾商業銀行,本國銀行,餘額,115649000000
10002,日盛國際商業銀行,本國銀行,戶數,61902
10002,日盛國際商業銀行,本國銀行,餘額,67193000000
10002,安泰商業銀行,本國銀行,戶數,59021
10002,安泰商業銀行,本國銀行,餘額,74294000000
10002,中國信託商業銀行,本國銀行,戶數,441958
10002,中國信託商業銀行,本國銀行,餘額,361051000000
10002,慶豐商業銀行,本國銀行,戶數,0
10002,慶豐商業銀行,本國銀行,餘額,0
10002,臺灣中小企業銀行,本國銀行,戶數,127296
10002,臺灣中小企業銀行,本國銀行,餘額,197142000000
10002,渣打國際商業銀行,本國銀行,戶數,289624
10002,渣打國際商業銀行,本國銀行,餘額,234580000000
10002,台中商業銀行,本國銀行,戶數,31072
10002,台中商業銀行,本國銀行,餘額,44473000000
10002,京城商業銀行,本國銀行,戶數,21132
10002,京城商業銀行,本國銀行,餘額,31986000000
10002,總計,外國銀行在台分行,戶數,87915
10002,總計,外國銀行在台分行,餘額,55978000000
10002,日商瑞穗實業銀行,外國銀行在台分行,戶數,0
10002,日商瑞穗實業銀行,外國銀行在台分行,餘額,0
10002,美商美國銀行,外國銀行在台分行,戶數,10
10002,美商美國銀行,外國銀行在台分行,餘額,2000000
10002,泰國盤谷銀行,外國銀行在台分行,戶數,0
10002,泰國盤谷銀行,外國銀行在台分行,餘額,0
10002,菲律賓首都銀行,外國銀行在台分行,戶數,23
10002,菲律賓首都銀行,外國銀行在台分行,餘額,4000000
10002,美商美國紐約梅隆銀行,外國銀行在台分行,戶數,0
10002,美商美國紐約梅隆銀行,外國銀行在台分行,餘額,0
10002,新加坡大華銀行,外國銀行在台分行,戶數,0
10002,新加坡大華銀行,外國銀行在台分行,餘額,0
10002,美商道富銀行,外國銀行在台分行,戶數,0
10002,美商道富銀行,外國銀行在台分行,餘額,0
10002,法國興業銀行,外國銀行在台分行,戶數,0
10002,法國興業銀行,外國銀行在台分行,餘額,0
10002,澳商澳盛銀行,外國銀行在台分行,戶數,51663
10002,澳商澳盛銀行,外國銀行在台分行,餘額,13992000000
10002,德商德意志銀行,外國銀行在台分行,戶數,0
10002,德商德意志銀行,外國銀行在台分行,餘額,0
10002,香港東亞銀行,外國銀行在台分行,戶數,31
10002,香港東亞銀行,外國銀行在台分行,餘額,5000000
10002,美商摩根大通銀行,外國銀行在台分行,戶數,0
10002,美商摩根大通銀行,外國銀行在台分行,餘額,0
10002,新加坡商星展銀行,外國銀行在台分行,戶數,36168
10002,新加坡商星展銀行,外國銀行在台分行,餘額,41911000000
10002,比利時商富通銀行,外國銀行在台分行,戶數,0
10002,比利時商富通銀行,外國銀行在台分行,餘額,0
10002,法商法國巴黎銀行,外國銀行在台分行,戶數,20
10002,法商法國巴黎銀行,外國銀行在台分行,餘額,63000000
10002,英商渣打銀行,外國銀行在台分行,戶數,0
10002,英商渣打銀行,外國銀行在台分行,餘額,0
10002,新加坡商新加坡華僑銀行,外國銀行在台分行,戶數,0
10002,新加坡商新加坡華僑銀行,外國銀行在台分行,餘額,0
10002,法國東方匯理銀行,外國銀行在台分行,戶數,0
10002,法國東方匯理銀行,外國銀行在台分行,餘額,0
10002,斐商標準銀行,外國銀行在台分行,戶數,0
10002,斐商標準銀行,外國銀行在台分行,餘額,0
10002,加拿大商豐業銀行,外國銀行在台分行,戶數,0
10002,加拿大商豐業銀行,外國銀行在台分行,餘額,0
10002,瑞士商瑞士銀行,外國銀行在台分行,戶數,0
10002,瑞士商瑞士銀行,外國銀行在台分行,餘額,0
10002,荷蘭商安智銀行,外國銀行在台分行,戶數,0
10002,荷蘭商安智銀行,外國銀行在台分行,餘額,0
10002,美商美聯銀行,外國銀行在台分行,戶數,0
10002,美商美聯銀行,外國銀行在台分行,餘額,0
10002,澳商澳洲紐西蘭銀行,外國銀行在台分行,戶數,0
10002,澳商澳洲紐西蘭銀行,外國銀行在台分行,餘額,0
10002,美商富國銀行,外國銀行在台分行,戶數,0
10002,美商富國銀行,外國銀行在台分行,餘額,0
10002,日商三菱東京日聯銀行,外國銀行在台分行,戶數,0
10002,日商三菱東京日聯銀行,外國銀行在台分行,餘額,0
10002,比利時商比利時聯合銀行,外國銀行在台分行,戶數,0
10002,比利時商比利時聯合銀行,外國銀行在台分行,餘額,0
10002,日商三井住友銀行,外國銀行在台分行,戶數,0
10002,日商三井住友銀行,外國銀行在台分行,餘額,0
10002,英商巴克萊銀行,外國銀行在台分行,戶數,0
10002,英商巴克萊銀行,外國銀行在台分行,餘額,0
10002,瑞士商瑞士信貸銀行,外國銀行在台分行,戶數,0
10002,瑞士商瑞士信貸銀行,外國銀行在台分行,餘額,0
10002,美商花旗銀行,外國銀行在台分行,戶數,0
10002,美商花旗銀行,外國銀行在台分行,餘額,0
