年月,銀行,銀行類別,項目,數值
9612,總計,本國銀行,戶數,9544387
9612,總計,本國銀行,餘額,6337339000000
9612,中央信託局,本國銀行,戶數,0
9612,中央信託局,本國銀行,餘額,0
9612,臺灣銀行,本國銀行,戶數,3241884
9612,臺灣銀行,本國銀行,餘額,505560000000
9612,臺灣土地銀行,本國銀行,戶數,507213
9612,臺灣土地銀行,本國銀行,餘額,629976000000
9612,合作金庫商業銀行,本國銀行,戶數,454904
9612,合作金庫商業銀行,本國銀行,餘額,609510000000
9612,第一商業銀行,本國銀行,戶數,150503
9612,第一商業銀行,本國銀行,餘額,309206000000
9612,華南商業銀行,本國銀行,戶數,324537
9612,華南商業銀行,本國銀行,餘額,292811000000
9612,彰化商業銀行,本國銀行,戶數,122444
9612,彰化商業銀行,本國銀行,餘額,230435000000
9612,花旗,本國銀行,戶數,20269
9612,花旗,本國銀行,餘額,40083000000
9612,上海商業儲蓄銀行,本國銀行,戶數,51855
9612,上海商業儲蓄銀行,本國銀行,餘額,98169000000
9612,台北富邦銀行,本國銀行,戶數,338971
9612,台北富邦銀行,本國銀行,餘額,264503000000
9612,國泰世華商業銀行,本國銀行,戶數,188627
9612,國泰世華商業銀行,本國銀行,餘額,260158000000
9612,中國輸出入銀行,本國銀行,戶數,0
9612,中國輸出入銀行,本國銀行,餘額,0
9612,高雄銀行,本國銀行,戶數,77719
9612,高雄銀行,本國銀行,餘額,52055000000
9612,兆豐國際商業銀行,本國銀行,戶數,89814
9612,兆豐國際商業銀行,本國銀行,餘額,235499000000
9612,中華開發工業銀行,本國銀行,戶數,82
9612,中華開發工業銀行,本國銀行,餘額,57000000
9612,臺灣工業銀行,本國銀行,戶數,2
9612,臺灣工業銀行,本國銀行,餘額,3000000
9612,稻江商業銀行,本國銀行,戶數,4558
9612,稻江商業銀行,本國銀行,餘額,9370000000
9612,華泰商業銀行,本國銀行,戶數,10754
9612,華泰商業銀行,本國銀行,餘額,28910000000
9612,臺灣新光商業銀行,本國銀行,戶數,133629
9612,臺灣新光商業銀行,本國銀行,餘額,91093000000
9612,陽信商業銀行,本國銀行,戶數,62254
9612,陽信商業銀行,本國銀行,餘額,63504000000
9612,板信商業銀行,本國銀行,戶數,67000
9612,板信商業銀行,本國銀行,餘額,44691000000
9612,三信商業銀行,本國銀行,戶數,55270
