年月,銀行,銀行類別,項目,數值,英文項目
9605,總計,本國銀行,戶數,10101436,CL_Cnt
9605,總計,本國銀行,餘額,6253524000000,CL_Bal
9605,中央信託局,本國銀行,戶數,58940,CL_Cnt
9605,中央信託局,本國銀行,餘額,64858000000,CL_Bal
9605,交通銀行,本國銀行,戶數,0,CL_Cnt
9605,交通銀行,本國銀行,餘額,0,CL_Bal
9605,臺灣銀行,本國銀行,戶數,3070884,CL_Cnt
9605,臺灣銀行,本國銀行,餘額,417732000000,CL_Bal
9605,臺灣土地銀行,本國銀行,戶數,513669,CL_Cnt
9605,臺灣土地銀行,本國銀行,餘額,586780000000,CL_Bal
9605,合作金庫商業銀行,本國銀行,戶數,463106,CL_Cnt
9605,合作金庫商業銀行,本國銀行,餘額,622827000000,CL_Bal
9605,第一商業銀行,本國銀行,戶數,154768,CL_Cnt
9605,第一商業銀行,本國銀行,餘額,289244000000,CL_Bal
9605,華南商業銀行,本國銀行,戶數,340775,CL_Cnt
9605,華南商業銀行,本國銀行,餘額,284720000000,CL_Bal
9605,彰化商業銀行,本國銀行,戶數,123171,CL_Cnt
9605,彰化商業銀行,本國銀行,餘額,221194000000,CL_Bal
9605,華僑商業銀行,本國銀行,戶數,22017,CL_Cnt
9605,華僑商業銀行,本國銀行,餘額,43873000000,CL_Bal
9605,上海商業儲蓄銀行,本國銀行,戶數,43628,CL_Cnt
9605,上海商業儲蓄銀行,本國銀行,餘額,91270000000,CL_Bal
9605,台北富邦銀行,本國銀行,戶數,355983,CL_Cnt
9605,台北富邦銀行,本國銀行,餘額,257784000000,CL_Bal
9605,國泰世華商業銀行,本國銀行,戶數,222658,CL_Cnt
9605,國泰世華商業銀行,本國銀行,餘額,249157000000,CL_Bal
9605,中國輸出入銀行,本國銀行,戶數,0,CL_Cnt
9605,中國輸出入銀行,本國銀行,餘額,0,CL_Bal
9605,高雄銀行,本國銀行,戶數,76854,CL_Cnt
9605,高雄銀行,本國銀行,餘額,52491000000,CL_Bal
9605,兆豐國際商業銀行,本國銀行,戶數,92241,CL_Cnt
9605,兆豐國際商業銀行,本國銀行,餘額,230586000000,CL_Bal
9605,中華開發工業銀行,本國銀行,戶數,76,CL_Cnt
9605,中華開發工業銀行,本國銀行,餘額,53000000,CL_Bal
9605,臺灣工業銀行,本國銀行,戶數,2,CL_Cnt
9605,臺灣工業銀行,本國銀行,餘額,3000000,CL_Bal
9605,華泰商業銀行,本國銀行,戶數,11651,CL_Cnt
9605,華泰商業銀行,本國銀行,餘額,29584000000,CL_Bal
9605,臺灣新光商業銀行,本國銀行,戶數,155887,CL_Cnt
9605,臺灣新光商業銀行,本國銀行,餘額,88483000000,CL_Bal
9605,陽信商業銀行,本國銀行,戶數,62256,CL_Cnt
9605,陽信商業銀行,本國銀行,餘額,70135000000,CL_Bal
9605,板信商業銀行,本國銀行,戶數,84466,CL_Cnt
9605,板信商業銀行,本國銀行,餘額,46784000000,CL_Bal
9605,三信商業銀行,本國銀行,戶數,49954,CL_Cnt
9605,三信商業銀行,本國銀行,餘額,40198000000,CL_Bal
9605,第七商業銀行,本國銀行,戶數,0,CL_Cnt
9605,第七商業銀行,本國銀行,餘額,0,CL_Bal
9605,聯邦商業銀行,本國銀行,戶數,406365,CL_Cnt
9605,聯邦商業銀行,本國銀行,餘額,138319000000,CL_Bal
9605,中華商業銀行,本國銀行,戶數,166907,CL_Cnt
9605,中華商業銀行,本國銀行,餘額,42097000000,CL_Bal
9605,遠東國際商業銀行,本國銀行,戶數,210936,CL_Cnt
9605,遠東國際商業銀行,本國銀行,餘額,140625000000,CL_Bal
9605,復華商業銀行,本國銀行,戶數,122988,CL_Cnt
9605,復華商業銀行,本國銀行,餘額,108700000000,CL_Bal
9605,永豐商業銀行,本國銀行,戶數,218863,CL_Cnt
9605,永豐商業銀行,本國銀行,餘額,336094000000,CL_Bal
9605,玉山商業銀行,本國銀行,戶數,195039,CL_Cnt
9605,玉山商業銀行,本國銀行,餘額,281286000000,CL_Bal
9605,萬泰商業銀行,本國銀行,戶數,417070,CL_Cnt
9605,萬泰商業銀行,本國銀行,餘額,63295000000,CL_Bal
9605,寶華商業銀行,本國銀行,戶數,91488,CL_Cnt
9605,寶華商業銀行,本國銀行,餘額,39607000000,CL_Bal
9605,台新國際商業銀行,本國銀行,戶數,625072,CL_Cnt
9605,台新國際商業銀行,本國銀行,餘額,285760000000,CL_Bal
9605,大眾商業銀行,本國銀行,戶數,229705,CL_Cnt
9605,大眾商業銀行,本國銀行,餘額,73876000000,CL_Bal
9605,日盛國際商業銀行,本國銀行,戶數,171401,CL_Cnt
9605,日盛國際商業銀行,本國銀行,餘額,95995000000,CL_Bal
9605,安泰商業銀行,本國銀行,戶數,85196,CL_Cnt
9605,安泰商業銀行,本國銀行,餘額,91338000000,CL_Bal
9605,中國信託商業銀行,本國銀行,戶數,683020,CL_Cnt
9605,中國信託商業銀行,本國銀行,餘額,366528000000,CL_Bal
9605,慶豐商業銀行,本國銀行,戶數,42089,CL_Cnt
9605,慶豐商業銀行,本國銀行,餘額,16981000000,CL_Bal
9605,臺灣中小企業銀行,本國銀行,戶數,124500,CL_Cnt
9605,臺灣中小企業銀行,本國銀行,餘額,189218000000,CL_Bal
9605,台北國際商業銀行,本國銀行,戶數,0,CL_Cnt
9605,台北國際商業銀行,本國銀行,餘額,0,CL_Bal
9605,新竹國際商業銀行,本國銀行,戶數,258674,CL_Cnt
9605,新竹國際商業銀行,本國銀行,餘額,162755000000,CL_Bal
9605,臺中商業銀行,本國銀行,戶數,63645,CL_Cnt
9605,臺中商業銀行,本國銀行,餘額,59153000000,CL_Bal
9605,京城商業銀行,本國銀行,戶數,33217,CL_Cnt
9605,京城商業銀行,本國銀行,餘額,54135000000,CL_Bal
9605,花蓮區中小企業銀行,本國銀行,戶數,2682,CL_Cnt
9605,花蓮區中小企業銀行,本國銀行,餘額,1652000000,CL_Bal
9605,臺東區中小企業銀行,本國銀行,戶數,49593,CL_Cnt
9605,臺東區中小企業銀行,本國銀行,餘額,18357000000,CL_Bal
9605,總計,本國銀行,戶數,152299,CL_Cnt
9605,總計,本國銀行,餘額,128838000000,CL_Bal
9605,日商瑞穗實業銀行,本國銀行,戶數,0,CL_Cnt
9605,日商瑞穗實業銀行,本國銀行,餘額,0,CL_Bal
9605,美商花旗銀行,本國銀行,戶數,57625,CL_Cnt
9605,美商花旗銀行,本國銀行,餘額,32943000000,CL_Bal
9605,美商美國銀行,本國銀行,戶數,16,CL_Cnt
9605,美商美國銀行,本國銀行,餘額,10000000,CL_Bal
9605,泰國盤谷銀行,本國銀行,戶數,2,CL_Cnt
9605,泰國盤谷銀行,本國銀行,餘額,1000000,CL_Bal
9605,美國運通銀行,本國銀行,戶數,25745,CL_Cnt
9605,美國運通銀行,本國銀行,餘額,3455000000,CL_Bal
9605,菲律賓首都銀行,本國銀行,戶數,56,CL_Cnt
9605,菲律賓首都銀行,本國銀行,餘額,5000000,CL_Bal
9605,美商美國紐約銀行,本國銀行,戶數,0,CL_Cnt
9605,美商美國紐約銀行,本國銀行,餘額,0,CL_Bal
9605,新加坡大華銀行,本國銀行,戶數,0,CL_Cnt
9605,新加坡大華銀行,本國銀行,餘額,0,CL_Bal
9605,美商道富銀行,本國銀行,戶數,0,CL_Cnt
9605,美商道富銀行,本國銀行,餘額,0,CL_Bal
9605,法國興業銀行,本國銀行,戶數,0,CL_Cnt
9605,法國興業銀行,本國銀行,餘額,0,CL_Bal
9605,荷商荷蘭銀行,本國銀行,戶數,3315,CL_Cnt
9605,荷商荷蘭銀行,本國銀行,餘額,4234000000,CL_Bal
9605,德商德意志銀行,本國銀行,戶數,0,CL_Cnt
9605,德商德意志銀行,本國銀行,餘額,0,CL_Bal
9605,香港東亞銀行,本國銀行,戶數,386,CL_Cnt
9605,香港東亞銀行,本國銀行,餘額,104000000,CL_Bal
9605,美商摩根大通銀行,本國銀行,戶數,0,CL_Cnt
9605,美商摩根大通銀行,本國銀行,餘額,0,CL_Bal
9605,新加坡商星展銀行,本國銀行,戶數,0,CL_Cnt
9605,新加坡商星展銀行,本國銀行,餘額,0,CL_Bal
9605,比利時商富通銀行,本國銀行,戶數,0,CL_Cnt
9605,比利時商富通銀行,本國銀行,餘額,0,CL_Bal
9605,香港上海匯豐銀行,本國銀行,戶數,55410,CL_Cnt
9605,香港上海匯豐銀行,本國銀行,餘額,79895000000,CL_Bal
9605,法商法國巴黎銀行,本國銀行,戶數,37,CL_Cnt
9605,法商法國巴黎銀行,本國銀行,餘額,100000000,CL_Bal
9605,英商渣打銀行,本國銀行,戶數,9687,CL_Cnt
9605,英商渣打銀行,本國銀行,餘額,8036000000,CL_Bal
9605,新加坡商新加坡華僑銀行,本國銀行,戶數,0,CL_Cnt
9605,新加坡商新加坡華僑銀行,本國銀行,餘額,0,CL_Bal
9605,法國東方匯理銀行,本國銀行,戶數,9,CL_Cnt
9605,法國東方匯理銀行,本國銀行,餘額,27000000,CL_Bal
9605,斐商標準銀行,本國銀行,戶數,0,CL_Cnt
9605,斐商標準銀行,本國銀行,餘額,0,CL_Bal
9605,加拿大商豐業銀行,本國銀行,戶數,0,CL_Cnt
9605,加拿大商豐業銀行,本國銀行,餘額,0,CL_Bal
9605,瑞士商瑞士銀行,本國銀行,戶數,0,CL_Cnt
9605,瑞士商瑞士銀行,本國銀行,餘額,0,CL_Bal
9605,荷蘭商安智銀行,本國銀行,戶數,1,CL_Cnt
9605,荷蘭商安智銀行,本國銀行,餘額,1000000,CL_Bal
9605,美商美聯銀行,本國銀行,戶數,0,CL_Cnt
9605,美商美聯銀行,本國銀行,餘額,0,CL_Bal
9605,澳商澳洲紐西蘭銀行,本國銀行,戶數,1,CL_Cnt
9605,澳商澳洲紐西蘭銀行,本國銀行,餘額,3000000,CL_Bal
9605,美商富國銀行,本國銀行,戶數,0,CL_Cnt
9605,美商富國銀行,本國銀行,餘額,0,CL_Bal
9605,日商三菱東京日聯銀行,本國銀行,戶數,0,CL_Cnt
9605,日商三菱東京日聯銀行,本國銀行,餘額,0,CL_Bal
9605,比利時商比利時聯合銀行,本國銀行,戶數,9,CL_Cnt
9605,比利時商比利時聯合銀行,本國銀行,餘額,25000000,CL_Bal
9605,法商佳信銀行,本國銀行,戶數,0,CL_Cnt
9605,法商佳信銀行,本國銀行,餘額,0,CL_Bal
9605,日商三井住友銀行,本國銀行,戶數,0,CL_Cnt
9605,日商三井住友銀行,本國銀行,餘額,0,CL_Bal
9605,英商巴克萊銀行,本國銀行,戶數,0,CL_Cnt
9605,英商巴克萊銀行,本國銀行,餘額,0,CL_Bal
9605,總計,本國銀行,戶數,146692,CL_Cnt
9605,總計,本國銀行,餘額,185515000000,CL_Bal
9605,台北市第一信用合作社,本國銀行,戶數,8245,CL_Cnt
9605,台北市第一信用合作社,本國銀行,餘額,13496000000,CL_Bal
9605,台北市第五信用合作社,本國銀行,戶數,2329,CL_Cnt
9605,台北市第五信用合作社,本國銀行,餘額,3112000000,CL_Bal
9605,台北市第九信用合作社,本國銀行,戶數,1052,CL_Cnt
9605,台北市第九信用合作社,本國銀行,餘額,1927000000,CL_Bal
9605,基隆市第一信用合作社,本國銀行,戶數,10881,CL_Cnt
9605,基隆市第一信用合作社,本國銀行,餘額,10650000000,CL_Bal
9605,基隆市第二信用合作社,本國銀行,戶數,3379,CL_Cnt
9605,基隆市第二信用合作社,本國銀行,餘額,4658000000,CL_Bal
9605,台北縣淡水第一信用合作社,本國銀行,戶數,12347,CL_Cnt
9605,台北縣淡水第一信用合作社,本國銀行,餘額,20446000000,CL_Bal
9605,台北縣淡水信用合作社,本國銀行,戶數,2089,CL_Cnt
9605,台北縣淡水信用合作社,本國銀行,餘額,3801000000,CL_Bal
9605,宜蘭信用合社,本國銀行,戶數,1493,CL_Cnt
9605,宜蘭信用合社,本國銀行,餘額,1639000000,CL_Bal
9605,桃園信用合作社,本國銀行,戶數,2925,CL_Cnt
9605,桃園信用合作社,本國銀行,餘額,5409000000,CL_Bal
9605,新竹市第一信用合作社,本國銀行,戶數,3319,CL_Cnt
9605,新竹市第一信用合作社,本國銀行,餘額,7841000000,CL_Bal
9605,新竹市第三信用合作社,本國銀行,戶數,4263,CL_Cnt
9605,新竹市第三信用合作社,本國銀行,餘額,6383000000,CL_Bal
9605,竹南信用合作社,本國銀行,戶數,3139,CL_Cnt
9605,竹南信用合作社,本國銀行,餘額,4315000000,CL_Bal
9605,台中市第二信用合作社,本國銀行,戶數,11620,CL_Cnt
9605,台中市第二信用合作社,本國銀行,餘額,18317000000,CL_Bal
9605,彰化第一信用合作社,本國銀行,戶數,1079,CL_Cnt
9605,彰化第一信用合作社,本國銀行,餘額,1833000000,CL_Bal
9605,彰化第五信用合作社,本國銀行,戶數,631,CL_Cnt
9605,彰化第五信用合作社,本國銀行,餘額,1092000000,CL_Bal
9605,彰化第六信用合作社,本國銀行,戶數,5877,CL_Cnt
9605,彰化第六信用合作社,本國銀行,餘額,5276000000,CL_Bal
9605,彰化第十信用合作社,本國銀行,戶數,666,CL_Cnt
9605,彰化第十信用合作社,本國銀行,餘額,835000000,CL_Bal
9605,彰化縣鹿港信用合作社,本國銀行,戶數,2695,CL_Cnt
9605,彰化縣鹿港信用合作社,本國銀行,餘額,2758000000,CL_Bal
9605,嘉義市第三信用合作社,本國銀行,戶數,2766,CL_Cnt
9605,嘉義市第三信用合作社,本國銀行,餘額,4067000000,CL_Bal
9605,嘉義巿第四信用合作社,本國銀行,戶數,85,CL_Cnt
9605,嘉義巿第四信用合作社,本國銀行,餘額,279000000,CL_Bal
9605,台南第三信用合作社,本國銀行,戶數,7428,CL_Cnt
9605,台南第三信用合作社,本國銀行,餘額,3746000000,CL_Bal
9605,高雄第二信用合作社,本國銀行,戶數,18433,CL_Cnt
9605,高雄第二信用合作社,本國銀行,餘額,8194000000,CL_Bal
9605,高雄第三信用合作社,本國銀行,戶數,17730,CL_Cnt
9605,高雄第三信用合作社,本國銀行,餘額,23635000000,CL_Bal
9605,花蓮第一信用合作社,本國銀行,戶數,6570,CL_Cnt
9605,花蓮第一信用合作社,本國銀行,餘額,8822000000,CL_Bal
9605,花蓮第二信用合作社,本國銀行,戶數,13536,CL_Cnt
9605,花蓮第二信用合作社,本國銀行,餘額,20802000000,CL_Bal
9605,澎湖縣第一信用合作社,本國銀行,戶數,305,CL_Cnt
9605,澎湖縣第一信用合作社,本國銀行,餘額,436000000,CL_Bal
9605,澎湖縣第二信用合作社,本國銀行,戶數,1517,CL_Cnt
9605,澎湖縣第二信用合作社,本國銀行,餘額,1263000000,CL_Bal
9605,金門縣信用合作社,本國銀行,戶數,293,CL_Cnt
9605,金門縣信用合作社,本國銀行,餘額,485000000,CL_Bal
