年月,銀行,銀行類別,項目,數值,英文項目
9506,總計,本國銀行,戶數,11060530,CL_Cnt
9506,總計,本國銀行,餘額,6117455000000,CL_Bal
9506,中央信託局,本國銀行,戶數,62492,CL_Cnt
9506,中央信託局,本國銀行,餘額,65352000000,CL_Bal
9506,中國農民銀行,本國銀行,戶數,0,CL_Cnt
9506,中國農民銀行,本國銀行,餘額,0,CL_Bal
9506,交通銀行,本國銀行,戶數,34803,CL_Cnt
9506,交通銀行,本國銀行,餘額,71083000000,CL_Bal
9506,臺灣銀行,本國銀行,戶數,2716155,CL_Cnt
9506,臺灣銀行,本國銀行,餘額,363380000000,CL_Bal
9506,臺灣土地銀行,本國銀行,戶數,545914,CL_Cnt
9506,臺灣土地銀行,本國銀行,餘額,569363000000,CL_Bal
9506,合作金庫商業銀行,本國銀行,戶數,448435,CL_Cnt
9506,合作金庫商業銀行,本國銀行,餘額,530672000000,CL_Bal
9506,第一商業銀行,本國銀行,戶數,167000,CL_Cnt
9506,第一商業銀行,本國銀行,餘額,269511000000,CL_Bal
9506,華南商業銀行,本國銀行,戶數,374978,CL_Cnt
9506,華南商業銀行,本國銀行,餘額,249512000000,CL_Bal
9506,彰化商業銀行,本國銀行,戶數,125825,CL_Cnt
9506,彰化商業銀行,本國銀行,餘額,207696000000,CL_Bal
9506,華僑商業銀行,本國銀行,戶數,23330,CL_Cnt
9506,華僑商業銀行,本國銀行,餘額,43090000000,CL_Bal
9506,上海商業儲蓄銀行,本國銀行,戶數,39376,CL_Cnt
9506,上海商業儲蓄銀行,本國銀行,餘額,83001000000,CL_Bal
9506,台北富邦銀行,本國銀行,戶數,414192,CL_Cnt
9506,台北富邦銀行,本國銀行,餘額,252615000000,CL_Bal
9506,國泰世華商業銀行,本國銀行,戶數,420560,CL_Cnt
9506,國泰世華商業銀行,本國銀行,餘額,284103000000,CL_Bal
9506,中國輸出入銀行,本國銀行,戶數,0,CL_Cnt
9506,中國輸出入銀行,本國銀行,餘額,0,CL_Bal
9506,高雄銀行,本國銀行,戶數,68748,CL_Cnt
9506,高雄銀行,本國銀行,餘額,49372000000,CL_Bal
9506,中國國際商業銀行,本國銀行,戶數,63795,CL_Cnt
9506,中國國際商業銀行,本國銀行,餘額,139819000000,CL_Bal
9506,中華開發工業銀行,本國銀行,戶數,78,CL_Cnt
9506,中華開發工業銀行,本國銀行,餘額,48000000,CL_Bal
9506,臺灣工業銀行,本國銀行,戶數,4,CL_Cnt
9506,臺灣工業銀行,本國銀行,餘額,9000000,CL_Bal
9506,華泰商業銀行,本國銀行,戶數,13598,CL_Cnt
9506,華泰商業銀行,本國銀行,餘額,31371000000,CL_Bal
9506,臺灣新光商業銀行,本國銀行,戶數,243287,CL_Cnt
9506,臺灣新光商業銀行,本國銀行,餘額,83147000000,CL_Bal
9506,陽信商業銀行,本國銀行,戶數,56204,CL_Cnt
9506,陽信商業銀行,本國銀行,餘額,57908000000,CL_Bal
9506,板信商業銀行,本國銀行,戶數,106807,CL_Cnt
9506,板信商業銀行,本國銀行,餘額,57055000000,CL_Bal
9506,三信商業銀行,本國銀行,戶數,40867,CL_Cnt
9506,三信商業銀行,本國銀行,餘額,38149000000,CL_Bal
9506,臺灣新光商業銀行,本國銀行,戶數,0,CL_Cnt
9506,臺灣新光商業銀行,本國銀行,餘額,0,CL_Bal
9506,第七商業銀行,本國銀行,戶數,7616,CL_Cnt
9506,第七商業銀行,本國銀行,餘額,13342000000,CL_Bal
9506,高新商業銀行,本國銀行,戶數,0,CL_Cnt
9506,高新商業銀行,本國銀行,餘額,0,CL_Bal
9506,聯邦商業銀行,本國銀行,戶數,418332,CL_Cnt
9506,聯邦商業銀行,本國銀行,餘額,118455000000,CL_Bal
9506,中華商業銀行,本國銀行,戶數,241493,CL_Cnt
9506,中華商業銀行,本國銀行,餘額,55874000000,CL_Bal
9506,遠東國際商業銀行,本國銀行,戶數,216212,CL_Cnt
9506,遠東國際商業銀行,本國銀行,餘額,136980000000,CL_Bal
9506,復華商業銀行,本國銀行,戶數,146119,CL_Cnt
9506,復華商業銀行,本國銀行,餘額,121595000000,CL_Bal
9506,建華商業銀行,本國銀行,戶數,130425,CL_Cnt
9506,建華商業銀行,本國銀行,餘額,211851000000,CL_Bal
9506,玉山商業銀行,本國銀行,戶數,240845,CL_Cnt
9506,玉山商業銀行,本國銀行,餘額,246007000000,CL_Bal
9506,萬泰商業銀行,本國銀行,戶數,575535,CL_Cnt
9506,萬泰商業銀行,本國銀行,餘額,84317000000,CL_Bal
9506,寶華商業銀行,本國銀行,戶數,131975,CL_Cnt
9506,寶華商業銀行,本國銀行,餘額,47275000000,CL_Bal
9506,台新國際商業銀行,本國銀行,戶數,696552,CL_Cnt
9506,台新國際商業銀行,本國銀行,餘額,306656000000,CL_Bal
9506,大眾商業銀行,本國銀行,戶數,277426,CL_Cnt
9506,大眾商業銀行,本國銀行,餘額,78337000000,CL_Bal
9506,日盛國際商業銀行,本國銀行,戶數,218288,CL_Cnt
9506,日盛國際商業銀行,本國銀行,餘額,106201000000,CL_Bal
9506,安泰商業銀行,本國銀行,戶數,97988,CL_Cnt
9506,安泰商業銀行,本國銀行,餘額,92965000000,CL_Bal
9506,中國信託商業銀行,本國銀行,戶數,894564,CL_Cnt
9506,中國信託商業銀行,本國銀行,餘額,430431000000,CL_Bal
9506,慶豐商業銀行,本國銀行,戶數,62262,CL_Cnt
9506,慶豐商業銀行,本國銀行,餘額,25087000000,CL_Bal
9506,臺灣中小企業銀行,本國銀行,戶數,139146,CL_Cnt
9506,臺灣中小企業銀行,本國銀行,餘額,176219000000,CL_Bal
9506,台北國際商業銀行,本國銀行,戶數,129821,CL_Cnt
9506,台北國際商業銀行,本國銀行,餘額,116010000000,CL_Bal
9506,新竹國際商業銀行,本國銀行,戶數,268506,CL_Cnt
9506,新竹國際商業銀行,本國銀行,餘額,165579000000,CL_Bal
