年月,銀行,銀行類別,項目,數值
10107,總計,本國銀行,戶數,8952616
10107,總計,本國銀行,餘額,6658591000000
10107,臺灣銀行,本國銀行,戶數,4327712
10107,臺灣銀行,本國銀行,餘額,618913000000
10107,臺灣土地銀行,本國銀行,戶數,415659
10107,臺灣土地銀行,本國銀行,餘額,662732000000
10107,合作金庫商業銀行,本國銀行,戶數,286667
10107,合作金庫商業銀行,本國銀行,餘額,574563000000
10107,第一商業銀行,本國銀行,戶數,134602
10107,第一商業銀行,本國銀行,餘額,329011000000
10107,華南商業銀行,本國銀行,戶數,199993
10107,華南商業銀行,本國銀行,餘額,420122000000
10107,彰化商業銀行,本國銀行,戶數,122464
10107,彰化商業銀行,本國銀行,餘額,295523000000
10107,上海商業儲蓄銀行,本國銀行,戶數,37501
10107,上海商業儲蓄銀行,本國銀行,餘額,112395000000
10107,台北富邦銀行,本國銀行,戶數,327203
10107,台北富邦銀行,本國銀行,餘額,321062000000
10107,國泰世華商業銀行,本國銀行,戶數,130033
10107,國泰世華商業銀行,本國銀行,餘額,320614000000
10107,中國輸出入銀行,本國銀行,戶數,0
10107,中國輸出入銀行,本國銀行,餘額,0
10107,高雄銀行,本國銀行,戶數,78681
10107,高雄銀行,本國銀行,餘額,44711000000
10107,兆豐國際商業銀行,本國銀行,戶數,61570
10107,兆豐國際商業銀行,本國銀行,餘額,176806000000
10107,花旗,本國銀行,戶數,187159
10107,花旗,本國銀行,餘額,122079000000
10107,中華開發工業銀行,本國銀行,戶數,24
10107,中華開發工業銀行,本國銀行,餘額,8000000
10107,臺灣工業銀行,本國銀行,戶數,1
10107,臺灣工業銀行,本國銀行,餘額,0
10107,匯豐,本國銀行,戶數,60087
10107,匯豐,本國銀行,餘額,98041000000
10107,大台北商業銀行,本國銀行,戶數,3361
10107,大台北商業銀行,本國銀行,餘額,12321000000
10107,華泰商業銀行,本國銀行,戶數,7048
10107,華泰商業銀行,本國銀行,餘額,19454000000
10107,臺灣新光商業銀行,本國銀行,戶數,103258
10107,臺灣新光商業銀行,本國銀行,餘額,126741000000
10107,陽信商業銀行,本國銀行,戶數,31229
10107,陽信商業銀行,本國銀行,餘額,49055000000
10107,板信商業銀行,本國銀行,戶數,27199
10107,板信商業銀行,本國銀行,餘額,31373000000
10107,三信商業銀行,本國銀行,戶數,55581
10107,三信商業銀行,本國銀行,餘額,38410000000
10107,聯邦商業銀行,本國銀行,戶數,82941
10107,聯邦商業銀行,本國銀行,餘額,88412000000
10107,遠東國際商業銀行,本國銀行,戶數,233166
10107,遠東國際商業銀行,本國銀行,餘額,142129000000
10107,元大商業銀行,本國銀行,戶數,70311
10107,元大商業銀行,本國銀行,餘額,100955000000
10107,永豐商業銀行,本國銀行,戶數,136564
10107,永豐商業銀行,本國銀行,餘額,254354000000
10107,玉山商業銀行,本國銀行,戶數,153844
10107,玉山商業銀行,本國銀行,餘額,233538000000
10107,萬泰商業銀行,本國銀行,戶數,202812
10107,萬泰商業銀行,本國銀行,餘額,48591000000
10107,星展,本國銀行,戶數,48494
10107,星展,本國銀行,餘額,52251000000
10107,台新國際商業銀行,本國銀行,戶數,303038
10107,台新國際商業銀行,本國銀行,餘額,283879000000
10107,大眾商業銀行,本國銀行,戶數,99915
10107,大眾商業銀行,本國銀行,餘額,108878000000
10107,日盛國際商業銀行,本國銀行,戶數,43999
10107,日盛國際商業銀行,本國銀行,餘額,51641000000
10107,安泰商業銀行,本國銀行,戶數,69179
10107,安泰商業銀行,本國銀行,餘額,68600000000
10107,中國信託商業銀行,本國銀行,戶數,430462
10107,中國信託商業銀行,本國銀行,餘額,364491000000
10107,臺灣中小企業銀行,本國銀行,戶數,129106
10107,臺灣中小企業銀行,本國銀行,餘額,189912000000
10107,渣打國際商業銀行,本國銀行,戶數,307210
10107,渣打國際商業銀行,本國銀行,餘額,227115000000
10107,台中商業銀行,本國銀行,戶數,29012
10107,台中商業銀行,本國銀行,餘額,47585000000
10107,京城商業銀行,本國銀行,戶數,15531
10107,京城商業銀行,本國銀行,餘額,22326000000
10107,總計,外國銀行在台分行,戶數,46674
10107,總計,外國銀行在台分行,餘額,22875000000
10107,日商瑞穗實業銀行,外國銀行在台分行,戶數,0
10107,日商瑞穗實業銀行,外國銀行在台分行,餘額,0
10107,美商美國銀行,外國銀行在台分行,戶數,8
10107,美商美國銀行,外國銀行在台分行,餘額,1000000
10107,泰國盤谷銀行,外國銀行在台分行,戶數,0
10107,泰國盤谷銀行,外國銀行在台分行,餘額,0
10107,菲律賓首都銀行,外國銀行在台分行,戶數,16
10107,菲律賓首都銀行,外國銀行在台分行,餘額,2000000
10107,美商美國紐約梅隆銀行,外國銀行在台分行,戶數,0
10107,美商美國紐約梅隆銀行,外國銀行在台分行,餘額,0
10107,新加坡大華銀行,外國銀行在台分行,戶數,0
10107,新加坡大華銀行,外國銀行在台分行,餘額,0
10107,美商道富銀行,外國銀行在台分行,戶數,0
10107,美商道富銀行,外國銀行在台分行,餘額,0
