年月,銀行,銀行類別,項目,數值
9507,總計,本國銀行,戶數,10894173
9507,總計,本國銀行,餘額,6134098000000
9507,中央信託局,本國銀行,戶數,62357
9507,中央信託局,本國銀行,餘額,65590000000
9507,中國農民銀行,本國銀行,戶數,0
9507,中國農民銀行,本國銀行,餘額,0
9507,交通銀行,本國銀行,戶數,34492
9507,交通銀行,本國銀行,餘額,71111000000
9507,臺灣銀行,本國銀行,戶數,2678566
9507,臺灣銀行,本國銀行,餘額,365029000000
9507,臺灣土地銀行,本國銀行,戶數,545127
9507,臺灣土地銀行,本國銀行,餘額,570375000000
9507,合作金庫商業銀行,本國銀行,戶數,448516
9507,合作金庫商業銀行,本國銀行,餘額,538390000000
9507,第一商業銀行,本國銀行,戶數,165551
9507,第一商業銀行,本國銀行,餘額,273828000000
9507,華南商業銀行,本國銀行,戶數,369489
9507,華南商業銀行,本國銀行,餘額,251300000000
9507,彰化商業銀行,本國銀行,戶數,125563
9507,彰化商業銀行,本國銀行,餘額,208689000000
9507,華僑商業銀行,本國銀行,戶數,23349
9507,華僑商業銀行,本國銀行,餘額,43699000000
9507,上海商業儲蓄銀行,本國銀行,戶數,39568
9507,上海商業儲蓄銀行,本國銀行,餘額,83855000000
9507,台北富邦銀行,本國銀行,戶數,401358
9507,台北富邦銀行,本國銀行,餘額,251809000000
9507,國泰世華商業銀行,本國銀行,戶數,398557
9507,國泰世華商業銀行,本國銀行,餘額,284123000000
9507,中國輸出入銀行,本國銀行,戶數,0
9507,中國輸出入銀行,本國銀行,餘額,0
9507,高雄銀行,本國銀行,戶數,68002
9507,高雄銀行,本國銀行,餘額,49344000000
9507,中國國際商業銀行,本國銀行,戶數,63501
9507,中國國際商業銀行,本國銀行,餘額,143280000000
9507,中華開發工業銀行,本國銀行,戶數,78
9507,中華開發工業銀行,本國銀行,餘額,47000000
9507,臺灣工業銀行,本國銀行,戶數,3
9507,臺灣工業銀行,本國銀行,餘額,5000000
9507,華泰商業銀行,本國銀行,戶數,13541
9507,華泰商業銀行,本國銀行,餘額,31367000000
9507,臺灣新光商業銀行,本國銀行,戶數,233579
9507,臺灣新光商業銀行,本國銀行,餘額,83673000000
9507,陽信商業銀行,本國銀行,戶數,56017
9507,陽信商業銀行,本國銀行,餘額,58118000000
9507,板信商業銀行,本國銀行,戶數,106939
9507,板信商業銀行,本國銀行,餘額,56137000000
9507,三信商業銀行,本國銀行,戶數,42123
9507,三信商業銀行,本國銀行,餘額,38821000000
9507,臺灣新光商業銀行,本國銀行,戶數,0
9507,臺灣新光商業銀行,本國銀行,餘額,0
9507,第七商業銀行,本國銀行,戶數,7487
9507,第七商業銀行,本國銀行,餘額,13151000000
9507,高新商業銀行,本國銀行,戶數,0
9507,高新商業銀行,本國銀行,餘額,0
9507,聯邦商業銀行,本國銀行,戶數,426288
9507,聯邦商業銀行,本國銀行,餘額,118785000000
9507,中華商業銀行,本國銀行,戶數,238828
9507,中華商業銀行,本國銀行,餘額,55418000000
9507,遠東國際商業銀行,本國銀行,戶數,216212
9507,遠東國際商業銀行,本國銀行,餘額,137516000000
9507,復華商業銀行,本國銀行,戶數,144378
9507,復華商業銀行,本國銀行,餘額,120521000000
9507,建華商業銀行,本國銀行,戶數,129867
9507,建華商業銀行,本國銀行,餘額,212796000000
9507,玉山商業銀行,本國銀行,戶數,234998
9507,玉山商業銀行,本國銀行,餘額,249389000000
9507,萬泰商業銀行,本國銀行,戶數,574884
9507,萬泰商業銀行,本國銀行,餘額,84314000000
9507,寶華商業銀行,本國銀行,戶數,127045
9507,寶華商業銀行,本國銀行,餘額,46880000000
9507,台新國際商業銀行,本國銀行,戶數,677201
9507,台新國際商業銀行,本國銀行,餘額,305618000000
9507,大眾商業銀行,本國銀行,戶數,269208
9507,大眾商業銀行,本國銀行,餘額,78109000000
9507,日盛國際商業銀行,本國銀行,戶數,216909
9507,日盛國際商業銀行,本國銀行,餘額,105986000000
9507,安泰商業銀行,本國銀行,戶數,95360
9507,安泰商業銀行,本國銀行,餘額,91874000000
9507,中國信託商業銀行,本國銀行,戶數,868653
9507,中國信託商業銀行,本國銀行,餘額,422384000000
9507,慶豐商業銀行,本國銀行,戶數,59701
9507,慶豐商業銀行,本國銀行,餘額,24147000000
9507,臺灣中小企業銀行,本國銀行,戶數,136742
9507,臺灣中小企業銀行,本國銀行,餘額,175875000000
9507,台北國際商業銀行,本國銀行,戶數,124098
9507,台北國際商業銀行,本國銀行,餘額,113991000000
9507,新竹國際商業銀行,本國銀行,戶數,269916
9507,新竹國際商業銀行,本國銀行,餘額,170201000000
9507,臺中商業銀行,本國銀行,戶數,83267
9507,臺中商業銀行,本國銀行,餘額,64420000000
9507,京城商業銀行,本國銀行,戶數,41314
9507,京城商業銀行,本國銀行,餘額,47220000000
9507,花蓮區中小企業銀行,本國銀行,戶數,4919
9507,花蓮區中小企業銀行,本國銀行,餘額,2257000000
9507,臺東區中小企業銀行,本國銀行,戶數,70622
9507,臺東區中小企業銀行,本國銀行,餘額,24656000000
9507,總計,本國銀行,戶數,212358
9507,總計,本國銀行,餘額,144760000000
9507,日商瑞穗實業銀行,本國銀行,戶數,0
9507,日商瑞穗實業銀行,本國銀行,餘額,0
9507,美商花旗銀行,本國銀行,戶數,60216
9507,美商花旗銀行,本國銀行,餘額,39147000000
9507,美商美國銀行,本國銀行,戶數,18
9507,美商美國銀行,本國銀行,餘額,11000000
9507,泰國盤谷銀行,本國銀行,戶數,3
9507,泰國盤谷銀行,本國銀行,餘額,2000000
9507,美國運通銀行,本國銀行,戶數,35287
9507,美國運通銀行,本國銀行,餘額,5636000000
9507,菲律賓首都銀行,本國銀行,戶數,188
9507,菲律賓首都銀行,本國銀行,餘額,11000000
9507,美商美國紐約銀行,本國銀行,戶數,0
9507,美商美國紐約銀行,本國銀行,餘額,0
9507,新加坡大華銀行,本國銀行,戶數,0
9507,新加坡大華銀行,本國銀行,餘額,0
9507,美商道富銀行,本國銀行,戶數,0
9507,美商道富銀行,本國銀行,餘額,0
9507,加拿大商多倫多道明銀行,本國銀行,戶數,0
9507,加拿大商多倫多道明銀行,本國銀行,餘額,0
9507,法國興業銀行,本國銀行,戶數,0
9507,法國興業銀行,本國銀行,餘額,0
9507,荷商荷蘭銀行,本國銀行,戶數,3094
9507,荷商荷蘭銀行,本國銀行,餘額,3741000000
9507,德商德意志銀行,本國銀行,戶數,0
9507,德商德意志銀行,本國銀行,餘額,0
9507,日商日聯銀行,本國銀行,戶數,0
9507,日商日聯銀行,本國銀行,餘額,0
9507,香港東亞銀行,本國銀行,戶數,615
9507,香港東亞銀行,本國銀行,餘額,191000000
9507,美商摩根大通銀行,本國銀行,戶數,0
9507,美商摩根大通銀行,本國銀行,餘額,0
9507,新加坡商星展銀行,本國銀行,戶數,0
9507,新加坡商星展銀行,本國銀行,餘額,0
9507,比利時商富通銀行,本國銀行,戶數,0
9507,比利時商富通銀行,本國銀行,餘額,0
9507,香港上海匯豐銀行,本國銀行,戶數,63526
9507,香港上海匯豐銀行,本國銀行,餘額,84110000000
9507,法商法國巴黎銀行,本國銀行,戶數,38
9507,法商法國巴黎銀行,本國銀行,餘額,96000000
9507,英商渣打銀行,本國銀行,戶數,14394
9507,英商渣打銀行,本國銀行,餘額,11343000000
9507,新加坡商新加坡華僑銀行,本國銀行,戶數,0
9507,新加坡商新加坡華僑銀行,本國銀行,餘額,0
9507,法國東方匯理銀行,本國銀行,戶數,9
9507,法國東方匯理銀行,本國銀行,餘額,31000000
9507,斐商標準銀行,本國銀行,戶數,0
9507,斐商標準銀行,本國銀行,餘額,0
9507,加拿大商豐業銀行,本國銀行,戶數,0
9507,加拿大商豐業銀行,本國銀行,餘額,0
9507,美商加州聯合銀行,本國銀行,戶數,0
9507,美商加州聯合銀行,本國銀行,餘額,0
9507,瑞士商瑞士銀行,本國銀行,戶數,0
9507,瑞士商瑞士銀行,本國銀行,餘額,0
9507,荷蘭商安智銀行,本國銀行,戶數,1
9507,荷蘭商安智銀行,本國銀行,餘額,1000000
9507,美商美聯銀行,本國銀行,戶數,0
9507,美商美聯銀行,本國銀行,餘額,0
9507,澳商澳洲紐西蘭銀行,本國銀行,戶數,2
9507,澳商澳洲紐西蘭銀行,本國銀行,餘額,4000000
9507,美商富國銀行,本國銀行,戶數,0
9507,美商富國銀行,本國銀行,餘額,0
9507,日商三菱東京日聯銀行,本國銀行,戶數,0
9507,日商三菱東京日聯銀行,本國銀行,餘額,0
9507,比利時商比利時聯合銀行,本國銀行,戶數,9
9507,比利時商比利時聯合銀行,本國銀行,餘額,27000000
9507,法商佳信銀行,本國銀行,戶數,34958
9507,法商佳信銀行,本國銀行,餘額,408000000
9507,日商三井住友銀行,本國銀行,戶數,0
9507,日商三井住友銀行,本國銀行,餘額,0
9507,英商巴克萊銀行,本國銀行,戶數,0
9507,英商巴克萊銀行,本國銀行,餘額,0
9507,總計,本國銀行,戶數,158868
9507,總計,本國銀行,餘額,185084000000
9507,台北市第一信用合作社,本國銀行,戶數,9051
9507,台北市第一信用合作社,本國銀行,餘額,13448000000
9507,台北市第五信用合作社,本國銀行,戶數,2811
9507,台北市第五信用合作社,本國銀行,餘額,3419000000
9507,台北市第九信用合作社,本國銀行,戶數,1718
9507,台北市第九信用合作社,本國銀行,餘額,2789000000
9507,基隆市第一信用合作社,本國銀行,戶數,11346
9507,基隆市第一信用合作社,本國銀行,餘額,10809000000
9507,基隆市第二信用合作社,本國銀行,戶數,3901
9507,基隆市第二信用合作社,本國銀行,餘額,4884000000
9507,台北縣淡水第一信用合作社,本國銀行,戶數,12109
9507,台北縣淡水第一信用合作社,本國銀行,餘額,17965000000
9507,台北縣淡水信用合作社,本國銀行,戶數,2705
9507,台北縣淡水信用合作社,本國銀行,餘額,5521000000
9507,宜蘭信用合社,本國銀行,戶數,1541
9507,宜蘭信用合社,本國銀行,餘額,1707000000
9507,桃園信用合作社,本國銀行,戶數,2983
9507,桃園信用合作社,本國銀行,餘額,5425000000
9507,新竹市第一信用合作社,本國銀行,戶數,3397
9507,新竹市第一信用合作社,本國銀行,餘額,7463000000
9507,新竹市第三信用合作社,本國銀行,戶數,4667
9507,新竹市第三信用合作社,本國銀行,餘額,6181000000
9507,竹南信用合作社,本國銀行,戶數,4410
9507,竹南信用合作社,本國銀行,餘額,5275000000
9507,豐原信用合作社,本國銀行,戶數,0
9507,豐原信用合作社,本國銀行,餘額,0
9507,台中市第二信用合作社,本國銀行,戶數,12078
9507,台中市第二信用合作社,本國銀行,餘額,18759000000
9507,彰化第一信用合作社,本國銀行,戶數,1226
9507,彰化第一信用合作社,本國銀行,餘額,1989000000
9507,彰化第五信用合作社,本國銀行,戶數,598
9507,彰化第五信用合作社,本國銀行,餘額,1050000000
9507,彰化第六信用合作社,本國銀行,戶數,7604
9507,彰化第六信用合作社,本國銀行,餘額,5062000000
9507,彰化第十信用合作社,本國銀行,戶數,815
9507,彰化第十信用合作社,本國銀行,餘額,1044000000
9507,彰化縣鹿港信用合作社,本國銀行,戶數,2859
9507,彰化縣鹿港信用合作社,本國銀行,餘額,2833000000
9507,嘉義市第三信用合作社,本國銀行,戶數,2679
9507,嘉義市第三信用合作社,本國銀行,餘額,3757000000
9507,嘉義巿第四信用合作社,本國銀行,戶數,104
9507,嘉義巿第四信用合作社,本國銀行,餘額,270000000
9507,台南第三信用合作社,本國銀行,戶數,8007
9507,台南第三信用合作社,本國銀行,餘額,4300000000
9507,台南第六信用合作社,本國銀行,戶數,0
9507,台南第六信用合作社,本國銀行,餘額,0
9507,高雄第二信用合作社,本國銀行,戶數,22892
9507,高雄第二信用合作社,本國銀行,餘額,10110000000
9507,高雄第三信用合作社,本國銀行,戶數,17167
9507,高雄第三信用合作社,本國銀行,餘額,20806000000
9507,花蓮第一信用合作社,本國銀行,戶數,6700
9507,花蓮第一信用合作社,本國銀行,餘額,7879000000
9507,花蓮第二信用合作社,本國銀行,戶數,13343
9507,花蓮第二信用合作社,本國銀行,餘額,20152000000
9507,澎湖縣第一信用合作社,本國銀行,戶數,277
9507,澎湖縣第一信用合作社,本國銀行,餘額,357000000
9507,澎湖縣第二信用合作社,本國銀行,戶數,1616
9507,澎湖縣第二信用合作社,本國銀行,餘額,1363000000
9507,金門縣信用合作社,本國銀行,戶數,264
9507,金門縣信用合作社,本國銀行,餘額,466000000
