年月,銀行,銀行類別,項目,數值,英文項目
9508,總計,本國銀行,戶數,10719361,CL_Cnt
9508,總計,本國銀行,餘額,6113460000000,CL_Bal
9508,中央信託局,本國銀行,戶數,62439,CL_Cnt
9508,中央信託局,本國銀行,餘額,65668000000,CL_Bal
9508,中國農民銀行,本國銀行,戶數,0,CL_Cnt
9508,中國農民銀行,本國銀行,餘額,0,CL_Bal
9508,交通銀行,本國銀行,戶數,0,CL_Cnt
9508,交通銀行,本國銀行,餘額,0,CL_Bal
9508,臺灣銀行,本國銀行,戶數,2644173,CL_Cnt
9508,臺灣銀行,本國銀行,餘額,366386000000,CL_Bal
9508,臺灣土地銀行,本國銀行,戶數,541470,CL_Cnt
9508,臺灣土地銀行,本國銀行,餘額,570283000000,CL_Bal
9508,合作金庫商業銀行,本國銀行,戶數,452001,CL_Cnt
9508,合作金庫商業銀行,本國銀行,餘額,544899000000,CL_Bal
9508,第一商業銀行,本國銀行,戶數,171190,CL_Cnt
9508,第一商業銀行,本國銀行,餘額,276367000000,CL_Bal
9508,華南商業銀行,本國銀行,戶數,365314,CL_Cnt
9508,華南商業銀行,本國銀行,餘額,253849000000,CL_Bal
9508,彰化商業銀行,本國銀行,戶數,125251,CL_Cnt
9508,彰化商業銀行,本國銀行,餘額,208909000000,CL_Bal
9508,華僑商業銀行,本國銀行,戶數,23235,CL_Cnt
9508,華僑商業銀行,本國銀行,餘額,43973000000,CL_Bal
9508,上海商業儲蓄銀行,本國銀行,戶數,39799,CL_Cnt
9508,上海商業儲蓄銀行,本國銀行,餘額,84815000000,CL_Bal
9508,台北富邦銀行,本國銀行,戶數,393082,CL_Cnt
9508,台北富邦銀行,本國銀行,餘額,250588000000,CL_Bal
9508,國泰世華商業銀行,本國銀行,戶數,362726,CL_Cnt
9508,國泰世華商業銀行,本國銀行,餘額,251042000000,CL_Bal
9508,中國輸出入銀行,本國銀行,戶數,0,CL_Cnt
9508,中國輸出入銀行,本國銀行,餘額,0,CL_Bal
9508,高雄銀行,本國銀行,戶數,67529,CL_Cnt
9508,高雄銀行,本國銀行,餘額,49287000000,CL_Bal
9508,兆豐國際商業銀行,本國銀行,戶數,97617,CL_Cnt
9508,兆豐國際商業銀行,本國銀行,餘額,221863000000,CL_Bal
9508,中華開發工業銀行,本國銀行,戶數,78,CL_Cnt
9508,中華開發工業銀行,本國銀行,餘額,40000000,CL_Bal
9508,臺灣工業銀行,本國銀行,戶數,3,CL_Cnt
9508,臺灣工業銀行,本國銀行,餘額,5000000,CL_Bal
9508,華泰商業銀行,本國銀行,戶數,13452,CL_Cnt
9508,華泰商業銀行,本國銀行,餘額,31389000000,CL_Bal
9508,臺灣新光商業銀行,本國銀行,戶數,224745,CL_Cnt
9508,臺灣新光商業銀行,本國銀行,餘額,84608000000,CL_Bal
9508,陽信商業銀行,本國銀行,戶數,55977,CL_Cnt
9508,陽信商業銀行,本國銀行,餘額,57938000000,CL_Bal
9508,板信商業銀行,本國銀行,戶數,106502,CL_Cnt
9508,板信商業銀行,本國銀行,餘額,54863000000,CL_Bal
9508,三信商業銀行,本國銀行,戶數,42429,CL_Cnt
9508,三信商業銀行,本國銀行,餘額,39124000000,CL_Bal
9508,臺灣新光商業銀行,本國銀行,戶數,0,CL_Cnt
9508,臺灣新光商業銀行,本國銀行,餘額,0,CL_Bal
9508,第七商業銀行,本國銀行,戶數,7374,CL_Cnt
9508,第七商業銀行,本國銀行,餘額,12992000000,CL_Bal
9508,高新商業銀行,本國銀行,戶數,0,CL_Cnt
9508,高新商業銀行,本國銀行,餘額,0,CL_Bal
9508,聯邦商業銀行,本國銀行,戶數,423200,CL_Cnt
9508,聯邦商業銀行,本國銀行,餘額,117379000000,CL_Bal
9508,中華商業銀行,本國銀行,戶數,230322,CL_Cnt
9508,中華商業銀行,本國銀行,餘額,54297000000,CL_Bal
9508,遠東國際商業銀行,本國銀行,戶數,216538,CL_Cnt
9508,遠東國際商業銀行,本國銀行,餘額,137990000000,CL_Bal
9508,復華商業銀行,本國銀行,戶數,142457,CL_Cnt
9508,復華商業銀行,本國銀行,餘額,119685000000,CL_Bal
