年月,銀行,銀行類別,項目,數值
10004,總計,本國銀行,戶數,8894386
10004,總計,本國銀行,餘額,6603554000000
10004,臺灣銀行,本國銀行,戶數,4221804
10004,臺灣銀行,本國銀行,餘額,599898000000
10004,臺灣土地銀行,本國銀行,戶數,448468
10004,臺灣土地銀行,本國銀行,餘額,650421000000
10004,合作金庫商業銀行,本國銀行,戶數,305685
10004,合作金庫商業銀行,本國銀行,餘額,577434000000
10004,第一商業銀行,本國銀行,戶數,138703
10004,第一商業銀行,本國銀行,餘額,347338000000
10004,華南商業銀行,本國銀行,戶數,191018
10004,華南商業銀行,本國銀行,餘額,378119000000
10004,彰化商業銀行,本國銀行,戶數,127363
10004,彰化商業銀行,本國銀行,餘額,297343000000
10004,上海商業儲蓄銀行,本國銀行,戶數,38514
10004,上海商業儲蓄銀行,本國銀行,餘額,112587000000
10004,台北富邦銀行,本國銀行,戶數,320987
10004,台北富邦銀行,本國銀行,餘額,310494000000
10004,國泰世華商業銀行,本國銀行,戶數,100037
10004,國泰世華商業銀行,本國銀行,餘額,324228000000
10004,中國輸出入銀行,本國銀行,戶數,0
10004,中國輸出入銀行,本國銀行,餘額,0
10004,高雄銀行,本國銀行,戶數,83136
10004,高雄銀行,本國銀行,餘額,49280000000
10004,兆豐國際商業銀行,本國銀行,戶數,64333
10004,兆豐國際商業銀行,本國銀行,餘額,164876000000
10004,花旗,本國銀行,戶數,215808
10004,花旗,本國銀行,餘額,111945000000
10004,中華開發工業銀行,本國銀行,戶數,43
10004,中華開發工業銀行,本國銀行,餘額,20000000
10004,臺灣工業銀行,本國銀行,戶數,1
10004,臺灣工業銀行,本國銀行,餘額,1000000
10004,匯豐,本國銀行,戶數,66095
10004,匯豐,本國銀行,餘額,95725000000
10004,大台北商業銀行,本國銀行,戶數,3686
10004,大台北商業銀行,本國銀行,餘額,13009000000
10004,華泰商業銀行,本國銀行,戶數,8083
10004,華泰商業銀行,本國銀行,餘額,20987000000
10004,臺灣新光商業銀行,本國銀行,戶數,106297
10004,臺灣新光商業銀行,本國銀行,餘額,114620000000
10004,陽信商業銀行,本國銀行,戶數,38916
10004,陽信商業銀行,本國銀行,餘額,60693000000
10004,板信商業銀行,本國銀行,戶數,39180
10004,板信商業銀行,本國銀行,餘額,39898000000
10004,三信商業銀行,本國銀行,戶數,59885
10004,三信商業銀行,本國銀行,餘額,39351000000
10004,聯邦商業銀行,本國銀行,戶數,88968
10004,聯邦商業銀行,本國銀行,餘額,98482000000
10004,遠東國際商業銀行,本國銀行,戶數,213630
10004,遠東國際商業銀行,本國銀行,餘額,123700000000
10004,元大商業銀行,本國銀行,戶數,64864
10004,元大商業銀行,本國銀行,餘額,102821000000
10004,永豐商業銀行,本國銀行,戶數,139621
10004,永豐商業銀行,本國銀行,餘額,263637000000
10004,玉山商業銀行,本國銀行,戶數,160877
10004,玉山商業銀行,本國銀行,餘額,258761000000
10004,萬泰商業銀行,本國銀行,戶數,224305
10004,萬泰商業銀行,本國銀行,餘額,36597000000
10004,台新國際商業銀行,本國銀行,戶數,280844
10004,台新國際商業銀行,本國銀行,餘額,290390000000
10004,大眾商業銀行,本國銀行,戶數,109899
10004,大眾商業銀行,本國銀行,餘額,110498000000
10004,日盛國際商業銀行,本國銀行,戶數,52395
10004,日盛國際商業銀行,本國銀行,餘額,58001000000
10004,安泰商業銀行,本國銀行,戶數,60229
10004,安泰商業銀行,本國銀行,餘額,74799000000
10004,中國信託商業銀行,本國銀行,戶數,448776
10004,中國信託商業銀行,本國銀行,餘額,367002000000
10004,臺灣中小企業銀行,本國銀行,戶數,127746
10004,臺灣中小企業銀行,本國銀行,餘額,195984000000
10004,渣打國際商業銀行,本國銀行,戶數,293041
10004,渣打國際商業銀行,本國銀行,餘額,239173000000
10004,台中商業銀行,本國銀行,戶數,30800
10004,台中商業銀行,本國銀行,餘額,45072000000
10004,京城商業銀行,本國銀行,戶數,20349
10004,京城商業銀行,本國銀行,餘額,30368000000
10004,總計,外國銀行在台分行,戶數,87505
10004,總計,外國銀行在台分行,餘額,57284000000
10004,日商瑞穗實業銀行,外國銀行在台分行,戶數,0
10004,日商瑞穗實業銀行,外國銀行在台分行,餘額,0
10004,美商美國銀行,外國銀行在台分行,戶數,10
10004,美商美國銀行,外國銀行在台分行,餘額,2000000
10004,泰國盤谷銀行,外國銀行在台分行,戶數,0
10004,泰國盤谷銀行,外國銀行在台分行,餘額,0
10004,菲律賓首都銀行,外國銀行在台分行,戶數,23
10004,菲律賓首都銀行,外國銀行在台分行,餘額,4000000
10004,美商美國紐約梅隆銀行,外國銀行在台分行,戶數,0
10004,美商美國紐約梅隆銀行,外國銀行在台分行,餘額,0
10004,新加坡大華銀行,外國銀行在台分行,戶數,0
10004,新加坡大華銀行,外國銀行在台分行,餘額,0
10004,美商道富銀行,外國銀行在台分行,戶數,0
10004,美商道富銀行,外國銀行在台分行,餘額,0
10004,法國興業銀行,外國銀行在台分行,戶數,0
10004,法國興業銀行,外國銀行在台分行,餘額,0
10004,澳商澳盛銀行,外國銀行在台分行,戶數,50098
10004,澳商澳盛銀行,外國銀行在台分行,餘額,13618000000
10004,德商德意志銀行,外國銀行在台分行,戶數,0
10004,德商德意志銀行,外國銀行在台分行,餘額,0
10004,香港東亞銀行,外國銀行在台分行,戶數,30
10004,香港東亞銀行,外國銀行在台分行,餘額,4000000
10004,美商摩根大通銀行,外國銀行在台分行,戶數,0
10004,美商摩根大通銀行,外國銀行在台分行,餘額,0
10004,新加坡商星展銀行,外國銀行在台分行,戶數,37326
10004,新加坡商星展銀行,外國銀行在台分行,餘額,43595000000
10004,比利時商富通銀行,外國銀行在台分行,戶數,0
10004,比利時商富通銀行,外國銀行在台分行,餘額,0
10004,法商法國巴黎銀行,外國銀行在台分行,戶數,18
10004,法商法國巴黎銀行,外國銀行在台分行,餘額,60000000
10004,英商渣打銀行,外國銀行在台分行,戶數,0
10004,英商渣打銀行,外國銀行在台分行,餘額,0
10004,新加坡商新加坡華僑銀行,外國銀行在台分行,戶數,0
10004,新加坡商新加坡華僑銀行,外國銀行在台分行,餘額,0
10004,法國東方匯理銀行,外國銀行在台分行,戶數,0
10004,法國東方匯理銀行,外國銀行在台分行,餘額,0
10004,斐商標準銀行,外國銀行在台分行,戶數,0
