年月,銀行,銀行類別,項目,數值
10203,總計,全體銀行機構,一般定期性存款,12999422000000
10203,總計,全體銀行機構,可轉讓定期存款,208337000000
10203,臺灣銀行,本國銀行,一般定期性存款,1842711000000
10203,臺灣銀行,本國銀行,可轉讓定期存款,743000000
10203,臺灣土地銀行,本國銀行,一般定期性存款,1132474000000
10203,臺灣土地銀行,本國銀行,可轉讓定期存款,2325000000
10203,合作金庫商業銀行,本國銀行,一般定期性存款,1077173000000
10203,合作金庫商業銀行,本國銀行,可轉讓定期存款,2444000000
10203,第一商業銀行,本國銀行,一般定期性存款,480061000000
10203,第一商業銀行,本國銀行,可轉讓定期存款,11125000000
10203,華南商業銀行,本國銀行,一般定期性存款,513764000000
10203,華南商業銀行,本國銀行,可轉讓定期存款,3263000000
10203,彰化商業銀行,本國銀行,一般定期性存款,469794000000
10203,彰化商業銀行,本國銀行,可轉讓定期存款,7828000000
10203,上海商業儲蓄銀行,本國銀行,一般定期性存款,313316000000
10203,上海商業儲蓄銀行,本國銀行,可轉讓定期存款,4783000000
10203,台北富邦銀行,本國銀行,一般定期性存款,544035000000
10203,台北富邦銀行,本國銀行,可轉讓定期存款,1685000000
10203,國泰世華商業銀行,本國銀行,一般定期性存款,569908000000
10203,國泰世華商業銀行,本國銀行,可轉讓定期存款,6943000000
10203,中國輸出入銀行,本國銀行,一般定期性存款,0
10203,中國輸出入銀行,本國銀行,可轉讓定期存款,0
10203,高雄銀行,本國銀行,一般定期性存款,100667000000
10203,高雄銀行,本國銀行,可轉讓定期存款,2178000000
10203,兆豐國際商業銀行,本國銀行,一般定期性存款,526401000000
10203,兆豐國際商業銀行,本國銀行,可轉讓定期存款,1657000000
10203,花旗,本國銀行,一般定期性存款,77898000000
10203,花旗,本國銀行,可轉讓定期存款,127000000
10203,中華開發工業銀行,本國銀行,一般定期性存款,81336000000
10203,中華開發工業銀行,本國銀行,可轉讓定期存款,0
10203,臺灣工業銀行,本國銀行,一般定期性存款,68907000000
10203,臺灣工業銀行,本國銀行,可轉讓定期存款,0
10203,匯豐,本國銀行,一般定期性存款,97616000000
10203,匯豐,本國銀行,可轉讓定期存款,961000000
10203,大台北商業銀行,本國銀行,一般定期性存款,27612000000
10203,大台北商業銀行,本國銀行,可轉讓定期存款,1956000000
10203,華泰商業銀行,本國銀行,一般定期性存款,67168000000
10203,華泰商業銀行,本國銀行,可轉讓定期存款,2051000000
10203,臺灣新光商業銀行,本國銀行,一般定期性存款,283415000000
10203,臺灣新光商業銀行,本國銀行,可轉讓定期存款,4082000000
10203,陽信商業銀行,本國銀行,一般定期性存款,133593000000
10203,陽信商業銀行,本國銀行,可轉讓定期存款,3917000000
10203,板信商業銀行,本國銀行,一般定期性存款,79266000000
10203,板信商業銀行,本國銀行,可轉讓定期存款,996000000
10203,三信商業銀行,本國銀行,一般定期性存款,72117000000
10203,三信商業銀行,本國銀行,可轉讓定期存款,313000000
10203,聯邦商業銀行,本國銀行,一般定期性存款,172403000000
10203,聯邦商業銀行,本國銀行,可轉讓定期存款,510000000
10203,遠東國際商業銀行,本國銀行,一般定期性存款,220920000000
10203,遠東國際商業銀行,本國銀行,可轉讓定期存款,15084000000
10203,元大商業銀行,本國銀行,一般定期性存款,159804000000
10203,元大商業銀行,本國銀行,可轉讓定期存款,28327000000
10203,永豐商業銀行,本國銀行,一般定期性存款,480945000000
10203,永豐商業銀行,本國銀行,可轉讓定期存款,22223000000
10203,玉山商業銀行,本國銀行,一般定期性存款,411526000000
10203,玉山商業銀行,本國銀行,可轉讓定期存款,1447000000
10203,萬泰商業銀行,本國銀行,一般定期性存款,85877000000
10203,萬泰商業銀行,本國銀行,可轉讓定期存款,610000000
10203,星展,本國銀行,一般定期性存款,120694000000
10203,星展,本國銀行,可轉讓定期存款,6000000
10203,台新國際商業銀行,本國銀行,一般定期性存款,418383000000
10203,台新國際商業銀行,本國銀行,可轉讓定期存款,759000000
10203,大眾商業銀行,本國銀行,一般定期性存款,183706000000
10203,大眾商業銀行,本國銀行,可轉讓定期存款,5452000000
10203,日盛國際商業銀行,本國銀行,一般定期性存款,73321000000
10203,日盛國際商業銀行,本國銀行,可轉讓定期存款,2061000000
10203,安泰商業銀行,本國銀行,一般定期性存款,184542000000
10203,安泰商業銀行,本國銀行,可轉讓定期存款,32367000000
10203,中國信託商業銀行,本國銀行,一般定期性存款,524047000000
10203,中國信託商業銀行,本國銀行,可轉讓定期存款,864000000
10203,臺灣中小企業銀行,本國銀行,一般定期性存款,448866000000
10203,臺灣中小企業銀行,本國銀行,可轉讓定期存款,18261000000
10203,渣打國際商業銀行,本國銀行,一般定期性存款,199296000000
10203,渣打國際商業銀行,本國銀行,可轉讓定期存款,12767000000
10203,台中商業銀行,本國銀行,一般定期性存款,201724000000
10203,台中商業銀行,本國銀行,可轉讓定期存款,5912000000
10203,京城商業銀行,本國銀行,一般定期性存款,67267000000
10203,京城商業銀行,本國銀行,可轉讓定期存款,187000000
10203,小計,外國銀行在台分行,一般定期性存款,143071000000
10203,小計,外國銀行在台分行,可轉讓定期存款,2124000000
10203,大陸地區銀行在臺分行,本國銀行,一般定期性存款,2383000000
10203,大陸地區銀行在臺分行,本國銀行,可轉讓定期存款,0
10203,小計,信用合作社,一般定期性存款,341414000000
10203,小計,信用合作社,可轉讓定期存款,0
