年月,銀行,銀行類別,項目,數值
9903,總計,全體銀行機構,一般定期性存款,11885979000000
9903,總計,全體銀行機構,可轉讓定期存款,205064000000
9903,臺灣銀行,本國銀行,一般定期性存款,1908338000000
9903,臺灣銀行,本國銀行,可轉讓定期存款,1042000000
9903,臺灣土地銀行,本國銀行,一般定期性存款,1057906000000
9903,臺灣土地銀行,本國銀行,可轉讓定期存款,3909000000
9903,合作金庫商業銀行,本國銀行,一般定期性存款,1035261000000
9903,合作金庫商業銀行,本國銀行,可轉讓定期存款,3028000000
9903,第一商業銀行,本國銀行,一般定期性存款,552434000000
9903,第一商業銀行,本國銀行,可轉讓定期存款,10819000000
9903,華南商業銀行,本國銀行,一般定期性存款,510217000000
9903,華南商業銀行,本國銀行,可轉讓定期存款,5774000000
9903,彰化商業銀行,本國銀行,一般定期性存款,463636000000
9903,彰化商業銀行,本國銀行,可轉讓定期存款,4031000000
9903,上海商業儲蓄銀行,本國銀行,一般定期性存款,189042000000
9903,上海商業儲蓄銀行,本國銀行,可轉讓定期存款,963000000
9903,台北富邦銀行,本國銀行,一般定期性存款,498741000000
9903,台北富邦銀行,本國銀行,可轉讓定期存款,12921000000
9903,國泰世華商業銀行,本國銀行,一般定期性存款,468082000000
9903,國泰世華商業銀行,本國銀行,可轉讓定期存款,1479000000
9903,中國輸出入銀行,本國銀行,一般定期性存款,0
9903,中國輸出入銀行,本國銀行,可轉讓定期存款,0
9903,高雄銀行,本國銀行,一般定期性存款,90901000000
9903,高雄銀行,本國銀行,可轉讓定期存款,4031000000
9903,兆豐國際商業銀行,本國銀行,一般定期性存款,486602000000
9903,兆豐國際商業銀行,本國銀行,可轉讓定期存款,1815000000
9903,花旗,本國銀行,一般定期性存款,83675000000
9903,花旗,本國銀行,可轉讓定期存款,762000000
9903,中華開發工業銀行,本國銀行,一般定期性存款,21734000000
9903,中華開發工業銀行,本國銀行,可轉讓定期存款,0
9903,臺灣工業銀行,本國銀行,一般定期性存款,53472000000
9903,臺灣工業銀行,本國銀行,可轉讓定期存款,0
9903,大台北商業銀行,本國銀行,一般定期性存款,20461000000
9903,大台北商業銀行,本國銀行,可轉讓定期存款,0
9903,華泰商業銀行,本國銀行,一般定期性存款,61222000000
9903,華泰商業銀行,本國銀行,可轉讓定期存款,849000000
9903,臺灣新光商業銀行,本國銀行,一般定期性存款,195022000000
9903,臺灣新光商業銀行,本國銀行,可轉讓定期存款,594000000
9903,陽信商業銀行,本國銀行,一般定期性存款,122211000000
9903,陽信商業銀行,本國銀行,可轉讓定期存款,1084000000
9903,板信商業銀行,本國銀行,一般定期性存款,88502000000
9903,板信商業銀行,本國銀行,可轉讓定期存款,2464000000
9903,三信商業銀行,本國銀行,一般定期性存款,62744000000
9903,三信商業銀行,本國銀行,可轉讓定期存款,41000000
9903,聯邦商業銀行,本國銀行,一般定期性存款,137177000000
9903,聯邦商業銀行,本國銀行,可轉讓定期存款,656000000
9903,遠東國際商業銀行,本國銀行,一般定期性存款,185693000000
9903,遠東國際商業銀行,本國銀行,可轉讓定期存款,9593000000
9903,元大商業銀行,本國銀行,一般定期性存款,96099000000
9903,元大商業銀行,本國銀行,可轉讓定期存款,11124000000
9903,永豐商業銀行,本國銀行,一般定期性存款,368826000000
9903,永豐商業銀行,本國銀行,可轉讓定期存款,27287000000
9903,玉山商業銀行,本國銀行,一般定期性存款,357175000000
9903,玉山商業銀行,本國銀行,可轉讓定期存款,24221000000
9903,萬泰商業銀行,本國銀行,一般定期性存款,69099000000
9903,萬泰商業銀行,本國銀行,可轉讓定期存款,41000000
9903,台新國際商業銀行,本國銀行,一般定期性存款,330017000000
9903,台新國際商業銀行,本國銀行,可轉讓定期存款,8242000000
9903,大眾商業銀行,本國銀行,一般定期性存款,150481000000
9903,大眾商業銀行,本國銀行,可轉讓定期存款,2492000000
9903,日盛國際商業銀行,本國銀行,一般定期性存款,80073000000
9903,日盛國際商業銀行,本國銀行,可轉讓定期存款,209000000
9903,安泰商業銀行,本國銀行,一般定期性存款,151326000000
9903,安泰商業銀行,本國銀行,可轉讓定期存款,8565000000
9903,中國信託商業銀行,本國銀行,一般定期性存款,473920000000
9903,中國信託商業銀行,本國銀行,可轉讓定期存款,28308000000
9903,慶豐商業銀行,本國銀行,一般定期性存款,23956000000
9903,慶豐商業銀行,本國銀行,可轉讓定期存款,1000000
9903,臺灣中小企業銀行,本國銀行,一般定期性存款,432997000000
9903,臺灣中小企業銀行,本國銀行,可轉讓定期存款,11233000000
9903,渣打國際商業銀行,本國銀行,一般定期性存款,153608000000
9903,渣打國際商業銀行,本國銀行,可轉讓定期存款,773000000
9903,台中商業銀行,本國銀行,一般定期性存款,135629000000
9903,台中商業銀行,本國銀行,可轉讓定期存款,11974000000
9903,京城商業銀行,本國銀行,一般定期性存款,71484000000
9903,京城商業銀行,本國銀行,可轉讓定期存款,147000000
9903,外國銀行在台分行,本國銀行,一般定期性存款,359853000000
9903,外國銀行在台分行,本國銀行,可轉讓定期存款,4596000000
9903,小計,信用合作社,一般定期性存款,338363000000
9903,小計,信用合作社,可轉讓定期存款,0
