年月,銀行,銀行類別,項目,數值
10102,總計,全體銀行機構,一般定期性存款,12839388000000
10102,總計,全體銀行機構,可轉讓定期存款,255980000000
10102,臺灣銀行,本國銀行,一般定期性存款,1815501000000
10102,臺灣銀行,本國銀行,可轉讓定期存款,788000000
10102,臺灣土地銀行,本國銀行,一般定期性存款,1206217000000
10102,臺灣土地銀行,本國銀行,可轉讓定期存款,2976000000
10102,合作金庫商業銀行,本國銀行,一般定期性存款,1044394000000
10102,合作金庫商業銀行,本國銀行,可轉讓定期存款,2148000000
10102,第一商業銀行,本國銀行,一般定期性存款,501665000000
10102,第一商業銀行,本國銀行,可轉讓定期存款,12620000000
10102,華南商業銀行,本國銀行,一般定期性存款,508148000000
10102,華南商業銀行,本國銀行,可轉讓定期存款,3953000000
10102,彰化商業銀行,本國銀行,一般定期性存款,484976000000
10102,彰化商業銀行,本國銀行,可轉讓定期存款,9942000000
10102,上海商業儲蓄銀行,本國銀行,一般定期性存款,283135000000
10102,上海商業儲蓄銀行,本國銀行,可轉讓定期存款,2494000000
10102,台北富邦銀行,本國銀行,一般定期性存款,551144000000
10102,台北富邦銀行,本國銀行,可轉讓定期存款,6265000000
10102,國泰世華商業銀行,本國銀行,一般定期性存款,577621000000
10102,國泰世華商業銀行,本國銀行,可轉讓定期存款,1944000000
10102,中國輸出入銀行,本國銀行,一般定期性存款,0
10102,中國輸出入銀行,本國銀行,可轉讓定期存款,0
10102,高雄銀行,本國銀行,一般定期性存款,102660000000
10102,高雄銀行,本國銀行,可轉讓定期存款,5608000000
10102,兆豐國際商業銀行,本國銀行,一般定期性存款,472120000000
10102,兆豐國際商業銀行,本國銀行,可轉讓定期存款,1053000000
10102,花旗,本國銀行,一般定期性存款,76965000000
10102,花旗,本國銀行,可轉讓定期存款,229000000
10102,中華開發工業銀行,本國銀行,一般定期性存款,41758000000
10102,中華開發工業銀行,本國銀行,可轉讓定期存款,0
10102,臺灣工業銀行,本國銀行,一般定期性存款,73003000000
10102,臺灣工業銀行,本國銀行,可轉讓定期存款,0
10102,匯豐,本國銀行,一般定期性存款,76546000000
10102,匯豐,本國銀行,可轉讓定期存款,4250000000
10102,大台北商業銀行,本國銀行,一般定期性存款,27754000000
10102,大台北商業銀行,本國銀行,可轉讓定期存款,1453000000
10102,華泰商業銀行,本國銀行,一般定期性存款,70816000000
10102,華泰商業銀行,本國銀行,可轉讓定期存款,1921000000
10102,臺灣新光商業銀行,本國銀行,一般定期性存款,270269000000
10102,臺灣新光商業銀行,本國銀行,可轉讓定期存款,3911000000
10102,陽信商業銀行,本國銀行,一般定期性存款,129462000000
10102,陽信商業銀行,本國銀行,可轉讓定期存款,5246000000
10102,板信商業銀行,本國銀行,一般定期性存款,80611000000
10102,板信商業銀行,本國銀行,可轉讓定期存款,1622000000
10102,三信商業銀行,本國銀行,一般定期性存款,69266000000
10102,三信商業銀行,本國銀行,可轉讓定期存款,314000000
10102,聯邦商業銀行,本國銀行,一般定期性存款,170558000000
10102,聯邦商業銀行,本國銀行,可轉讓定期存款,993000000
10102,遠東國際商業銀行,本國銀行,一般定期性存款,214132000000
10102,遠東國際商業銀行,本國銀行,可轉讓定期存款,23751000000
10102,元大商業銀行,本國銀行,一般定期性存款,151621000000
10102,元大商業銀行,本國銀行,可轉讓定期存款,40234000000
10102,永豐商業銀行,本國銀行,一般定期性存款,467082000000
10102,永豐商業銀行,本國銀行,可轉讓定期存款,24547000000
10102,玉山商業銀行,本國銀行,一般定期性存款,433593000000
10102,玉山商業銀行,本國銀行,可轉讓定期存款,1409000000
10102,萬泰商業銀行,本國銀行,一般定期性存款,73683000000
10102,萬泰商業銀行,本國銀行,可轉讓定期存款,536000000
10102,星展,本國銀行,一般定期性存款,109750000000
10102,星展,本國銀行,可轉讓定期存款,30000000
10102,台新國際商業銀行,本國銀行,一般定期性存款,381345000000
10102,台新國際商業銀行,本國銀行,可轉讓定期存款,3902000000
10102,大眾商業銀行,本國銀行,一般定期性存款,192223000000
10102,大眾商業銀行,本國銀行,可轉讓定期存款,17882000000
10102,日盛國際商業銀行,本國銀行,一般定期性存款,80816000000
10102,日盛國際商業銀行,本國銀行,可轉讓定期存款,1317000000
10102,安泰商業銀行,本國銀行,一般定期性存款,187577000000
10102,安泰商業銀行,本國銀行,可轉讓定期存款,25233000000
10102,中國信託商業銀行,本國銀行,一般定期性存款,515898000000
10102,中國信託商業銀行,本國銀行,可轉讓定期存款,1224000000
10102,臺灣中小企業銀行,本國銀行,一般定期性存款,454852000000
10102,臺灣中小企業銀行,本國銀行,可轉讓定期存款,15560000000
10102,渣打國際商業銀行,本國銀行,一般定期性存款,221959000000
10102,渣打國際商業銀行,本國銀行,可轉讓定期存款,13727000000
10102,台中商業銀行,本國銀行,一般定期性存款,165890000000
10102,台中商業銀行,本國銀行,可轉讓定期存款,9036000000
10102,京城商業銀行,本國銀行,一般定期性存款,67041000000
10102,京城商業銀行,本國銀行,可轉讓定期存款,199000000
10102,小計,外國銀行在台分行,一般定期性存款,153140000000
10102,小計,外國銀行在台分行,可轉讓定期存款,7668000000
10102,小計,信用合作社,一般定期性存款,334197000000
10102,小計,信用合作社,可轉讓定期存款,0
