年月,銀行,銀行類別,項目,數值,英文項目
9603,總計,全體銀行機構,一般定期性存款,10883333000000,FD_BAL
9603,總計,全體銀行機構,可轉讓定期存款,320344000000,TRANS_FD_BAL
9603,中央信託局,本國銀行,一般定期性存款,88669000000,FD_BAL
9603,中央信託局,本國銀行,可轉讓定期存款,125000000,TRANS_FD_BAL
9603,中國農民銀行,本國銀行,一般定期性存款,0,FD_BAL
9603,中國農民銀行,本國銀行,可轉讓定期存款,0,TRANS_FD_BAL
9603,交通銀行,本國銀行,一般定期性存款,0,FD_BAL
9603,交通銀行,本國銀行,可轉讓定期存款,0,TRANS_FD_BAL
9603,臺灣銀行,本國銀行,一般定期性存款,1337714000000,FD_BAL
9603,臺灣銀行,本國銀行,可轉讓定期存款,1668000000,TRANS_FD_BAL
9603,臺灣土地銀行,本國銀行,一般定期性存款,948864000000,FD_BAL
9603,臺灣土地銀行,本國銀行,可轉讓定期存款,7290000000,TRANS_FD_BAL
9603,合作金庫商業銀行,本國銀行,一般定期性存款,1030015000000,FD_BAL
9603,合作金庫商業銀行,本國銀行,可轉讓定期存款,34083000000,TRANS_FD_BAL
9603,第一商業銀行,本國銀行,一般定期性存款,477914000000,FD_BAL
9603,第一商業銀行,本國銀行,可轉讓定期存款,8879000000,TRANS_FD_BAL
9603,華南商業銀行,本國銀行,一般定期性存款,469215000000,FD_BAL
9603,華南商業銀行,本國銀行,可轉讓定期存款,6193000000,TRANS_FD_BAL
9603,彰化商業銀行,本國銀行,一般定期性存款,417064000000,FD_BAL
9603,彰化商業銀行,本國銀行,可轉讓定期存款,6288000000,TRANS_FD_BAL
9603,華僑商業銀行,本國銀行,一般定期性存款,100910000000,FD_BAL
9603,華僑商業銀行,本國銀行,可轉讓定期存款,3371000000,TRANS_FD_BAL
9603,上海商業儲蓄銀行,本國銀行,一般定期性存款,130968000000,FD_BAL
9603,上海商業儲蓄銀行,本國銀行,可轉讓定期存款,2890000000,TRANS_FD_BAL
9603,台北富邦銀行,本國銀行,一般定期性存款,346852000000,FD_BAL
9603,台北富邦銀行,本國銀行,可轉讓定期存款,810000000,TRANS_FD_BAL
9603,國泰世華商業銀行,本國銀行,一般定期性存款,436955000000,FD_BAL
9603,國泰世華商業銀行,本國銀行,可轉讓定期存款,4085000000,TRANS_FD_BAL
9603,中國輸出入銀行,本國銀行,一般定期性存款,0,FD_BAL
9603,中國輸出入銀行,本國銀行,可轉讓定期存款,0,TRANS_FD_BAL
9603,高雄銀行,本國銀行,一般定期性存款,59390000000,FD_BAL
9603,高雄銀行,本國銀行,可轉讓定期存款,513000000,TRANS_FD_BAL
9603,兆豐國際商業銀行,本國銀行,一般定期性存款,323844000000,FD_BAL
9603,兆豐國際商業銀行,本國銀行,可轉讓定期存款,2649000000,TRANS_FD_BAL
9603,中華開發工業銀行,本國銀行,一般定期性存款,1620000000,FD_BAL
9603,中華開發工業銀行,本國銀行,可轉讓定期存款,0,TRANS_FD_BAL
9603,臺灣工業銀行,本國銀行,一般定期性存款,31827000000,FD_BAL
9603,臺灣工業銀行,本國銀行,可轉讓定期存款,0,TRANS_FD_BAL
9603,華泰商業銀行,本國銀行,一般定期性存款,54547000000,FD_BAL
9603,華泰商業銀行,本國銀行,可轉讓定期存款,4510000000,TRANS_FD_BAL
9603,臺灣新光商業銀行,本國銀行,一般定期性存款,179321000000,FD_BAL
9603,臺灣新光商業銀行,本國銀行,可轉讓定期存款,2342000000,TRANS_FD_BAL
9603,陽信商業銀行,本國銀行,一般定期性存款,131516000000,FD_BAL
9603,陽信商業銀行,本國銀行,可轉讓定期存款,9967000000,TRANS_FD_BAL
9603,板信商業銀行,本國銀行,一般定期性存款,99067000000,FD_BAL
9603,板信商業銀行,本國銀行,可轉讓定期存款,9762000000,TRANS_FD_BAL
9603,三信商業銀行,本國銀行,一般定期性存款,58765000000,FD_BAL
9603,三信商業銀行,本國銀行,可轉讓定期存款,4466000000,TRANS_FD_BAL
9603,第七商業銀行,本國銀行,一般定期性存款,0,FD_BAL
9603,第七商業銀行,本國銀行,可轉讓定期存款,0,TRANS_FD_BAL
9603,聯邦商業銀行,本國銀行,一般定期性存款,167720000000,FD_BAL
9603,聯邦商業銀行,本國銀行,可轉讓定期存款,2119000000,TRANS_FD_BAL
9603,中華商業銀行,本國銀行,一般定期性存款,66744000000,FD_BAL
9603,中華商業銀行,本國銀行,可轉讓定期存款,3317000000,TRANS_FD_BAL
9603,遠東國際商業銀行,本國銀行,一般定期性存款,141307000000,FD_BAL
9603,遠東國際商業銀行,本國銀行,可轉讓定期存款,31624000000,TRANS_FD_BAL
9603,復華商業銀行,本國銀行,一般定期性存款,152492000000,FD_BAL
9603,復華商業銀行,本國銀行,可轉讓定期存款,8027000000,TRANS_FD_BAL
9603,永豐商業銀行,本國銀行,一般定期性存款,351124000000,FD_BAL
9603,永豐商業銀行,本國銀行,可轉讓定期存款,39825000000,TRANS_FD_BAL
9603,玉山商業銀行,本國銀行,一般定期性存款,269732000000,FD_BAL
9603,玉山商業銀行,本國銀行,可轉讓定期存款,21950000000,TRANS_FD_BAL
9603,萬泰商業銀行,本國銀行,一般定期性存款,138064000000,FD_BAL
9603,萬泰商業銀行,本國銀行,可轉讓定期存款,166000000,TRANS_FD_BAL
9603,寶華商業銀行,本國銀行,一般定期性存款,94113000000,FD_BAL
9603,寶華商業銀行,本國銀行,可轉讓定期存款,1573000000,TRANS_FD_BAL
9603,台新國際商業銀行,本國銀行,一般定期性存款,295000000000,FD_BAL
9603,台新國際商業銀行,本國銀行,可轉讓定期存款,11426000000,TRANS_FD_BAL
9603,大眾商業銀行,本國銀行,一般定期性存款,148964000000,FD_BAL
9603,大眾商業銀行,本國銀行,可轉讓定期存款,3951000000,TRANS_FD_BAL
9603,日盛國際商業銀行,本國銀行,一般定期性存款,106800000000,FD_BAL
9603,日盛國際商業銀行,本國銀行,可轉讓定期存款,2449000000,TRANS_FD_BAL
9603,安泰商業銀行,本國銀行,一般定期性存款,144126000000,FD_BAL
9603,安泰商業銀行,本國銀行,可轉讓定期存款,12273000000,TRANS_FD_BAL
9603,中國信託商業銀行,本國銀行,一般定期性存款,530657000000,FD_BAL
9603,中國信託商業銀行,本國銀行,可轉讓定期存款,21675000000,TRANS_FD_BAL
9603,慶豐商業銀行,本國銀行,一般定期性存款,60978000000,FD_BAL
9603,慶豐商業銀行,本國銀行,可轉讓定期存款,781000000,TRANS_FD_BAL
9603,臺灣中小企業銀行,本國銀行,一般定期性存款,362572000000,FD_BAL
9603,臺灣中小企業銀行,本國銀行,可轉讓定期存款,4847000000,TRANS_FD_BAL
9603,台北國際商業銀行,本國銀行,一般定期性存款,0,FD_BAL
9603,台北國際商業銀行,本國銀行,可轉讓定期存款,0,TRANS_FD_BAL
9603,新竹國際商業銀行,本國銀行,一般定期性存款,181855000000,FD_BAL
9603,新竹國際商業銀行,本國銀行,可轉讓定期存款,2194000000,TRANS_FD_BAL
9603,臺中商業銀行,本國銀行,一般定期性存款,131208000000,FD_BAL
9603,臺中商業銀行,本國銀行,可轉讓定期存款,285000000,TRANS_FD_BAL
9603,京城商業銀行,本國銀行,一般定期性存款,90477000000,FD_BAL
9603,京城商業銀行,本國銀行,可轉讓定期存款,10480000000,TRANS_FD_BAL
9603,花蓮區中小企業銀行,本國銀行,一般定期性存款,14356000000,FD_BAL
9603,花蓮區中小企業銀行,本國銀行,可轉讓定期存款,22000000,TRANS_FD_BAL
9603,臺東區中小企業銀行,本國銀行,一般定期性存款,32114000000,FD_BAL
9603,臺東區中小企業銀行,本國銀行,可轉讓定期存款,12000000,TRANS_FD_BAL
9603,外國銀行在台分行,本國銀行,一般定期性存款,291119000000,FD_BAL
9603,外國銀行在台分行,本國銀行,可轉讓定期存款,31459000000,TRANS_FD_BAL
9603,小計,信用合作社,一般定期性存款,386778000000,FD_BAL
9603,小計,信用合作社,可轉讓定期存款,0,TRANS_FD_BAL
