年月,銀行,銀行類別,項目,數值,英文項目
9806,總計,全體銀行機構,一般定期性存款,11949723000000,FD_BAL
9806,總計,全體銀行機構,可轉讓定期存款,137381000000,TRANS_FD_BAL
9806,臺灣銀行,本國銀行,一般定期性存款,1790728000000,FD_BAL
9806,臺灣銀行,本國銀行,可轉讓定期存款,3159000000,TRANS_FD_BAL
9806,臺灣土地銀行,本國銀行,一般定期性存款,1065225000000,FD_BAL
9806,臺灣土地銀行,本國銀行,可轉讓定期存款,5481000000,TRANS_FD_BAL
9806,合作金庫商業銀行,本國銀行,一般定期性存款,1104672000000,FD_BAL
9806,合作金庫商業銀行,本國銀行,可轉讓定期存款,3887000000,TRANS_FD_BAL
9806,第一商業銀行,本國銀行,一般定期性存款,528733000000,FD_BAL
9806,第一商業銀行,本國銀行,可轉讓定期存款,11715000000,TRANS_FD_BAL
9806,華南商業銀行,本國銀行,一般定期性存款,518945000000,FD_BAL
9806,華南商業銀行,本國銀行,可轉讓定期存款,7879000000,TRANS_FD_BAL
9806,彰化商業銀行,本國銀行,一般定期性存款,477491000000,FD_BAL
9806,彰化商業銀行,本國銀行,可轉讓定期存款,5094000000,TRANS_FD_BAL
9806,花旗,本國銀行,一般定期性存款,53857000000,FD_BAL
9806,花旗,本國銀行,可轉讓定期存款,666000000,TRANS_FD_BAL
9806,上海商業儲蓄銀行,本國銀行,一般定期性存款,168321000000,FD_BAL
9806,上海商業儲蓄銀行,本國銀行,可轉讓定期存款,2001000000,TRANS_FD_BAL
9806,台北富邦銀行,本國銀行,一般定期性存款,457051000000,FD_BAL
9806,台北富邦銀行,本國銀行,可轉讓定期存款,5064000000,TRANS_FD_BAL
9806,國泰世華商業銀行,本國銀行,一般定期性存款,515148000000,FD_BAL
9806,國泰世華商業銀行,本國銀行,可轉讓定期存款,2039000000,TRANS_FD_BAL
9806,中國輸出入銀行,本國銀行,一般定期性存款,0,FD_BAL
9806,中國輸出入銀行,本國銀行,可轉讓定期存款,0,TRANS_FD_BAL
9806,高雄銀行,本國銀行,一般定期性存款,86373000000,FD_BAL
9806,高雄銀行,本國銀行,可轉讓定期存款,576000000,TRANS_FD_BAL
9806,兆豐國際商業銀行,本國銀行,一般定期性存款,462791000000,FD_BAL
9806,兆豐國際商業銀行,本國銀行,可轉讓定期存款,2773000000,TRANS_FD_BAL
9806,中華開發工業銀行,本國銀行,一般定期性存款,16240000000,FD_BAL
9806,中華開發工業銀行,本國銀行,可轉讓定期存款,0,TRANS_FD_BAL
9806,臺灣工業銀行,本國銀行,一般定期性存款,48767000000,FD_BAL
9806,臺灣工業銀行,本國銀行,可轉讓定期存款,0,TRANS_FD_BAL
9806,大台北商業銀行,本國銀行,一般定期性存款,22700000000,FD_BAL
9806,大台北商業銀行,本國銀行,可轉讓定期存款,0,TRANS_FD_BAL
9806,華泰商業銀行,本國銀行,一般定期性存款,65202000000,FD_BAL
9806,華泰商業銀行,本國銀行,可轉讓定期存款,960000000,TRANS_FD_BAL
9806,臺灣新光商業銀行,本國銀行,一般定期性存款,223007000000,FD_BAL
9806,臺灣新光商業銀行,本國銀行,可轉讓定期存款,530000000,TRANS_FD_BAL
9806,陽信商業銀行,本國銀行,一般定期性存款,127156000000,FD_BAL
