年月,銀行,銀行類別,項目,數值,英文項目
9705,總計,全體銀行機構,一般定期性存款,11480915000000,FD_BAL
9705,總計,全體銀行機構,可轉讓定期存款,198800000000,TRANS_FD_BAL
9705,中央信託局,本國銀行,一般定期性存款,0,FD_BAL
9705,中央信託局,本國銀行,可轉讓定期存款,0,TRANS_FD_BAL
9705,臺灣銀行,本國銀行,一般定期性存款,1493747000000,FD_BAL
9705,臺灣銀行,本國銀行,可轉讓定期存款,2071000000,TRANS_FD_BAL
9705,臺灣土地銀行,本國銀行,一般定期性存款,1032814000000,FD_BAL
9705,臺灣土地銀行,本國銀行,可轉讓定期存款,6171000000,TRANS_FD_BAL
9705,合作金庫商業銀行,本國銀行,一般定期性存款,1096430000000,FD_BAL
9705,合作金庫商業銀行,本國銀行,可轉讓定期存款,4320000000,TRANS_FD_BAL
9705,第一商業銀行,本國銀行,一般定期性存款,484890000000,FD_BAL
9705,第一商業銀行,本國銀行,可轉讓定期存款,10100000000,TRANS_FD_BAL
9705,華南商業銀行,本國銀行,一般定期性存款,505442000000,FD_BAL
9705,華南商業銀行,本國銀行,可轉讓定期存款,6253000000,TRANS_FD_BAL
9705,彰化商業銀行,本國銀行,一般定期性存款,428629000000,FD_BAL
9705,彰化商業銀行,本國銀行,可轉讓定期存款,5762000000,TRANS_FD_BAL
9705,花旗,本國銀行,一般定期性存款,82129000000,FD_BAL
9705,花旗,本國銀行,可轉讓定期存款,1509000000,TRANS_FD_BAL
9705,上海商業儲蓄銀行,本國銀行,一般定期性存款,184879000000,FD_BAL
9705,上海商業儲蓄銀行,本國銀行,可轉讓定期存款,3125000000,TRANS_FD_BAL
9705,台北富邦銀行,本國銀行,一般定期性存款,435235000000,FD_BAL
9705,台北富邦銀行,本國銀行,可轉讓定期存款,994000000,TRANS_FD_BAL
9705,國泰世華商業銀行,本國銀行,一般定期性存款,460412000000,FD_BAL
9705,國泰世華商業銀行,本國銀行,可轉讓定期存款,2455000000,TRANS_FD_BAL
9705,中國輸出入銀行,本國銀行,一般定期性存款,0,FD_BAL
9705,中國輸出入銀行,本國銀行,可轉讓定期存款,0,TRANS_FD_BAL
9705,高雄銀行,本國銀行,一般定期性存款,69064000000,FD_BAL
9705,高雄銀行,本國銀行,可轉讓定期存款,1388000000,TRANS_FD_BAL
9705,兆豐國際商業銀行,本國銀行,一般定期性存款,409980000000,FD_BAL
9705,兆豐國際商業銀行,本國銀行,可轉讓定期存款,4280000000,TRANS_FD_BAL
9705,中華開發工業銀行,本國銀行,一般定期性存款,8836000000,FD_BAL
9705,中華開發工業銀行,本國銀行,可轉讓定期存款,0,TRANS_FD_BAL
9705,臺灣工業銀行,本國銀行,一般定期性存款,45894000000,FD_BAL
9705,臺灣工業銀行,本國銀行,可轉讓定期存款,0,TRANS_FD_BAL
9705,稻江商業銀行,本國銀行,一般定期性存款,24082000000,FD_BAL
9705,稻江商業銀行,本國銀行,可轉讓定期存款,0,TRANS_FD_BAL
9705,華泰商業銀行,本國銀行,一般定期性存款,62980000000,FD_BAL
9705,華泰商業銀行,本國銀行,可轉讓定期存款,3589000000,TRANS_FD_BAL
9705,臺灣新光商業銀行,本國銀行,一般定期性存款,223236000000,FD_BAL
9705,臺灣新光商業銀行,本國銀行,可轉讓定期存款,3424000000,TRANS_FD_BAL
9705,陽信商業銀行,本國銀行,一般定期性存款,131421000000,FD_BAL
9705,陽信商業銀行,本國銀行,可轉讓定期存款,3325000000,TRANS_FD_BAL
9705,板信商業銀行,本國銀行,一般定期性存款,98043000000,FD_BAL
9705,板信商業銀行,本國銀行,可轉讓定期存款,3970000000,TRANS_FD_BAL
9705,三信商業銀行,本國銀行,一般定期性存款,61931000000,FD_BAL
9705,三信商業銀行,本國銀行,可轉讓定期存款,925000000,TRANS_FD_BAL
9705,聯邦商業銀行,本國銀行,一般定期性存款,167584000000,FD_BAL
9705,聯邦商業銀行,本國銀行,可轉讓定期存款,1861000000,TRANS_FD_BAL
9705,中華商業銀行,本國銀行,一般定期性存款,0,FD_BAL
9705,中華商業銀行,本國銀行,可轉讓定期存款,0,TRANS_FD_BAL
9705,遠東國際商業銀行,本國銀行,一般定期性存款,149684000000,FD_BAL
9705,遠東國際商業銀行,本國銀行,可轉讓定期存款,13502000000,TRANS_FD_BAL
9705,元大商業銀行,本國銀行,一般定期性存款,174835000000,FD_BAL
9705,元大商業銀行,本國銀行,可轉讓定期存款,6252000000,TRANS_FD_BAL
9705,永豐商業銀行,本國銀行,一般定期性存款,421799000000,FD_BAL
9705,永豐商業銀行,本國銀行,可轉讓定期存款,17562000000,TRANS_FD_BAL
9705,玉山商業銀行,本國銀行,一般定期性存款,350005000000,FD_BAL
9705,玉山商業銀行,本國銀行,可轉讓定期存款,9042000000,TRANS_FD_BAL
9705,萬泰商業銀行,本國銀行,一般定期性存款,90856000000,FD_BAL
9705,萬泰商業銀行,本國銀行,可轉讓定期存款,126000000,TRANS_FD_BAL
9705,寶華商業銀行,本國銀行,一般定期性存款,0,FD_BAL
