年月,銀行,銀行類別,項目,數值
9812,總計,全體銀行機構,一般定期性存款,11680086000000
9812,總計,全體銀行機構,可轉讓定期存款,177972000000
9812,臺灣銀行,本國銀行,一般定期性存款,1859566000000
9812,臺灣銀行,本國銀行,可轉讓定期存款,1045000000
9812,臺灣土地銀行,本國銀行,一般定期性存款,1047258000000
9812,臺灣土地銀行,本國銀行,可轉讓定期存款,4280000000
9812,合作金庫商業銀行,本國銀行,一般定期性存款,1047268000000
9812,合作金庫商業銀行,本國銀行,可轉讓定期存款,3387000000
9812,第一商業銀行,本國銀行,一般定期性存款,540414000000
9812,第一商業銀行,本國銀行,可轉讓定期存款,11286000000
9812,華南商業銀行,本國銀行,一般定期性存款,511210000000
9812,華南商業銀行,本國銀行,可轉讓定期存款,6957000000
9812,彰化商業銀行,本國銀行,一般定期性存款,474331000000
9812,彰化商業銀行,本國銀行,可轉讓定期存款,4586000000
9812,上海商業儲蓄銀行,本國銀行,一般定期性存款,185359000000
9812,上海商業儲蓄銀行,本國銀行,可轉讓定期存款,992000000
9812,台北富邦銀行,本國銀行,一般定期性存款,489639000000
9812,台北富邦銀行,本國銀行,可轉讓定期存款,11981000000
9812,國泰世華商業銀行,本國銀行,一般定期性存款,464854000000
9812,國泰世華商業銀行,本國銀行,可轉讓定期存款,1614000000
9812,中國輸出入銀行,本國銀行,一般定期性存款,0
9812,中國輸出入銀行,本國銀行,可轉讓定期存款,0
9812,高雄銀行,本國銀行,一般定期性存款,83949000000
9812,高雄銀行,本國銀行,可轉讓定期存款,3309000000
9812,兆豐國際商業銀行,本國銀行,一般定期性存款,468184000000
9812,兆豐國際商業銀行,本國銀行,可轉讓定期存款,2290000000
9812,花旗,本國銀行,一般定期性存款,83843000000
9812,花旗,本國銀行,可轉讓定期存款,808000000
9812,中華開發工業銀行,本國銀行,一般定期性存款,14333000000
9812,中華開發工業銀行,本國銀行,可轉讓定期存款,0
9812,臺灣工業銀行,本國銀行,一般定期性存款,52235000000
9812,臺灣工業銀行,本國銀行,可轉讓定期存款,0
9812,大台北商業銀行,本國銀行,一般定期性存款,21219000000
9812,大台北商業銀行,本國銀行,可轉讓定期存款,0
9812,華泰商業銀行,本國銀行,一般定期性存款,61737000000
9812,華泰商業銀行,本國銀行,可轉讓定期存款,621000000
9812,臺灣新光商業銀行,本國銀行,一般定期性存款,200691000000
9812,臺灣新光商業銀行,本國銀行,可轉讓定期存款,531000000
9812,陽信商業銀行,本國銀行,一般定期性存款,120905000000
9812,陽信商業銀行,本國銀行,可轉讓定期存款,915000000
9812,板信商業銀行,本國銀行,一般定期性存款,87514000000
9812,板信商業銀行,本國銀行,可轉讓定期存款,2467000000
9812,三信商業銀行,本國銀行,一般定期性存款,62810000000
9812,三信商業銀行,本國銀行,可轉讓定期存款,79000000
9812,聯邦商業銀行,本國銀行,一般定期性存款,141499000000
9812,聯邦商業銀行,本國銀行,可轉讓定期存款,596000000
9812,遠東國際商業銀行,本國銀行,一般定期性存款,186803000000
9812,遠東國際商業銀行,本國銀行,可轉讓定期存款,14752000000
9812,元大商業銀行,本國銀行,一般定期性存款,100465000000
9812,元大商業銀行,本國銀行,可轉讓定期存款,7727000000
9812,永豐商業銀行,本國銀行,一般定期性存款,348146000000
9812,永豐商業銀行,本國銀行,可轉讓定期存款,22906000000
9812,玉山商業銀行,本國銀行,一般定期性存款,349626000000
9812,玉山商業銀行,本國銀行,可轉讓定期存款,19821000000
9812,萬泰商業銀行,本國銀行,一般定期性存款,67475000000
9812,萬泰商業銀行,本國銀行,可轉讓定期存款,53000000
9812,台新國際商業銀行,本國銀行,一般定期性存款,310831000000
9812,台新國際商業銀行,本國銀行,可轉讓定期存款,5486000000
9812,大眾商業銀行,本國銀行,一般定期性存款,147518000000
9812,大眾商業銀行,本國銀行,可轉讓定期存款,1434000000
9812,日盛國際商業銀行,本國銀行,一般定期性存款,73008000000
9812,日盛國際商業銀行,本國銀行,可轉讓定期存款,201000000
9812,安泰商業銀行,本國銀行,一般定期性存款,134753000000
9812,安泰商業銀行,本國銀行,可轉讓定期存款,10448000000
9812,中國信託商業銀行,本國銀行,一般定期性存款,455020000000
9812,中國信託商業銀行,本國銀行,可轉讓定期存款,12403000000
9812,慶豐商業銀行,本國銀行,一般定期性存款,29143000000
9812,慶豐商業銀行,本國銀行,可轉讓定期存款,13000000
9812,臺灣中小企業銀行,本國銀行,一般定期性存款,428936000000
9812,臺灣中小企業銀行,本國銀行,可轉讓定期存款,6680000000
9812,渣打國際商業銀行,本國銀行,一般定期性存款,142505000000
9812,渣打國際商業銀行,本國銀行,可轉讓定期存款,1111000000
9812,台中商業銀行,本國銀行,一般定期性存款,134995000000
9812,台中商業銀行,本國銀行,可轉讓定期存款,3824000000
9812,京城商業銀行,本國銀行,一般定期性存款,72853000000
9812,京城商業銀行,本國銀行,可轉讓定期存款,219000000
9812,外國銀行在台分行,本國銀行,一般定期性存款,341335000000
9812,外國銀行在台分行,本國銀行,可轉讓定期存款,13151000000
9812,小計,信用合作社,一般定期性存款,337857000000
9812,小計,信用合作社,可轉讓定期存款,0
