年月,銀行,銀行類別,項目,數值
10008,總計,全體銀行機構,一般定期性存款,12259480000000
10008,總計,全體銀行機構,可轉讓定期存款,237540000000
10008,臺灣銀行,本國銀行,一般定期性存款,1796945000000
10008,臺灣銀行,本國銀行,可轉讓定期存款,827000000
10008,臺灣土地銀行,本國銀行,一般定期性存款,1089121000000
10008,臺灣土地銀行,本國銀行,可轉讓定期存款,3863000000
10008,合作金庫商業銀行,本國銀行,一般定期性存款,1029848000000
10008,合作金庫商業銀行,本國銀行,可轉讓定期存款,2200000000
10008,第一商業銀行,本國銀行,一般定期性存款,500362000000
10008,第一商業銀行,本國銀行,可轉讓定期存款,12331000000
10008,華南商業銀行,本國銀行,一般定期性存款,493593000000
10008,華南商業銀行,本國銀行,可轉讓定期存款,4224000000
10008,彰化商業銀行,本國銀行,一般定期性存款,449258000000
10008,彰化商業銀行,本國銀行,可轉讓定期存款,9216000000
10008,上海商業儲蓄銀行,本國銀行,一般定期性存款,264831000000
10008,上海商業儲蓄銀行,本國銀行,可轉讓定期存款,1661000000
10008,台北富邦銀行,本國銀行,一般定期性存款,460031000000
10008,台北富邦銀行,本國銀行,可轉讓定期存款,10853000000
10008,國泰世華商業銀行,本國銀行,一般定期性存款,550067000000
10008,國泰世華商業銀行,本國銀行,可轉讓定期存款,1605000000
10008,中國輸出入銀行,本國銀行,一般定期性存款,0
10008,中國輸出入銀行,本國銀行,可轉讓定期存款,0
10008,高雄銀行,本國銀行,一般定期性存款,106638000000
10008,高雄銀行,本國銀行,可轉讓定期存款,2461000000
10008,兆豐國際商業銀行,本國銀行,一般定期性存款,435608000000
10008,兆豐國際商業銀行,本國銀行,可轉讓定期存款,1209000000
10008,花旗,本國銀行,一般定期性存款,80371000000
10008,花旗,本國銀行,可轉讓定期存款,281000000
10008,中華開發工業銀行,本國銀行,一般定期性存款,33967000000
10008,中華開發工業銀行,本國銀行,可轉讓定期存款,0
10008,臺灣工業銀行,本國銀行,一般定期性存款,55329000000
10008,臺灣工業銀行,本國銀行,可轉讓定期存款,0
10008,匯豐,本國銀行,一般定期性存款,71604000000
10008,匯豐,本國銀行,可轉讓定期存款,83000000
10008,大台北商業銀行,本國銀行,一般定期性存款,26115000000
10008,大台北商業銀行,本國銀行,可轉讓定期存款,1436000000
10008,華泰商業銀行,本國銀行,一般定期性存款,70773000000
10008,華泰商業銀行,本國銀行,可轉讓定期存款,1970000000
10008,臺灣新光商業銀行,本國銀行,一般定期性存款,240205000000
10008,臺灣新光商業銀行,本國銀行,可轉讓定期存款,1049000000
10008,陽信商業銀行,本國銀行,一般定期性存款,124149000000
10008,陽信商業銀行,本國銀行,可轉讓定期存款,5251000000
10008,板信商業銀行,本國銀行,一般定期性存款,80813000000
10008,板信商業銀行,本國銀行,可轉讓定期存款,2755000000
10008,三信商業銀行,本國銀行,一般定期性存款,68902000000
10008,三信商業銀行,本國銀行,可轉讓定期存款,345000000
10008,聯邦商業銀行,本國銀行,一般定期性存款,159219000000
10008,聯邦商業銀行,本國銀行,可轉讓定期存款,3325000000
10008,遠東國際商業銀行,本國銀行,一般定期性存款,217119000000
10008,遠東國際商業銀行,本國銀行,可轉讓定期存款,21741000000
10008,元大商業銀行,本國銀行,一般定期性存款,147976000000
10008,元大商業銀行,本國銀行,可轉讓定期存款,32688000000
10008,永豐商業銀行,本國銀行,一般定期性存款,440278000000
10008,永豐商業銀行,本國銀行,可轉讓定期存款,29281000000
10008,玉山商業銀行,本國銀行,一般定期性存款,452554000000
10008,玉山商業銀行,本國銀行,可轉讓定期存款,10896000000
10008,萬泰商業銀行,本國銀行,一般定期性存款,72861000000
10008,萬泰商業銀行,本國銀行,可轉讓定期存款,1061000000
10008,台新國際商業銀行,本國銀行,一般定期性存款,374387000000
10008,台新國際商業銀行,本國銀行,可轉讓定期存款,7814000000
10008,大眾商業銀行,本國銀行,一般定期性存款,197190000000
10008,大眾商業銀行,本國銀行,可轉讓定期存款,9727000000
10008,日盛國際商業銀行,本國銀行,一般定期性存款,76541000000
10008,日盛國際商業銀行,本國銀行,可轉讓定期存款,1799000000
10008,安泰商業銀行,本國銀行,一般定期性存款,165745000000
10008,安泰商業銀行,本國銀行,可轉讓定期存款,8168000000
10008,中國信託商業銀行,本國銀行,一般定期性存款,474129000000
10008,中國信託商業銀行,本國銀行,可轉讓定期存款,1286000000
10008,臺灣中小企業銀行,本國銀行,一般定期性存款,451133000000
10008,臺灣中小企業銀行,本國銀行,可轉讓定期存款,21086000000
10008,渣打國際商業銀行,本國銀行,一般定期性存款,247314000000
10008,渣打國際商業銀行,本國銀行,可轉讓定期存款,13101000000
10008,台中商業銀行,本國銀行,一般定期性存款,148401000000
10008,台中商業銀行,本國銀行,可轉讓定期存款,9737000000
10008,京城商業銀行,本國銀行,一般定期性存款,66693000000
10008,京城商業銀行,本國銀行,可轉讓定期存款,162000000
10008,小計,外國銀行在台分行,一般定期性存款,208710000000
10008,小計,外國銀行在台分行,可轉讓定期存款,2052000000
10008,小計,信用合作社,一般定期性存款,330700000000
10008,小計,信用合作社,可轉讓定期存款,0
