年月,銀行,銀行類別,項目,數值
10007,總計,全體銀行機構,一般定期性存款,12237093000000
10007,總計,全體銀行機構,可轉讓定期存款,253880000000
10007,臺灣銀行,本國銀行,一般定期性存款,1793296000000
10007,臺灣銀行,本國銀行,可轉讓定期存款,844000000
10007,臺灣土地銀行,本國銀行,一般定期性存款,1087375000000
10007,臺灣土地銀行,本國銀行,可轉讓定期存款,3892000000
10007,合作金庫商業銀行,本國銀行,一般定期性存款,1050471000000
10007,合作金庫商業銀行,本國銀行,可轉讓定期存款,2146000000
10007,第一商業銀行,本國銀行,一般定期性存款,503136000000
10007,第一商業銀行,本國銀行,可轉讓定期存款,12509000000
10007,華南商業銀行,本國銀行,一般定期性存款,491478000000
10007,華南商業銀行,本國銀行,可轉讓定期存款,4251000000
10007,彰化商業銀行,本國銀行,一般定期性存款,446660000000
10007,彰化商業銀行,本國銀行,可轉讓定期存款,9234000000
10007,上海商業儲蓄銀行,本國銀行,一般定期性存款,262507000000
10007,上海商業儲蓄銀行,本國銀行,可轉讓定期存款,1175000000
10007,台北富邦銀行,本國銀行,一般定期性存款,482686000000
10007,台北富邦銀行,本國銀行,可轉讓定期存款,15210000000
10007,國泰世華商業銀行,本國銀行,一般定期性存款,539892000000
10007,國泰世華商業銀行,本國銀行,可轉讓定期存款,1363000000
10007,中國輸出入銀行,本國銀行,一般定期性存款,0
10007,中國輸出入銀行,本國銀行,可轉讓定期存款,0
10007,高雄銀行,本國銀行,一般定期性存款,107842000000
10007,高雄銀行,本國銀行,可轉讓定期存款,2262000000
10007,兆豐國際商業銀行,本國銀行,一般定期性存款,473390000000
10007,兆豐國際商業銀行,本國銀行,可轉讓定期存款,1296000000
10007,花旗,本國銀行,一般定期性存款,91734000000
10007,花旗,本國銀行,可轉讓定期存款,286000000
10007,中華開發工業銀行,本國銀行,一般定期性存款,26000000000
10007,中華開發工業銀行,本國銀行,可轉讓定期存款,0
10007,臺灣工業銀行,本國銀行,一般定期性存款,52772000000
10007,臺灣工業銀行,本國銀行,可轉讓定期存款,0
10007,匯豐,本國銀行,一般定期性存款,77286000000
10007,匯豐,本國銀行,可轉讓定期存款,3000000
10007,大台北商業銀行,本國銀行,一般定期性存款,25969000000
10007,大台北商業銀行,本國銀行,可轉讓定期存款,1736000000
10007,華泰商業銀行,本國銀行,一般定期性存款,70374000000
10007,華泰商業銀行,本國銀行,可轉讓定期存款,1993000000
10007,臺灣新光商業銀行,本國銀行,一般定期性存款,223547000000
10007,臺灣新光商業銀行,本國銀行,可轉讓定期存款,906000000
10007,陽信商業銀行,本國銀行,一般定期性存款,122987000000
10007,陽信商業銀行,本國銀行,可轉讓定期存款,4306000000
10007,板信商業銀行,本國銀行,一般定期性存款,81019000000
10007,板信商業銀行,本國銀行,可轉讓定期存款,2970000000
10007,三信商業銀行,本國銀行,一般定期性存款,68525000000
10007,三信商業銀行,本國銀行,可轉讓定期存款,457000000
10007,聯邦商業銀行,本國銀行,一般定期性存款,151621000000
10007,聯邦商業銀行,本國銀行,可轉讓定期存款,2329000000
10007,遠東國際商業銀行,本國銀行,一般定期性存款,205863000000
10007,遠東國際商業銀行,本國銀行,可轉讓定期存款,25760000000
10007,元大商業銀行,本國銀行,一般定期性存款,144171000000
10007,元大商業銀行,本國銀行,可轉讓定期存款,30292000000
10007,永豐商業銀行,本國銀行,一般定期性存款,439464000000
10007,永豐商業銀行,本國銀行,可轉讓定期存款,33111000000
10007,玉山商業銀行,本國銀行,一般定期性存款,440971000000
10007,玉山商業銀行,本國銀行,可轉讓定期存款,16971000000
10007,萬泰商業銀行,本國銀行,一般定期性存款,73083000000
10007,萬泰商業銀行,本國銀行,可轉讓定期存款,1511000000
10007,台新國際商業銀行,本國銀行,一般定期性存款,382061000000
10007,台新國際商業銀行,本國銀行,可轉讓定期存款,10719000000
10007,大眾商業銀行,本國銀行,一般定期性存款,201980000000
10007,大眾商業銀行,本國銀行,可轉讓定期存款,9007000000
10007,日盛國際商業銀行,本國銀行,一般定期性存款,78421000000
10007,日盛國際商業銀行,本國銀行,可轉讓定期存款,3909000000
10007,安泰商業銀行,本國銀行,一般定期性存款,165903000000
10007,安泰商業銀行,本國銀行,可轉讓定期存款,10900000000
10007,中國信託商業銀行,本國銀行,一般定期性存款,461930000000
10007,中國信託商業銀行,本國銀行,可轉讓定期存款,1309000000
10007,臺灣中小企業銀行,本國銀行,一般定期性存款,430140000000
10007,臺灣中小企業銀行,本國銀行,可轉讓定期存款,20102000000
10007,渣打國際商業銀行,本國銀行,一般定期性存款,252817000000
10007,渣打國際商業銀行,本國銀行,可轉讓定期存款,9701000000
10007,台中商業銀行,本國銀行,一般定期性存款,147799000000
10007,台中商業銀行,本國銀行,可轉讓定期存款,10186000000
10007,京城商業銀行,本國銀行,一般定期性存款,65943000000
10007,京城商業銀行,本國銀行,可轉讓定期存款,162000000
10007,小計,外國銀行在台分行,一般定期性存款,185437000000
10007,小計,外國銀行在台分行,可轉讓定期存款,1075000000
10007,小計,信用合作社,一般定期性存款,330541000000
10007,小計,信用合作社,可轉讓定期存款,0
