年月,銀行,銀行類別,項目,數值,英文項目
9910,總計,全體銀行機構,一般定期性存款,11939970000000,FD_BAL
9910,總計,全體銀行機構,可轉讓定期存款,223273000000,TRANS_FD_BAL
9910,臺灣銀行,本國銀行,一般定期性存款,1867786000000,FD_BAL
9910,臺灣銀行,本國銀行,可轉讓定期存款,900000000,TRANS_FD_BAL
9910,臺灣土地銀行,本國銀行,一般定期性存款,1092116000000,FD_BAL
9910,臺灣土地銀行,本國銀行,可轉讓定期存款,4157000000,TRANS_FD_BAL
9910,合作金庫商業銀行,本國銀行,一般定期性存款,1068966000000,FD_BAL
9910,合作金庫商業銀行,本國銀行,可轉讓定期存款,3048000000,TRANS_FD_BAL
9910,第一商業銀行,本國銀行,一般定期性存款,537541000000,FD_BAL
9910,第一商業銀行,本國銀行,可轉讓定期存款,9472000000,TRANS_FD_BAL
9910,華南商業銀行,本國銀行,一般定期性存款,516336000000,FD_BAL
9910,華南商業銀行,本國銀行,可轉讓定期存款,5010000000,TRANS_FD_BAL
9910,彰化商業銀行,本國銀行,一般定期性存款,438994000000,FD_BAL
9910,彰化商業銀行,本國銀行,可轉讓定期存款,7038000000,TRANS_FD_BAL
9910,上海商業儲蓄銀行,本國銀行,一般定期性存款,201951000000,FD_BAL
9910,上海商業儲蓄銀行,本國銀行,可轉讓定期存款,1142000000,TRANS_FD_BAL
9910,台北富邦銀行,本國銀行,一般定期性存款,487031000000,FD_BAL
9910,台北富邦銀行,本國銀行,可轉讓定期存款,14737000000,TRANS_FD_BAL
9910,國泰世華商業銀行,本國銀行,一般定期性存款,466341000000,FD_BAL
9910,國泰世華商業銀行,本國銀行,可轉讓定期存款,1266000000,TRANS_FD_BAL
9910,中國輸出入銀行,本國銀行,一般定期性存款,0,FD_BAL
9910,中國輸出入銀行,本國銀行,可轉讓定期存款,0,TRANS_FD_BAL
9910,高雄銀行,本國銀行,一般定期性存款,92976000000,FD_BAL
9910,高雄銀行,本國銀行,可轉讓定期存款,11498000000,TRANS_FD_BAL
9910,兆豐國際商業銀行,本國銀行,一般定期性存款,432068000000,FD_BAL
9910,兆豐國際商業銀行,本國銀行,可轉讓定期存款,1573000000,TRANS_FD_BAL
9910,花旗,本國銀行,一般定期性存款,80335000000,FD_BAL
9910,花旗,本國銀行,可轉讓定期存款,640000000,TRANS_FD_BAL
9910,中華開發工業銀行,本國銀行,一般定期性存款,26932000000,FD_BAL
9910,中華開發工業銀行,本國銀行,可轉讓定期存款,0,TRANS_FD_BAL
9910,臺灣工業銀行,本國銀行,一般定期性存款,49858000000,FD_BAL
9910,臺灣工業銀行,本國銀行,可轉讓定期存款,0,TRANS_FD_BAL
9910,匯豐,本國銀行,一般定期性存款,83417000000,FD_BAL
9910,匯豐,本國銀行,可轉讓定期存款,215000000,TRANS_FD_BAL
9910,大台北商業銀行,本國銀行,一般定期性存款,22624000000,FD_BAL
9910,大台北商業銀行,本國銀行,可轉讓定期存款,0,TRANS_FD_BAL
9910,華泰商業銀行,本國銀行,一般定期性存款,66886000000,FD_BAL
9910,華泰商業銀行,本國銀行,可轉讓定期存款,1820000000,TRANS_FD_BAL
9910,臺灣新光商業銀行,本國銀行,一般定期性存款,207750000000,FD_BAL
9910,臺灣新光商業銀行,本國銀行,可轉讓定期存款,735000000,TRANS_FD_BAL
9910,陽信商業銀行,本國銀行,一般定期性存款,121282000000,FD_BAL
9910,陽信商業銀行,本國銀行,可轉讓定期存款,1013000000,TRANS_FD_BAL
9910,板信商業銀行,本國銀行,一般定期性存款,82309000000,FD_BAL
9910,板信商業銀行,本國銀行,可轉讓定期存款,3214000000,TRANS_FD_BAL
9910,三信商業銀行,本國銀行,一般定期性存款,63352000000,FD_BAL
