年月,銀行,銀行類別,項目,數值,英文項目
9711,總計,全體銀行機構,一般定期性存款,12214863000000,FD_BAL
9711,總計,全體銀行機構,可轉讓定期存款,184315000000,TRANS_FD_BAL
9711,臺灣銀行,本國銀行,一般定期性存款,1728738000000,FD_BAL
9711,臺灣銀行,本國銀行,可轉讓定期存款,1604000000,TRANS_FD_BAL
9711,臺灣土地銀行,本國銀行,一般定期性存款,1067322000000,FD_BAL
9711,臺灣土地銀行,本國銀行,可轉讓定期存款,6326000000,TRANS_FD_BAL
9711,合作金庫商業銀行,本國銀行,一般定期性存款,1145972000000,FD_BAL
9711,合作金庫商業銀行,本國銀行,可轉讓定期存款,4508000000,TRANS_FD_BAL
9711,第一商業銀行,本國銀行,一般定期性存款,537784000000,FD_BAL
9711,第一商業銀行,本國銀行,可轉讓定期存款,13721000000,TRANS_FD_BAL
9711,華南商業銀行,本國銀行,一般定期性存款,545283000000,FD_BAL
9711,華南商業銀行,本國銀行,可轉讓定期存款,6540000000,TRANS_FD_BAL
9711,彰化商業銀行,本國銀行,一般定期性存款,460296000000,FD_BAL
9711,彰化商業銀行,本國銀行,可轉讓定期存款,6359000000,TRANS_FD_BAL
9711,花旗,本國銀行,一般定期性存款,66640000000,FD_BAL
9711,花旗,本國銀行,可轉讓定期存款,1125000000,TRANS_FD_BAL
9711,上海商業儲蓄銀行,本國銀行,一般定期性存款,194984000000,FD_BAL
9711,上海商業儲蓄銀行,本國銀行,可轉讓定期存款,4591000000,TRANS_FD_BAL
9711,台北富邦銀行,本國銀行,一般定期性存款,462890000000,FD_BAL
9711,台北富邦銀行,本國銀行,可轉讓定期存款,11489000000,TRANS_FD_BAL
9711,國泰世華商業銀行,本國銀行,一般定期性存款,533245000000,FD_BAL
9711,國泰世華商業銀行,本國銀行,可轉讓定期存款,4386000000,TRANS_FD_BAL
9711,中國輸出入銀行,本國銀行,一般定期性存款,0,FD_BAL
9711,中國輸出入銀行,本國銀行,可轉讓定期存款,0,TRANS_FD_BAL
9711,高雄銀行,本國銀行,一般定期性存款,89587000000,FD_BAL
