年月,銀行,銀行類別,項目,數值
10105,總計,全體銀行機構,一般定期性存款,12949255000000
10105,總計,全體銀行機構,可轉讓定期存款,257554000000
10105,臺灣銀行,本國銀行,一般定期性存款,1813752000000
10105,臺灣銀行,本國銀行,可轉讓定期存款,825000000
10105,臺灣土地銀行,本國銀行,一般定期性存款,1226323000000
10105,臺灣土地銀行,本國銀行,可轉讓定期存款,2967000000
10105,合作金庫商業銀行,本國銀行,一般定期性存款,1103471000000
10105,合作金庫商業銀行,本國銀行,可轉讓定期存款,2153000000
10105,第一商業銀行,本國銀行,一般定期性存款,492677000000
10105,第一商業銀行,本國銀行,可轉讓定期存款,12423000000
10105,華南商業銀行,本國銀行,一般定期性存款,527365000000
10105,華南商業銀行,本國銀行,可轉讓定期存款,3620000000
10105,彰化商業銀行,本國銀行,一般定期性存款,473909000000
10105,彰化商業銀行,本國銀行,可轉讓定期存款,20370000000
10105,上海商業儲蓄銀行,本國銀行,一般定期性存款,281619000000
10105,上海商業儲蓄銀行,本國銀行,可轉讓定期存款,2283000000
10105,台北富邦銀行,本國銀行,一般定期性存款,565491000000
10105,台北富邦銀行,本國銀行,可轉讓定期存款,3859000000
10105,國泰世華商業銀行,本國銀行,一般定期性存款,556281000000
10105,國泰世華商業銀行,本國銀行,可轉讓定期存款,7173000000
10105,中國輸出入銀行,本國銀行,一般定期性存款,0
10105,中國輸出入銀行,本國銀行,可轉讓定期存款,0
10105,高雄銀行,本國銀行,一般定期性存款,105549000000
10105,高雄銀行,本國銀行,可轉讓定期存款,2455000000
10105,兆豐國際商業銀行,本國銀行,一般定期性存款,520756000000
10105,兆豐國際商業銀行,本國銀行,可轉讓定期存款,968000000
10105,花旗,本國銀行,一般定期性存款,77735000000
10105,花旗,本國銀行,可轉讓定期存款,231000000
10105,中華開發工業銀行,本國銀行,一般定期性存款,55056000000
10105,中華開發工業銀行,本國銀行,可轉讓定期存款,0
10105,臺灣工業銀行,本國銀行,一般定期性存款,70253000000
10105,臺灣工業銀行,本國銀行,可轉讓定期存款,0
10105,匯豐,本國銀行,一般定期性存款,72996000000
10105,匯豐,本國銀行,可轉讓定期存款,4250000000
10105,大台北商業銀行,本國銀行,一般定期性存款,27145000000
10105,大台北商業銀行,本國銀行,可轉讓定期存款,1791000000
10105,華泰商業銀行,本國銀行,一般定期性存款,70679000000
10105,華泰商業銀行,本國銀行,可轉讓定期存款,2202000000
10105,臺灣新光商業銀行,本國銀行,一般定期性存款,273585000000
10105,臺灣新光商業銀行,本國銀行,可轉讓定期存款,3954000000
10105,陽信商業銀行,本國銀行,一般定期性存款,128311000000
10105,陽信商業銀行,本國銀行,可轉讓定期存款,4258000000
10105,板信商業銀行,本國銀行,一般定期性存款,81322000000
10105,板信商業銀行,本國銀行,可轉讓定期存款,1294000000
10105,三信商業銀行,本國銀行,一般定期性存款,69251000000
10105,三信商業銀行,本國銀行,可轉讓定期存款,317000000
10105,聯邦商業銀行,本國銀行,一般定期性存款,170372000000
10105,聯邦商業銀行,本國銀行,可轉讓定期存款,958000000
10105,遠東國際商業銀行,本國銀行,一般定期性存款,229648000000
10105,遠東國際商業銀行,本國銀行,可轉讓定期存款,19451000000
10105,元大商業銀行,本國銀行,一般定期性存款,145243000000
10105,元大商業銀行,本國銀行,可轉讓定期存款,33369000000
10105,永豐商業銀行,本國銀行,一般定期性存款,471454000000
10105,永豐商業銀行,本國銀行,可轉讓定期存款,33091000000
10105,玉山商業銀行,本國銀行,一般定期性存款,418061000000
10105,玉山商業銀行,本國銀行,可轉讓定期存款,1324000000
10105,萬泰商業銀行,本國銀行,一般定期性存款,75468000000
10105,萬泰商業銀行,本國銀行,可轉讓定期存款,579000000
10105,星展,本國銀行,一般定期性存款,111492000000
10105,星展,本國銀行,可轉讓定期存款,8000000
10105,台新國際商業銀行,本國銀行,一般定期性存款,395275000000
10105,台新國際商業銀行,本國銀行,可轉讓定期存款,3581000000
10105,大眾商業銀行,本國銀行,一般定期性存款,189088000000
10105,大眾商業銀行,本國銀行,可轉讓定期存款,15517000000
10105,日盛國際商業銀行,本國銀行,一般定期性存款,80428000000
10105,日盛國際商業銀行,本國銀行,可轉讓定期存款,1011000000
10105,安泰商業銀行,本國銀行,一般定期性存款,188787000000
10105,安泰商業銀行,本國銀行,可轉讓定期存款,27054000000
10105,中國信託商業銀行,本國銀行,一般定期性存款,496604000000
10105,中國信託商業銀行,本國銀行,可轉讓定期存款,960000000
10105,臺灣中小企業銀行,本國銀行,一般定期性存款,453749000000
10105,臺灣中小企業銀行,本國銀行,可轉讓定期存款,16442000000
10105,渣打國際商業銀行,本國銀行,一般定期性存款,203196000000
10105,渣打國際商業銀行,本國銀行,可轉讓定期存款,10631000000
10105,台中商業銀行,本國銀行,一般定期性存款,179019000000
10105,台中商業銀行,本國銀行,可轉讓定期存款,8918000000
10105,京城商業銀行,本國銀行,一般定期性存款,67005000000
10105,京城商業銀行,本國銀行,可轉讓定期存款,199000000
10105,小計,外國銀行在台分行,一般定期性存款,146355000000
10105,小計,外國銀行在台分行,可轉讓定期存款,7072000000
10105,小計,信用合作社,一般定期性存款,334485000000
10105,小計,信用合作社,可轉讓定期存款,0
