年月,銀行,銀行類別,項目,數值
10206,總計,全體銀行機構,一般定期性存款,13059927000000
10206,總計,全體銀行機構,可轉讓定期存款,238426000000
10206,臺灣銀行,本國銀行,一般定期性存款,1831967000000
10206,臺灣銀行,本國銀行,可轉讓定期存款,790000000
10206,臺灣土地銀行,本國銀行,一般定期性存款,1132693000000
10206,臺灣土地銀行,本國銀行,可轉讓定期存款,2394000000
10206,合作金庫商業銀行,本國銀行,一般定期性存款,1053280000000
10206,合作金庫商業銀行,本國銀行,可轉讓定期存款,2441000000
10206,第一商業銀行,本國銀行,一般定期性存款,480045000000
10206,第一商業銀行,本國銀行,可轉讓定期存款,11685000000
10206,華南商業銀行,本國銀行,一般定期性存款,519648000000
10206,華南商業銀行,本國銀行,可轉讓定期存款,3094000000
10206,彰化商業銀行,本國銀行,一般定期性存款,474109000000
10206,彰化商業銀行,本國銀行,可轉讓定期存款,7365000000
10206,上海商業儲蓄銀行,本國銀行,一般定期性存款,335109000000
10206,上海商業儲蓄銀行,本國銀行,可轉讓定期存款,4521000000
10206,台北富邦銀行,本國銀行,一般定期性存款,540294000000
10206,台北富邦銀行,本國銀行,可轉讓定期存款,16337000000
10206,國泰世華商業銀行,本國銀行,一般定期性存款,561614000000
10206,國泰世華商業銀行,本國銀行,可轉讓定期存款,6893000000
10206,中國輸出入銀行,本國銀行,一般定期性存款,0
10206,中國輸出入銀行,本國銀行,可轉讓定期存款,0
10206,高雄銀行,本國銀行,一般定期性存款,106675000000
10206,高雄銀行,本國銀行,可轉讓定期存款,1769000000
10206,兆豐國際商業銀行,本國銀行,一般定期性存款,543429000000
10206,兆豐國際商業銀行,本國銀行,可轉讓定期存款,1395000000
10206,花旗,本國銀行,一般定期性存款,76721000000
10206,花旗,本國銀行,可轉讓定期存款,167000000
10206,澳盛,本國銀行,一般定期性存款,9673000000
10206,澳盛,本國銀行,可轉讓定期存款,500000000
10206,中華開發工業銀行,本國銀行,一般定期性存款,87326000000
10206,中華開發工業銀行,本國銀行,可轉讓定期存款,0
10206,臺灣工業銀行,本國銀行,一般定期性存款,63125000000
10206,臺灣工業銀行,本國銀行,可轉讓定期存款,0
10206,匯豐,本國銀行,一般定期性存款,90371000000
10206,匯豐,本國銀行,可轉讓定期存款,641000000
10206,大台北商業銀行,本國銀行,一般定期性存款,29013000000
10206,大台北商業銀行,本國銀行,可轉讓定期存款,3954000000
10206,華泰商業銀行,本國銀行,一般定期性存款,65513000000
10206,華泰商業銀行,本國銀行,可轉讓定期存款,1744000000
10206,臺灣新光商業銀行,本國銀行,一般定期性存款,292041000000
10206,臺灣新光商業銀行,本國銀行,可轉讓定期存款,5608000000
10206,陽信商業銀行,本國銀行,一般定期性存款,137309000000
10206,陽信商業銀行,本國銀行,可轉讓定期存款,3915000000
10206,板信商業銀行,本國銀行,一般定期性存款,76956000000
10206,板信商業銀行,本國銀行,可轉讓定期存款,1046000000
10206,三信商業銀行,本國銀行,一般定期性存款,71341000000
10206,三信商業銀行,本國銀行,可轉讓定期存款,432000000
10206,聯邦商業銀行,本國銀行,一般定期性存款,174667000000
10206,聯邦商業銀行,本國銀行,可轉讓定期存款,337000000
10206,遠東國際商業銀行,本國銀行,一般定期性存款,237906000000
10206,遠東國際商業銀行,本國銀行,可轉讓定期存款,18194000000
10206,元大商業銀行,本國銀行,一般定期性存款,162607000000
10206,元大商業銀行,本國銀行,可轉讓定期存款,34519000000
10206,永豐商業銀行,本國銀行,一般定期性存款,474485000000
10206,永豐商業銀行,本國銀行,可轉讓定期存款,18508000000
10206,玉山商業銀行,本國銀行,一般定期性存款,405332000000
10206,玉山商業銀行,本國銀行,可轉讓定期存款,1424000000
10206,萬泰商業銀行,本國銀行,一般定期性存款,88152000000
10206,萬泰商業銀行,本國銀行,可轉讓定期存款,633000000
10206,星展,本國銀行,一般定期性存款,124485000000
10206,星展,本國銀行,可轉讓定期存款,5000000
10206,台新國際商業銀行,本國銀行,一般定期性存款,417848000000
10206,台新國際商業銀行,本國銀行,可轉讓定期存款,657000000
10206,大眾商業銀行,本國銀行,一般定期性存款,186853000000
10206,大眾商業銀行,本國銀行,可轉讓定期存款,5260000000
10206,日盛國際商業銀行,本國銀行,一般定期性存款,71841000000
10206,日盛國際商業銀行,本國銀行,可轉讓定期存款,1754000000
10206,安泰商業銀行,本國銀行,一般定期性存款,186044000000
10206,安泰商業銀行,本國銀行,可轉讓定期存款,36463000000
10206,中國信託商業銀行,本國銀行,一般定期性存款,578432000000
10206,中國信託商業銀行,本國銀行,可轉讓定期存款,937000000
10206,臺灣中小企業銀行,本國銀行,一般定期性存款,452915000000
10206,臺灣中小企業銀行,本國銀行,可轉讓定期存款,18210000000
10206,渣打國際商業銀行,本國銀行,一般定期性存款,181726000000
10206,渣打國際商業銀行,本國銀行,可轉讓定期存款,17840000000
10206,台中商業銀行,本國銀行,一般定期性存款,203449000000
10206,台中商業銀行,本國銀行,可轉讓定期存款,5926000000
10206,京城商業銀行,本國銀行,一般定期性存款,66992000000
10206,京城商業銀行,本國銀行,可轉讓定期存款,198000000
10206,小計,外國銀行在台分行,一般定期性存款,121386000000
10206,小計,外國銀行在台分行,可轉讓定期存款,872000000
10206,大陸地區銀行在臺分行,本國銀行,一般定期性存款,3173000000
10206,大陸地區銀行在臺分行,本國銀行,可轉讓定期存款,0
10206,小計,信用合作社,一般定期性存款,343381000000
10206,小計,信用合作社,可轉讓定期存款,0
