年月,銀行,銀行類別,項目,數值,英文項目
9904,總計,全體銀行機構,一般定期性存款,11909508000000,FD_BAL
9904,總計,全體銀行機構,可轉讓定期存款,204667000000,TRANS_FD_BAL
9904,臺灣銀行,本國銀行,一般定期性存款,1909149000000,FD_BAL
9904,臺灣銀行,本國銀行,可轉讓定期存款,994000000,TRANS_FD_BAL
9904,臺灣土地銀行,本國銀行,一般定期性存款,1067123000000,FD_BAL
9904,臺灣土地銀行,本國銀行,可轉讓定期存款,3654000000,TRANS_FD_BAL
9904,合作金庫商業銀行,本國銀行,一般定期性存款,1027717000000,FD_BAL
9904,合作金庫商業銀行,本國銀行,可轉讓定期存款,3168000000,TRANS_FD_BAL
9904,第一商業銀行,本國銀行,一般定期性存款,554306000000,FD_BAL
9904,第一商業銀行,本國銀行,可轉讓定期存款,10153000000,TRANS_FD_BAL
9904,華南商業銀行,本國銀行,一般定期性存款,515112000000,FD_BAL
9904,華南商業銀行,本國銀行,可轉讓定期存款,5760000000,TRANS_FD_BAL
9904,彰化商業銀行,本國銀行,一般定期性存款,465565000000,FD_BAL
9904,彰化商業銀行,本國銀行,可轉讓定期存款,3892000000,TRANS_FD_BAL
9904,上海商業儲蓄銀行,本國銀行,一般定期性存款,196879000000,FD_BAL
9904,上海商業儲蓄銀行,本國銀行,可轉讓定期存款,939000000,TRANS_FD_BAL
9904,台北富邦銀行,本國銀行,一般定期性存款,504578000000,FD_BAL
9904,台北富邦銀行,本國銀行,可轉讓定期存款,14980000000,TRANS_FD_BAL
9904,國泰世華商業銀行,本國銀行,一般定期性存款,467169000000,FD_BAL
9904,國泰世華商業銀行,本國銀行,可轉讓定期存款,1444000000,TRANS_FD_BAL
9904,中國輸出入銀行,本國銀行,一般定期性存款,0,FD_BAL
9904,中國輸出入銀行,本國銀行,可轉讓定期存款,0,TRANS_FD_BAL
9904,高雄銀行,本國銀行,一般定期性存款,94166000000,FD_BAL
9904,高雄銀行,本國銀行,可轉讓定期存款,4834000000,TRANS_FD_BAL
9904,兆豐國際商業銀行,本國銀行,一般定期性存款,476696000000,FD_BAL
9904,兆豐國際商業銀行,本國銀行,可轉讓定期存款,1765000000,TRANS_FD_BAL
9904,花旗,本國銀行,一般定期性存款,83581000000,FD_BAL
9904,花旗,本國銀行,可轉讓定期存款,750000000,TRANS_FD_BAL
9904,中華開發工業銀行,本國銀行,一般定期性存款,23241000000,FD_BAL
9904,中華開發工業銀行,本國銀行,可轉讓定期存款,0,TRANS_FD_BAL
9904,臺灣工業銀行,本國銀行,一般定期性存款,52591000000,FD_BAL
9904,臺灣工業銀行,本國銀行,可轉讓定期存款,0,TRANS_FD_BAL
9904,大台北商業銀行,本國銀行,一般定期性存款,20232000000,FD_BAL
9904,大台北商業銀行,本國銀行,可轉讓定期存款,0,TRANS_FD_BAL
9904,華泰商業銀行,本國銀行,一般定期性存款,62429000000,FD_BAL
9904,華泰商業銀行,本國銀行,可轉讓定期存款,1025000000,TRANS_FD_BAL
9904,臺灣新光商業銀行,本國銀行,一般定期性存款,188059000000,FD_BAL
9904,臺灣新光商業銀行,本國銀行,可轉讓定期存款,805000000,TRANS_FD_BAL
9904,陽信商業銀行,本國銀行,一般定期性存款,124244000000,FD_BAL
9904,陽信商業銀行,本國銀行,可轉讓定期存款,1341000000,TRANS_FD_BAL
9904,板信商業銀行,本國銀行,一般定期性存款,88348000000,FD_BAL
9904,板信商業銀行,本國銀行,可轉讓定期存款,2611000000,TRANS_FD_BAL
9904,三信商業銀行,本國銀行,一般定期性存款,62939000000,FD_BAL
9904,三信商業銀行,本國銀行,可轉讓定期存款,517000000,TRANS_FD_BAL
9904,聯邦商業銀行,本國銀行,一般定期性存款,138537000000,FD_BAL
9904,聯邦商業銀行,本國銀行,可轉讓定期存款,674000000,TRANS_FD_BAL
9904,遠東國際商業銀行,本國銀行,一般定期性存款,195999000000,FD_BAL
9904,遠東國際商業銀行,本國銀行,可轉讓定期存款,8084000000,TRANS_FD_BAL
9904,元大商業銀行,本國銀行,一般定期性存款,108296000000,FD_BAL
9904,元大商業銀行,本國銀行,可轉讓定期存款,11067000000,TRANS_FD_BAL
9904,永豐商業銀行,本國銀行,一般定期性存款,376937000000,FD_BAL
9904,永豐商業銀行,本國銀行,可轉讓定期存款,27281000000,TRANS_FD_BAL
9904,玉山商業銀行,本國銀行,一般定期性存款,356167000000,FD_BAL
9904,玉山商業銀行,本國銀行,可轉讓定期存款,29817000000,TRANS_FD_BAL
9904,萬泰商業銀行,本國銀行,一般定期性存款,68894000000,FD_BAL
9904,萬泰商業銀行,本國銀行,可轉讓定期存款,36000000,TRANS_FD_BAL
9904,台新國際商業銀行,本國銀行,一般定期性存款,334783000000,FD_BAL
9904,台新國際商業銀行,本國銀行,可轉讓定期存款,8371000000,TRANS_FD_BAL
9904,大眾商業銀行,本國銀行,一般定期性存款,151036000000,FD_BAL
9904,大眾商業銀行,本國銀行,可轉讓定期存款,2892000000,TRANS_FD_BAL
9904,日盛國際商業銀行,本國銀行,一般定期性存款,80578000000,FD_BAL
9904,日盛國際商業銀行,本國銀行,可轉讓定期存款,180000000,TRANS_FD_BAL
9904,安泰商業銀行,本國銀行,一般定期性存款,159657000000,FD_BAL
9904,安泰商業銀行,本國銀行,可轉讓定期存款,9302000000,TRANS_FD_BAL
9904,中國信託商業銀行,本國銀行,一般定期性存款,475154000000,FD_BAL
9904,中國信託商業銀行,本國銀行,可轉讓定期存款,16155000000,TRANS_FD_BAL
9904,慶豐商業銀行,本國銀行,一般定期性存款,0,FD_BAL
9904,慶豐商業銀行,本國銀行,可轉讓定期存款,0,TRANS_FD_BAL
9904,臺灣中小企業銀行,本國銀行,一般定期性存款,429562000000,FD_BAL
9904,臺灣中小企業銀行,本國銀行,可轉讓定期存款,11726000000,TRANS_FD_BAL
9904,渣打國際商業銀行,本國銀行,一般定期性存款,164310000000,FD_BAL
9904,渣打國際商業銀行,本國銀行,可轉讓定期存款,812000000,TRANS_FD_BAL
9904,台中商業銀行,本國銀行,一般定期性存款,133695000000,FD_BAL
9904,台中商業銀行,本國銀行,可轉讓定期存款,10469000000,TRANS_FD_BAL
9904,京城商業銀行,本國銀行,一般定期性存款,70678000000,FD_BAL
9904,京城商業銀行,本國銀行,可轉讓定期存款,147000000,TRANS_FD_BAL
9904,外國銀行在台分行,本國銀行,一般定期性存款,342815000000,FD_BAL
9904,外國銀行在台分行,本國銀行,可轉讓定期存款,9021000000,TRANS_FD_BAL
9904,小計,信用合作社,一般定期性存款,338283000000,FD_BAL
9904,小計,信用合作社,可轉讓定期存款,0,TRANS_FD_BAL
