年月,銀行,銀行類別,項目,數值,英文項目
9806,總計,全體總和,公營企業,667668000000,LN_G
9806,總計,全體總和,民營企業,6915876000000,LN_P
9806,臺灣銀行,本國銀行,公營企業,196375000000,LN_G
9806,臺灣銀行,本國銀行,民營企業,597630000000,LN_P
9806,臺灣土地銀行,本國銀行,公營企業,46609000000,LN_G
9806,臺灣土地銀行,本國銀行,民營企業,403934000000,LN_P
9806,合作金庫商業銀行,本國銀行,公營企業,84222000000,LN_G
9806,合作金庫商業銀行,本國銀行,民營企業,639650000000,LN_P
9806,第一商業銀行,本國銀行,公營企業,53594000000,LN_G
9806,第一商業銀行,本國銀行,民營企業,443707000000,LN_P
9806,華南商業銀行,本國銀行,公營企業,27564000000,LN_G
9806,華南商業銀行,本國銀行,民營企業,529628000000,LN_P
9806,彰化商業銀行,本國銀行,公營企業,15727000000,LN_G
9806,彰化商業銀行,本國銀行,民營企業,465887000000,LN_P
9806,花旗,本國銀行,公營企業,283000000,LN_G
9806,花旗,本國銀行,民營企業,13694000000,LN_P
9806,上海商業儲蓄銀行,本國銀行,公營企業,148000000,LN_G
9806,上海商業儲蓄銀行,本國銀行,民營企業,139187000000,LN_P
9806,台北富邦銀行,本國銀行,公營企業,28169000000,LN_G
9806,台北富邦銀行,本國銀行,民營企業,275404000000,LN_P
9806,國泰世華商業銀行,本國銀行,公營企業,18593000000,LN_G
9806,國泰世華商業銀行,本國銀行,民營企業,228822000000,LN_P
9806,中國輸出入銀行,本國銀行,公營企業,20068000000,LN_G
9806,中國輸出入銀行,本國銀行,民營企業,17621000000,LN_P
9806,高雄銀行,本國銀行,公營企業,3195000000,LN_G
9806,高雄銀行,本國銀行,民營企業,45886000000,LN_P
9806,兆豐國際商業銀行,本國銀行,公營企業,7353000000,LN_G
9806,兆豐國際商業銀行,本國銀行,民營企業,608435000000,LN_P
9806,中華開發工業銀行,本國銀行,公營企業,612000000,LN_G
9806,中華開發工業銀行,本國銀行,民營企業,61959000000,LN_P
9806,臺灣工業銀行,本國銀行,公營企業,640000000,LN_G
9806,臺灣工業銀行,本國銀行,民營企業,51772000000,LN_P
9806,大台北商業銀行,本國銀行,公營企業,1000000000,LN_G
9806,大台北商業銀行,本國銀行,民營企業,2394000000,LN_P
9806,華泰商業銀行,本國銀行,公營企業,1875000000,LN_G
9806,華泰商業銀行,本國銀行,民營企業,31576000000,LN_P
9806,臺灣新光商業銀行,本國銀行,公營企業,6547000000,LN_G
9806,臺灣新光商業銀行,本國銀行,民營企業,105825000000,LN_P
9806,陽信商業銀行,本國銀行,公營企業,750000000,LN_G
9806,陽信商業銀行,本國銀行,民營企業,39293000000,LN_P
9806,板信商業銀行,本國銀行,公營企業,0,LN_G
9806,板信商業銀行,本國銀行,民營企業,38561000000,LN_P
9806,三信商業銀行,本國銀行,公營企業,6624000000,LN_G
9806,三信商業銀行,本國銀行,民營企業,12787000000,LN_P
9806,聯邦商業銀行,本國銀行,公營企業,1148000000,LN_G
9806,聯邦商業銀行,本國銀行,民營企業,30817000000,LN_P
9806,遠東國際商業銀行,本國銀行,公營企業,8300000000,LN_G
9806,遠東國際商業銀行,本國銀行,民營企業,58469000000,LN_P
9806,元大商業銀行,本國銀行,公營企業,8345000000,LN_G
9806,元大商業銀行,本國銀行,民營企業,103306000000,LN_P
9806,永豐商業銀行,本國銀行,公營企業,8520000000,LN_G
9806,永豐商業銀行,本國銀行,民營企業,153423000000,LN_P
9806,玉山商業銀行,本國銀行,公營企業,3000000000,LN_G
9806,玉山商業銀行,本國銀行,民營企業,201951000000,LN_P
9806,萬泰商業銀行,本國銀行,公營企業,0,LN_G
9806,萬泰商業銀行,本國銀行,民營企業,35183000000,LN_P
9806,台新國際商業銀行,本國銀行,公營企業,7742000000,LN_G
9806,台新國際商業銀行,本國銀行,民營企業,151993000000,LN_P
9806,大眾商業銀行,本國銀行,公營企業,587000000,LN_G
9806,大眾商業銀行,本國銀行,民營企業,90789000000,LN_P
9806,日盛國際商業銀行,本國銀行,公營企業,2400000000,LN_G
9806,日盛國際商業銀行,本國銀行,民營企業,37035000000,LN_P
9806,安泰商業銀行,本國銀行,公營企業,0,LN_G
9806,安泰商業銀行,本國銀行,民營企業,88025000000,LN_P
9806,中國信託商業銀行,本國銀行,公營企業,43257000000,LN_G
9806,中國信託商業銀行,本國銀行,民營企業,220218000000,LN_P
9806,慶豐商業銀行,本國銀行,公營企業,700000000,LN_G
9806,慶豐商業銀行,本國銀行,民營企業,9742000000,LN_P
9806,臺灣中小企業銀行,本國銀行,公營企業,59822000000,LN_G
9806,臺灣中小企業銀行,本國銀行,民營企業,418453000000,LN_P
9806,渣打國際商業銀行,本國銀行,公營企業,0,LN_G
9806,渣打國際商業銀行,本國銀行,民營企業,69446000000,LN_P
9806,台中商業銀行,本國銀行,公營企業,3000000000,LN_G
9806,台中商業銀行,本國銀行,民營企業,97384000000,LN_P
9806,京城商業銀行,本國銀行,公營企業,0,LN_G
9806,京城商業銀行,本國銀行,民營企業,41706000000,LN_P
9806,外國銀行在台分行,本國銀行,公營企業,900000000,LN_G
9806,外國銀行在台分行,本國銀行,民營企業,354284000000,LN_P
