年月,銀行,銀行類別,項目,數值
10009,總計,全體總和,公營企業,784091000000
10009,總計,全體總和,民營企業,8266259000000
10009,臺灣銀行,本國銀行,公營企業,202916000000
10009,臺灣銀行,本國銀行,民營企業,657104000000
10009,臺灣土地銀行,本國銀行,公營企業,35557000000
10009,臺灣土地銀行,本國銀行,民營企業,528622000000
10009,合作金庫商業銀行,本國銀行,公營企業,132191000000
10009,合作金庫商業銀行,本國銀行,民營企業,750795000000
10009,第一商業銀行,本國銀行,公營企業,37641000000
10009,第一商業銀行,本國銀行,民營企業,666514000000
10009,華南商業銀行,本國銀行,公營企業,48086000000
10009,華南商業銀行,本國銀行,民營企業,623278000000
10009,彰化商業銀行,本國銀行,公營企業,63725000000
10009,彰化商業銀行,本國銀行,民營企業,532963000000
10009,上海商業儲蓄銀行,本國銀行,公營企業,9000000
10009,上海商業儲蓄銀行,本國銀行,民營企業,163515000000
10009,台北富邦銀行,本國銀行,公營企業,39634000000
10009,台北富邦銀行,本國銀行,民營企業,267426000000
10009,國泰世華商業銀行,本國銀行,公營企業,21260000000
10009,國泰世華商業銀行,本國銀行,民營企業,243311000000
10009,中國輸出入銀行,本國銀行,公營企業,26268000000
10009,中國輸出入銀行,本國銀行,民營企業,22761000000
10009,高雄銀行,本國銀行,公營企業,2909000000
10009,高雄銀行,本國銀行,民營企業,56846000000
10009,兆豐國際商業銀行,本國銀行,公營企業,6804000000
10009,兆豐國際商業銀行,本國銀行,民營企業,665116000000
10009,花旗,本國銀行,公營企業,0
10009,花旗,本國銀行,民營企業,52283000000
10009,中華開發工業銀行,本國銀行,公營企業,440000000
10009,中華開發工業銀行,本國銀行,民營企業,67401000000
10009,臺灣工業銀行,本國銀行,公營企業,0
10009,臺灣工業銀行,本國銀行,民營企業,56787000000
10009,匯豐,本國銀行,公營企業,0
10009,匯豐,本國銀行,民營企業,33381000000
10009,大台北商業銀行,本國銀行,公營企業,900000000
10009,大台北商業銀行,本國銀行,民營企業,5013000000
10009,華泰商業銀行,本國銀行,公營企業,644000000
10009,華泰商業銀行,本國銀行,民營企業,40288000000
10009,臺灣新光商業銀行,本國銀行,公營企業,6127000000
10009,臺灣新光商業銀行,本國銀行,民營企業,134480000000
10009,陽信商業銀行,本國銀行,公營企業,0
10009,陽信商業銀行,本國銀行,民營企業,58261000000
10009,板信商業銀行,本國銀行,公營企業,0
10009,板信商業銀行,本國銀行,民營企業,44214000000
10009,三信商業銀行,本國銀行,公營企業,1000000000
10009,三信商業銀行,本國銀行,民營企業,15510000000
10009,聯邦商業銀行,本國銀行,公營企業,0
10009,聯邦商業銀行,本國銀行,民營企業,39123000000
10009,遠東國際商業銀行,本國銀行,公營企業,12102000000
10009,遠東國際商業銀行,本國銀行,民營企業,70897000000
10009,元大商業銀行,本國銀行,公營企業,15775000000
10009,元大商業銀行,本國銀行,民營企業,139586000000
10009,永豐商業銀行,本國銀行,公營企業,29100000000
10009,永豐商業銀行,本國銀行,民營企業,185124000000
10009,玉山商業銀行,本國銀行,公營企業,3000000000
10009,玉山商業銀行,本國銀行,民營企業,260030000000
10009,萬泰商業銀行,本國銀行,公營企業,0
10009,萬泰商業銀行,本國銀行,民營企業,26327000000
10009,台新國際商業銀行,本國銀行,公營企業,3892000000
10009,台新國際商業銀行,本國銀行,民營企業,186678000000
10009,大眾商業銀行,本國銀行,公營企業,0
10009,大眾商業銀行,本國銀行,民營企業,83041000000
10009,日盛國際商業銀行,本國銀行,公營企業,4400000000
10009,日盛國際商業銀行,本國銀行,民營企業,46854000000
10009,安泰商業銀行,本國銀行,公營企業,0
10009,安泰商業銀行,本國銀行,民營企業,95256000000
10009,中國信託商業銀行,本國銀行,公營企業,43646000000
10009,中國信託商業銀行,本國銀行,民營企業,231194000000
10009,臺灣中小企業銀行,本國銀行,公營企業,41625000000
10009,臺灣中小企業銀行,本國銀行,民營企業,460298000000
10009,渣打國際商業銀行,本國銀行,公營企業,44000000
10009,渣打國際商業銀行,本國銀行,民營企業,50525000000
10009,台中商業銀行,本國銀行,公營企業,1200000000
10009,台中商業銀行,本國銀行,民營企業,132033000000
10009,京城商業銀行,本國銀行,公營企業,1700000000
10009,京城商業銀行,本國銀行,民營企業,49434000000
10009,小計,外國銀行在台分行,公營企業,1500000000
10009,小計,外國銀行在台分行,民營企業,523988000000
