年月,銀行,銀行類別,項目,數值
9602,總計,全體總和,公營企業,558646000000
9602,總計,全體總和,民營企業,6646534000000
9602,中央信託局,本國銀行,公營企業,37650000000
9602,中央信託局,本國銀行,民營企業,73438000000
9602,臺灣銀行,本國銀行,公營企業,111335000000
9602,臺灣銀行,本國銀行,民營企業,379340000000
9602,臺灣土地銀行,本國銀行,公營企業,37007000000
9602,臺灣土地銀行,本國銀行,民營企業,331535000000
9602,合作金庫商業銀行,本國銀行,公營企業,78020000000
9602,合作金庫商業銀行,本國銀行,民營企業,594705000000
9602,第一商業銀行,本國銀行,公營企業,36964000000
9602,第一商業銀行,本國銀行,民營企業,422662000000
9602,華南商業銀行,本國銀行,公營企業,18478000000
9602,華南商業銀行,本國銀行,民營企業,528526000000
9602,彰化商業銀行,本國銀行,公營企業,8153000000
9602,彰化商業銀行,本國銀行,民營企業,458257000000
9602,華僑商業銀行,本國銀行,公營企業,24690000000
9602,華僑商業銀行,本國銀行,民營企業,78537000000
9602,上海商業儲蓄銀行,本國銀行,公營企業,716000000
9602,上海商業儲蓄銀行,本國銀行,民營企業,107239000000
9602,台北富邦銀行,本國銀行,公營企業,30763000000
9602,台北富邦銀行,本國銀行,民營企業,223218000000
9602,國泰世華商業銀行,本國銀行,公營企業,3996000000
9602,國泰世華商業銀行,本國銀行,民營企業,251412000000
9602,中國輸出入銀行,本國銀行,公營企業,5983000000
9602,中國輸出入銀行,本國銀行,民營企業,11550000000
9602,高雄銀行,本國銀行,公營企業,3006000000
9602,高雄銀行,本國銀行,民營企業,48037000000
9602,兆豐國際商業銀行,本國銀行,公營企業,20741000000
9602,兆豐國際商業銀行,本國銀行,民營企業,573614000000
9602,中華開發工業銀行,本國銀行,公營企業,804000000
9602,中華開發工業銀行,本國銀行,民營企業,66697000000
9602,臺灣工業銀行,本國銀行,公營企業,509000000
9602,臺灣工業銀行,本國銀行,民營企業,46460000000
9602,華泰商業銀行,本國銀行,公營企業,1750000000
9602,華泰商業銀行,本國銀行,民營企業,38162000000
9602,臺灣新光商業銀行,本國銀行,公營企業,4528000000
9602,臺灣新光商業銀行,本國銀行,民營企業,83255000000
9602,陽信商業銀行,本國銀行,公營企業,2000000000
9602,陽信商業銀行,本國銀行,民營企業,56079000000
9602,板信商業銀行,本國銀行,公營企業,2000000
9602,板信商業銀行,本國銀行,民營企業,47961000000
9602,三信商業銀行,本國銀行,公營企業,5270000000
9602,三信商業銀行,本國銀行,民營企業,13049000000
9602,聯邦商業銀行,本國銀行,公營企業,1315000000
9602,聯邦商業銀行,本國銀行,民營企業,55624000000
9602,中華商業銀行,本國銀行,公營企業,0
9602,中華商業銀行,本國銀行,民營企業,51588000000
9602,遠東國際商業銀行,本國銀行,公營企業,436000000
9602,遠東國際商業銀行,本國銀行,民營企業,76805000000
9602,復華商業銀行,本國銀行,公營企業,2830000000
9602,復華商業銀行,本國銀行,民營企業,85759000000
9602,永豐商業銀行,本國銀行,公營企業,20163000000
9602,永豐商業銀行,本國銀行,民營企業,144627000000
9602,玉山商業銀行,本國銀行,公營企業,5500000000
9602,玉山商業銀行,本國銀行,民營企業,143446000000
9602,萬泰商業銀行,本國銀行,公營企業,0
9602,萬泰商業銀行,本國銀行,民營企業,59377000000
9602,寶華商業銀行,本國銀行,公營企業,407000000
9602,寶華商業銀行,本國銀行,民營企業,52091000000
9602,台新國際商業銀行,本國銀行,公營企業,0
9602,台新國際商業銀行,本國銀行,民營企業,149927000000
9602,大眾商業銀行,本國銀行,公營企業,2339000000
9602,大眾商業銀行,本國銀行,民營企業,110886000000
9602,日盛國際商業銀行,本國銀行,公營企業,2000000000
9602,日盛國際商業銀行,本國銀行,民營企業,57252000000
9602,安泰商業銀行,本國銀行,公營企業,12000000
9602,安泰商業銀行,本國銀行,民營企業,87254000000
9602,中國信託商業銀行,本國銀行,公營企業,38024000000
9602,中國信託商業銀行,本國銀行,民營企業,227052000000
9602,慶豐商業銀行,本國銀行,公營企業,5125000000
9602,慶豐商業銀行,本國銀行,民營企業,40718000000
9602,臺灣中小企業銀行,本國銀行,公營企業,47818000000
9602,臺灣中小企業銀行,本國銀行,民營企業,327275000000
9602,新竹國際商業銀行,本國銀行,公營企業,0
9602,新竹國際商業銀行,本國銀行,民營企業,91073000000
9602,臺中商業銀行,本國銀行,公營企業,0
9602,臺中商業銀行,本國銀行,民營企業,66677000000
9602,京城商業銀行,本國銀行,公營企業,0
9602,京城商業銀行,本國銀行,民營企業,50824000000
9602,花蓮區中小企業銀行,本國銀行,公營企業,0
9602,花蓮區中小企業銀行,本國銀行,民營企業,4900000000
9602,臺東區中小企業銀行,本國銀行,公營企業,0
9602,臺東區中小企業銀行,本國銀行,民營企業,5078000000
9602,外國銀行在台分行,本國銀行,公營企業,313000000
9602,外國銀行在台分行,本國銀行,民營企業,324570000000
