年月,銀行,銀行類別,項目,數值,英文項目
9608,總計,全體總和,公營企業,567435000000,LN_G
9608,總計,全體總和,民營企業,6967659000000,LN_P
9608,臺灣銀行,本國銀行,公營企業,159810000000,LN_G
9608,臺灣銀行,本國銀行,民營企業,499608000000,LN_P
9608,臺灣土地銀行,本國銀行,公營企業,45554000000,LN_G
9608,臺灣土地銀行,本國銀行,民營企業,354692000000,LN_P
9608,合作金庫商業銀行,本國銀行,公營企業,56475000000,LN_G
9608,合作金庫商業銀行,本國銀行,民營企業,608466000000,LN_P
9608,第一商業銀行,本國銀行,公營企業,36315000000,LN_G
9608,第一商業銀行,本國銀行,民營企業,456517000000,LN_P
9608,華南商業銀行,本國銀行,公營企業,22952000000,LN_G
9608,華南商業銀行,本國銀行,民營企業,562071000000,LN_P
9608,彰化商業銀行,本國銀行,公營企業,10180000000,LN_G
9608,彰化商業銀行,本國銀行,民營企業,452054000000,LN_P
9608,華僑商業銀行,本國銀行,公營企業,23195000000,LN_G
9608,華僑商業銀行,本國銀行,民營企業,77652000000,LN_P
9608,上海商業儲蓄銀行,本國銀行,公營企業,574000000,LN_G
9608,上海商業儲蓄銀行,本國銀行,民營企業,115789000000,LN_P
9608,台北富邦銀行,本國銀行,公營企業,16284000000,LN_G
9608,台北富邦銀行,本國銀行,民營企業,243863000000,LN_P
9608,國泰世華商業銀行,本國銀行,公營企業,23500000000,LN_G
9608,國泰世華商業銀行,本國銀行,民營企業,254935000000,LN_P
9608,中國輸出入銀行,本國銀行,公營企業,9775000000,LN_G
9608,中國輸出入銀行,本國銀行,民營企業,13014000000,LN_P
9608,高雄銀行,本國銀行,公營企業,5006000000,LN_G
9608,高雄銀行,本國銀行,民營企業,46232000000,LN_P
9608,兆豐國際商業銀行,本國銀行,公營企業,15649000000,LN_G
9608,兆豐國際商業銀行,本國銀行,民營企業,579839000000,LN_P
9608,中華開發工業銀行,本國銀行,公營企業,765000000,LN_G
9608,中華開發工業銀行,本國銀行,民營企業,72721000000,LN_P
