年月,銀行,銀行類別,項目,數值,英文項目
9705,總計,全體總和,公營企業,610038000000,LN_G
9705,總計,全體總和,民營企業,7143328000000,LN_P
9705,臺灣銀行,本國銀行,公營企業,182627000000,LN_G
9705,臺灣銀行,本國銀行,民營企業,553473000000,LN_P
9705,臺灣土地銀行,本國銀行,公營企業,40100000000,LN_G
9705,臺灣土地銀行,本國銀行,民營企業,381607000000,LN_P
9705,合作金庫商業銀行,本國銀行,公營企業,56260000000,LN_G
9705,合作金庫商業銀行,本國銀行,民營企業,608897000000,LN_P
9705,第一商業銀行,本國銀行,公營企業,54325000000,LN_G
9705,第一商業銀行,本國銀行,民營企業,467195000000,LN_P
9705,華南商業銀行,本國銀行,公營企業,28994000000,LN_G
9705,華南商業銀行,本國銀行,民營企業,575096000000,LN_P
9705,彰化商業銀行,本國銀行,公營企業,20593000000,LN_G
9705,彰化商業銀行,本國銀行,民營企業,472258000000,LN_P
9705,花旗,本國銀行,公營企業,6671000000,LN_G
9705,花旗,本國銀行,民營企業,48791000000,LN_P
9705,上海商業儲蓄銀行,本國銀行,公營企業,432000000,LN_G
9705,上海商業儲蓄銀行,本國銀行,民營企業,121689000000,LN_P
9705,台北富邦銀行,本國銀行,公營企業,14991000000,LN_G
9705,台北富邦銀行,本國銀行,民營企業,259506000000,LN_P
9705,國泰世華商業銀行,本國銀行,公營企業,23461000000,LN_G
9705,國泰世華商業銀行,本國銀行,民營企業,263548000000,LN_P
9705,中國輸出入銀行,本國銀行,公營企業,17263000000,LN_G
9705,中國輸出入銀行,本國銀行,民營企業,14316000000,LN_P
9705,高雄銀行,本國銀行,公營企業,5474000000,LN_G
9705,高雄銀行,本國銀行,民營企業,48136000000,LN_P
9705,兆豐國際商業銀行,本國銀行,公營企業,12719000000,LN_G
9705,兆豐國際商業銀行,本國銀行,民營企業,604695000000,LN_P
9705,中華開發工業銀行,本國銀行,公營企業,708000000,LN_G
9705,中華開發工業銀行,本國銀行,民營企業,68233000000,LN_P
9705,臺灣工業銀行,本國銀行,公營企業,202000000,LN_G
9705,臺灣工業銀行,本國銀行,民營企業,58703000000,LN_P
9705,稻江商業銀行,本國銀行,公營企業,0,LN_G
9705,稻江商業銀行,本國銀行,民營企業,2884000000,LN_P
9705,華泰商業銀行,本國銀行,公營企業,2375000000,LN_G
9705,華泰商業銀行,本國銀行,民營企業,42853000000,LN_P
9705,臺灣新光商業銀行,本國銀行,公營企業,6654000000,LN_G
9705,臺灣新光商業銀行,本國銀行,民營企業,111301000000,LN_P
9705,陽信商業銀行,本國銀行,公營企業,0,LN_G
9705,陽信商業銀行,本國銀行,民營企業,46237000000,LN_P
9705,板信商業銀行,本國銀行,公營企業,0,LN_G
9705,板信商業銀行,本國銀行,民營企業,36340000000,LN_P
9705,三信商業銀行,本國銀行,公營企業,6693000000,LN_G
9705,三信商業銀行,本國銀行,民營企業,12471000000,LN_P
9705,聯邦商業銀行,本國銀行,公營企業,954000000,LN_G
9705,聯邦商業銀行,本國銀行,民營企業,51218000000,LN_P
9705,中華商業銀行,本國銀行,公營企業,0,LN_G
9705,中華商業銀行,本國銀行,民營企業,0,LN_P
9705,遠東國際商業銀行,本國銀行,公營企業,11000000,LN_G
9705,遠東國際商業銀行,本國銀行,民營企業,70112000000,LN_P
9705,元大商業銀行,本國銀行,公營企業,1605000000,LN_G
9705,元大商業銀行,本國銀行,民營企業,98443000000,LN_P
9705,永豐商業銀行,本國銀行,公營企業,27258000000,LN_G
9705,永豐商業銀行,本國銀行,民營企業,139747000000,LN_P
9705,玉山商業銀行,本國銀行,公營企業,3000000000,LN_G
9705,玉山商業銀行,本國銀行,民營企業,210987000000,LN_P
9705,萬泰商業銀行,本國銀行,公營企業,0,LN_G
9705,萬泰商業銀行,本國銀行,民營企業,45067000000,LN_P
9705,寶華商業銀行,本國銀行,公營企業,0,LN_G
9705,寶華商業銀行,本國銀行,民營企業,0,LN_P
9705,台新國際商業銀行,本國銀行,公營企業,24000000,LN_G
9705,台新國際商業銀行,本國銀行,民營企業,181969000000,LN_P
9705,大眾商業銀行,本國銀行,公營企業,716000000,LN_G
9705,大眾商業銀行,本國銀行,民營企業,99826000000,LN_P
9705,日盛國際商業銀行,本國銀行,公營企業,400000000,LN_G
9705,日盛國際商業銀行,本國銀行,民營企業,49421000000,LN_P
9705,安泰商業銀行,本國銀行,公營企業,1000000,LN_G
9705,安泰商業銀行,本國銀行,民營企業,79159000000,LN_P
9705,中國信託商業銀行,本國銀行,公營企業,34633000000,LN_G
9705,中國信託商業銀行,本國銀行,民營企業,240566000000,LN_P
9705,慶豐商業銀行,本國銀行,公營企業,700000000,LN_G
9705,慶豐商業銀行,本國銀行,民營企業,27301000000,LN_P
9705,臺灣中小企業銀行,本國銀行,公營企業,59427000000,LN_G
9705,臺灣中小企業銀行,本國銀行,民營企業,393926000000,LN_P
9705,渣打國際商業銀行,本國銀行,公營企業,0,LN_G
9705,渣打國際商業銀行,本國銀行,民營企業,74866000000,LN_P
9705,臺中商業銀行,本國銀行,公營企業,0,LN_G
9705,臺中商業銀行,本國銀行,民營企業,84673000000,LN_P
9705,京城商業銀行,本國銀行,公營企業,87000000,LN_G
9705,京城商業銀行,本國銀行,民營企業,42295000000,LN_P
9705,外國銀行在台分行,本國銀行,公營企業,682000000,LN_G
9705,外國銀行在台分行,本國銀行,民營企業,455524000000,LN_P
