年月,銀行,銀行類別,項目,數值,英文項目
9503,總計,全體總和,公營企業,521285000000,LN_G
9503,總計,全體總和,民營企業,6099217000000,LN_P
9503,中央信託局,本國銀行,公營企業,35369000000,LN_G
9503,中央信託局,本國銀行,民營企業,57326000000,LN_P
9503,中國農民銀行,本國銀行,公營企業,14207000000,LN_G
9503,中國農民銀行,本國銀行,民營企業,152699000000,LN_P
9503,交通銀行,本國銀行,公營企業,17507000000,LN_G
9503,交通銀行,本國銀行,民營企業,230960000000,LN_P
9503,臺灣銀行,本國銀行,公營企業,62236000000,LN_G
9503,臺灣銀行,本國銀行,民營企業,328882000000,LN_P
9503,臺灣土地銀行,本國銀行,公營企業,40171000000,LN_G
9503,臺灣土地銀行,本國銀行,民營企業,289333000000,LN_P
9503,合作金庫銀行,本國銀行,公營企業,86906000000,LN_G
9503,合作金庫銀行,本國銀行,民營企業,437311000000,LN_P
9503,第一商業銀行,本國銀行,公營企業,41106000000,LN_G
9503,第一商業銀行,本國銀行,民營企業,385129000000,LN_P
9503,華南商業銀行,本國銀行,公營企業,15834000000,LN_G
9503,華南商業銀行,本國銀行,民營企業,492162000000,LN_P
9503,彰化商業銀行,本國銀行,公營企業,12226000000,LN_G
9503,彰化商業銀行,本國銀行,民營企業,432194000000,LN_P
9503,華僑商業銀行,本國銀行,公營企業,18771000000,LN_G
9503,華僑商業銀行,本國銀行,民營企業,84318000000,LN_P
9503,上海商業儲蓄銀行,本國銀行,公營企業,1013000000,LN_G
9503,上海商業儲蓄銀行,本國銀行,民營企業,95505000000,LN_P
9503,台北富邦銀行,本國銀行,公營企業,14045000000,LN_G
9503,台北富邦銀行,本國銀行,民營企業,182992000000,LN_P
9503,國泰世華商業銀行,本國銀行,公營企業,1590000000,LN_G
9503,國泰世華商業銀行,本國銀行,民營企業,226026000000,LN_P
9503,中國輸出入銀行,本國銀行,公營企業,4112000000,LN_G
9503,中國輸出入銀行,本國銀行,民營企業,9449000000,LN_P
9503,高雄銀行,本國銀行,公營企業,5157000000,LN_G
9503,高雄銀行,本國銀行,民營企業,35648000000,LN_P
9503,中國國際商業銀行,本國銀行,公營企業,8376000000,LN_G
9503,中國國際商業銀行,本國銀行,民營企業,314404000000,LN_P
9503,中華開發工業銀行,本國銀行,公營企業,861000000,LN_G
9503,中華開發工業銀行,本國銀行,民營企業,55809000000,LN_P
9503,臺灣工業銀行,本國銀行,公營企業,499000000,LN_G
9503,臺灣工業銀行,本國銀行,民營企業,40652000000,LN_P
9503,華泰商業銀行,本國銀行,公營企業,1000000000,LN_G
9503,華泰商業銀行,本國銀行,民營企業,26877000000,LN_P
9503,臺灣新光商業銀行,本國銀行,公營企業,5125000000,LN_G
9503,臺灣新光商業銀行,本國銀行,民營企業,73889000000,LN_P
9503,陽信商業銀行,本國銀行,公營企業,1180000000,LN_G
9503,陽信商業銀行,本國銀行,民營企業,54262000000,LN_P
9503,板信商業銀行,本國銀行,公營企業,100000000,LN_G
9503,板信商業銀行,本國銀行,民營企業,39139000000,LN_P
9503,三信商業銀行,本國銀行,公營企業,5939000000,LN_G
9503,三信商業銀行,本國銀行,民營企業,10063000000,LN_P
9503,第七商業銀行,本國銀行,公營企業,0,LN_G
9503,第七商業銀行,本國銀行,民營企業,12661000000,LN_P
9503,聯邦商業銀行,本國銀行,公營企業,952000000,LN_G
9503,聯邦商業銀行,本國銀行,民營企業,51707000000,LN_P
9503,中華商業銀行,本國銀行,公營企業,6402000000,LN_G
