年月,銀行,銀行類別,項目,數值
10011,總計,全體總和,公營企業,777057000000
10011,總計,全體總和,民營企業,8353087000000
10011,臺灣銀行,本國銀行,公營企業,191347000000
10011,臺灣銀行,本國銀行,民營企業,664538000000
10011,臺灣土地銀行,本國銀行,公營企業,49159000000
10011,臺灣土地銀行,本國銀行,民營企業,542676000000
10011,合作金庫商業銀行,本國銀行,公營企業,114057000000
10011,合作金庫商業銀行,本國銀行,民營企業,776887000000
10011,第一商業銀行,本國銀行,公營企業,33010000000
10011,第一商業銀行,本國銀行,民營企業,697955000000
10011,華南商業銀行,本國銀行,公營企業,62575000000
10011,華南商業銀行,本國銀行,民營企業,608365000000
10011,彰化商業銀行,本國銀行,公營企業,60135000000
10011,彰化商業銀行,本國銀行,民營企業,547104000000
10011,上海商業儲蓄銀行,本國銀行,公營企業,10000000
10011,上海商業儲蓄銀行,本國銀行,民營企業,164848000000
10011,台北富邦銀行,本國銀行,公營企業,44164000000
10011,台北富邦銀行,本國銀行,民營企業,265319000000
10011,國泰世華商業銀行,本國銀行,公營企業,21260000000
10011,國泰世華商業銀行,本國銀行,民營企業,237924000000
10011,中國輸出入銀行,本國銀行,公營企業,25705000000
10011,中國輸出入銀行,本國銀行,民營企業,22850000000
10011,高雄銀行,本國銀行,公營企業,2879000000
10011,高雄銀行,本國銀行,民營企業,57161000000
10011,兆豐國際商業銀行,本國銀行,公營企業,10783000000
10011,兆豐國際商業銀行,本國銀行,民營企業,677725000000
10011,花旗,本國銀行,公營企業,0
10011,花旗,本國銀行,民營企業,50195000000
10011,中華開發工業銀行,本國銀行,公營企業,440000000
10011,中華開發工業銀行,本國銀行,民營企業,63395000000
10011,臺灣工業銀行,本國銀行,公營企業,0
10011,臺灣工業銀行,本國銀行,民營企業,56734000000
10011,匯豐,本國銀行,公營企業,0
10011,匯豐,本國銀行,民營企業,40177000000
10011,大台北商業銀行,本國銀行,公營企業,800000000
10011,大台北商業銀行,本國銀行,民營企業,5834000000
10011,華泰商業銀行,本國銀行,公營企業,633000000
10011,華泰商業銀行,本國銀行,民營企業,38513000000
10011,臺灣新光商業銀行,本國銀行,公營企業,6085000000
10011,臺灣新光商業銀行,本國銀行,民營企業,133951000000
10011,陽信商業銀行,本國銀行,公營企業,0
10011,陽信商業銀行,本國銀行,民營企業,58517000000
10011,板信商業銀行,本國銀行,公營企業,0
10011,板信商業銀行,本國銀行,民營企業,45259000000
10011,三信商業銀行,本國銀行,公營企業,700000000
10011,三信商業銀行,本國銀行,民營企業,15791000000
10011,聯邦商業銀行,本國銀行,公營企業,0
10011,聯邦商業銀行,本國銀行,民營企業,40276000000
10011,遠東國際商業銀行,本國銀行,公營企業,12105000000
10011,遠東國際商業銀行,本國銀行,民營企業,74922000000
10011,元大商業銀行,本國銀行,公營企業,15425000000
10011,元大商業銀行,本國銀行,民營企業,140643000000
10011,永豐商業銀行,本國銀行,公營企業,28475000000
10011,永豐商業銀行,本國銀行,民營企業,186639000000
10011,玉山商業銀行,本國銀行,公營企業,3000000000
10011,玉山商業銀行,本國銀行,民營企業,256978000000
10011,萬泰商業銀行,本國銀行,公營企業,0
10011,萬泰商業銀行,本國銀行,民營企業,26746000000
10011,台新國際商業銀行,本國銀行,公營企業,5126000000
10011,台新國際商業銀行,本國銀行,民營企業,183407000000
10011,大眾商業銀行,本國銀行,公營企業,0
10011,大眾商業銀行,本國銀行,民營企業,79605000000
10011,日盛國際商業銀行,本國銀行,公營企業,4400000000
10011,日盛國際商業銀行,本國銀行,民營企業,45222000000
10011,安泰商業銀行,本國銀行,公營企業,0
10011,安泰商業銀行,本國銀行,民營企業,90021000000
10011,中國信託商業銀行,本國銀行,公營企業,40109000000
10011,中國信託商業銀行,本國銀行,民營企業,223036000000
10011,臺灣中小企業銀行,本國銀行,公營企業,40271000000
10011,臺灣中小企業銀行,本國銀行,民營企業,464270000000
10011,渣打國際商業銀行,本國銀行,公營企業,3000000
10011,渣打國際商業銀行,本國銀行,民營企業,44280000000
10011,台中商業銀行,本國銀行,公營企業,1200000000
10011,台中商業銀行,本國銀行,民營企業,133349000000
10011,京城商業銀行,本國銀行,公營企業,1700000000
10011,京城商業銀行,本國銀行,民營企業,48441000000
10011,小計,外國銀行在台分行,公營企業,1503000000
10011,小計,外國銀行在台分行,民營企業,543533000000
