年月,銀行,銀行類別,項目,數值,英文項目
9912,總計,全體總和,公營企業,748550000000,LN_G
9912,總計,全體總和,民營企業,7485917000000,LN_P
9912,臺灣銀行,本國銀行,公營企業,208135000000,LN_G
9912,臺灣銀行,本國銀行,民營企業,599804000000,LN_P
9912,臺灣土地銀行,本國銀行,公營企業,46176000000,LN_G
9912,臺灣土地銀行,本國銀行,民營企業,482382000000,LN_P
9912,合作金庫商業銀行,本國銀行,公營企業,106106000000,LN_G
9912,合作金庫商業銀行,本國銀行,民營企業,696962000000,LN_P
9912,第一商業銀行,本國銀行,公營企業,21733000000,LN_G
9912,第一商業銀行,本國銀行,民營企業,593539000000,LN_P
9912,華南商業銀行,本國銀行,公營企業,25183000000,LN_G
9912,華南商業銀行,本國銀行,民營企業,581304000000,LN_P
9912,彰化商業銀行,本國銀行,公營企業,64142000000,LN_G
9912,彰化商業銀行,本國銀行,民營企業,478859000000,LN_P
9912,上海商業儲蓄銀行,本國銀行,公營企業,0,LN_G
9912,上海商業儲蓄銀行,本國銀行,民營企業,153757000000,LN_P
9912,台北富邦銀行,本國銀行,公營企業,45351000000,LN_G
9912,台北富邦銀行,本國銀行,民營企業,248958000000,LN_P
9912,國泰世華商業銀行,本國銀行,公營企業,17430000000,LN_G
9912,國泰世華商業銀行,本國銀行,民營企業,241021000000,LN_P
9912,中國輸出入銀行,本國銀行,公營企業,26870000000,LN_G
9912,中國輸出入銀行,本國銀行,民營企業,20256000000,LN_P
9912,高雄銀行,本國銀行,公營企業,3106000000,LN_G
9912,高雄銀行,本國銀行,民營企業,55399000000,LN_P
9912,兆豐國際商業銀行,本國銀行,公營企業,6830000000,LN_G
9912,兆豐國際商業銀行,本國銀行,民營企業,642008000000,LN_P
9912,花旗,本國銀行,公營企業,1200000000,LN_G
9912,花旗,本國銀行,民營企業,38821000000,LN_P
9912,中華開發工業銀行,本國銀行,公營企業,677000000,LN_G
9912,中華開發工業銀行,本國銀行,民營企業,59349000000,LN_P
9912,臺灣工業銀行,本國銀行,公營企業,400000000,LN_G
9912,臺灣工業銀行,本國銀行,民營企業,56177000000,LN_P
9912,匯豐,本國銀行,公營企業,0,LN_G
9912,匯豐,本國銀行,民營企業,24696000000,LN_P
9912,大台北商業銀行,本國銀行,公營企業,1000000000,LN_G
9912,大台北商業銀行,本國銀行,民營企業,3134000000,LN_P
9912,華泰商業銀行,本國銀行,公營企業,600000000,LN_G
9912,華泰商業銀行,本國銀行,民營企業,37142000000,LN_P
9912,臺灣新光商業銀行,本國銀行,公營企業,6382000000,LN_G
9912,臺灣新光商業銀行,本國銀行,民營企業,112713000000,LN_P
9912,陽信商業銀行,本國銀行,公營企業,0,LN_G
9912,陽信商業銀行,本國銀行,民營企業,47588000000,LN_P
9912,板信商業銀行,本國銀行,公營企業,0,LN_G
9912,板信商業銀行,本國銀行,民營企業,35867000000,LN_P
9912,三信商業銀行,本國銀行,公營企業,0,LN_G
9912,三信商業銀行,本國銀行,民營企業,15338000000,LN_P
9912,聯邦商業銀行,本國銀行,公營企業,2174000000,LN_G
9912,聯邦商業銀行,本國銀行,民營企業,35950000000,LN_P
9912,遠東國際商業銀行,本國銀行,公營企業,11500000000,LN_G
9912,遠東國際商業銀行,本國銀行,民營企業,62654000000,LN_P
9912,元大商業銀行,本國銀行,公營企業,12300000000,LN_G
9912,元大商業銀行,本國銀行,民營企業,119128000000,LN_P
9912,永豐商業銀行,本國銀行,公營企業,31650000000,LN_G
9912,永豐商業銀行,本國銀行,民營企業,187989000000,LN_P
9912,玉山商業銀行,本國銀行,公營企業,3000000000,LN_G
9912,玉山商業銀行,本國銀行,民營企業,222009000000,LN_P
9912,萬泰商業銀行,本國銀行,公營企業,0,LN_G
9912,萬泰商業銀行,本國銀行,民營企業,27990000000,LN_P
9912,台新國際商業銀行,本國銀行,公營企業,3249000000,LN_G
9912,台新國際商業銀行,本國銀行,民營企業,155096000000,LN_P
9912,大眾商業銀行,本國銀行,公營企業,228000000,LN_G
9912,大眾商業銀行,本國銀行,民營企業,85394000000,LN_P
9912,日盛國際商業銀行,本國銀行,公營企業,4400000000,LN_G
9912,日盛國際商業銀行,本國銀行,民營企業,42177000000,LN_P
9912,安泰商業銀行,本國銀行,公營企業,0,LN_G
9912,安泰商業銀行,本國銀行,民營企業,79818000000,LN_P
9912,中國信託商業銀行,本國銀行,公營企業,44051000000,LN_G
9912,中國信託商業銀行,本國銀行,民營企業,213749000000,LN_P
9912,臺灣中小企業銀行,本國銀行,公營企業,50175000000,LN_G
9912,臺灣中小企業銀行,本國銀行,民營企業,447317000000,LN_P
9912,渣打國際商業銀行,本國銀行,公營企業,0,LN_G
9912,渣打國際商業銀行,本國銀行,民營企業,48057000000,LN_P
9912,台中商業銀行,本國銀行,公營企業,2000000000,LN_G
9912,台中商業銀行,本國銀行,民營企業,114279000000,LN_P
9912,京城商業銀行,本國銀行,公營企業,1000000000,LN_G
9912,京城商業銀行,本國銀行,民營企業,45462000000,LN_P
9912,小計,外國銀行在台分行,公營企業,1500000000,LN_G
9912,小計,外國銀行在台分行,民營企業,373774000000,LN_P
