年月,銀行,銀行類別,項目,數值
9607,總計,全體總和,公營企業,566354000000
9607,總計,全體總和,民營企業,6928639000000
9607,中央信託局,本國銀行,公營企業,0
9607,中央信託局,本國銀行,民營企業,0
9607,臺灣銀行,本國銀行,公營企業,163801000000
9607,臺灣銀行,本國銀行,民營企業,489818000000
9607,臺灣土地銀行,本國銀行,公營企業,45866000000
9607,臺灣土地銀行,本國銀行,民營企業,353558000000
9607,合作金庫商業銀行,本國銀行,公營企業,53609000000
9607,合作金庫商業銀行,本國銀行,民營企業,622818000000
9607,第一商業銀行,本國銀行,公營企業,36277000000
9607,第一商業銀行,本國銀行,民營企業,451083000000
9607,華南商業銀行,本國銀行,公營企業,22970000000
9607,華南商業銀行,本國銀行,民營企業,553373000000
9607,彰化商業銀行,本國銀行,公營企業,10180000000
9607,彰化商業銀行,本國銀行,民營企業,450787000000
9607,華僑商業銀行,本國銀行,公營企業,23393000000
9607,華僑商業銀行,本國銀行,民營企業,78838000000
9607,上海商業儲蓄銀行,本國銀行,公營企業,574000000
9607,上海商業儲蓄銀行,本國銀行,民營企業,116094000000
9607,台北富邦銀行,本國銀行,公營企業,14341000000
9607,台北富邦銀行,本國銀行,民營企業,243185000000
9607,國泰世華商業銀行,本國銀行,公營企業,23500000000
9607,國泰世華商業銀行,本國銀行,民營企業,245782000000
9607,中國輸出入銀行,本國銀行,公營企業,7776000000
9607,中國輸出入銀行,本國銀行,民營企業,12724000000
9607,高雄銀行,本國銀行,公營企業,4975000000
9607,高雄銀行,本國銀行,民營企業,47195000000
9607,兆豐國際商業銀行,本國銀行,公營企業,15927000000
9607,兆豐國際商業銀行,本國銀行,民營企業,563735000000
9607,中華開發工業銀行,本國銀行,公營企業,765000000
9607,中華開發工業銀行,本國銀行,民營企業,70749000000
9607,臺灣工業銀行,本國銀行,公營企業,723000000
9607,臺灣工業銀行,本國銀行,民營企業,48172000000
9607,稻江商業銀行,本國銀行,公營企業,0
9607,稻江商業銀行,本國銀行,民營企業,1695000000
9607,華泰商業銀行,本國銀行,公營企業,2250000000
9607,華泰商業銀行,本國銀行,民營企業,43103000000
9607,臺灣新光商業銀行,本國銀行,公營企業,4732000000
9607,臺灣新光商業銀行,本國銀行,民營企業,92159000000
9607,陽信商業銀行,本國銀行,公營企業,1500000000
9607,陽信商業銀行,本國銀行,民營企業,54295000000
9607,板信商業銀行,本國銀行,公營企業,2000000
9607,板信商業銀行,本國銀行,民營企業,43853000000
9607,三信商業銀行,本國銀行,公營企業,6702000000
9607,三信商業銀行,本國銀行,民營企業,12825000000
9607,聯邦商業銀行,本國銀行,公營企業,1299000000
9607,聯邦商業銀行,本國銀行,民營企業,56325000000
9607,中華商業銀行,本國銀行,公營企業,0
9607,中華商業銀行,本國銀行,民營企業,43020000000
9607,遠東國際商業銀行,本國銀行,公營企業,928000000
9607,遠東國際商業銀行,本國銀行,民營企業,76488000000
9607,復華商業銀行,本國銀行,公營企業,2052000000
9607,復華商業銀行,本國銀行,民營企業,91921000000
9607,永豐商業銀行,本國銀行,公營企業,21694000000
9607,永豐商業銀行,本國銀行,民營企業,148255000000
9607,玉山商業銀行,本國銀行,公營企業,5292000000
9607,玉山商業銀行,本國銀行,民營企業,163464000000
9607,萬泰商業銀行,本國銀行,公營企業,0
9607,萬泰商業銀行,本國銀行,民營企業,57408000000
9607,寶華商業銀行,本國銀行,公營企業,209000000
9607,寶華商業銀行,本國銀行,民營企業,40000000000
9607,台新國際商業銀行,本國銀行,公營企業,0
9607,台新國際商業銀行,本國銀行,民營企業,182796000000
9607,大眾商業銀行,本國銀行,公營企業,839000000
9607,大眾商業銀行,本國銀行,民營企業,104762000000
9607,日盛國際商業銀行,本國銀行,公營企業,2390000000
9607,日盛國際商業銀行,本國銀行,民營企業,57843000000
9607,安泰商業銀行,本國銀行,公營企業,17000000
9607,安泰商業銀行,本國銀行,民營企業,89218000000
9607,中國信託商業銀行,本國銀行,公營企業,35668000000
9607,中國信託商業銀行,本國銀行,民營企業,238652000000
9607,慶豐商業銀行,本國銀行,公營企業,1000000000
9607,慶豐商業銀行,本國銀行,民營企業,37989000000
9607,臺灣中小企業銀行,本國銀行,公營企業,49687000000
9607,臺灣中小企業銀行,本國銀行,民營企業,351648000000
9607,渣打國際商業銀行,本國銀行,公營企業,0
9607,渣打國際商業銀行,本國銀行,民營企業,90639000000
9607,臺中商業銀行,本國銀行,公營企業,0
9607,臺中商業銀行,本國銀行,民營企業,77213000000
9607,京城商業銀行,本國銀行,公營企業,5173000000
9607,京城商業銀行,本國銀行,民營企業,49005000000
9607,花蓮區中小企業銀行,本國銀行,公營企業,0
9607,花蓮區中小企業銀行,本國銀行,民營企業,4105000000
9607,臺東區中小企業銀行,本國銀行,公營企業,0
9607,臺東區中小企業銀行,本國銀行,民營企業,4825000000
9607,外國銀行在台分行,本國銀行,公營企業,241000000
9607,外國銀行在台分行,本國銀行,民營企業,367223000000
