年月,銀行,銀行類別,項目,數值
9911,總計,全體總和,公營企業,722372000000
9911,總計,全體總和,民營企業,7439976000000
9911,臺灣銀行,本國銀行,公營企業,211216000000
9911,臺灣銀行,本國銀行,民營企業,603711000000
9911,臺灣土地銀行,本國銀行,公營企業,44440000000
9911,臺灣土地銀行,本國銀行,民營企業,481145000000
9911,合作金庫商業銀行,本國銀行,公營企業,110235000000
9911,合作金庫商業銀行,本國銀行,民營企業,698647000000
9911,第一商業銀行,本國銀行,公營企業,20418000000
9911,第一商業銀行,本國銀行,民營企業,590307000000
9911,華南商業銀行,本國銀行,公營企業,25205000000
9911,華南商業銀行,本國銀行,民營企業,562905000000
9911,彰化商業銀行,本國銀行,公營企業,60391000000
9911,彰化商業銀行,本國銀行,民營企業,483588000000
9911,上海商業儲蓄銀行,本國銀行,公營企業,1000000
9911,上海商業儲蓄銀行,本國銀行,民營企業,147322000000
9911,台北富邦銀行,本國銀行,公營企業,39300000000
9911,台北富邦銀行,本國銀行,民營企業,246043000000
9911,國泰世華商業銀行,本國銀行,公營企業,17434000000
9911,國泰世華商業銀行,本國銀行,民營企業,238349000000
9911,中國輸出入銀行,本國銀行,公營企業,25920000000
9911,中國輸出入銀行,本國銀行,民營企業,20287000000
9911,高雄銀行,本國銀行,公營企業,3152000000
9911,高雄銀行,本國銀行,民營企業,54009000000
9911,兆豐國際商業銀行,本國銀行,公營企業,8480000000
9911,兆豐國際商業銀行,本國銀行,民營企業,632668000000
9911,花旗,本國銀行,公營企業,1400000000
9911,花旗,本國銀行,民營企業,37697000000
9911,中華開發工業銀行,本國銀行,公營企業,517000000
9911,中華開發工業銀行,本國銀行,民營企業,54243000000
9911,臺灣工業銀行,本國銀行,公營企業,300000000
9911,臺灣工業銀行,本國銀行,民營企業,53434000000
9911,匯豐,本國銀行,公營企業,0
9911,匯豐,本國銀行,民營企業,29242000000
9911,大台北商業銀行,本國銀行,公營企業,1000000000
9911,大台北商業銀行,本國銀行,民營企業,3019000000
9911,華泰商業銀行,本國銀行,公營企業,1100000000
9911,華泰商業銀行,本國銀行,民營企業,36466000000
9911,臺灣新光商業銀行,本國銀行,公營企業,6447000000
9911,臺灣新光商業銀行,本國銀行,民營企業,110273000000
9911,陽信商業銀行,本國銀行,公營企業,0
9911,陽信商業銀行,本國銀行,民營企業,45728000000
9911,板信商業銀行,本國銀行,公營企業,0
9911,板信商業銀行,本國銀行,民營企業,37627000000
9911,三信商業銀行,本國銀行,公營企業,230000000
9911,三信商業銀行,本國銀行,民營企業,14938000000
9911,聯邦商業銀行,本國銀行,公營企業,1586000000
9911,聯邦商業銀行,本國銀行,民營企業,37118000000
9911,遠東國際商業銀行,本國銀行,公營企業,7500000000
9911,遠東國際商業銀行,本國銀行,民營企業,67885000000
9911,元大商業銀行,本國銀行,公營企業,12308000000
9911,元大商業銀行,本國銀行,民營企業,114171000000
9911,永豐商業銀行,本國銀行,公營企業,21650000000
9911,永豐商業銀行,本國銀行,民營企業,174219000000
9911,玉山商業銀行,本國銀行,公營企業,3000000000
9911,玉山商業銀行,本國銀行,民營企業,215931000000
9911,萬泰商業銀行,本國銀行,公營企業,0
9911,萬泰商業銀行,本國銀行,民營企業,27374000000
9911,台新國際商業銀行,本國銀行,公營企業,2163000000
9911,台新國際商業銀行,本國銀行,民營企業,155651000000
9911,大眾商業銀行,本國銀行,公營企業,250000000
9911,大眾商業銀行,本國銀行,民營企業,79083000000
9911,日盛國際商業銀行,本國銀行,公營企業,4400000000
9911,日盛國際商業銀行,本國銀行,民營企業,39639000000
9911,安泰商業銀行,本國銀行,公營企業,0
9911,安泰商業銀行,本國銀行,民營企業,83768000000
9911,中國信託商業銀行,本國銀行,公營企業,35183000000
9911,中國信託商業銀行,本國銀行,民營企業,213293000000
9911,臺灣中小企業銀行,本國銀行,公營企業,52786000000
9911,臺灣中小企業銀行,本國銀行,民營企業,438733000000
9911,渣打國際商業銀行,本國銀行,公營企業,0
9911,渣打國際商業銀行,本國銀行,民營企業,54471000000
9911,台中商業銀行,本國銀行,公營企業,2400000000
9911,台中商業銀行,本國銀行,民營企業,113143000000
9911,京城商業銀行,本國銀行,公營企業,0
9911,京城商業銀行,本國銀行,民營企業,41950000000
9911,小計,外國銀行在台分行,公營企業,1957000000
9911,小計,外國銀行在台分行,民營企業,401900000000
