年月,銀行,銀行類別,項目,數值,英文項目
9506,總計,全體總和,公營企業,558075000000,LN_G
9506,總計,全體總和,民營企業,6312298000000,LN_P
9506,中央信託局,本國銀行,公營企業,31179000000,LN_G
9506,中央信託局,本國銀行,民營企業,60961000000,LN_P
9506,交通銀行,本國銀行,公營企業,21010000000,LN_G
9506,交通銀行,本國銀行,民營企業,242544000000,LN_P
9506,臺灣銀行,本國銀行,公營企業,94030000000,LN_G
9506,臺灣銀行,本國銀行,民營企業,341435000000,LN_P
9506,臺灣土地銀行,本國銀行,公營企業,40015000000,LN_G
9506,臺灣土地銀行,本國銀行,民營企業,299729000000,LN_P
9506,合作金庫商業銀行,本國銀行,公營企業,83447000000,LN_G
9506,合作金庫商業銀行,本國銀行,民營企業,597717000000,LN_P
9506,第一商業銀行,本國銀行,公營企業,39273000000,LN_G
9506,第一商業銀行,本國銀行,民營企業,413185000000,LN_P
9506,華南商業銀行,本國銀行,公營企業,20724000000,LN_G
9506,華南商業銀行,本國銀行,民營企業,505202000000,LN_P
9506,彰化商業銀行,本國銀行,公營企業,8307000000,LN_G
9506,彰化商業銀行,本國銀行,民營企業,398737000000,LN_P
9506,華僑商業銀行,本國銀行,公營企業,25624000000,LN_G
9506,華僑商業銀行,本國銀行,民營企業,80087000000,LN_P
9506,上海商業儲蓄銀行,本國銀行,公營企業,1001000000,LN_G
9506,上海商業儲蓄銀行,本國銀行,民營企業,101045000000,LN_P
9506,台北富邦銀行,本國銀行,公營企業,23168000000,LN_G
9506,台北富邦銀行,本國銀行,民營企業,188631000000,LN_P
9506,國泰世華商業銀行,本國銀行,公營企業,4104000000,LN_G
9506,國泰世華商業銀行,本國銀行,民營企業,230323000000,LN_P
9506,中國輸出入銀行,本國銀行,公營企業,4437000000,LN_G
9506,中國輸出入銀行,本國銀行,民營企業,10181000000,LN_P
9506,高雄銀行,本國銀行,公營企業,3569000000,LN_G
9506,高雄銀行,本國銀行,民營企業,39627000000,LN_P
9506,中國國際商業銀行,本國銀行,公營企業,10017000000,LN_G
9506,中國國際商業銀行,本國銀行,民營企業,332152000000,LN_P
9506,中華開發工業銀行,本國銀行,公營企業,842000000,LN_G
9506,中華開發工業銀行,本國銀行,民營企業,59196000000,LN_P
9506,臺灣工業銀行,本國銀行,公營企業,639000000,LN_G
9506,臺灣工業銀行,本國銀行,民營企業,43301000000,LN_P
9506,華泰商業銀行,本國銀行,公營企業,2000000000,LN_G
9506,華泰商業銀行,本國銀行,民營企業,31939000000,LN_P
9506,臺灣新光商業銀行,本國銀行,公營企業,5547000000,LN_G
9506,臺灣新光商業銀行,本國銀行,民營企業,75192000000,LN_P
9506,陽信商業銀行,本國銀行,公營企業,1180000000,LN_G
9506,陽信商業銀行,本國銀行,民營企業,54974000000,LN_P
9506,板信商業銀行,本國銀行,公營企業,109000000,LN_G
9506,板信商業銀行,本國銀行,民營企業,41675000000,LN_P
9506,三信商業銀行,本國銀行,公營企業,5735000000,LN_G
9506,三信商業銀行,本國銀行,民營企業,10532000000,LN_P
9506,第七商業銀行,本國銀行,公營企業,0,LN_G
9506,第七商業銀行,本國銀行,民營企業,13000000000,LN_P
9506,聯邦商業銀行,本國銀行,公營企業,568000000,LN_G
9506,聯邦商業銀行,本國銀行,民營企業,50521000000,LN_P
9506,中華商業銀行,本國銀行,公營企業,4100000000,LN_G
9506,中華商業銀行,本國銀行,民營企業,60605000000,LN_P
9506,遠東國際商業銀行,本國銀行,公營企業,120000000,LN_G
9506,遠東國際商業銀行,本國銀行,民營企業,62707000000,LN_P
9506,復華商業銀行,本國銀行,公營企業,2393000000,LN_G
9506,復華商業銀行,本國銀行,民營企業,74120000000,LN_P
9506,建華商業銀行,本國銀行,公營企業,788000000,LN_G
9506,建華商業銀行,本國銀行,民營企業,53548000000,LN_P
9506,玉山商業銀行,本國銀行,公營企業,2833000000,LN_G
9506,玉山商業銀行,本國銀行,民營企業,119927000000,LN_P
9506,萬泰商業銀行,本國銀行,公營企業,0,LN_G
9506,萬泰商業銀行,本國銀行,民營企業,59133000000,LN_P
9506,寶華商業銀行,本國銀行,公營企業,549000000,LN_G
9506,寶華商業銀行,本國銀行,民營企業,57691000000,LN_P
9506,台新國際商業銀行,本國銀行,公營企業,0,LN_G
9506,台新國際商業銀行,本國銀行,民營企業,141220000000,LN_P
9506,大眾商業銀行,本國銀行,公營企業,2367000000,LN_G
9506,大眾商業銀行,本國銀行,民營企業,98680000000,LN_P
9506,日盛國際商業銀行,本國銀行,公營企業,2000000000,LN_G
