年月,銀行,銀行類別,項目,數值,英文欄位
9502,總計,本國銀行,公司支存戶數,1033168,C_Cd_Cnt
9502,總計,本國銀行,公司支存餘額,220981000000,C_Cd_Bal
9502,總計,本國銀行,個人支存戶數,2475323,P_Cd_Cnt
9502,總計,本國銀行,個人支存餘額,73501000000,P_Cd_Bal
9502,總計,本國銀行,其他支存戶數,43792,O_Cd_Cnt
9502,總計,本國銀行,其他支存餘額,33016000000,O_Cd_Bal
9502,中央信託局,本國銀行,公司支存戶數,3990,C_Cd_Cnt
9502,中央信託局,本國銀行,公司支存餘額,504000000,C_Cd_Bal
9502,中央信託局,本國銀行,個人支存戶數,5342,P_Cd_Cnt
9502,中央信託局,本國銀行,個人支存餘額,124000000,P_Cd_Bal
9502,中央信託局,本國銀行,其他支存戶數,593,O_Cd_Cnt
9502,中央信託局,本國銀行,其他支存餘額,2495000000,O_Cd_Bal
9502,中國農民銀行,本國銀行,公司支存戶數,24191,C_Cd_Cnt
9502,中國農民銀行,本國銀行,公司支存餘額,3893000000,C_Cd_Bal
9502,中國農民銀行,本國銀行,個人支存戶數,52271,P_Cd_Cnt
9502,中國農民銀行,本國銀行,個人支存餘額,1344000000,P_Cd_Bal
9502,中國農民銀行,本國銀行,其他支存戶數,937,O_Cd_Cnt
9502,中國農民銀行,本國銀行,其他支存餘額,2907000000,O_Cd_Bal
9502,交通銀行,本國銀行,公司支存戶數,9215,C_Cd_Cnt
9502,交通銀行,本國銀行,公司支存餘額,3769000000,C_Cd_Bal
9502,交通銀行,本國銀行,個人支存戶數,8931,P_Cd_Cnt
9502,交通銀行,本國銀行,個人支存餘額,446000000,P_Cd_Bal
9502,交通銀行,本國銀行,其他支存戶數,424,O_Cd_Cnt
9502,交通銀行,本國銀行,其他支存餘額,427000000,O_Cd_Bal
9502,臺灣銀行,本國銀行,公司支存戶數,31278,C_Cd_Cnt
9502,臺灣銀行,本國銀行,公司支存餘額,15056000000,C_Cd_Bal
9502,臺灣銀行,本國銀行,個人支存戶數,43076,P_Cd_Cnt
9502,臺灣銀行,本國銀行,個人支存餘額,2250000000,P_Cd_Bal
9502,臺灣銀行,本國銀行,其他支存戶數,1072,O_Cd_Cnt
9502,臺灣銀行,本國銀行,其他支存餘額,3703000000,O_Cd_Bal
9502,臺灣土地銀行,本國銀行,公司支存戶數,29611,C_Cd_Cnt
9502,臺灣土地銀行,本國銀行,公司支存餘額,9242000000,C_Cd_Bal
9502,臺灣土地銀行,本國銀行,個人支存戶數,88747,P_Cd_Cnt
9502,臺灣土地銀行,本國銀行,個人支存餘額,2832000000,P_Cd_Bal
9502,臺灣土地銀行,本國銀行,其他支存戶數,3010,O_Cd_Cnt
9502,臺灣土地銀行,本國銀行,其他支存餘額,6358000000,O_Cd_Bal
9502,合作金庫銀行,本國銀行,公司支存戶數,64896,C_Cd_Cnt
9502,合作金庫銀行,本國銀行,公司支存餘額,15249000000,C_Cd_Bal
9502,合作金庫銀行,本國銀行,個人支存戶數,214117,P_Cd_Cnt
9502,合作金庫銀行,本國銀行,個人支存餘額,6060000000,P_Cd_Bal
9502,合作金庫銀行,本國銀行,其他支存戶數,7237,O_Cd_Cnt
9502,合作金庫銀行,本國銀行,其他支存餘額,2622000000,O_Cd_Bal
9502,第一商業銀行,本國銀行,公司支存戶數,106047,C_Cd_Cnt
9502,第一商業銀行,本國銀行,公司支存餘額,24902000000,C_Cd_Bal
9502,第一商業銀行,本國銀行,個人支存戶數,194257,P_Cd_Cnt
9502,第一商業銀行,本國銀行,個人支存餘額,7888000000,P_Cd_Bal
9502,第一商業銀行,本國銀行,其他支存戶數,4226,O_Cd_Cnt
9502,第一商業銀行,本國銀行,其他支存餘額,1509000000,O_Cd_Bal
9502,華南商業銀行,本國銀行,公司支存戶數,93417,C_Cd_Cnt
9502,華南商業銀行,本國銀行,公司支存餘額,35887000000,C_Cd_Bal
9502,華南商業銀行,本國銀行,個人支存戶數,175551,P_Cd_Cnt
9502,華南商業銀行,本國銀行,個人支存餘額,7225000000,P_Cd_Bal
