年月,銀行,銀行類別,項目,數值,英文欄位
10211,總計,本國銀行,公司支存戶數,1197452,C_Cd_Cnt
10211,總計,本國銀行,公司支存餘額,270240000000,C_Cd_Bal
10211,總計,本國銀行,個人支存戶數,2687628,P_Cd_Cnt
10211,總計,本國銀行,個人支存餘額,74681000000,P_Cd_Bal
10211,總計,本國銀行,其他支存戶數,41564,O_Cd_Cnt
10211,總計,本國銀行,其他支存餘額,45724000000,O_Cd_Bal
10211,臺灣銀行,本國銀行,公司支存戶數,33236,C_Cd_Cnt
10211,臺灣銀行,本國銀行,公司支存餘額,22585000000,C_Cd_Bal
10211,臺灣銀行,本國銀行,個人支存戶數,35508,P_Cd_Cnt
10211,臺灣銀行,本國銀行,個人支存餘額,2655000000,P_Cd_Bal
10211,臺灣銀行,本國銀行,其他支存戶數,1011,O_Cd_Cnt
10211,臺灣銀行,本國銀行,其他支存餘額,7662000000,O_Cd_Bal
10211,臺灣土地銀行,本國銀行,公司支存戶數,41536,C_Cd_Cnt
10211,臺灣土地銀行,本國銀行,公司支存餘額,10021000000,C_Cd_Bal
10211,臺灣土地銀行,本國銀行,個人支存戶數,115236,P_Cd_Cnt
10211,臺灣土地銀行,本國銀行,個人支存餘額,4082000000,P_Cd_Bal
10211,臺灣土地銀行,本國銀行,其他支存戶數,3911,O_Cd_Cnt
10211,臺灣土地銀行,本國銀行,其他支存餘額,8340000000,O_Cd_Bal
10211,合作金庫商業銀行,本國銀行,公司支存戶數,107457,C_Cd_Cnt
10211,合作金庫商業銀行,本國銀行,公司支存餘額,25650000000,C_Cd_Bal
10211,合作金庫商業銀行,本國銀行,個人支存戶數,259988,P_Cd_Cnt
10211,合作金庫商業銀行,本國銀行,個人支存餘額,8203000000,P_Cd_Bal
10211,合作金庫商業銀行,本國銀行,其他支存戶數,6421,O_Cd_Cnt
10211,合作金庫商業銀行,本國銀行,其他支存餘額,5048000000,O_Cd_Bal
10211,第一商業銀行,本國銀行,公司支存戶數,119432,C_Cd_Cnt
10211,第一商業銀行,本國銀行,公司支存餘額,28700000000,C_Cd_Bal
10211,第一商業銀行,本國銀行,個人支存戶數,189352,P_Cd_Cnt
10211,第一商業銀行,本國銀行,個人支存餘額,8677000000,P_Cd_Bal
10211,第一商業銀行,本國銀行,其他支存戶數,3919,O_Cd_Cnt
10211,第一商業銀行,本國銀行,其他支存餘額,2142000000,O_Cd_Bal
10211,華南商業銀行,本國銀行,公司支存戶數,142888,C_Cd_Cnt
10211,華南商業銀行,本國銀行,公司支存餘額,37713000000,C_Cd_Bal
10211,華南商業銀行,本國銀行,個人支存戶數,271390,P_Cd_Cnt
10211,華南商業銀行,本國銀行,個人支存餘額,7553000000,P_Cd_Bal
10211,華南商業銀行,本國銀行,其他支存戶數,2176,O_Cd_Cnt
10211,華南商業銀行,本國銀行,其他支存餘額,6090000000,O_Cd_Bal
10211,彰化商業銀行,本國銀行,公司支存戶數,79924,C_Cd_Cnt
10211,彰化商業銀行,本國銀行,公司支存餘額,23304000000,C_Cd_Bal
10211,彰化商業銀行,本國銀行,個人支存戶數,178064,P_Cd_Cnt
10211,彰化商業銀行,本國銀行,個人支存餘額,6545000000,P_Cd_Bal
10211,彰化商業銀行,本國銀行,其他支存戶數,10841,O_Cd_Cnt
10211,彰化商業銀行,本國銀行,其他支存餘額,1898000000,O_Cd_Bal
10211,上海商業儲蓄銀行,本國銀行,公司支存戶數,27442,C_Cd_Cnt
10211,上海商業儲蓄銀行,本國銀行,公司支存餘額,6336000000,C_Cd_Bal
10211,上海商業儲蓄銀行,本國銀行,個人支存戶數,43066,P_Cd_Cnt
10211,上海商業儲蓄銀行,本國銀行,個人支存餘額,1779000000,P_Cd_Bal
10211,上海商業儲蓄銀行,本國銀行,其他支存戶數,243,O_Cd_Cnt
