年月,銀行,銀行類別,項目,數值,英文欄位
9902,總計,本國銀行,公司支存戶數,1061403,C_Cd_Cnt
9902,總計,本國銀行,公司支存餘額,217671000000,C_Cd_Bal
9902,總計,本國銀行,個人支存戶數,2557784,P_Cd_Cnt
9902,總計,本國銀行,個人支存餘額,64872000000,P_Cd_Bal
9902,總計,本國銀行,其他支存戶數,47080,O_Cd_Cnt
9902,總計,本國銀行,其他支存餘額,37792000000,O_Cd_Bal
9902,臺灣銀行,本國銀行,公司支存戶數,31809,C_Cd_Cnt
9902,臺灣銀行,本國銀行,公司支存餘額,16217000000,C_Cd_Bal
9902,臺灣銀行,本國銀行,個人支存戶數,39072,P_Cd_Cnt
9902,臺灣銀行,本國銀行,個人支存餘額,2356000000,P_Cd_Bal
9902,臺灣銀行,本國銀行,其他支存戶數,1196,O_Cd_Cnt
9902,臺灣銀行,本國銀行,其他支存餘額,6312000000,O_Cd_Bal
9902,臺灣土地銀行,本國銀行,公司支存戶數,32852,C_Cd_Cnt
9902,臺灣土地銀行,本國銀行,公司支存餘額,9289000000,C_Cd_Bal
9902,臺灣土地銀行,本國銀行,個人支存戶數,90279,P_Cd_Cnt
9902,臺灣土地銀行,本國銀行,個人支存餘額,3006000000,P_Cd_Bal
9902,臺灣土地銀行,本國銀行,其他支存戶數,2776,O_Cd_Cnt
9902,臺灣土地銀行,本國銀行,其他支存餘額,10868000000,O_Cd_Bal
9902,合作金庫商業銀行,本國銀行,公司支存戶數,92621,C_Cd_Cnt
9902,合作金庫商業銀行,本國銀行,公司支存餘額,19997000000,C_Cd_Bal
9902,合作金庫商業銀行,本國銀行,個人支存戶數,257749,P_Cd_Cnt
9902,合作金庫商業銀行,本國銀行,個人支存餘額,6946000000,P_Cd_Bal
9902,合作金庫商業銀行,本國銀行,其他支存戶數,10207,O_Cd_Cnt
9902,合作金庫商業銀行,本國銀行,其他支存餘額,4769000000,O_Cd_Bal
9902,第一商業銀行,本國銀行,公司支存戶數,113028,C_Cd_Cnt
9902,第一商業銀行,本國銀行,公司支存餘額,26329000000,C_Cd_Bal
9902,第一商業銀行,本國銀行,個人支存戶數,191933,P_Cd_Cnt
9902,第一商業銀行,本國銀行,個人支存餘額,7391000000,P_Cd_Bal
9902,第一商業銀行,本國銀行,其他支存戶數,4108,O_Cd_Cnt
9902,第一商業銀行,本國銀行,其他支存餘額,1842000000,O_Cd_Bal
9902,華南商業銀行,本國銀行,公司支存戶數,100785,C_Cd_Cnt
9902,華南商業銀行,本國銀行,公司支存餘額,32901000000,C_Cd_Bal
