年月,銀行,銀行類別,項目,數值,英文欄位
10104,總計,本國銀行,公司支存戶數,1129026,C_Cd_Cnt
10104,總計,本國銀行,公司支存餘額,218500000000,C_Cd_Bal
10104,總計,本國銀行,個人支存戶數,2569465,P_Cd_Cnt
10104,總計,本國銀行,個人支存餘額,61620000000,P_Cd_Bal
10104,總計,本國銀行,其他支存戶數,42054,O_Cd_Cnt
10104,總計,本國銀行,其他支存餘額,38683000000,O_Cd_Bal
10104,臺灣銀行,本國銀行,公司支存戶數,32747,C_Cd_Cnt
10104,臺灣銀行,本國銀行,公司支存餘額,21944000000,C_Cd_Bal
10104,臺灣銀行,本國銀行,個人支存戶數,36848,P_Cd_Cnt
10104,臺灣銀行,本國銀行,個人支存餘額,2213000000,P_Cd_Bal
10104,臺灣銀行,本國銀行,其他支存戶數,1069,O_Cd_Cnt
10104,臺灣銀行,本國銀行,其他支存餘額,7201000000,O_Cd_Bal
10104,臺灣土地銀行,本國銀行,公司支存戶數,33785,C_Cd_Cnt
10104,臺灣土地銀行,本國銀行,公司支存餘額,9185000000,C_Cd_Bal
10104,臺灣土地銀行,本國銀行,個人支存戶數,88598,P_Cd_Cnt
10104,臺灣土地銀行,本國銀行,個人支存餘額,3260000000,P_Cd_Bal
10104,臺灣土地銀行,本國銀行,其他支存戶數,2804,O_Cd_Cnt
10104,臺灣土地銀行,本國銀行,其他支存餘額,7425000000,O_Cd_Bal
10104,合作金庫商業銀行,本國銀行,公司支存戶數,101420,C_Cd_Cnt
10104,合作金庫商業銀行,本國銀行,公司支存餘額,21347000000,C_Cd_Bal
10104,合作金庫商業銀行,本國銀行,個人支存戶數,259212,P_Cd_Cnt
10104,合作金庫商業銀行,本國銀行,個人支存餘額,6755000000,P_Cd_Bal
10104,合作金庫商業銀行,本國銀行,其他支存戶數,8686,O_Cd_Cnt
10104,合作金庫商業銀行,本國銀行,其他支存餘額,4199000000,O_Cd_Bal
10104,第一商業銀行,本國銀行,公司支存戶數,117821,C_Cd_Cnt
10104,第一商業銀行,本國銀行,公司支存餘額,22634000000,C_Cd_Bal
10104,第一商業銀行,本國銀行,個人支存戶數,191821,P_Cd_Cnt
10104,第一商業銀行,本國銀行,個人支存餘額,7630000000,P_Cd_Bal
10104,第一商業銀行,本國銀行,其他支存戶數,4010,O_Cd_Cnt
10104,第一商業銀行,本國銀行,其他支存餘額,1819000000,O_Cd_Bal
10104,華南商業銀行,本國銀行,公司支存戶數,103524,C_Cd_Cnt
10104,華南商業銀行,本國銀行,公司支存餘額,34186000000,C_Cd_Bal
10104,華南商業銀行,本國銀行,個人支存戶數,178672,P_Cd_Cnt
