年月,銀行,銀行類別,項目,數值,英文欄位
9809,總計,本國銀行,公司支存戶數,1053419,C_Cd_Cnt
9809,總計,本國銀行,公司支存餘額,189426000000,C_Cd_Bal
9809,總計,本國銀行,個人支存戶數,2537975,P_Cd_Cnt
9809,總計,本國銀行,個人支存餘額,55467000000,P_Cd_Bal
9809,總計,本國銀行,其他支存戶數,46056,O_Cd_Cnt
9809,總計,本國銀行,其他支存餘額,42333000000,O_Cd_Bal
9809,臺灣銀行,本國銀行,公司支存戶數,32707,C_Cd_Cnt
9809,臺灣銀行,本國銀行,公司支存餘額,16762000000,C_Cd_Bal
9809,臺灣銀行,本國銀行,個人支存戶數,41529,P_Cd_Cnt
9809,臺灣銀行,本國銀行,個人支存餘額,1956000000,P_Cd_Bal
9809,臺灣銀行,本國銀行,其他支存戶數,1221,O_Cd_Cnt
9809,臺灣銀行,本國銀行,其他支存餘額,7857000000,O_Cd_Bal
9809,臺灣土地銀行,本國銀行,公司支存戶數,32485,C_Cd_Cnt
9809,臺灣土地銀行,本國銀行,公司支存餘額,6898000000,C_Cd_Bal
9809,臺灣土地銀行,本國銀行,個人支存戶數,89740,P_Cd_Cnt
9809,臺灣土地銀行,本國銀行,個人支存餘額,2533000000,P_Cd_Bal
9809,臺灣土地銀行,本國銀行,其他支存戶數,2751,O_Cd_Cnt
9809,臺灣土地銀行,本國銀行,其他支存餘額,7850000000,O_Cd_Bal
9809,合作金庫商業銀行,本國銀行,公司支存戶數,91581,C_Cd_Cnt
9809,合作金庫商業銀行,本國銀行,公司支存餘額,17261000000,C_Cd_Bal
9809,合作金庫商業銀行,本國銀行,個人支存戶數,257381,P_Cd_Cnt
9809,合作金庫商業銀行,本國銀行,個人支存餘額,6005000000,P_Cd_Bal
9809,合作金庫商業銀行,本國銀行,其他支存戶數,10238,O_Cd_Cnt
9809,合作金庫商業銀行,本國銀行,其他支存餘額,7919000000,O_Cd_Bal
9809,第一商業銀行,本國銀行,公司支存戶數,112261,C_Cd_Cnt
9809,第一商業銀行,本國銀行,公司支存餘額,20941000000,C_Cd_Bal
9809,第一商業銀行,本國銀行,個人支存戶數,191971,P_Cd_Cnt
9809,第一商業銀行,本國銀行,個人支存餘額,6447000000,P_Cd_Bal
9809,第一商業銀行,本國銀行,其他支存戶數,4125,O_Cd_Cnt
9809,第一商業銀行,本國銀行,其他支存餘額,2198000000,O_Cd_Bal
9809,華南商業銀行,本國銀行,公司支存戶數,100397,C_Cd_Cnt
9809,華南商業銀行,本國銀行,公司支存餘額,27526000000,C_Cd_Bal
9809,華南商業銀行,本國銀行,個人支存戶數,177374,P_Cd_Cnt
9809,華南商業銀行,本國銀行,個人支存餘額,5692000000,P_Cd_Bal
9809,華南商業銀行,本國銀行,其他支存戶數,1322,O_Cd_Cnt
9809,華南商業銀行,本國銀行,其他支存餘額,1378000000,O_Cd_Bal
