年月,銀行,銀行類別,項目,數值,英文欄位
9808,總計,本國銀行,公司支存戶數,1049331,C_Cd_Cnt
9808,總計,本國銀行,公司支存餘額,198170000000,C_Cd_Bal
9808,總計,本國銀行,個人支存戶數,2485671,P_Cd_Cnt
9808,總計,本國銀行,個人支存餘額,55544000000,P_Cd_Bal
9808,總計,本國銀行,其他支存戶數,46141,O_Cd_Cnt
9808,總計,本國銀行,其他支存餘額,38773000000,O_Cd_Bal
9808,臺灣銀行,本國銀行,公司支存戶數,32537,C_Cd_Cnt
9808,臺灣銀行,本國銀行,公司支存餘額,16607000000,C_Cd_Bal
9808,臺灣銀行,本國銀行,個人支存戶數,41321,P_Cd_Cnt
9808,臺灣銀行,本國銀行,個人支存餘額,1916000000,P_Cd_Bal
9808,臺灣銀行,本國銀行,其他支存戶數,1216,O_Cd_Cnt
9808,臺灣銀行,本國銀行,其他支存餘額,5915000000,O_Cd_Bal
9808,臺灣土地銀行,本國銀行,公司支存戶數,32443,C_Cd_Cnt
9808,臺灣土地銀行,本國銀行,公司支存餘額,7228000000,C_Cd_Bal
9808,臺灣土地銀行,本國銀行,個人支存戶數,89652,P_Cd_Cnt
9808,臺灣土地銀行,本國銀行,個人支存餘額,2462000000,P_Cd_Bal
9808,臺灣土地銀行,本國銀行,其他支存戶數,2752,O_Cd_Cnt
9808,臺灣土地銀行,本國銀行,其他支存餘額,7747000000,O_Cd_Bal
9808,合作金庫商業銀行,本國銀行,公司支存戶數,91420,C_Cd_Cnt
9808,合作金庫商業銀行,本國銀行,公司支存餘額,17418000000,C_Cd_Bal
9808,合作金庫商業銀行,本國銀行,個人支存戶數,257383,P_Cd_Cnt
9808,合作金庫商業銀行,本國銀行,個人支存餘額,5952000000,P_Cd_Bal
9808,合作金庫商業銀行,本國銀行,其他支存戶數,10265,O_Cd_Cnt
9808,合作金庫商業銀行,本國銀行,其他支存餘額,8223000000,O_Cd_Bal
9808,第一商業銀行,本國銀行,公司支存戶數,112084,C_Cd_Cnt
9808,第一商業銀行,本國銀行,公司支存餘額,21549000000,C_Cd_Bal
9808,第一商業銀行,本國銀行,個人支存戶數,191939,P_Cd_Cnt
9808,第一商業銀行,本國銀行,個人支存餘額,6446000000,P_Cd_Bal
9808,第一商業銀行,本國銀行,其他支存戶數,4124,O_Cd_Cnt
9808,第一商業銀行,本國銀行,其他支存餘額,2048000000,O_Cd_Bal
9808,華南商業銀行,本國銀行,公司支存戶數,100308,C_Cd_Cnt
9808,華南商業銀行,本國銀行,公司支存餘額,35089000000,C_Cd_Bal
9808,華南商業銀行,本國銀行,個人支存戶數,177349,P_Cd_Cnt
9808,華南商業銀行,本國銀行,個人支存餘額,5653000000,P_Cd_Bal
9808,華南商業銀行,本國銀行,其他支存戶數,1324,O_Cd_Cnt
9808,華南商業銀行,本國銀行,其他支存餘額,1415000000,O_Cd_Bal
