年月,銀行,銀行類別,項目,數值,英文欄位
9709,總計,本國銀行,公司支存戶數,1033165,C_Cd_Cnt
9709,總計,本國銀行,公司支存餘額,261745000000,C_Cd_Bal
9709,總計,本國銀行,個人支存戶數,2449758,P_Cd_Cnt
9709,總計,本國銀行,個人支存餘額,73588000000,P_Cd_Bal
9709,總計,本國銀行,其他支存戶數,45455,O_Cd_Cnt
9709,總計,本國銀行,其他支存餘額,39094000000,O_Cd_Bal
9709,臺灣銀行,本國銀行,公司支存戶數,32781,C_Cd_Cnt
9709,臺灣銀行,本國銀行,公司支存餘額,18975000000,C_Cd_Bal
9709,臺灣銀行,本國銀行,個人支存戶數,43487,P_Cd_Cnt
9709,臺灣銀行,本國銀行,個人支存餘額,2416000000,P_Cd_Bal
9709,臺灣銀行,本國銀行,其他支存戶數,1266,O_Cd_Cnt
9709,臺灣銀行,本國銀行,其他支存餘額,6304000000,O_Cd_Bal
9709,臺灣土地銀行,本國銀行,公司支存戶數,31734,C_Cd_Cnt
9709,臺灣土地銀行,本國銀行,公司支存餘額,10288000000,C_Cd_Bal
9709,臺灣土地銀行,本國銀行,個人支存戶數,88613,P_Cd_Cnt
9709,臺灣土地銀行,本國銀行,個人支存餘額,3286000000,P_Cd_Bal
9709,臺灣土地銀行,本國銀行,其他支存戶數,2713,O_Cd_Cnt
9709,臺灣土地銀行,本國銀行,其他支存餘額,6660000000,O_Cd_Bal
9709,合作金庫商業銀行,本國銀行,公司支存戶數,89395,C_Cd_Cnt
9709,合作金庫商業銀行,本國銀行,公司支存餘額,22818000000,C_Cd_Bal
9709,合作金庫商業銀行,本國銀行,個人支存戶數,257609,P_Cd_Cnt
9709,合作金庫商業銀行,本國銀行,個人支存餘額,7770000000,P_Cd_Bal
9709,合作金庫商業銀行,本國銀行,其他支存戶數,10436,O_Cd_Cnt
9709,合作金庫商業銀行,本國銀行,其他支存餘額,7957000000,O_Cd_Bal
9709,第一商業銀行,本國銀行,公司支存戶數,110839,C_Cd_Cnt
9709,第一商業銀行,本國銀行,公司支存餘額,31699000000,C_Cd_Bal
9709,第一商業銀行,本國銀行,個人支存戶數,192561,P_Cd_Cnt
9709,第一商業銀行,本國銀行,個人支存餘額,7836000000,P_Cd_Bal
9709,第一商業銀行,本國銀行,其他支存戶數,4183,O_Cd_Cnt
9709,第一商業銀行,本國銀行,其他支存餘額,1930000000,O_Cd_Bal
9709,華南商業銀行,本國銀行,公司支存戶數,99637,C_Cd_Cnt
9709,華南商業銀行,本國銀行,公司支存餘額,39822000000,C_Cd_Bal
9709,華南商業銀行,本國銀行,個人支存戶數,177415,P_Cd_Cnt
9709,華南商業銀行,本國銀行,個人支存餘額,7353000000,P_Cd_Bal
9709,華南商業銀行,本國銀行,其他支存戶數,1315,O_Cd_Cnt
9709,華南商業銀行,本國銀行,其他支存餘額,1690000000,O_Cd_Bal
9709,彰化商業銀行,本國銀行,公司支存戶數,76850,C_Cd_Cnt
9709,彰化商業銀行,本國銀行,公司支存餘額,24569000000,C_Cd_Bal
9709,彰化商業銀行,本國銀行,個人支存戶數,180817,P_Cd_Cnt
9709,彰化商業銀行,本國銀行,個人支存餘額,6839000000,P_Cd_Bal
9709,彰化商業銀行,本國銀行,其他支存戶數,9606,O_Cd_Cnt
9709,彰化商業銀行,本國銀行,其他支存餘額,1811000000,O_Cd_Bal
9709,花旗,本國銀行,公司支存戶數,22155,C_Cd_Cnt
9709,花旗,本國銀行,公司支存餘額,3094000000,C_Cd_Bal
9709,花旗,本國銀行,個人支存戶數,32974,P_Cd_Cnt
9709,花旗,本國銀行,個人支存餘額,876000000,P_Cd_Bal
9709,花旗,本國銀行,其他支存戶數,235,O_Cd_Cnt
9709,花旗,本國銀行,其他支存餘額,32000000,O_Cd_Bal
9709,上海商業儲蓄銀行,本國銀行,公司支存戶數,25731,C_Cd_Cnt
