年月,銀行,銀行類別,項目,數值,英文欄位
9812,總計,本國銀行,公司支存戶數,1053807,C_Cd_Cnt
9812,總計,本國銀行,公司支存餘額,212855000000,C_Cd_Bal
9812,總計,本國銀行,個人支存戶數,2533099,P_Cd_Cnt
9812,總計,本國銀行,個人支存餘額,64763000000,P_Cd_Bal
9812,總計,本國銀行,其他支存戶數,46514,O_Cd_Cnt
9812,總計,本國銀行,其他支存餘額,44225000000,O_Cd_Bal
9812,臺灣銀行,本國銀行,公司支存戶數,31527,C_Cd_Cnt
9812,臺灣銀行,本國銀行,公司支存餘額,16643000000,C_Cd_Bal
9812,臺灣銀行,本國銀行,個人支存戶數,38727,P_Cd_Cnt
9812,臺灣銀行,本國銀行,個人支存餘額,2105000000,P_Cd_Bal
9812,臺灣銀行,本國銀行,其他支存戶數,1197,O_Cd_Cnt
9812,臺灣銀行,本國銀行,其他支存餘額,6692000000,O_Cd_Bal
9812,臺灣土地銀行,本國銀行,公司支存戶數,32705,C_Cd_Cnt
9812,臺灣土地銀行,本國銀行,公司支存餘額,8746000000,C_Cd_Bal
9812,臺灣土地銀行,本國銀行,個人支存戶數,90073,P_Cd_Cnt
9812,臺灣土地銀行,本國銀行,個人支存餘額,2599000000,P_Cd_Bal
9812,臺灣土地銀行,本國銀行,其他支存戶數,2791,O_Cd_Cnt
9812,臺灣土地銀行,本國銀行,其他支存餘額,10844000000,O_Cd_Bal
9812,合作金庫商業銀行,本國銀行,公司支存戶數,92133,C_Cd_Cnt
9812,合作金庫商業銀行,本國銀行,公司支存餘額,19924000000,C_Cd_Bal
9812,合作金庫商業銀行,本國銀行,個人支存戶數,257637,P_Cd_Cnt
9812,合作金庫商業銀行,本國銀行,個人支存餘額,6956000000,P_Cd_Bal
9812,合作金庫商業銀行,本國銀行,其他支存戶數,10227,O_Cd_Cnt
9812,合作金庫商業銀行,本國銀行,其他支存餘額,6082000000,O_Cd_Bal
9812,第一商業銀行,本國銀行,公司支存戶數,112641,C_Cd_Cnt
9812,第一商業銀行,本國銀行,公司支存餘額,22824000000,C_Cd_Bal
9812,第一商業銀行,本國銀行,個人支存戶數,192032,P_Cd_Cnt
9812,第一商業銀行,本國銀行,個人支存餘額,8636000000,P_Cd_Bal
9812,第一商業銀行,本國銀行,其他支存戶數,4109,O_Cd_Cnt
9812,第一商業銀行,本國銀行,其他支存餘額,2038000000,O_Cd_Bal
9812,華南商業銀行,本國銀行,公司支存戶數,100545,C_Cd_Cnt
9812,華南商業銀行,本國銀行,公司支存餘額,32416000000,C_Cd_Bal
9812,華南商業銀行,本國銀行,個人支存戶數,177467,P_Cd_Cnt
9812,華南商業銀行,本國銀行,個人支存餘額,6706000000,P_Cd_Bal
9812,華南商業銀行,本國銀行,其他支存戶數,1318,O_Cd_Cnt
9812,華南商業銀行,本國銀行,其他支存餘額,1537000000,O_Cd_Bal
9812,彰化商業銀行,本國銀行,公司支存戶數,76911,C_Cd_Cnt
9812,彰化商業銀行,本國銀行,公司支存餘額,22028000000,C_Cd_Bal
9812,彰化商業銀行,本國銀行,個人支存戶數,179127,P_Cd_Cnt
9812,彰化商業銀行,本國銀行,個人支存餘額,6256000000,P_Cd_Bal
9812,彰化商業銀行,本國銀行,其他支存戶數,9901,O_Cd_Cnt
9812,彰化商業銀行,本國銀行,其他支存餘額,1979000000,O_Cd_Bal
9812,上海商業儲蓄銀行,本國銀行,公司支存戶數,25791,C_Cd_Cnt
9812,上海商業儲蓄銀行,本國銀行,公司支存餘額,5191000000,C_Cd_Bal
9812,上海商業儲蓄銀行,本國銀行,個人支存戶數,43369,P_Cd_Cnt
9812,上海商業儲蓄銀行,本國銀行,個人支存餘額,1324000000,P_Cd_Bal
9812,上海商業儲蓄銀行,本國銀行,其他支存戶數,1881,O_Cd_Cnt
9812,上海商業儲蓄銀行,本國銀行,其他支存餘額,303000000,O_Cd_Bal
9812,台北富邦銀行,本國銀行,公司支存戶數,46153,C_Cd_Cnt
9812,台北富邦銀行,本國銀行,公司支存餘額,6901000000,C_Cd_Bal
9812,台北富邦銀行,本國銀行,個人支存戶數,103431,P_Cd_Cnt
9812,台北富邦銀行,本國銀行,個人支存餘額,1929000000,P_Cd_Bal
9812,台北富邦銀行,本國銀行,其他支存戶數,1512,O_Cd_Cnt
9812,台北富邦銀行,本國銀行,其他支存餘額,1568000000,O_Cd_Bal
9812,國泰世華商業銀行,本國銀行,公司支存戶數,52836,C_Cd_Cnt
9812,國泰世華商業銀行,本國銀行,公司支存餘額,6818000000,C_Cd_Bal
9812,國泰世華商業銀行,本國銀行,個人支存戶數,150826,P_Cd_Cnt
9812,國泰世華商業銀行,本國銀行,個人支存餘額,3095000000,P_Cd_Bal
9812,國泰世華商業銀行,本國銀行,其他支存戶數,1460,O_Cd_Cnt
9812,國泰世華商業銀行,本國銀行,其他支存餘額,3069000000,O_Cd_Bal
9812,中國輸出入銀行,本國銀行,公司支存戶數,0,C_Cd_Cnt
9812,中國輸出入銀行,本國銀行,公司支存餘額,0,C_Cd_Bal
9812,中國輸出入銀行,本國銀行,個人支存戶數,0,P_Cd_Cnt
9812,中國輸出入銀行,本國銀行,個人支存餘額,0,P_Cd_Bal
9812,中國輸出入銀行,本國銀行,其他支存戶數,0,O_Cd_Cnt
9812,中國輸出入銀行,本國銀行,其他支存餘額,0,O_Cd_Bal
9812,高雄銀行,本國銀行,公司支存戶數,10843,C_Cd_Cnt
9812,高雄銀行,本國銀行,公司支存餘額,1160000000,C_Cd_Bal
9812,高雄銀行,本國銀行,個人支存戶數,20490,P_Cd_Cnt
9812,高雄銀行,本國銀行,個人支存餘額,204000000,P_Cd_Bal
9812,高雄銀行,本國銀行,其他支存戶數,220,O_Cd_Cnt
9812,高雄銀行,本國銀行,其他支存餘額,267000000,O_Cd_Bal
9812,兆豐國際商業銀行,本國銀行,公司支存戶數,42127,C_Cd_Cnt
9812,兆豐國際商業銀行,本國銀行,公司支存餘額,13884000000,C_Cd_Bal
9812,兆豐國際商業銀行,本國銀行,個人支存戶數,49272,P_Cd_Cnt
9812,兆豐國際商業銀行,本國銀行,個人支存餘額,1741000000,P_Cd_Bal
9812,兆豐國際商業銀行,本國銀行,其他支存戶數,1611,O_Cd_Cnt
9812,兆豐國際商業銀行,本國銀行,其他支存餘額,1906000000,O_Cd_Bal
9812,花旗,本國銀行,公司支存戶數,21673,C_Cd_Cnt
9812,花旗,本國銀行,公司支存餘額,9949000000,C_Cd_Bal
9812,花旗,本國銀行,個人支存戶數,74724,P_Cd_Cnt
9812,花旗,本國銀行,個人支存餘額,2010000000,P_Cd_Bal
9812,花旗,本國銀行,其他支存戶數,535,O_Cd_Cnt
9812,花旗,本國銀行,其他支存餘額,399000000,O_Cd_Bal
9812,中華開發工業銀行,本國銀行,公司支存戶數,228,C_Cd_Cnt
