年月,銀行,銀行類別,項目,數值,英文項目
10110,總計,國內銀行,活期存款,10193442000000,MD
10110,總計,國內銀行,定期存款,12721400000000,FD
10110,總計,國內銀行,外匯存款,4505971000000,DP_Y
10110,總計,國內銀行,公股存款與其他,560830000000,DP_OTHER
10110,臺灣銀行,國內銀行,活期存款,845370000000,MD
10110,臺灣銀行,國內銀行,定期存款,1834248000000,FD
10110,臺灣銀行,國內銀行,外匯總存款,346329000000,DP_Y
10110,臺灣銀行,國內銀行,公股存款與其他,223666000000,DP_OTHER
10110,臺灣土地銀行,國內銀行,活期存款,517432000000,MD
10110,臺灣土地銀行,國內銀行,定期存款,1156524000000,FD
10110,臺灣土地銀行,國內銀行,外匯總存款,84341000000,DP_Y
10110,臺灣土地銀行,國內銀行,公股存款與其他,163876000000,DP_OTHER
10110,合作金庫商業銀行,國內銀行,活期存款,894174000000,MD
10110,合作金庫商業銀行,國內銀行,定期存款,1114463000000,FD
10110,合作金庫商業銀行,國內銀行,外匯總存款,184408000000,DP_Y
10110,合作金庫商業銀行,國內銀行,公股存款與其他,68896000000,DP_OTHER
10110,第一商業銀行,國內銀行,活期存款,782203000000,MD
10110,第一商業銀行,國內銀行,定期存款,497546000000,FD
10110,第一商業銀行,國內銀行,外匯總存款,311542000000,DP_Y
10110,第一商業銀行,國內銀行,公股存款與其他,13272000000,DP_OTHER
10110,華南商業銀行,國內銀行,活期存款,814828000000,MD
10110,華南商業銀行,國內銀行,定期存款,519332000000,FD
10110,華南商業銀行,國內銀行,外匯總存款,268938000000,DP_Y
10110,華南商業銀行,國內銀行,公股存款與其他,6321000000,DP_OTHER
10110,彰化商業銀行,國內銀行,活期存款,612187000000,MD
10110,彰化商業銀行,國內銀行,定期存款,501787000000,FD
10110,彰化商業銀行,國內銀行,外匯總存款,187724000000,DP_Y
10110,彰化商業銀行,國內銀行,公股存款與其他,2569000000,DP_OTHER
10110,上海商業儲蓄銀行,國內銀行,活期存款,163560000000,MD
10110,上海商業儲蓄銀行,國內銀行,定期存款,294104000000,FD
10110,上海商業儲蓄銀行,國內銀行,外匯總存款,187765000000,DP_Y
10110,上海商業儲蓄銀行,國內銀行,公股存款與其他,0,DP_OTHER
10110,台北富邦銀行,國內銀行,活期存款,468641000000,MD
10110,台北富邦銀行,國內銀行,定期存款,551429000000,FD
10110,台北富邦銀行,國內銀行,外匯總存款,201120000000,DP_Y
10110,台北富邦銀行,國內銀行,公股存款與其他,14245000000,DP_OTHER
10110,國泰世華商業銀行,國內銀行,活期存款,727410000000,MD
10110,國泰世華商業銀行,國內銀行,定期存款,568230000000,FD
10110,國泰世華商業銀行,國內銀行,外匯總存款,204885000000,DP_Y
10110,國泰世華商業銀行,國內銀行,公股存款與其他,0,DP_OTHER
10110,中國輸出入銀行,國內銀行,活期存款,0,MD
10110,中國輸出入銀行,國內銀行,定期存款,0,FD
10110,中國輸出入銀行,國內銀行,外匯總存款,0,DP_Y
10110,中國輸出入銀行,國內銀行,公股存款與其他,0,DP_OTHER
10110,高雄銀行,國內銀行,活期存款,60663000000,MD
10110,高雄銀行,國內銀行,定期存款,104772000000,FD
10110,高雄銀行,國內銀行,外匯總存款,8116000000,DP_Y
10110,高雄銀行,國內銀行,公股存款與其他,11418000000,DP_OTHER
10110,兆豐國際商業銀行,國內銀行,活期存款,484346000000,MD
10110,兆豐國際商業銀行,國內銀行,定期存款,511219000000,FD
10110,兆豐國際商業銀行,國內銀行,外匯總存款,617723000000,DP_Y
10110,兆豐國際商業銀行,國內銀行,公股存款與其他,9248000000,DP_OTHER
10110,花旗,國內銀行,活期存款,152185000000,MD
10110,花旗,國內銀行,定期存款,79909000000,FD
10110,花旗,國內銀行,外匯總存款,291585000000,DP_Y
10110,花旗,國內銀行,公股存款與其他,0,DP_OTHER
10110,中華開發工業銀行,國內銀行,活期存款,6093000000,MD
10110,中華開發工業銀行,國內銀行,定期存款,55709000000,FD
10110,中華開發工業銀行,國內銀行,外匯總存款,37732000000,DP_Y
10110,中華開發工業銀行,國內銀行,公股存款與其他,0,DP_OTHER
10110,臺灣工業銀行,國內銀行,活期存款,3824000000,MD
10110,臺灣工業銀行,國內銀行,定期存款,69505000000,FD
10110,臺灣工業銀行,國內銀行,外匯總存款,18903000000,DP_Y
10110,臺灣工業銀行,國內銀行,公股存款與其他,0,DP_OTHER
10110,匯豐,國內銀行,活期存款,147991000000,MD
10110,匯豐,國內銀行,定期存款,96930000000,FD
10110,匯豐,國內銀行,外匯總存款,120352000000,DP_Y
10110,匯豐,國內銀行,公股存款與其他,0,DP_OTHER
10110,大台北商業銀行,國內銀行,活期存款,15850000000,MD
10110,大台北商業銀行,國內銀行,定期存款,29236000000,FD
10110,大台北商業銀行,國內銀行,外匯總存款,379000000,DP_Y
10110,大台北商業銀行,國內銀行,公股存款與其他,0,DP_OTHER
10110,華泰商業銀行,國內銀行,活期存款,34832000000,MD
10110,華泰商業銀行,國內銀行,定期存款,73537000000,FD
10110,華泰商業銀行,國內銀行,外匯總存款,4132000000,DP_Y
10110,華泰商業銀行,國內銀行,公股存款與其他,0,DP_OTHER
10110,臺灣新光商業銀行,國內銀行,活期存款,176873000000,MD
10110,臺灣新光商業銀行,國內銀行,定期存款,285035000000,FD
10110,臺灣新光商業銀行,國內銀行,外匯總存款,61116000000,DP_Y
10110,臺灣新光商業銀行,國內銀行,公股存款與其他,118000000,DP_OTHER
10110,陽信商業銀行,國內銀行,活期存款,80351000000,MD
10110,陽信商業銀行,國內銀行,定期存款,135154000000,FD
10110,陽信商業銀行,國內銀行,外匯總存款,7913000000,DP_Y
10110,陽信商業銀行,國內銀行,公股存款與其他,0,DP_OTHER
10110,板信商業銀行,國內銀行,活期存款,54676000000,MD
10110,板信商業銀行,國內銀行,定期存款,81751000000,FD
10110,板信商業銀行,國內銀行,外匯總存款,8657000000,DP_Y
10110,板信商業銀行,國內銀行,公股存款與其他,0,DP_OTHER
10110,三信商業銀行,國內銀行,活期存款,41881000000,MD
10110,三信商業銀行,國內銀行,定期存款,71778000000,FD
10110,三信商業銀行,國內銀行,外匯總存款,1323000000,DP_Y
10110,三信商業銀行,國內銀行,公股存款與其他,0,DP_OTHER
10110,聯邦商業銀行,國內銀行,活期存款,129477000000,MD
10110,聯邦商業銀行,國內銀行,定期存款,171705000000,FD
10110,聯邦商業銀行,國內銀行,外匯總存款,31960000000,DP_Y
10110,聯邦商業銀行,國內銀行,公股存款與其他,0,DP_OTHER
10110,遠東國際商業銀行,國內銀行,活期存款,69773000000,MD
10110,遠東國際商業銀行,國內銀行,定期存款,246262000000,FD
10110,遠東國際商業銀行,國內銀行,外匯總存款,49081000000,DP_Y
10110,遠東國際商業銀行,國內銀行,公股存款與其他,0,DP_OTHER
10110,元大商業銀行,國內銀行,活期存款,204037000000,MD
10110,元大商業銀行,國內銀行,定期存款,184802000000,FD
10110,元大商業銀行,國內銀行,外匯總存款,55202000000,DP_Y
10110,元大商業銀行,國內銀行,公股存款與其他,0,DP_OTHER
10110,永豐商業銀行,國內銀行,活期存款,321571000000,MD
10110,永豐商業銀行,國內銀行,定期存款,509864000000,FD
10110,永豐商業銀行,國內銀行,外匯總存款,169511000000,DP_Y
10110,永豐商業銀行,國內銀行,公股存款與其他,0,DP_OTHER
10110,玉山商業銀行,國內銀行,活期存款,429663000000,MD
10110,玉山商業銀行,國內銀行,定期存款,411693000000,FD
