年月,銀行,項目,數值
10102,永豐商業銀行,國內銀行,公股存款與其他,0
10102,玉山商業銀行,國內銀行,活期存款,390834000000
10102,玉山商業銀行,國內銀行,定期存款,435002000000
10102,玉山商業銀行,國內銀行,外匯總存款,141854000000
10102,玉山商業銀行,國內銀行,公股存款與其他,4531000000
10102,萬泰商業銀行,國內銀行,活期存款,35392000000
10102,萬泰商業銀行,國內銀行,定期存款,74218000000
10102,萬泰商業銀行,國內銀行,外匯總存款,6435000000
10102,萬泰商業銀行,國內銀行,公股存款與其他,0
10102,星展,國內銀行,活期存款,23389000000
10102,星展,國內銀行,定期存款,109780000000
10102,星展,國內銀行,外匯總存款,27594000000
10102,星展,國內銀行,公股存款與其他,0
10102,台新國際商業銀行,國內銀行,活期存款,242896000000
10102,台新國際商業銀行,國內銀行,定期存款,385247000000
10102,台新國際商業銀行,國內銀行,外匯總存款,148287000000
10102,台新國際商業銀行,國內銀行,公股存款與其他,0
10102,大眾商業銀行,國內銀行,活期存款,91583000000
10102,大眾商業銀行,國內銀行,定期存款,210105000000
10102,大眾商業銀行,國內銀行,外匯總存款,46153000000
10102,大眾商業銀行,國內銀行,公股存款與其他,0
10102,日盛國際商業銀行,國內銀行,活期存款,78707000000
10102,日盛國際商業銀行,國內銀行,定期存款,82133000000
10102,日盛國際商業銀行,國內銀行,外匯總存款,16010000000
10102,日盛國際商業銀行,國內銀行,公股存款與其他,0
10102,安泰商業銀行,國內銀行,活期存款,59604000000
10102,安泰商業銀行,國內銀行,定期存款,212810000000
10102,安泰商業銀行,國內銀行,外匯總存款,22918000000
10102,安泰商業銀行,國內銀行,公股存款與其他,0
10102,中國信託商業銀行,國內銀行,活期存款,578524000000
10102,中國信託商業銀行,國內銀行,定期存款,517122000000
10102,中國信託商業銀行,國內銀行,外匯總存款,324782000000
10102,中國信託商業銀行,國內銀行,公股存款與其他,24094000000
10102,臺灣中小企業銀行,國內銀行,活期存款,435740000000
10102,臺灣中小企業銀行,國內銀行,定期存款,470412000000
10102,臺灣中小企業銀行,國內銀行,外匯總存款,104641000000
10102,臺灣中小企業銀行,國內銀行,公股存款與其他,15619000000
10102,渣打國際商業銀行,國內銀行,活期存款,208301000000
10102,渣打國際商業銀行,國內銀行,定期存款,235686000000
10102,渣打國際商業銀行,國內銀行,外匯總存款,137810000000
10102,渣打國際商業銀行,國內銀行,公股存款與其他,66000000
10102,台中商業銀行,國內銀行,活期存款,148823000000
10102,台中商業銀行,國內銀行,定期存款,174926000000
10102,台中商業銀行,國內銀行,外匯總存款,15617000000
10102,台中商業銀行,國內銀行,公股存款與其他,169000000
10102,京城商業銀行,國內銀行,活期存款,63772000000
10102,京城商業銀行,國內銀行,定期存款,67240000000
10102,京城商業銀行,國內銀行,外匯總存款,6275000000
10102,京城商業銀行,國內銀行,公股存款與其他,0
10102,總計,外國銀行在臺分行（含OBU）,活期存款,129978000000
10102,總計,外國銀行在臺分行（含OBU）,定期存款,160807000000
10102,總計,外國銀行在臺分行（含OBU）,外匯存款,213930000000
10102,總計,外國銀行在臺分行（含OBU）,公股存款與其他,0
10102,日商瑞穗實業銀行,外國銀行在臺分行（含OBU）,活期存款,18415000000
10102,日商瑞穗實業銀行,外國銀行在臺分行（含OBU）,定期存款,20355000000
10102,日商瑞穗實業銀行,外國銀行在臺分行（含OBU）,外匯總存款,26908000000
10102,日商瑞穗實業銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10102,美商美國銀行,外國銀行在臺分行（含OBU）,活期存款,11991000000
10102,美商美國銀行,外國銀行在臺分行（含OBU）,定期存款,1394000000
10102,美商美國銀行,外國銀行在臺分行（含OBU）,外匯總存款,6421000000
10102,美商美國銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10102,泰國盤谷銀行,外國銀行在臺分行（含OBU）,活期存款,1141000000
10102,泰國盤谷銀行,外國銀行在臺分行（含OBU）,定期存款,7593000000
10102,泰國盤谷銀行,外國銀行在臺分行（含OBU）,外匯總存款,2647000000
10102,泰國盤谷銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10102,菲律賓首都銀行,外國銀行在臺分行（含OBU）,活期存款,309000000
10102,菲律賓首都銀行,外國銀行在臺分行（含OBU）,定期存款,131000000
10102,菲律賓首都銀行,外國銀行在臺分行（含OBU）,外匯總存款,90000000
10102,菲律賓首都銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10102,美商美國紐約梅隆銀行,外國銀行在臺分行（含OBU）,活期存款,3000000
10102,美商美國紐約梅隆銀行,外國銀行在臺分行（含OBU）,定期存款,0
10102,美商美國紐約梅隆銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10102,美商美國紐約梅隆銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10102,新加坡大華銀行,外國銀行在臺分行（含OBU）,活期存款,98000000
10102,新加坡大華銀行,外國銀行在臺分行（含OBU）,定期存款,2734000000
10102,新加坡大華銀行,外國銀行在臺分行（含OBU）,外匯總存款,373000000
10102,新加坡大華銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10102,美商道富銀行,外國銀行在臺分行（含OBU）,活期存款,0
10102,美商道富銀行,外國銀行在臺分行（含OBU）,定期存款,0
10102,美商道富銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10102,美商道富銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10102,法國興業銀行,外國銀行在臺分行（含OBU）,活期存款,1000000
10102,法國興業銀行,外國銀行在臺分行（含OBU）,定期存款,1026000000
10102,法國興業銀行,外國銀行在臺分行（含OBU）,外匯總存款,2000000
10102,法國興業銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10102,澳商澳盛銀行,外國銀行在臺分行（含OBU）,活期存款,14694000000
10102,澳商澳盛銀行,外國銀行在臺分行（含OBU）,定期存款,12108000000
10102,澳商澳盛銀行,外國銀行在臺分行（含OBU）,外匯總存款,74201000000
10102,澳商澳盛銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10102,德商德意志銀行,外國銀行在臺分行（含OBU）,活期存款,37367000000
10102,德商德意志銀行,外國銀行在臺分行（含OBU）,定期存款,1663000000
10102,德商德意志銀行,外國銀行在臺分行（含OBU）,外匯總存款,4925000000
10102,德商德意志銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10102,香港東亞銀行,外國銀行在臺分行（含OBU）,活期存款,440000000
10102,香港東亞銀行,外國銀行在臺分行（含OBU）,定期存款,14924000000
10102,香港東亞銀行,外國銀行在臺分行（含OBU）,外匯總存款,471000000
10102,香港東亞銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10102,美商摩根大通銀行,外國銀行在臺分行（含OBU）,活期存款,25066000000
10102,美商摩根大通銀行,外國銀行在臺分行（含OBU）,定期存款,4075000000
10102,美商摩根大通銀行,外國銀行在臺分行（含OBU）,外匯總存款,1979000000
10102,美商摩根大通銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10102,新加坡商星展銀行,外國銀行在臺分行（含OBU）,活期存款,0
10102,新加坡商星展銀行,外國銀行在臺分行（含OBU）,定期存款,0
10102,新加坡商星展銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10102,新加坡商星展銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10102,法商法國巴黎銀行,外國銀行在臺分行（含OBU）,活期存款,1712000000
10102,法商法國巴黎銀行,外國銀行在臺分行（含OBU）,定期存款,12258000000
10102,法商法國巴黎銀行,外國銀行在臺分行（含OBU）,外匯總存款,11008000000
10102,法商法國巴黎銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10102,英商渣打銀行,外國銀行在臺分行（含OBU）,活期存款,0
10102,英商渣打銀行,外國銀行在臺分行（含OBU）,定期存款,500000000
10102,英商渣打銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10102,英商渣打銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10102,新加坡商新加坡華僑銀行,外國銀行在臺分行（含OBU）,活期存款,55000000
10102,新加坡商新加坡華僑銀行,外國銀行在臺分行（含OBU）,定期存款,335000000
10102,新加坡商新加坡華僑銀行,外國銀行在臺分行（含OBU）,外匯總存款,60000000
10102,新加坡商新加坡華僑銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10102,法國東方匯理銀行,外國銀行在臺分行（含OBU）,活期存款,641000000
10102,法國東方匯理銀行,外國銀行在臺分行（含OBU）,定期存款,33496000000
10102,法國東方匯理銀行,外國銀行在臺分行（含OBU）,外匯總存款,6434000000
10102,法國東方匯理銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10102,斐商標準銀行,外國銀行在臺分行（含OBU）,活期存款,0
10102,斐商標準銀行,外國銀行在臺分行（含OBU）,定期存款,12576000000
10102,斐商標準銀行,外國銀行在臺分行（含OBU）,外匯總存款,826000000
10102,斐商標準銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10102,加拿大商豐業銀行,外國銀行在臺分行（含OBU）,活期存款,2000000
10102,加拿大商豐業銀行,外國銀行在臺分行（含OBU）,定期存款,109000000
10102,加拿大商豐業銀行,外國銀行在臺分行（含OBU）,外匯總存款,110000000
10102,加拿大商豐業銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10102,瑞士商瑞士銀行,外國銀行在臺分行（含OBU）,活期存款,6070000000
10102,瑞士商瑞士銀行,外國銀行在臺分行（含OBU）,定期存款,7653000000
10102,瑞士商瑞士銀行,外國銀行在臺分行（含OBU）,外匯總存款,44197000000
10102,瑞士商瑞士銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10102,荷蘭商安智銀行,外國銀行在臺分行（含OBU）,活期存款,330000000
10102,荷蘭商安智銀行,外國銀行在臺分行（含OBU）,定期存款,600000000
10102,荷蘭商安智銀行,外國銀行在臺分行（含OBU）,外匯總存款,1041000000
10102,荷蘭商安智銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10102,美商富國銀行,外國銀行在臺分行（含OBU）,活期存款,0
10102,美商富國銀行,外國銀行在臺分行（含OBU）,定期存款,0
10102,美商富國銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10102,美商富國銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10102,日商三菱東京日聯銀行,外國銀行在臺分行（含OBU）,活期存款,8803000000
10102,日商三菱東京日聯銀行,外國銀行在臺分行（含OBU）,定期存款,11277000000
10102,日商三菱東京日聯銀行,外國銀行在臺分行（含OBU）,外匯總存款,19491000000
10102,日商三菱東京日聯銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10102,日商三井住友銀行,外國銀行在臺分行（含OBU）,活期存款,2841000000
10102,日商三井住友銀行,外國銀行在臺分行（含OBU）,定期存款,10153000000
10102,日商三井住友銀行,外國銀行在臺分行（含OBU）,外匯總存款,12744000000
10102,日商三井住友銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10102,英商巴克萊銀行,外國銀行在臺分行（含OBU）,活期存款,0
10102,英商巴克萊銀行,外國銀行在臺分行（含OBU）,定期存款,4800000000
10102,英商巴克萊銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10102,英商巴克萊銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10102,瑞士商瑞士信貸銀行,外國銀行在臺分行（含OBU）,活期存款,0
10102,瑞士商瑞士信貸銀行,外國銀行在臺分行（含OBU）,定期存款,1048000000
10102,瑞士商瑞士信貸銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10102,瑞士商瑞士信貸銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10102,美商花旗銀行,外國銀行在臺分行（含OBU）,活期存款,0
10102,美商花旗銀行,外國銀行在臺分行（含OBU）,定期存款,0
10102,美商花旗銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10102,美商花旗銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10102,香港上海匯豐銀行,外國銀行在臺分行（含OBU）,活期存款,0
10102,香港上海匯豐銀行,外國銀行在臺分行（含OBU）,定期存款,0
10102,香港上海匯豐銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10102,香港上海匯豐銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10102,西班牙商西班牙對外銀行,外國銀行在臺分行（含OBU）,活期存款,0
10102,西班牙商西班牙對外銀行,外國銀行在臺分行（含OBU）,定期存款,0
10102,西班牙商西班牙對外銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10102,西班牙商西班牙對外銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10102,總計,大陸地區銀行在臺分行,活期存款,214680000000
10102,總計,大陸地區銀行在臺分行,定期存款,334197000000
10102,總計,大陸地區銀行在臺分行,外匯存款,0
10102,總計,大陸地區銀行在臺分行,公股存款與其他,0
10102,台北市第五信用合作社,大陸地區銀行在臺分行,活期存款,8141000000
10102,台北市第五信用合作社,大陸地區銀行在臺分行,定期存款,11900000000
10102,台北市第五信用合作社,大陸地區銀行在臺分行,外匯總存款,0
10102,台北市第五信用合作社,大陸地區銀行在臺分行,公股存款與其他,0
10102,台北市第九信用合作社,大陸地區銀行在臺分行,活期存款,8466000000
10102,台北市第九信用合作社,大陸地區銀行在臺分行,定期存款,15682000000
10102,台北市第九信用合作社,大陸地區銀行在臺分行,外匯總存款,0
10102,台北市第九信用合作社,大陸地區銀行在臺分行,公股存款與其他,0
10102,基隆第一信用合作社,大陸地區銀行在臺分行,活期存款,10546000000
10102,基隆第一信用合作社,大陸地區銀行在臺分行,定期存款,16970000000
10102,基隆第一信用合作社,大陸地區銀行在臺分行,外匯總存款,0
10102,基隆第一信用合作社,大陸地區銀行在臺分行,公股存款與其他,0
10102,基隆市第二信用合作社,大陸地區銀行在臺分行,活期存款,13589000000
10102,基隆市第二信用合作社,大陸地區銀行在臺分行,定期存款,12717000000
10102,基隆市第二信用合作社,大陸地區銀行在臺分行,外匯總存款,0
10102,基隆市第二信用合作社,大陸地區銀行在臺分行,公股存款與其他,0
10102,淡水第一信用合作社,大陸地區銀行在臺分行,活期存款,22224000000
10102,淡水第一信用合作社,大陸地區銀行在臺分行,定期存款,41442000000
10102,淡水第一信用合作社,大陸地區銀行在臺分行,外匯總存款,0
10102,淡水第一信用合作社,大陸地區銀行在臺分行,公股存款與其他,0
10102,台北縣淡水信用合作社,大陸地區銀行在臺分行,活期存款,6474000000
10102,台北縣淡水信用合作社,大陸地區銀行在臺分行,定期存款,10442000000
10102,台北縣淡水信用合作社,大陸地區銀行在臺分行,外匯總存款,0
10102,台北縣淡水信用合作社,大陸地區銀行在臺分行,公股存款與其他,0
10102,宜蘭信用合社,大陸地區銀行在臺分行,活期存款,2127000000
10102,宜蘭信用合社,大陸地區銀行在臺分行,定期存款,3910000000
10102,宜蘭信用合社,大陸地區銀行在臺分行,外匯總存款,0
10102,宜蘭信用合社,大陸地區銀行在臺分行,公股存款與其他,0
10102,桃園信用合作社,大陸地區銀行在臺分行,活期存款,7703000000
10102,桃園信用合作社,大陸地區銀行在臺分行,定期存款,10022000000
10102,桃園信用合作社,大陸地區銀行在臺分行,外匯總存款,0
10102,桃園信用合作社,大陸地區銀行在臺分行,公股存款與其他,0
10102,新竹第一信用合作社,大陸地區銀行在臺分行,活期存款,18919000000
10102,新竹第一信用合作社,大陸地區銀行在臺分行,定期存款,29342000000
10102,新竹第一信用合作社,大陸地區銀行在臺分行,外匯總存款,0
10102,新竹第一信用合作社,大陸地區銀行在臺分行,公股存款與其他,0
10102,新竹第三信用合作社,大陸地區銀行在臺分行,活期存款,8457000000
10102,新竹第三信用合作社,大陸地區銀行在臺分行,定期存款,18168000000
10102,新竹第三信用合作社,大陸地區銀行在臺分行,外匯總存款,0
10102,新竹第三信用合作社,大陸地區銀行在臺分行,公股存款與其他,0
10102,竹南信用合作社,大陸地區銀行在臺分行,活期存款,0
10102,竹南信用合作社,大陸地區銀行在臺分行,定期存款,0
10102,竹南信用合作社,大陸地區銀行在臺分行,外匯總存款,0
10102,竹南信用合作社,大陸地區銀行在臺分行,公股存款與其他,0
10102,台中市第二信用合作社,大陸地區銀行在臺分行,活期存款,18080000000
10102,台中市第二信用合作社,大陸地區銀行在臺分行,定期存款,28187000000
10102,台中市第二信用合作社,大陸地區銀行在臺分行,外匯總存款,0
10102,台中市第二信用合作社,大陸地區銀行在臺分行,公股存款與其他,0
10102,彰化第一信用合作社,大陸地區銀行在臺分行,活期存款,6391000000
10102,彰化第一信用合作社,大陸地區銀行在臺分行,定期存款,10160000000
10102,彰化第一信用合作社,大陸地區銀行在臺分行,外匯總存款,0
10102,彰化第一信用合作社,大陸地區銀行在臺分行,公股存款與其他,0
10102,彰化第五信用合作社,信用合作社,活期存款,3570000000
10102,彰化第五信用合作社,信用合作社,定期存款,5722000000
10102,彰化第五信用合作社,信用合作社,外匯總存款,0
10102,彰化第五信用合作社,信用合作社,公股存款與其他,0
10102,彰化第六信用合作社,信用合作社,活期存款,8325000000
10102,彰化第六信用合作社,信用合作社,定期存款,11135000000
10102,彰化第六信用合作社,信用合作社,外匯總存款,0
10102,彰化第六信用合作社,信用合作社,公股存款與其他,0
10102,彰化第十信用合作社,信用合作社,活期存款,6466000000
10102,彰化第十信用合作社,信用合作社,定期存款,8185000000
10102,彰化第十信用合作社,信用合作社,外匯總存款,0
10102,彰化第十信用合作社,信用合作社,公股存款與其他,0
10102,彰化縣鹿港信用合作社,信用合作社,活期存款,8894000000
10102,彰化縣鹿港信用合作社,信用合作社,定期存款,13634000000
10102,彰化縣鹿港信用合作社,信用合作社,外匯總存款,0
10102,彰化縣鹿港信用合作社,信用合作社,公股存款與其他,0
10102,嘉義市第三信用合作社,信用合作社,活期存款,2559000000
10102,嘉義市第三信用合作社,信用合作社,定期存款,6258000000
10102,嘉義市第三信用合作社,信用合作社,外匯總存款,0
10102,嘉義市第三信用合作社,信用合作社,公股存款與其他,0
10102,嘉義巿第四信用合作社,信用合作社,活期存款,627000000
10102,嘉義巿第四信用合作社,信用合作社,定期存款,1889000000
10102,嘉義巿第四信用合作社,信用合作社,外匯總存款,0
10102,嘉義巿第四信用合作社,信用合作社,公股存款與其他,0
10102,台南第三信用合作社,信用合作社,活期存款,7338000000
10102,台南第三信用合作社,信用合作社,定期存款,8610000000
10102,台南第三信用合作社,信用合作社,外匯總存款,0
10102,台南第三信用合作社,信用合作社,公股存款與其他,0
10102,高雄市第三信用合作社,信用合作社,活期存款,14821000000
10102,高雄市第三信用合作社,信用合作社,定期存款,25775000000
10102,高雄市第三信用合作社,信用合作社,外匯總存款,0
10102,高雄市第三信用合作社,信用合作社,公股存款與其他,0
10102,花蓮第一信用合作社,信用合作社,活期存款,8209000000
10102,花蓮第一信用合作社,信用合作社,定期存款,11085000000
10102,花蓮第一信用合作社,信用合作社,外匯總存款,0
10102,花蓮第一信用合作社,信用合作社,公股存款與其他,0
10102,花蓮第二信用合作社,信用合作社,活期存款,17085000000
10102,花蓮第二信用合作社,信用合作社,定期存款,25026000000
10102,花蓮第二信用合作社,信用合作社,外匯總存款,0
10102,花蓮第二信用合作社,信用合作社,公股存款與其他,0
10102,澎湖縣第一信用合作社,信用合作社,活期存款,1381000000
10102,澎湖縣第一信用合作社,信用合作社,定期存款,2141000000
10102,澎湖縣第一信用合作社,信用合作社,外匯總存款,0
10102,澎湖縣第一信用合作社,信用合作社,公股存款與其他,0
10102,澎湖第二信用合作社,信用合作社,活期存款,2641000000
10102,澎湖第二信用合作社,信用合作社,定期存款,4016000000
10102,澎湖第二信用合作社,信用合作社,外匯總存款,0
10102,澎湖第二信用合作社,信用合作社,公股存款與其他,0
10102,金門縣信用合作社,信用合作社,活期存款,1642000000
10102,金門縣信用合作社,信用合作社,定期存款,1780000000
10102,金門縣信用合作社,信用合作社,外匯總存款,0
10102,金門縣信用合作社,信用合作社,公股存款與其他,0
