年月,銀行,項目,數值
10003,兆豐國際商業銀行,國內銀行,定期存款,480908000000
10003,兆豐國際商業銀行,國內銀行,外匯總存款,540530000000
10003,兆豐國際商業銀行,國內銀行,公股存款與其他,4226000000
10003,花旗,國內銀行,活期存款,176343000000
10003,花旗,國內銀行,定期存款,77101000000
10003,花旗,國內銀行,外匯總存款,316701000000
10003,花旗,國內銀行,公股存款與其他,0
10003,中華開發工業銀行,國內銀行,活期存款,4166000000
10003,中華開發工業銀行,國內銀行,定期存款,25184000000
10003,中華開發工業銀行,國內銀行,外匯總存款,17091000000
10003,中華開發工業銀行,國內銀行,公股存款與其他,0
10003,臺灣工業銀行,國內銀行,活期存款,4875000000
10003,臺灣工業銀行,國內銀行,定期存款,52251000000
10003,臺灣工業銀行,國內銀行,外匯總存款,16196000000
10003,臺灣工業銀行,國內銀行,公股存款與其他,0
10003,匯豐,國內銀行,活期存款,174856000000
10003,匯豐,國內銀行,定期存款,81929000000
10003,匯豐,國內銀行,外匯總存款,100644000000
10003,匯豐,國內銀行,公股存款與其他,0
10003,大台北商業銀行,國內銀行,活期存款,15282000000
10003,大台北商業銀行,國內銀行,定期存款,25142000000
10003,大台北商業銀行,國內銀行,外匯總存款,276000000
10003,大台北商業銀行,國內銀行,公股存款與其他,0
10003,華泰商業銀行,國內銀行,活期存款,32735000000
10003,華泰商業銀行,國內銀行,定期存款,71892000000
10003,華泰商業銀行,國內銀行,外匯總存款,2073000000
10003,華泰商業銀行,國內銀行,公股存款與其他,0
10003,臺灣新光商業銀行,國內銀行,活期存款,157418000000
10003,臺灣新光商業銀行,國內銀行,定期存款,231687000000
10003,臺灣新光商業銀行,國內銀行,外匯總存款,32401000000
10003,臺灣新光商業銀行,國內銀行,公股存款與其他,66000000
10003,陽信商業銀行,國內銀行,活期存款,76784000000
10003,陽信商業銀行,國內銀行,定期存款,125360000000
10003,陽信商業銀行,國內銀行,外匯總存款,6783000000
10003,陽信商業銀行,國內銀行,公股存款與其他,221000000
10003,板信商業銀行,國內銀行,活期存款,50210000000
10003,板信商業銀行,國內銀行,定期存款,84359000000
10003,板信商業銀行,國內銀行,外匯總存款,6412000000
10003,板信商業銀行,國內銀行,公股存款與其他,0
10003,三信商業銀行,國內銀行,活期存款,40671000000
10003,三信商業銀行,國內銀行,定期存款,66027000000
10003,三信商業銀行,國內銀行,外匯總存款,1409000000
10003,三信商業銀行,國內銀行,公股存款與其他,0
10003,聯邦商業銀行,國內銀行,活期存款,122457000000
10003,聯邦商業銀行,國內銀行,定期存款,148845000000
10003,聯邦商業銀行,國內銀行,外匯總存款,26954000000
10003,聯邦商業銀行,國內銀行,公股存款與其他,0
10003,遠東國際商業銀行,國內銀行,活期存款,69748000000
10003,遠東國際商業銀行,國內銀行,定期存款,220555000000
10003,遠東國際商業銀行,國內銀行,外匯總存款,39504000000
10003,遠東國際商業銀行,國內銀行,公股存款與其他,0
10003,元大商業銀行,國內銀行,活期存款,192138000000
10003,元大商業銀行,國內銀行,定期存款,154603000000
10003,元大商業銀行,國內銀行,外匯總存款,35478000000
10003,元大商業銀行,國內銀行,公股存款與其他,0
10003,永豐商業銀行,國內銀行,活期存款,317331000000
10003,永豐商業銀行,國內銀行,定期存款,452294000000
10003,永豐商業銀行,國內銀行,外匯總存款,138889000000
10003,永豐商業銀行,國內銀行,公股存款與其他,0
10003,玉山商業銀行,國內銀行,活期存款,363376000000
10003,玉山商業銀行,國內銀行,定期存款,439393000000
10003,玉山商業銀行,國內銀行,外匯總存款,119431000000
10003,玉山商業銀行,國內銀行,公股存款與其他,3593000000
10003,萬泰商業銀行,國內銀行,活期存款,34256000000
10003,萬泰商業銀行,國內銀行,定期存款,74294000000
10003,萬泰商業銀行,國內銀行,外匯總存款,4820000000
10003,萬泰商業銀行,國內銀行,公股存款與其他,0
10003,台新國際商業銀行,國內銀行,活期存款,223373000000
10003,台新國際商業銀行,國內銀行,定期存款,360729000000
10003,台新國際商業銀行,國內銀行,外匯總存款,118388000000
10003,台新國際商業銀行,國內銀行,公股存款與其他,0
10003,大眾商業銀行,國內銀行,活期存款,86166000000
10003,大眾商業銀行,國內銀行,定期存款,202163000000
10003,大眾商業銀行,國內銀行,外匯總存款,42009000000
10003,大眾商業銀行,國內銀行,公股存款與其他,0
10003,日盛國際商業銀行,國內銀行,活期存款,74264000000
10003,日盛國際商業銀行,國內銀行,定期存款,88852000000
10003,日盛國際商業銀行,國內銀行,外匯總存款,12699000000
10003,日盛國際商業銀行,國內銀行,公股存款與其他,0
10003,安泰商業銀行,國內銀行,活期存款,63934000000
10003,安泰商業銀行,國內銀行,定期存款,172841000000
10003,安泰商業銀行,國內銀行,外匯總存款,21488000000
10003,安泰商業銀行,國內銀行,公股存款與其他,0
10003,中國信託商業銀行,國內銀行,活期存款,539672000000
10003,中國信託商業銀行,國內銀行,定期存款,473225000000
10003,中國信託商業銀行,國內銀行,外匯總存款,283141000000
10003,中國信託商業銀行,國內銀行,公股存款與其他,12741000000
10003,臺灣中小企業銀行,國內銀行,活期存款,425212000000
10003,臺灣中小企業銀行,國內銀行,定期存款,465372000000
10003,臺灣中小企業銀行,國內銀行,外匯總存款,102829000000
10003,臺灣中小企業銀行,國內銀行,公股存款與其他,13133000000
10003,渣打國際商業銀行,國內銀行,活期存款,217929000000
10003,渣打國際商業銀行,國內銀行,定期存款,283655000000
10003,渣打國際商業銀行,國內銀行,外匯總存款,97832000000
10003,渣打國際商業銀行,國內銀行,公股存款與其他,195000000
10003,台中商業銀行,國內銀行,活期存款,137156000000
10003,台中商業銀行,國內銀行,定期存款,160459000000
10003,台中商業銀行,國內銀行,外匯總存款,14963000000
10003,台中商業銀行,國內銀行,公股存款與其他,143000000
10003,京城商業銀行,國內銀行,活期存款,60944000000
10003,京城商業銀行,國內銀行,定期存款,65167000000
10003,京城商業銀行,國內銀行,外匯總存款,7964000000
10003,京城商業銀行,國內銀行,公股存款與其他,0
10003,總計,外國銀行在臺分行（含OBU）,活期存款,148298000000
10003,總計,外國銀行在臺分行（含OBU）,定期存款,205022000000
10003,總計,外國銀行在臺分行（含OBU）,外匯存款,227284000000
10003,總計,外國銀行在臺分行（含OBU）,公股存款與其他,0
10003,日商瑞穗實業銀行,外國銀行在臺分行（含OBU）,活期存款,19618000000
10003,日商瑞穗實業銀行,外國銀行在臺分行（含OBU）,定期存款,19548000000
10003,日商瑞穗實業銀行,外國銀行在臺分行（含OBU）,外匯總存款,26171000000
10003,日商瑞穗實業銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10003,美商美國銀行,外國銀行在臺分行（含OBU）,活期存款,8015000000
10003,美商美國銀行,外國銀行在臺分行（含OBU）,定期存款,2449000000
10003,美商美國銀行,外國銀行在臺分行（含OBU）,外匯總存款,8738000000
10003,美商美國銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10003,泰國盤谷銀行,外國銀行在臺分行（含OBU）,活期存款,1576000000
10003,泰國盤谷銀行,外國銀行在臺分行（含OBU）,定期存款,4162000000
10003,泰國盤谷銀行,外國銀行在臺分行（含OBU）,外匯總存款,1980000000
10003,泰國盤谷銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10003,菲律賓首都銀行,外國銀行在臺分行（含OBU）,活期存款,219000000
10003,菲律賓首都銀行,外國銀行在臺分行（含OBU）,定期存款,131000000
10003,菲律賓首都銀行,外國銀行在臺分行（含OBU）,外匯總存款,84000000
10003,菲律賓首都銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10003,美商美國紐約梅隆銀行,外國銀行在臺分行（含OBU）,活期存款,9000000
10003,美商美國紐約梅隆銀行,外國銀行在臺分行（含OBU）,定期存款,0
10003,美商美國紐約梅隆銀行,外國銀行在臺分行（含OBU）,外匯總存款,1000000
10003,美商美國紐約梅隆銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10003,新加坡大華銀行,外國銀行在臺分行（含OBU）,活期存款,270000000
10003,新加坡大華銀行,外國銀行在臺分行（含OBU）,定期存款,1622000000
10003,新加坡大華銀行,外國銀行在臺分行（含OBU）,外匯總存款,59000000
10003,新加坡大華銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10003,美商道富銀行,外國銀行在臺分行（含OBU）,活期存款,0
10003,美商道富銀行,外國銀行在臺分行（含OBU）,定期存款,0
10003,美商道富銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10003,美商道富銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10003,法國興業銀行,外國銀行在臺分行（含OBU）,活期存款,1000000
10003,法國興業銀行,外國銀行在臺分行（含OBU）,定期存款,1031000000
10003,法國興業銀行,外國銀行在臺分行（含OBU）,外匯總存款,3000000
10003,法國興業銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10003,澳商澳盛銀行,外國銀行在臺分行（含OBU）,活期存款,14769000000
10003,澳商澳盛銀行,外國銀行在臺分行（含OBU）,定期存款,9287000000
10003,澳商澳盛銀行,外國銀行在臺分行（含OBU）,外匯總存款,84501000000
10003,澳商澳盛銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10003,德商德意志銀行,外國銀行在臺分行（含OBU）,活期存款,32656000000
10003,德商德意志銀行,外國銀行在臺分行（含OBU）,定期存款,574000000
10003,德商德意志銀行,外國銀行在臺分行（含OBU）,外匯總存款,4674000000
10003,德商德意志銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10003,香港東亞銀行,外國銀行在臺分行（含OBU）,活期存款,488000000
10003,香港東亞銀行,外國銀行在臺分行（含OBU）,定期存款,12550000000
10003,香港東亞銀行,外國銀行在臺分行（含OBU）,外匯總存款,283000000
10003,香港東亞銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10003,美商摩根大通銀行,外國銀行在臺分行（含OBU）,活期存款,23970000000
10003,美商摩根大通銀行,外國銀行在臺分行（含OBU）,定期存款,4168000000
10003,美商摩根大通銀行,外國銀行在臺分行（含OBU）,外匯總存款,3765000000
10003,美商摩根大通銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10003,新加坡商星展銀行,外國銀行在臺分行（含OBU）,活期存款,24756000000
10003,新加坡商星展銀行,外國銀行在臺分行（含OBU）,定期存款,82465000000
10003,新加坡商星展銀行,外國銀行在臺分行（含OBU）,外匯總存款,15270000000
10003,新加坡商星展銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10003,比利時商富通銀行,外國銀行在臺分行（含OBU）,活期存款,0
10003,比利時商富通銀行,外國銀行在臺分行（含OBU）,定期存款,0
10003,比利時商富通銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10003,比利時商富通銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10003,法商法國巴黎銀行,外國銀行在臺分行（含OBU）,活期存款,1684000000
10003,法商法國巴黎銀行,外國銀行在臺分行（含OBU）,定期存款,2486000000
10003,法商法國巴黎銀行,外國銀行在臺分行（含OBU）,外匯總存款,6383000000
10003,法商法國巴黎銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10003,英商渣打銀行,外國銀行在臺分行（含OBU）,活期存款,0
10003,英商渣打銀行,外國銀行在臺分行（含OBU）,定期存款,800000000
10003,英商渣打銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10003,英商渣打銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10003,新加坡商新加坡華僑銀行,外國銀行在臺分行（含OBU）,活期存款,0
10003,新加坡商新加坡華僑銀行,外國銀行在臺分行（含OBU）,定期存款,2027000000
10003,新加坡商新加坡華僑銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10003,新加坡商新加坡華僑銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10003,法國東方匯理銀行,外國銀行在臺分行（含OBU）,活期存款,162000000
10003,法國東方匯理銀行,外國銀行在臺分行（含OBU）,定期存款,2413000000
10003,法國東方匯理銀行,外國銀行在臺分行（含OBU）,外匯總存款,439000000
10003,法國東方匯理銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10003,斐商標準銀行,外國銀行在臺分行（含OBU）,活期存款,0
10003,斐商標準銀行,外國銀行在臺分行（含OBU）,定期存款,10066000000
10003,斐商標準銀行,外國銀行在臺分行（含OBU）,外匯總存款,1016000000
10003,斐商標準銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10003,加拿大商豐業銀行,外國銀行在臺分行（含OBU）,活期存款,2000000
10003,加拿大商豐業銀行,外國銀行在臺分行（含OBU）,定期存款,238000000
10003,加拿大商豐業銀行,外國銀行在臺分行（含OBU）,外匯總存款,104000000
10003,加拿大商豐業銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10003,瑞士商瑞士銀行,外國銀行在臺分行（含OBU）,活期存款,6349000000
10003,瑞士商瑞士銀行,外國銀行在臺分行（含OBU）,定期存款,6249000000
10003,瑞士商瑞士銀行,外國銀行在臺分行（含OBU）,外匯總存款,45032000000
10003,瑞士商瑞士銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10003,荷蘭商安智銀行,外國銀行在臺分行（含OBU）,活期存款,131000000
10003,荷蘭商安智銀行,外國銀行在臺分行（含OBU）,定期存款,1366000000
10003,荷蘭商安智銀行,外國銀行在臺分行（含OBU）,外匯總存款,362000000
10003,荷蘭商安智銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10003,美商富國銀行,外國銀行在臺分行（含OBU）,活期存款,0
10003,美商富國銀行,外國銀行在臺分行（含OBU）,定期存款,0
10003,美商富國銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10003,美商富國銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10003,日商三菱東京日聯銀行,外國銀行在臺分行（含OBU）,活期存款,9426000000
10003,日商三菱東京日聯銀行,外國銀行在臺分行（含OBU）,定期存款,11116000000
10003,日商三菱東京日聯銀行,外國銀行在臺分行（含OBU）,外匯總存款,18390000000
10003,日商三菱東京日聯銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10003,比利時商比利時聯合銀行,外國銀行在臺分行（含OBU）,活期存款,0
10003,比利時商比利時聯合銀行,外國銀行在臺分行（含OBU）,定期存款,0
10003,比利時商比利時聯合銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10003,比利時商比利時聯合銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10003,日商三井住友銀行,外國銀行在臺分行（含OBU）,活期存款,4197000000
10003,日商三井住友銀行,外國銀行在臺分行（含OBU）,定期存款,18127000000
10003,日商三井住友銀行,外國銀行在臺分行（含OBU）,外匯總存款,10029000000
10003,日商三井住友銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10003,英商巴克萊銀行,外國銀行在臺分行（含OBU）,活期存款,0
10003,英商巴克萊銀行,外國銀行在臺分行（含OBU）,定期存款,6500000000
10003,英商巴克萊銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10003,英商巴克萊銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10003,瑞士商瑞士信貸銀行,外國銀行在臺分行（含OBU）,活期存款,0
10003,瑞士商瑞士信貸銀行,外國銀行在臺分行（含OBU）,定期存款,5648000000
10003,瑞士商瑞士信貸銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10003,瑞士商瑞士信貸銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10003,美商花旗銀行,外國銀行在臺分行（含OBU）,活期存款,0
10003,美商花旗銀行,外國銀行在臺分行（含OBU）,定期存款,0
10003,美商花旗銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10003,美商花旗銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10003,香港上海匯豐銀行,外國銀行在臺分行（含OBU）,活期存款,0
10003,香港上海匯豐銀行,外國銀行在臺分行（含OBU）,定期存款,0
10003,香港上海匯豐銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10003,香港上海匯豐銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10003,總計,大陸地區銀行在臺分行,活期存款,216544000000
10003,總計,大陸地區銀行在臺分行,定期存款,337244000000
10003,總計,大陸地區銀行在臺分行,外匯存款,0
10003,總計,大陸地區銀行在臺分行,公股存款與其他,0
10003,台北市第五信用合作社,大陸地區銀行在臺分行,活期存款,8253000000
10003,台北市第五信用合作社,大陸地區銀行在臺分行,定期存款,11495000000
10003,台北市第五信用合作社,大陸地區銀行在臺分行,外匯總存款,0
10003,台北市第五信用合作社,大陸地區銀行在臺分行,公股存款與其他,0
10003,台北市第九信用合作社,大陸地區銀行在臺分行,活期存款,8341000000
10003,台北市第九信用合作社,大陸地區銀行在臺分行,定期存款,15755000000
10003,台北市第九信用合作社,大陸地區銀行在臺分行,外匯總存款,0
10003,台北市第九信用合作社,大陸地區銀行在臺分行,公股存款與其他,0
10003,基隆第一信用合作社,大陸地區銀行在臺分行,活期存款,10325000000
10003,基隆第一信用合作社,大陸地區銀行在臺分行,定期存款,16668000000
10003,基隆第一信用合作社,大陸地區銀行在臺分行,外匯總存款,0
10003,基隆第一信用合作社,大陸地區銀行在臺分行,公股存款與其他,0
10003,基隆市第二信用合作社,大陸地區銀行在臺分行,活期存款,13532000000
10003,基隆市第二信用合作社,大陸地區銀行在臺分行,定期存款,12505000000
10003,基隆市第二信用合作社,大陸地區銀行在臺分行,外匯總存款,0
10003,基隆市第二信用合作社,大陸地區銀行在臺分行,公股存款與其他,0
10003,淡水第一信用合作社,大陸地區銀行在臺分行,活期存款,21090000000
10003,淡水第一信用合作社,大陸地區銀行在臺分行,定期存款,40556000000
10003,淡水第一信用合作社,大陸地區銀行在臺分行,外匯總存款,0
10003,淡水第一信用合作社,大陸地區銀行在臺分行,公股存款與其他,0
10003,台北縣淡水信用合作社,大陸地區銀行在臺分行,活期存款,6521000000
10003,台北縣淡水信用合作社,大陸地區銀行在臺分行,定期存款,10451000000
10003,台北縣淡水信用合作社,大陸地區銀行在臺分行,外匯總存款,0
10003,台北縣淡水信用合作社,大陸地區銀行在臺分行,公股存款與其他,0
10003,宜蘭信用合社,大陸地區銀行在臺分行,活期存款,1922000000
10003,宜蘭信用合社,大陸地區銀行在臺分行,定期存款,3827000000
10003,宜蘭信用合社,大陸地區銀行在臺分行,外匯總存款,0
10003,宜蘭信用合社,大陸地區銀行在臺分行,公股存款與其他,0
10003,桃園信用合作社,大陸地區銀行在臺分行,活期存款,7748000000
10003,桃園信用合作社,大陸地區銀行在臺分行,定期存款,10208000000
10003,桃園信用合作社,大陸地區銀行在臺分行,外匯總存款,0
10003,桃園信用合作社,大陸地區銀行在臺分行,公股存款與其他,0
10003,新竹第一信用合作社,大陸地區銀行在臺分行,活期存款,18100000000
10003,新竹第一信用合作社,大陸地區銀行在臺分行,定期存款,28357000000
10003,新竹第一信用合作社,大陸地區銀行在臺分行,外匯總存款,0
10003,新竹第一信用合作社,大陸地區銀行在臺分行,公股存款與其他,0
10003,新竹第三信用合作社,大陸地區銀行在臺分行,活期存款,8833000000
10003,新竹第三信用合作社,大陸地區銀行在臺分行,定期存款,17262000000
10003,新竹第三信用合作社,大陸地區銀行在臺分行,外匯總存款,0
10003,新竹第三信用合作社,大陸地區銀行在臺分行,公股存款與其他,0
10003,竹南信用合作社,大陸地區銀行在臺分行,活期存款,7195000000
10003,竹南信用合作社,大陸地區銀行在臺分行,定期存款,9646000000
10003,竹南信用合作社,大陸地區銀行在臺分行,外匯總存款,0
10003,竹南信用合作社,大陸地區銀行在臺分行,公股存款與其他,0
10003,台中市第二信用合作社,大陸地區銀行在臺分行,活期存款,17342000000
10003,台中市第二信用合作社,大陸地區銀行在臺分行,定期存款,26879000000
10003,台中市第二信用合作社,大陸地區銀行在臺分行,外匯總存款,0
10003,台中市第二信用合作社,大陸地區銀行在臺分行,公股存款與其他,0
10003,彰化第一信用合作社,大陸地區銀行在臺分行,活期存款,5935000000
10003,彰化第一信用合作社,大陸地區銀行在臺分行,定期存款,10146000000
10003,彰化第一信用合作社,大陸地區銀行在臺分行,外匯總存款,0
10003,彰化第一信用合作社,大陸地區銀行在臺分行,公股存款與其他,0
10003,彰化第五信用合作社,信用合作社,活期存款,3526000000
10003,彰化第五信用合作社,信用合作社,定期存款,5676000000
10003,彰化第五信用合作社,信用合作社,外匯總存款,0
10003,彰化第五信用合作社,信用合作社,公股存款與其他,0
10003,彰化第六信用合作社,信用合作社,活期存款,8544000000
10003,彰化第六信用合作社,信用合作社,定期存款,11008000000
10003,彰化第六信用合作社,信用合作社,外匯總存款,0
10003,彰化第六信用合作社,信用合作社,公股存款與其他,0
10003,彰化第十信用合作社,信用合作社,活期存款,5901000000
10003,彰化第十信用合作社,信用合作社,定期存款,8278000000
10003,彰化第十信用合作社,信用合作社,外匯總存款,0
10003,彰化第十信用合作社,信用合作社,公股存款與其他,0
10003,彰化縣鹿港信用合作社,信用合作社,活期存款,8501000000
10003,彰化縣鹿港信用合作社,信用合作社,定期存款,13933000000
10003,彰化縣鹿港信用合作社,信用合作社,外匯總存款,0
10003,彰化縣鹿港信用合作社,信用合作社,公股存款與其他,0
10003,嘉義市第三信用合作社,信用合作社,活期存款,2349000000
10003,嘉義市第三信用合作社,信用合作社,定期存款,6156000000
10003,嘉義市第三信用合作社,信用合作社,外匯總存款,0
10003,嘉義市第三信用合作社,信用合作社,公股存款與其他,0
10003,嘉義巿第四信用合作社,信用合作社,活期存款,679000000
10003,嘉義巿第四信用合作社,信用合作社,定期存款,1860000000
10003,嘉義巿第四信用合作社,信用合作社,外匯總存款,0
10003,嘉義巿第四信用合作社,信用合作社,公股存款與其他,0
10003,台南第三信用合作社,信用合作社,活期存款,7041000000
10003,台南第三信用合作社,信用合作社,定期存款,8732000000
10003,台南第三信用合作社,信用合作社,外匯總存款,0
10003,台南第三信用合作社,信用合作社,公股存款與其他,0
10003,高雄市第三信用合作社,信用合作社,活期存款,15048000000
10003,高雄市第三信用合作社,信用合作社,定期存款,24925000000
10003,高雄市第三信用合作社,信用合作社,外匯總存款,0
10003,高雄市第三信用合作社,信用合作社,公股存款與其他,0
10003,花蓮第一信用合作社,信用合作社,活期存款,8033000000
10003,花蓮第一信用合作社,信用合作社,定期存款,11086000000
10003,花蓮第一信用合作社,信用合作社,外匯總存款,0
10003,花蓮第一信用合作社,信用合作社,公股存款與其他,0
10003,花蓮第二信用合作社,信用合作社,活期存款,16228000000
10003,花蓮第二信用合作社,信用合作社,定期存款,23886000000
10003,花蓮第二信用合作社,信用合作社,外匯總存款,0
10003,花蓮第二信用合作社,信用合作社,公股存款與其他,0
10003,澎湖縣第一信用合作社,信用合作社,活期存款,1418000000
10003,澎湖縣第一信用合作社,信用合作社,定期存款,2319000000
10003,澎湖縣第一信用合作社,信用合作社,外匯總存款,0
10003,澎湖縣第一信用合作社,信用合作社,公股存款與其他,0
10003,澎湖第二信用合作社,信用合作社,活期存款,2569000000
10003,澎湖第二信用合作社,信用合作社,定期存款,3904000000
10003,澎湖第二信用合作社,信用合作社,外匯總存款,0
10003,澎湖第二信用合作社,信用合作社,公股存款與其他,0
10003,金門縣信用合作社,信用合作社,活期存款,1571000000
10003,金門縣信用合作社,信用合作社,定期存款,1726000000
10003,金門縣信用合作社,信用合作社,外匯總存款,0
10003,金門縣信用合作社,信用合作社,公股存款與其他,0
