年月,銀行,項目,數值
10104,兆豐國際商業銀行,國內銀行,活期存款,479317000000
10104,兆豐國際商業銀行,國內銀行,定期存款,514092000000
10104,兆豐國際商業銀行,國內銀行,外匯總存款,593414000000
10104,兆豐國際商業銀行,國內銀行,公股存款與其他,3799000000
10104,花旗,國內銀行,活期存款,158751000000
10104,花旗,國內銀行,定期存款,77082000000
10104,花旗,國內銀行,外匯總存款,319537000000
10104,花旗,國內銀行,公股存款與其他,0
10104,中華開發工業銀行,國內銀行,活期存款,4596000000
10104,中華開發工業銀行,國內銀行,定期存款,49662000000
10104,中華開發工業銀行,國內銀行,外匯總存款,29309000000
10104,中華開發工業銀行,國內銀行,公股存款與其他,0
10104,臺灣工業銀行,國內銀行,活期存款,2622000000
10104,臺灣工業銀行,國內銀行,定期存款,71145000000
10104,臺灣工業銀行,國內銀行,外匯總存款,16312000000
10104,臺灣工業銀行,國內銀行,公股存款與其他,0
10104,匯豐,國內銀行,活期存款,154397000000
10104,匯豐,國內銀行,定期存款,83205000000
10104,匯豐,國內銀行,外匯總存款,111343000000
10104,匯豐,國內銀行,公股存款與其他,0
10104,大台北商業銀行,國內銀行,活期存款,15226000000
10104,大台北商業銀行,國內銀行,定期存款,29083000000
10104,大台北商業銀行,國內銀行,外匯總存款,298000000
10104,大台北商業銀行,國內銀行,公股存款與其他,0
10104,華泰商業銀行,國內銀行,活期存款,34441000000
10104,華泰商業銀行,國內銀行,定期存款,72844000000
10104,華泰商業銀行,國內銀行,外匯總存款,3058000000
10104,華泰商業銀行,國內銀行,公股存款與其他,0
10104,臺灣新光商業銀行,國內銀行,活期存款,170165000000
10104,臺灣新光商業銀行,國內銀行,定期存款,282476000000
10104,臺灣新光商業銀行,國內銀行,外匯總存款,55737000000
10104,臺灣新光商業銀行,國內銀行,公股存款與其他,109000000
10104,陽信商業銀行,國內銀行,活期存款,78450000000
10104,陽信商業銀行,國內銀行,定期存款,134105000000
10104,陽信商業銀行,國內銀行,外匯總存款,6518000000
10104,陽信商業銀行,國內銀行,公股存款與其他,90000000
10104,板信商業銀行,國內銀行,活期存款,51641000000
10104,板信商業銀行,國內銀行,定期存款,82289000000
10104,板信商業銀行,國內銀行,外匯總存款,7347000000
10104,板信商業銀行,國內銀行,公股存款與其他,0
10104,三信商業銀行,國內銀行,活期存款,40633000000
10104,三信商業銀行,國內銀行,定期存款,69483000000
10104,三信商業銀行,國內銀行,外匯總存款,1274000000
10104,三信商業銀行,國內銀行,公股存款與其他,0
10104,聯邦商業銀行,國內銀行,活期存款,122031000000
10104,聯邦商業銀行,國內銀行,定期存款,170916000000
10104,聯邦商業銀行,國內銀行,外匯總存款,29413000000
10104,聯邦商業銀行,國內銀行,公股存款與其他,0
10104,遠東國際商業銀行,國內銀行,活期存款,74791000000
10104,遠東國際商業銀行,國內銀行,定期存款,248022000000
10104,遠東國際商業銀行,國內銀行,外匯總存款,46799000000
10104,遠東國際商業銀行,國內銀行,公股存款與其他,0
10104,元大商業銀行,國內銀行,活期存款,207919000000
10104,元大商業銀行,國內銀行,定期存款,173952000000
10104,元大商業銀行,國內銀行,外匯總存款,50810000000
10104,元大商業銀行,國內銀行,公股存款與其他,0
10104,永豐商業銀行,國內銀行,活期存款,319867000000
10104,永豐商業銀行,國內銀行,定期存款,496475000000
10104,永豐商業銀行,國內銀行,外匯總存款,156773000000
10104,永豐商業銀行,國內銀行,公股存款與其他,0
10104,玉山商業銀行,國內銀行,活期存款,410134000000
10104,玉山商業銀行,國內銀行,定期存款,423303000000
10104,玉山商業銀行,國內銀行,外匯總存款,142195000000
10104,玉山商業銀行,國內銀行,公股存款與其他,4017000000
10104,萬泰商業銀行,國內銀行,活期存款,35211000000
10104,萬泰商業銀行,國內銀行,定期存款,75449000000
10104,萬泰商業銀行,國內銀行,外匯總存款,6632000000
10104,萬泰商業銀行,國內銀行,公股存款與其他,0
10104,星展,國內銀行,活期存款,25043000000
10104,星展,國內銀行,定期存款,107796000000
10104,星展,國內銀行,外匯總存款,27548000000
10104,星展,國內銀行,公股存款與其他,0
10104,台新國際商業銀行,國內銀行,活期存款,236855000000
10104,台新國際商業銀行,國內銀行,定期存款,392611000000
10104,台新國際商業銀行,國內銀行,外匯總存款,146900000000
10104,台新國際商業銀行,國內銀行,公股存款與其他,0
10104,大眾商業銀行,國內銀行,活期存款,89083000000
10104,大眾商業銀行,國內銀行,定期存款,204525000000
10104,大眾商業銀行,國內銀行,外匯總存款,52379000000
10104,大眾商業銀行,國內銀行,公股存款與其他,0
10104,日盛國際商業銀行,國內銀行,活期存款,73065000000
10104,日盛國際商業銀行,國內銀行,定期存款,82036000000
10104,日盛國際商業銀行,國內銀行,外匯總存款,16528000000
10104,日盛國際商業銀行,國內銀行,公股存款與其他,0
10104,安泰商業銀行,國內銀行,活期存款,60024000000
10104,安泰商業銀行,國內銀行,定期存款,213753000000
10104,安泰商業銀行,國內銀行,外匯總存款,25273000000
10104,安泰商業銀行,國內銀行,公股存款與其他,0
10104,中國信託商業銀行,國內銀行,活期存款,564595000000
10104,中國信託商業銀行,國內銀行,定期存款,509978000000
10104,中國信託商業銀行,國內銀行,外匯總存款,330955000000
10104,中國信託商業銀行,國內銀行,公股存款與其他,24828000000
10104,臺灣中小企業銀行,國內銀行,活期存款,428503000000
10104,臺灣中小企業銀行,國內銀行,定期存款,469000000000
10104,臺灣中小企業銀行,國內銀行,外匯總存款,105523000000
10104,臺灣中小企業銀行,國內銀行,公股存款與其他,15809000000
10104,渣打國際商業銀行,國內銀行,活期存款,204461000000
10104,渣打國際商業銀行,國內銀行,定期存款,224271000000
10104,渣打國際商業銀行,國內銀行,外匯總存款,122757000000
10104,渣打國際商業銀行,國內銀行,公股存款與其他,48000000
10104,台中商業銀行,國內銀行,活期存款,150279000000
10104,台中商業銀行,國內銀行,定期存款,177619000000
10104,台中商業銀行,國內銀行,外匯總存款,15822000000
10104,台中商業銀行,國內銀行,公股存款與其他,176000000
10104,京城商業銀行,國內銀行,活期存款,63877000000
10104,京城商業銀行,國內銀行,定期存款,66707000000
10104,京城商業銀行,國內銀行,外匯總存款,5902000000
10104,京城商業銀行,國內銀行,公股存款與其他,0
10104,總計,外國銀行在臺分行（含OBU）,活期存款,126311000000
10104,總計,外國銀行在臺分行（含OBU）,定期存款,153038000000
10104,總計,外國銀行在臺分行（含OBU）,外匯存款,196875000000
10104,總計,外國銀行在臺分行（含OBU）,公股存款與其他,0
10104,日商瑞穗實業銀行,外國銀行在臺分行（含OBU）,活期存款,19272000000
10104,日商瑞穗實業銀行,外國銀行在臺分行（含OBU）,定期存款,19919000000
10104,日商瑞穗實業銀行,外國銀行在臺分行（含OBU）,外匯總存款,23243000000
10104,日商瑞穗實業銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10104,美商美國銀行,外國銀行在臺分行（含OBU）,活期存款,7984000000
10104,美商美國銀行,外國銀行在臺分行（含OBU）,定期存款,1593000000
10104,美商美國銀行,外國銀行在臺分行（含OBU）,外匯總存款,5905000000
10104,美商美國銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10104,泰國盤谷銀行,外國銀行在臺分行（含OBU）,活期存款,1285000000
10104,泰國盤谷銀行,外國銀行在臺分行（含OBU）,定期存款,7729000000
10104,泰國盤谷銀行,外國銀行在臺分行（含OBU）,外匯總存款,2694000000
10104,泰國盤谷銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10104,菲律賓首都銀行,外國銀行在臺分行（含OBU）,活期存款,269000000
10104,菲律賓首都銀行,外國銀行在臺分行（含OBU）,定期存款,159000000
10104,菲律賓首都銀行,外國銀行在臺分行（含OBU）,外匯總存款,76000000
10104,菲律賓首都銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10104,美商美國紐約梅隆銀行,外國銀行在臺分行（含OBU）,活期存款,3000000
10104,美商美國紐約梅隆銀行,外國銀行在臺分行（含OBU）,定期存款,0
10104,美商美國紐約梅隆銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10104,美商美國紐約梅隆銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10104,新加坡大華銀行,外國銀行在臺分行（含OBU）,活期存款,114000000
10104,新加坡大華銀行,外國銀行在臺分行（含OBU）,定期存款,2911000000
10104,新加坡大華銀行,外國銀行在臺分行（含OBU）,外匯總存款,306000000
10104,新加坡大華銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10104,美商道富銀行,外國銀行在臺分行（含OBU）,活期存款,0
10104,美商道富銀行,外國銀行在臺分行（含OBU）,定期存款,0
10104,美商道富銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10104,美商道富銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10104,法國興業銀行,外國銀行在臺分行（含OBU）,活期存款,1000000
10104,法國興業銀行,外國銀行在臺分行（含OBU）,定期存款,1326000000
10104,法國興業銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10104,法國興業銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10104,澳商澳盛銀行,外國銀行在臺分行（含OBU）,活期存款,14342000000
10104,澳商澳盛銀行,外國銀行在臺分行（含OBU）,定期存款,9353000000
10104,澳商澳盛銀行,外國銀行在臺分行（含OBU）,外匯總存款,65441000000
10104,澳商澳盛銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10104,德商德意志銀行,外國銀行在臺分行（含OBU）,活期存款,34333000000
10104,德商德意志銀行,外國銀行在臺分行（含OBU）,定期存款,3463000000
10104,德商德意志銀行,外國銀行在臺分行（含OBU）,外匯總存款,5899000000
10104,德商德意志銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10104,香港東亞銀行,外國銀行在臺分行（含OBU）,活期存款,352000000
10104,香港東亞銀行,外國銀行在臺分行（含OBU）,定期存款,13410000000
10104,香港東亞銀行,外國銀行在臺分行（含OBU）,外匯總存款,2455000000
10104,香港東亞銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10104,美商摩根大通銀行,外國銀行在臺分行（含OBU）,活期存款,26099000000
10104,美商摩根大通銀行,外國銀行在臺分行（含OBU）,定期存款,4367000000
10104,美商摩根大通銀行,外國銀行在臺分行（含OBU）,外匯總存款,2331000000
10104,美商摩根大通銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10104,新加坡商星展銀行,外國銀行在臺分行（含OBU）,活期存款,0
10104,新加坡商星展銀行,外國銀行在臺分行（含OBU）,定期存款,0
10104,新加坡商星展銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10104,新加坡商星展銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10104,法商法國巴黎銀行,外國銀行在臺分行（含OBU）,活期存款,1336000000
10104,法商法國巴黎銀行,外國銀行在臺分行（含OBU）,定期存款,8715000000
10104,法商法國巴黎銀行,外國銀行在臺分行（含OBU）,外匯總存款,11416000000
10104,法商法國巴黎銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10104,英商渣打銀行,外國銀行在臺分行（含OBU）,活期存款,0
10104,英商渣打銀行,外國銀行在臺分行（含OBU）,定期存款,0
10104,英商渣打銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10104,英商渣打銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10104,新加坡商新加坡華僑銀行,外國銀行在臺分行（含OBU）,活期存款,155000000
10104,新加坡商新加坡華僑銀行,外國銀行在臺分行（含OBU）,定期存款,335000000
10104,新加坡商新加坡華僑銀行,外國銀行在臺分行（含OBU）,外匯總存款,1000000
10104,新加坡商新加坡華僑銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10104,法國東方匯理銀行,外國銀行在臺分行（含OBU）,活期存款,766000000
10104,法國東方匯理銀行,外國銀行在臺分行（含OBU）,定期存款,32616000000
10104,法國東方匯理銀行,外國銀行在臺分行（含OBU）,外匯總存款,4537000000
10104,法國東方匯理銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10104,斐商標準銀行,外國銀行在臺分行（含OBU）,活期存款,0
10104,斐商標準銀行,外國銀行在臺分行（含OBU）,定期存款,11724000000
10104,斐商標準銀行,外國銀行在臺分行（含OBU）,外匯總存款,803000000
10104,斐商標準銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10104,加拿大商豐業銀行,外國銀行在臺分行（含OBU）,活期存款,3000000
10104,加拿大商豐業銀行,外國銀行在臺分行（含OBU）,定期存款,105000000
10104,加拿大商豐業銀行,外國銀行在臺分行（含OBU）,外匯總存款,100000000
10104,加拿大商豐業銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10104,瑞士商瑞士銀行,外國銀行在臺分行（含OBU）,活期存款,5891000000
10104,瑞士商瑞士銀行,外國銀行在臺分行（含OBU）,定期存款,7711000000
10104,瑞士商瑞士銀行,外國銀行在臺分行（含OBU）,外匯總存款,41901000000
10104,瑞士商瑞士銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10104,荷蘭商安智銀行,外國銀行在臺分行（含OBU）,活期存款,237000000
10104,荷蘭商安智銀行,外國銀行在臺分行（含OBU）,定期存款,500000000
10104,荷蘭商安智銀行,外國銀行在臺分行（含OBU）,外匯總存款,683000000
10104,荷蘭商安智銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10104,美商富國銀行,外國銀行在臺分行（含OBU）,活期存款,0
10104,美商富國銀行,外國銀行在臺分行（含OBU）,定期存款,0
10104,美商富國銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10104,美商富國銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10104,日商三菱東京日聯銀行,外國銀行在臺分行（含OBU）,活期存款,9273000000
10104,日商三菱東京日聯銀行,外國銀行在臺分行（含OBU）,定期存款,10533000000
10104,日商三菱東京日聯銀行,外國銀行在臺分行（含OBU）,外匯總存款,16477000000
10104,日商三菱東京日聯銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10104,日商三井住友銀行,外國銀行在臺分行（含OBU）,活期存款,4596000000
10104,日商三井住友銀行,外國銀行在臺分行（含OBU）,定期存款,9220000000
10104,日商三井住友銀行,外國銀行在臺分行（含OBU）,外匯總存款,12609000000
10104,日商三井住友銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10104,英商巴克萊銀行,外國銀行在臺分行（含OBU）,活期存款,0
10104,英商巴克萊銀行,外國銀行在臺分行（含OBU）,定期存款,4800000000
10104,英商巴克萊銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10104,英商巴克萊銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10104,瑞士商瑞士信貸銀行,外國銀行在臺分行（含OBU）,活期存款,0
10104,瑞士商瑞士信貸銀行,外國銀行在臺分行（含OBU）,定期存款,1048000000
10104,瑞士商瑞士信貸銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10104,瑞士商瑞士信貸銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10104,美商花旗銀行,外國銀行在臺分行（含OBU）,活期存款,0
10104,美商花旗銀行,外國銀行在臺分行（含OBU）,定期存款,0
10104,美商花旗銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10104,美商花旗銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10104,香港上海匯豐銀行,外國銀行在臺分行（含OBU）,活期存款,0
10104,香港上海匯豐銀行,外國銀行在臺分行（含OBU）,定期存款,0
10104,香港上海匯豐銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10104,香港上海匯豐銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10104,西班牙商西班牙對外銀行,外國銀行在臺分行（含OBU）,活期存款,0
10104,西班牙商西班牙對外銀行,外國銀行在臺分行（含OBU）,定期存款,1500000000
10104,西班牙商西班牙對外銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10104,西班牙商西班牙對外銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10104,總計,大陸地區銀行在臺分行,活期存款,215688000000
10104,總計,大陸地區銀行在臺分行,定期存款,333874000000
10104,總計,大陸地區銀行在臺分行,外匯存款,0
10104,總計,大陸地區銀行在臺分行,公股存款與其他,0
10104,台北市第五信用合作社,大陸地區銀行在臺分行,活期存款,8102000000
10104,台北市第五信用合作社,大陸地區銀行在臺分行,定期存款,11989000000
10104,台北市第五信用合作社,大陸地區銀行在臺分行,外匯總存款,0
10104,台北市第五信用合作社,大陸地區銀行在臺分行,公股存款與其他,0
10104,台北市第九信用合作社,大陸地區銀行在臺分行,活期存款,8280000000
10104,台北市第九信用合作社,大陸地區銀行在臺分行,定期存款,15525000000
10104,台北市第九信用合作社,大陸地區銀行在臺分行,外匯總存款,0
10104,台北市第九信用合作社,大陸地區銀行在臺分行,公股存款與其他,0
10104,基隆第一信用合作社,大陸地區銀行在臺分行,活期存款,10521000000
10104,基隆第一信用合作社,大陸地區銀行在臺分行,定期存款,17002000000
10104,基隆第一信用合作社,大陸地區銀行在臺分行,外匯總存款,0
10104,基隆第一信用合作社,大陸地區銀行在臺分行,公股存款與其他,0
10104,基隆市第二信用合作社,大陸地區銀行在臺分行,活期存款,13237000000
10104,基隆市第二信用合作社,大陸地區銀行在臺分行,定期存款,12737000000
10104,基隆市第二信用合作社,大陸地區銀行在臺分行,外匯總存款,0
10104,基隆市第二信用合作社,大陸地區銀行在臺分行,公股存款與其他,0
10104,淡水第一信用合作社,大陸地區銀行在臺分行,活期存款,22132000000
10104,淡水第一信用合作社,大陸地區銀行在臺分行,定期存款,41176000000
10104,淡水第一信用合作社,大陸地區銀行在臺分行,外匯總存款,0
10104,淡水第一信用合作社,大陸地區銀行在臺分行,公股存款與其他,0
10104,台北縣淡水信用合作社,大陸地區銀行在臺分行,活期存款,6698000000
10104,台北縣淡水信用合作社,大陸地區銀行在臺分行,定期存款,10450000000
10104,台北縣淡水信用合作社,大陸地區銀行在臺分行,外匯總存款,0
10104,台北縣淡水信用合作社,大陸地區銀行在臺分行,公股存款與其他,0
10104,宜蘭信用合社,大陸地區銀行在臺分行,活期存款,2086000000
10104,宜蘭信用合社,大陸地區銀行在臺分行,定期存款,3862000000
10104,宜蘭信用合社,大陸地區銀行在臺分行,外匯總存款,0
10104,宜蘭信用合社,大陸地區銀行在臺分行,公股存款與其他,0
10104,桃園信用合作社,大陸地區銀行在臺分行,活期存款,8126000000
10104,桃園信用合作社,大陸地區銀行在臺分行,定期存款,9922000000
10104,桃園信用合作社,大陸地區銀行在臺分行,外匯總存款,0
10104,桃園信用合作社,大陸地區銀行在臺分行,公股存款與其他,0
10104,新竹第一信用合作社,大陸地區銀行在臺分行,活期存款,18899000000
10104,新竹第一信用合作社,大陸地區銀行在臺分行,定期存款,29345000000
10104,新竹第一信用合作社,大陸地區銀行在臺分行,外匯總存款,0
10104,新竹第一信用合作社,大陸地區銀行在臺分行,公股存款與其他,0
10104,新竹第三信用合作社,大陸地區銀行在臺分行,活期存款,8512000000
10104,新竹第三信用合作社,大陸地區銀行在臺分行,定期存款,18419000000
10104,新竹第三信用合作社,大陸地區銀行在臺分行,外匯總存款,0
10104,新竹第三信用合作社,大陸地區銀行在臺分行,公股存款與其他,0
10104,竹南信用合作社,大陸地區銀行在臺分行,活期存款,0
10104,竹南信用合作社,大陸地區銀行在臺分行,定期存款,0
10104,竹南信用合作社,大陸地區銀行在臺分行,外匯總存款,0
10104,竹南信用合作社,大陸地區銀行在臺分行,公股存款與其他,0
10104,台中市第二信用合作社,大陸地區銀行在臺分行,活期存款,18591000000
10104,台中市第二信用合作社,大陸地區銀行在臺分行,定期存款,27829000000
10104,台中市第二信用合作社,大陸地區銀行在臺分行,外匯總存款,0
10104,台中市第二信用合作社,大陸地區銀行在臺分行,公股存款與其他,0
10104,彰化第一信用合作社,大陸地區銀行在臺分行,活期存款,6274000000
10104,彰化第一信用合作社,大陸地區銀行在臺分行,定期存款,10224000000
10104,彰化第一信用合作社,大陸地區銀行在臺分行,外匯總存款,0
10104,彰化第一信用合作社,大陸地區銀行在臺分行,公股存款與其他,0
10104,彰化第五信用合作社,信用合作社,活期存款,3633000000
10104,彰化第五信用合作社,信用合作社,定期存款,5640000000
10104,彰化第五信用合作社,信用合作社,外匯總存款,0
10104,彰化第五信用合作社,信用合作社,公股存款與其他,0
10104,彰化第六信用合作社,信用合作社,活期存款,8489000000
10104,彰化第六信用合作社,信用合作社,定期存款,10965000000
10104,彰化第六信用合作社,信用合作社,外匯總存款,0
10104,彰化第六信用合作社,信用合作社,公股存款與其他,0
10104,彰化第十信用合作社,信用合作社,活期存款,6196000000
10104,彰化第十信用合作社,信用合作社,定期存款,8235000000
10104,彰化第十信用合作社,信用合作社,外匯總存款,0
10104,彰化第十信用合作社,信用合作社,公股存款與其他,0
10104,彰化縣鹿港信用合作社,信用合作社,活期存款,8837000000
10104,彰化縣鹿港信用合作社,信用合作社,定期存款,13639000000
10104,彰化縣鹿港信用合作社,信用合作社,外匯總存款,0
10104,彰化縣鹿港信用合作社,信用合作社,公股存款與其他,0
10104,嘉義市第三信用合作社,信用合作社,活期存款,2644000000
10104,嘉義市第三信用合作社,信用合作社,定期存款,6306000000
10104,嘉義市第三信用合作社,信用合作社,外匯總存款,0
10104,嘉義市第三信用合作社,信用合作社,公股存款與其他,0
10104,嘉義巿第四信用合作社,信用合作社,活期存款,651000000
10104,嘉義巿第四信用合作社,信用合作社,定期存款,1849000000
10104,嘉義巿第四信用合作社,信用合作社,外匯總存款,0
10104,嘉義巿第四信用合作社,信用合作社,公股存款與其他,0
10104,台南第三信用合作社,信用合作社,活期存款,7307000000
10104,台南第三信用合作社,信用合作社,定期存款,8625000000
10104,台南第三信用合作社,信用合作社,外匯總存款,0
10104,台南第三信用合作社,信用合作社,公股存款與其他,0
10104,高雄市第三信用合作社,信用合作社,活期存款,14993000000
10104,高雄市第三信用合作社,信用合作社,定期存款,25643000000
10104,高雄市第三信用合作社,信用合作社,外匯總存款,0
10104,高雄市第三信用合作社,信用合作社,公股存款與其他,0
10104,花蓮第一信用合作社,信用合作社,活期存款,8234000000
10104,花蓮第一信用合作社,信用合作社,定期存款,11366000000
10104,花蓮第一信用合作社,信用合作社,外匯總存款,0
10104,花蓮第一信用合作社,信用合作社,公股存款與其他,0
10104,花蓮第二信用合作社,信用合作社,活期存款,17440000000
10104,花蓮第二信用合作社,信用合作社,定期存款,25212000000
10104,花蓮第二信用合作社,信用合作社,外匯總存款,0
10104,花蓮第二信用合作社,信用合作社,公股存款與其他,0
10104,澎湖縣第一信用合作社,信用合作社,活期存款,1414000000
10104,澎湖縣第一信用合作社,信用合作社,定期存款,2096000000
10104,澎湖縣第一信用合作社,信用合作社,外匯總存款,0
10104,澎湖縣第一信用合作社,信用合作社,公股存款與其他,0
10104,澎湖第二信用合作社,信用合作社,活期存款,2740000000
10104,澎湖第二信用合作社,信用合作社,定期存款,4027000000
10104,澎湖第二信用合作社,信用合作社,外匯總存款,0
10104,澎湖第二信用合作社,信用合作社,公股存款與其他,0
10104,金門縣信用合作社,信用合作社,活期存款,1654000000
10104,金門縣信用合作社,信用合作社,定期存款,1790000000
10104,金門縣信用合作社,信用合作社,外匯總存款,0
10104,金門縣信用合作社,信用合作社,公股存款與其他,0
