年月,銀行,項目,數值
10107,中國輸出入銀行,國內銀行,定期存款,0
10107,中國輸出入銀行,國內銀行,外匯總存款,0
10107,中國輸出入銀行,國內銀行,公股存款與其他,0
10107,高雄銀行,國內銀行,活期存款,59479000000
10107,高雄銀行,國內銀行,定期存款,106413000000
10107,高雄銀行,國內銀行,外匯總存款,8335000000
10107,高雄銀行,國內銀行,公股存款與其他,11370000000
10107,兆豐國際商業銀行,國內銀行,活期存款,493049000000
10107,兆豐國際商業銀行,國內銀行,定期存款,486085000000
10107,兆豐國際商業銀行,國內銀行,外匯總存款,604614000000
10107,兆豐國際商業銀行,國內銀行,公股存款與其他,4347000000
10107,花旗,國內銀行,活期存款,157328000000
10107,花旗,國內銀行,定期存款,79253000000
10107,花旗,國內銀行,外匯總存款,306186000000
10107,花旗,國內銀行,公股存款與其他,0
10107,中華開發工業銀行,國內銀行,活期存款,6033000000
10107,中華開發工業銀行,國內銀行,定期存款,51306000000
10107,中華開發工業銀行,國內銀行,外匯總存款,32309000000
10107,中華開發工業銀行,國內銀行,公股存款與其他,0
10107,臺灣工業銀行,國內銀行,活期存款,4578000000
10107,臺灣工業銀行,國內銀行,定期存款,66895000000
10107,臺灣工業銀行,國內銀行,外匯總存款,17509000000
10107,臺灣工業銀行,國內銀行,公股存款與其他,0
10107,匯豐,國內銀行,活期存款,159346000000
10107,匯豐,國內銀行,定期存款,88115000000
10107,匯豐,國內銀行,外匯總存款,124293000000
10107,匯豐,國內銀行,公股存款與其他,0
10107,大台北商業銀行,國內銀行,活期存款,15337000000
10107,大台北商業銀行,國內銀行,定期存款,28829000000
10107,大台北商業銀行,國內銀行,外匯總存款,300000000
10107,大台北商業銀行,國內銀行,公股存款與其他,0
10107,華泰商業銀行,國內銀行,活期存款,34245000000
10107,華泰商業銀行,國內銀行,定期存款,73593000000
10107,華泰商業銀行,國內銀行,外匯總存款,3211000000
10107,華泰商業銀行,國內銀行,公股存款與其他,0
10107,臺灣新光商業銀行,國內銀行,活期存款,173267000000
10107,臺灣新光商業銀行,國內銀行,定期存款,276434000000
10107,臺灣新光商業銀行,國內銀行,外匯總存款,62361000000
10107,臺灣新光商業銀行,國內銀行,公股存款與其他,119000000
10107,陽信商業銀行,國內銀行,活期存款,81185000000
10107,陽信商業銀行,國內銀行,定期存款,133035000000
10107,陽信商業銀行,國內銀行,外匯總存款,6682000000
10107,陽信商業銀行,國內銀行,公股存款與其他,0
10107,板信商業銀行,國內銀行,活期存款,53316000000
10107,板信商業銀行,國內銀行,定期存款,83546000000
10107,板信商業銀行,國內銀行,外匯總存款,6967000000
10107,板信商業銀行,國內銀行,公股存款與其他,0
10107,三信商業銀行,國內銀行,活期存款,40867000000
10107,三信商業銀行,國內銀行,定期存款,70516000000
10107,三信商業銀行,國內銀行,外匯總存款,1229000000
10107,三信商業銀行,國內銀行,公股存款與其他,0
10107,聯邦商業銀行,國內銀行,活期存款,125752000000
10107,聯邦商業銀行,國內銀行,定期存款,170656000000
10107,聯邦商業銀行,國內銀行,外匯總存款,29709000000
10107,聯邦商業銀行,國內銀行,公股存款與其他,0
10107,遠東國際商業銀行,國內銀行,活期存款,71938000000
10107,遠東國際商業銀行,國內銀行,定期存款,249134000000
10107,遠東國際商業銀行,國內銀行,外匯總存款,47750000000
10107,遠東國際商業銀行,國內銀行,公股存款與其他,0
10107,元大商業銀行,國內銀行,活期存款,195635000000
10107,元大商業銀行,國內銀行,定期存款,190924000000
10107,元大商業銀行,國內銀行,外匯總存款,55424000000
10107,元大商業銀行,國內銀行,公股存款與其他,0
10107,永豐商業銀行,國內銀行,活期存款,312647000000
10107,永豐商業銀行,國內銀行,定期存款,524060000000
10107,永豐商業銀行,國內銀行,外匯總存款,160742000000
10107,永豐商業銀行,國內銀行,公股存款與其他,0
10107,玉山商業銀行,國內銀行,活期存款,416857000000
10107,玉山商業銀行,國內銀行,定期存款,416976000000
10107,玉山商業銀行,國內銀行,外匯總存款,136610000000
10107,玉山商業銀行,國內銀行,公股存款與其他,3901000000
10107,萬泰商業銀行,國內銀行,活期存款,34344000000
10107,萬泰商業銀行,國內銀行,定期存款,76310000000
10107,萬泰商業銀行,國內銀行,外匯總存款,7523000000
10107,萬泰商業銀行,國內銀行,公股存款與其他,0
10107,星展,國內銀行,活期存款,24169000000
10107,星展,國內銀行,定期存款,120149000000
10107,星展,國內銀行,外匯總存款,26097000000
10107,星展,國內銀行,公股存款與其他,0
10107,台新國際商業銀行,國內銀行,活期存款,232199000000
10107,台新國際商業銀行,國內銀行,定期存款,419602000000
10107,台新國際商業銀行,國內銀行,外匯總存款,159868000000
10107,台新國際商業銀行,國內銀行,公股存款與其他,0
10107,大眾商業銀行,國內銀行,活期存款,83958000000
10107,大眾商業銀行,國內銀行,定期存款,209130000000
10107,大眾商業銀行,國內銀行,外匯總存款,58213000000
10107,大眾商業銀行,國內銀行,公股存款與其他,0
10107,日盛國際商業銀行,國內銀行,活期存款,69056000000
10107,日盛國際商業銀行,國內銀行,定期存款,79303000000
10107,日盛國際商業銀行,國內銀行,外匯總存款,15853000000
10107,日盛國際商業銀行,國內銀行,公股存款與其他,0
10107,安泰商業銀行,國內銀行,活期存款,58084000000
10107,安泰商業銀行,國內銀行,定期存款,217321000000
10107,安泰商業銀行,國內銀行,外匯總存款,25575000000
10107,安泰商業銀行,國內銀行,公股存款與其他,0
10107,中國信託商業銀行,國內銀行,活期存款,571027000000
10107,中國信託商業銀行,國內銀行,定期存款,495312000000
10107,中國信託商業銀行,國內銀行,外匯總存款,352889000000
10107,中國信託商業銀行,國內銀行,公股存款與其他,26658000000
10107,臺灣中小企業銀行,國內銀行,活期存款,437560000000
10107,臺灣中小企業銀行,國內銀行,定期存款,470692000000
10107,臺灣中小企業銀行,國內銀行,外匯總存款,102627000000
10107,臺灣中小企業銀行,國內銀行,公股存款與其他,15362000000
10107,渣打國際商業銀行,國內銀行,活期存款,210723000000
10107,渣打國際商業銀行,國內銀行,定期存款,211069000000
10107,渣打國際商業銀行,國內銀行,外匯總存款,105584000000
10107,渣打國際商業銀行,國內銀行,公股存款與其他,61000000
10107,台中商業銀行,國內銀行,活期存款,149902000000
10107,台中商業銀行,國內銀行,定期存款,195048000000
10107,台中商業銀行,國內銀行,外匯總存款,15649000000
10107,台中商業銀行,國內銀行,公股存款與其他,197000000
10107,京城商業銀行,國內銀行,活期存款,66208000000
10107,京城商業銀行,國內銀行,定期存款,65707000000
10107,京城商業銀行,國內銀行,外匯總存款,5476000000
10107,京城商業銀行,國內銀行,公股存款與其他,0
10107,總計,外國銀行在臺分行（含OBU）,活期存款,123361000000
10107,總計,外國銀行在臺分行（含OBU）,定期存款,150015000000
10107,總計,外國銀行在臺分行（含OBU）,外匯存款,214114000000
10107,總計,外國銀行在臺分行（含OBU）,公股存款與其他,0
10107,日商瑞穗實業銀行,外國銀行在臺分行（含OBU）,活期存款,16895000000
10107,日商瑞穗實業銀行,外國銀行在臺分行（含OBU）,定期存款,21332000000
10107,日商瑞穗實業銀行,外國銀行在臺分行（含OBU）,外匯總存款,25473000000
10107,日商瑞穗實業銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10107,美商美國銀行,外國銀行在臺分行（含OBU）,活期存款,8765000000
10107,美商美國銀行,外國銀行在臺分行（含OBU）,定期存款,1375000000
10107,美商美國銀行,外國銀行在臺分行（含OBU）,外匯總存款,5644000000
10107,美商美國銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10107,泰國盤谷銀行,外國銀行在臺分行（含OBU）,活期存款,1417000000
10107,泰國盤谷銀行,外國銀行在臺分行（含OBU）,定期存款,7331000000
10107,泰國盤谷銀行,外國銀行在臺分行（含OBU）,外匯總存款,2742000000
10107,泰國盤谷銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10107,菲律賓首都銀行,外國銀行在臺分行（含OBU）,活期存款,307000000
10107,菲律賓首都銀行,外國銀行在臺分行（含OBU）,定期存款,152000000
10107,菲律賓首都銀行,外國銀行在臺分行（含OBU）,外匯總存款,74000000
10107,菲律賓首都銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10107,美商美國紐約梅隆銀行,外國銀行在臺分行（含OBU）,活期存款,3000000
10107,美商美國紐約梅隆銀行,外國銀行在臺分行（含OBU）,定期存款,0
10107,美商美國紐約梅隆銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10107,美商美國紐約梅隆銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10107,新加坡大華銀行,外國銀行在臺分行（含OBU）,活期存款,58000000
10107,新加坡大華銀行,外國銀行在臺分行（含OBU）,定期存款,349000000
10107,新加坡大華銀行,外國銀行在臺分行（含OBU）,外匯總存款,342000000
10107,新加坡大華銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10107,美商道富銀行,外國銀行在臺分行（含OBU）,活期存款,0
10107,美商道富銀行,外國銀行在臺分行（含OBU）,定期存款,0
10107,美商道富銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10107,美商道富銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10107,法國興業銀行,外國銀行在臺分行（含OBU）,活期存款,1000000
10107,法國興業銀行,外國銀行在臺分行（含OBU）,定期存款,1326000000
10107,法國興業銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10107,法國興業銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10107,澳商澳盛銀行,外國銀行在臺分行（含OBU）,活期存款,13825000000
10107,澳商澳盛銀行,外國銀行在臺分行（含OBU）,定期存款,10013000000
10107,澳商澳盛銀行,外國銀行在臺分行（含OBU）,外匯總存款,79367000000
10107,澳商澳盛銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10107,德商德意志銀行,外國銀行在臺分行（含OBU）,活期存款,40328000000
10107,德商德意志銀行,外國銀行在臺分行（含OBU）,定期存款,2744000000
10107,德商德意志銀行,外國銀行在臺分行（含OBU）,外匯總存款,4372000000
10107,德商德意志銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10107,香港東亞銀行,外國銀行在臺分行（含OBU）,活期存款,504000000
10107,香港東亞銀行,外國銀行在臺分行（含OBU）,定期存款,13159000000
10107,香港東亞銀行,外國銀行在臺分行（含OBU）,外匯總存款,1949000000
10107,香港東亞銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10107,美商摩根大通銀行,外國銀行在臺分行（含OBU）,活期存款,21238000000
10107,美商摩根大通銀行,外國銀行在臺分行（含OBU）,定期存款,4425000000
10107,美商摩根大通銀行,外國銀行在臺分行（含OBU）,外匯總存款,1337000000
10107,美商摩根大通銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10107,新加坡商星展銀行,外國銀行在臺分行（含OBU）,活期存款,0
10107,新加坡商星展銀行,外國銀行在臺分行（含OBU）,定期存款,0
10107,新加坡商星展銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10107,新加坡商星展銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10107,法商法國巴黎銀行,外國銀行在臺分行（含OBU）,活期存款,935000000
10107,法商法國巴黎銀行,外國銀行在臺分行（含OBU）,定期存款,9075000000
10107,法商法國巴黎銀行,外國銀行在臺分行（含OBU）,外匯總存款,13856000000
10107,法商法國巴黎銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10107,英商渣打銀行,外國銀行在臺分行（含OBU）,活期存款,0
10107,英商渣打銀行,外國銀行在臺分行（含OBU）,定期存款,0
10107,英商渣打銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10107,英商渣打銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10107,新加坡商新加坡華僑銀行,外國銀行在臺分行（含OBU）,活期存款,55000000
10107,新加坡商新加坡華僑銀行,外國銀行在臺分行（含OBU）,定期存款,185000000
10107,新加坡商新加坡華僑銀行,外國銀行在臺分行（含OBU）,外匯總存款,1000000
10107,新加坡商新加坡華僑銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10107,法國東方匯理銀行,外國銀行在臺分行（含OBU）,活期存款,863000000
10107,法國東方匯理銀行,外國銀行在臺分行（含OBU）,定期存款,29296000000
10107,法國東方匯理銀行,外國銀行在臺分行（含OBU）,外匯總存款,2118000000
10107,法國東方匯理銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10107,斐商標準銀行,外國銀行在臺分行（含OBU）,活期存款,0
10107,斐商標準銀行,外國銀行在臺分行（含OBU）,定期存款,10824000000
10107,斐商標準銀行,外國銀行在臺分行（含OBU）,外匯總存款,804000000
10107,斐商標準銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10107,加拿大商豐業銀行,外國銀行在臺分行（含OBU）,活期存款,3000000
10107,加拿大商豐業銀行,外國銀行在臺分行（含OBU）,定期存款,105000000
10107,加拿大商豐業銀行,外國銀行在臺分行（含OBU）,外匯總存款,119000000
10107,加拿大商豐業銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10107,瑞士商瑞士銀行,外國銀行在臺分行（含OBU）,活期存款,4501000000
10107,瑞士商瑞士銀行,外國銀行在臺分行（含OBU）,定期存款,8359000000
10107,瑞士商瑞士銀行,外國銀行在臺分行（含OBU）,外匯總存款,46849000000
10107,瑞士商瑞士銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10107,荷蘭商安智銀行,外國銀行在臺分行（含OBU）,活期存款,39000000
10107,荷蘭商安智銀行,外國銀行在臺分行（含OBU）,定期存款,700000000
10107,荷蘭商安智銀行,外國銀行在臺分行（含OBU）,外匯總存款,648000000
10107,荷蘭商安智銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10107,美商富國銀行,外國銀行在臺分行（含OBU）,活期存款,0
10107,美商富國銀行,外國銀行在臺分行（含OBU）,定期存款,0
10107,美商富國銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10107,美商富國銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10107,日商三菱東京日聯銀行,外國銀行在臺分行（含OBU）,活期存款,9150000000
10107,日商三菱東京日聯銀行,外國銀行在臺分行（含OBU）,定期存款,11391000000
10107,日商三菱東京日聯銀行,外國銀行在臺分行（含OBU）,外匯總存款,15625000000
10107,日商三菱東京日聯銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10107,日商三井住友銀行,外國銀行在臺分行（含OBU）,活期存款,4473000000
10107,日商三井住友銀行,外國銀行在臺分行（含OBU）,定期存款,11550000000
10107,日商三井住友銀行,外國銀行在臺分行（含OBU）,外匯總存款,12794000000
10107,日商三井住友銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10107,英商巴克萊銀行,外國銀行在臺分行（含OBU）,活期存款,0
10107,英商巴克萊銀行,外國銀行在臺分行（含OBU）,定期存款,4800000000
10107,英商巴克萊銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10107,英商巴克萊銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10107,瑞士商瑞士信貸銀行,外國銀行在臺分行（含OBU）,活期存款,0
10107,瑞士商瑞士信貸銀行,外國銀行在臺分行（含OBU）,定期存款,0
10107,瑞士商瑞士信貸銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10107,瑞士商瑞士信貸銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10107,美商花旗銀行,外國銀行在臺分行（含OBU）,活期存款,0
10107,美商花旗銀行,外國銀行在臺分行（含OBU）,定期存款,0
10107,美商花旗銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10107,美商花旗銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10107,香港上海匯豐銀行,外國銀行在臺分行（含OBU）,活期存款,0
10107,香港上海匯豐銀行,外國銀行在臺分行（含OBU）,定期存款,0
10107,香港上海匯豐銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10107,香港上海匯豐銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10107,西班牙商西班牙對外銀行,外國銀行在臺分行（含OBU）,活期存款,0
10107,西班牙商西班牙對外銀行,外國銀行在臺分行（含OBU）,定期存款,1523000000
10107,西班牙商西班牙對外銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10107,西班牙商西班牙對外銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10107,總計,大陸地區銀行在臺分行,活期存款,214689000000
10107,總計,大陸地區銀行在臺分行,定期存款,335961000000
10107,總計,大陸地區銀行在臺分行,外匯存款,0
10107,總計,大陸地區銀行在臺分行,公股存款與其他,0
10107,台北市第五信用合作社,大陸地區銀行在臺分行,活期存款,8167000000
10107,台北市第五信用合作社,大陸地區銀行在臺分行,定期存款,11926000000
10107,台北市第五信用合作社,大陸地區銀行在臺分行,外匯總存款,0
10107,台北市第五信用合作社,大陸地區銀行在臺分行,公股存款與其他,0
10107,台北市第九信用合作社,大陸地區銀行在臺分行,活期存款,8473000000
10107,台北市第九信用合作社,大陸地區銀行在臺分行,定期存款,15454000000
10107,台北市第九信用合作社,大陸地區銀行在臺分行,外匯總存款,0
10107,台北市第九信用合作社,大陸地區銀行在臺分行,公股存款與其他,0
10107,基隆第一信用合作社,大陸地區銀行在臺分行,活期存款,10655000000
10107,基隆第一信用合作社,大陸地區銀行在臺分行,定期存款,17059000000
10107,基隆第一信用合作社,大陸地區銀行在臺分行,外匯總存款,0
10107,基隆第一信用合作社,大陸地區銀行在臺分行,公股存款與其他,0
10107,基隆市第二信用合作社,大陸地區銀行在臺分行,活期存款,12940000000
10107,基隆市第二信用合作社,大陸地區銀行在臺分行,定期存款,12864000000
10107,基隆市第二信用合作社,大陸地區銀行在臺分行,外匯總存款,0
10107,基隆市第二信用合作社,大陸地區銀行在臺分行,公股存款與其他,0
10107,淡水第一信用合作社,大陸地區銀行在臺分行,活期存款,22383000000
10107,淡水第一信用合作社,大陸地區銀行在臺分行,定期存款,40719000000
10107,淡水第一信用合作社,大陸地區銀行在臺分行,外匯總存款,0
10107,淡水第一信用合作社,大陸地區銀行在臺分行,公股存款與其他,0
10107,台北縣淡水信用合作社,大陸地區銀行在臺分行,活期存款,6708000000
10107,台北縣淡水信用合作社,大陸地區銀行在臺分行,定期存款,10713000000
10107,台北縣淡水信用合作社,大陸地區銀行在臺分行,外匯總存款,0
10107,台北縣淡水信用合作社,大陸地區銀行在臺分行,公股存款與其他,0
10107,宜蘭信用合社,大陸地區銀行在臺分行,活期存款,2215000000
10107,宜蘭信用合社,大陸地區銀行在臺分行,定期存款,3859000000
10107,宜蘭信用合社,大陸地區銀行在臺分行,外匯總存款,0
10107,宜蘭信用合社,大陸地區銀行在臺分行,公股存款與其他,0
10107,桃園信用合作社,大陸地區銀行在臺分行,活期存款,8359000000
10107,桃園信用合作社,大陸地區銀行在臺分行,定期存款,9861000000
10107,桃園信用合作社,大陸地區銀行在臺分行,外匯總存款,0
10107,桃園信用合作社,大陸地區銀行在臺分行,公股存款與其他,0
10107,新竹第一信用合作社,大陸地區銀行在臺分行,活期存款,18087000000
10107,新竹第一信用合作社,大陸地區銀行在臺分行,定期存款,29708000000
10107,新竹第一信用合作社,大陸地區銀行在臺分行,外匯總存款,0
10107,新竹第一信用合作社,大陸地區銀行在臺分行,公股存款與其他,0
10107,新竹第三信用合作社,大陸地區銀行在臺分行,活期存款,8530000000
10107,新竹第三信用合作社,大陸地區銀行在臺分行,定期存款,18749000000
10107,新竹第三信用合作社,大陸地區銀行在臺分行,外匯總存款,0
10107,新竹第三信用合作社,大陸地區銀行在臺分行,公股存款與其他,0
10107,竹南信用合作社,大陸地區銀行在臺分行,活期存款,0
10107,竹南信用合作社,大陸地區銀行在臺分行,定期存款,0
10107,竹南信用合作社,大陸地區銀行在臺分行,外匯總存款,0
10107,竹南信用合作社,大陸地區銀行在臺分行,公股存款與其他,0
10107,台中市第二信用合作社,大陸地區銀行在臺分行,活期存款,18150000000
10107,台中市第二信用合作社,大陸地區銀行在臺分行,定期存款,28934000000
10107,台中市第二信用合作社,大陸地區銀行在臺分行,外匯總存款,0
10107,台中市第二信用合作社,大陸地區銀行在臺分行,公股存款與其他,0
10107,彰化第一信用合作社,大陸地區銀行在臺分行,活期存款,6409000000
10107,彰化第一信用合作社,大陸地區銀行在臺分行,定期存款,10112000000
10107,彰化第一信用合作社,大陸地區銀行在臺分行,外匯總存款,0
10107,彰化第一信用合作社,大陸地區銀行在臺分行,公股存款與其他,0
10107,彰化第五信用合作社,信用合作社,活期存款,3819000000
10107,彰化第五信用合作社,信用合作社,定期存款,5592000000
10107,彰化第五信用合作社,信用合作社,外匯總存款,0
10107,彰化第五信用合作社,信用合作社,公股存款與其他,0
10107,彰化第六信用合作社,信用合作社,活期存款,8384000000
10107,彰化第六信用合作社,信用合作社,定期存款,11162000000
10107,彰化第六信用合作社,信用合作社,外匯總存款,0
10107,彰化第六信用合作社,信用合作社,公股存款與其他,0
10107,彰化第十信用合作社,信用合作社,活期存款,5974000000
10107,彰化第十信用合作社,信用合作社,定期存款,8239000000
10107,彰化第十信用合作社,信用合作社,外匯總存款,0
10107,彰化第十信用合作社,信用合作社,公股存款與其他,0
10107,彰化縣鹿港信用合作社,信用合作社,活期存款,8838000000
10107,彰化縣鹿港信用合作社,信用合作社,定期存款,13760000000
10107,彰化縣鹿港信用合作社,信用合作社,外匯總存款,0
10107,彰化縣鹿港信用合作社,信用合作社,公股存款與其他,0
10107,嘉義市第三信用合作社,信用合作社,活期存款,2656000000
10107,嘉義市第三信用合作社,信用合作社,定期存款,6325000000
10107,嘉義市第三信用合作社,信用合作社,外匯總存款,0
10107,嘉義市第三信用合作社,信用合作社,公股存款與其他,0
10107,嘉義巿第四信用合作社,信用合作社,活期存款,594000000
10107,嘉義巿第四信用合作社,信用合作社,定期存款,1777000000
10107,嘉義巿第四信用合作社,信用合作社,外匯總存款,0
10107,嘉義巿第四信用合作社,信用合作社,公股存款與其他,0
10107,台南第三信用合作社,信用合作社,活期存款,7394000000
10107,台南第三信用合作社,信用合作社,定期存款,8649000000
10107,台南第三信用合作社,信用合作社,外匯總存款,0
10107,台南第三信用合作社,信用合作社,公股存款與其他,0
10107,高雄市第三信用合作社,信用合作社,活期存款,14910000000
10107,高雄市第三信用合作社,信用合作社,定期存款,25976000000
10107,高雄市第三信用合作社,信用合作社,外匯總存款,0
10107,高雄市第三信用合作社,信用合作社,公股存款與其他,0
10107,花蓮第一信用合作社,信用合作社,活期存款,8081000000
10107,花蓮第一信用合作社,信用合作社,定期存款,11370000000
10107,花蓮第一信用合作社,信用合作社,外匯總存款,0
10107,花蓮第一信用合作社,信用合作社,公股存款與其他,0
10107,花蓮第二信用合作社,信用合作社,活期存款,17150000000
10107,花蓮第二信用合作社,信用合作社,定期存款,25378000000
10107,花蓮第二信用合作社,信用合作社,外匯總存款,0
10107,花蓮第二信用合作社,信用合作社,公股存款與其他,0
10107,澎湖縣第一信用合作社,信用合作社,活期存款,1407000000
10107,澎湖縣第一信用合作社,信用合作社,定期存款,2049000000
10107,澎湖縣第一信用合作社,信用合作社,外匯總存款,0
10107,澎湖縣第一信用合作社,信用合作社,公股存款與其他,0
10107,澎湖第二信用合作社,信用合作社,活期存款,2761000000
10107,澎湖第二信用合作社,信用合作社,定期存款,3932000000
10107,澎湖第二信用合作社,信用合作社,外匯總存款,0
10107,澎湖第二信用合作社,信用合作社,公股存款與其他,0
10107,金門縣信用合作社,信用合作社,活期存款,1643000000
10107,金門縣信用合作社,信用合作社,定期存款,1795000000
10107,金門縣信用合作社,信用合作社,外匯總存款,0
10107,金門縣信用合作社,信用合作社,公股存款與其他,0
