年月,銀行,銀行類別,項目,數值
9804,總計,國內銀行,活期存款,7470017000000
9804,總計,國內銀行,定期存款,11473094000000
9804,總計,國內銀行,外匯存款,3469921000000
9804,總計,國內銀行,公股存款與其他,516017000000
9804,臺灣銀行,國內銀行,活期存款,797098000000
9804,臺灣銀行,國內銀行,定期存款,1780013000000
9804,臺灣銀行,國內銀行,外匯總存款,389038000000
9804,臺灣銀行,國內銀行,公股存款與其他,211114000000
9804,臺灣土地銀行,國內銀行,活期存款,360429000000
9804,臺灣土地銀行,國內銀行,定期存款,1079075000000
9804,臺灣土地銀行,國內銀行,外匯總存款,68092000000
9804,臺灣土地銀行,國內銀行,公股存款與其他,151894000000
9804,合作金庫商業銀行,國內銀行,活期存款,663997000000
9804,合作金庫商業銀行,國內銀行,定期存款,1127298000000
9804,合作金庫商業銀行,國內銀行,外匯總存款,170671000000
9804,合作金庫商業銀行,國內銀行,公股存款與其他,53017000000
9804,第一商業銀行,國內銀行,活期存款,601233000000
9804,第一商業銀行,國內銀行,定期存款,545147000000
9804,第一商業銀行,國內銀行,外匯總存款,277902000000
9804,第一商業銀行,國內銀行,公股存款與其他,15082000000
9804,華南商業銀行,國內銀行,活期存款,628755000000
9804,華南商業銀行,國內銀行,定期存款,533155000000
9804,華南商業銀行,國內銀行,外匯總存款,228235000000
9804,華南商業銀行,國內銀行,公股存款與其他,5205000000
9804,彰化商業銀行,國內銀行,活期存款,476065000000
9804,彰化商業銀行,國內銀行,定期存款,492214000000
9804,彰化商業銀行,國內銀行,外匯總存款,193359000000
9804,彰化商業銀行,國內銀行,公股存款與其他,2036000000
9804,花旗,國內銀行,活期存款,46525000000
9804,花旗,國內銀行,定期存款,57133000000
9804,花旗,國內銀行,外匯總存款,39449000000
9804,花旗,國內銀行,公股存款與其他,0
9804,上海商業儲蓄銀行,國內銀行,活期存款,122971000000
9804,上海商業儲蓄銀行,國內銀行,定期存款,185715000000
9804,上海商業儲蓄銀行,國內銀行,外匯總存款,149563000000
9804,上海商業儲蓄銀行,國內銀行,公股存款與其他,0
9804,台北富邦銀行,國內銀行,活期存款,355388000000
9804,台北富邦銀行,國內銀行,定期存款,480507000000
9804,台北富邦銀行,國內銀行,外匯總存款,156250000000
9804,台北富邦銀行,國內銀行,公股存款與其他,28366000000
9804,國泰世華商業銀行,國內銀行,活期存款,500913000000
9804,國泰世華商業銀行,國內銀行,定期存款,524994000000
9804,國泰世華商業銀行,國內銀行,外匯總存款,121191000000
9804,國泰世華商業銀行,國內銀行,公股存款與其他,362000000
9804,中國輸出入銀行,國內銀行,活期存款,0
9804,中國輸出入銀行,國內銀行,定期存款,0
9804,中國輸出入銀行,國內銀行,外匯總存款,0
9804,中國輸出入銀行,國內銀行,公股存款與其他,0
9804,高雄銀行,國內銀行,活期存款,45813000000
9804,高雄銀行,國內銀行,定期存款,90791000000
9804,高雄銀行,國內銀行,外匯總存款,7828000000
9804,高雄銀行,國內銀行,公股存款與其他,8002000000
9804,兆豐國際商業銀行,國內銀行,活期存款,357415000000
9804,兆豐國際商業銀行,國內銀行,定期存款,458210000000
9804,兆豐國際商業銀行,國內銀行,外匯總存款,583174000000
9804,兆豐國際商業銀行,國內銀行,公股存款與其他,4409000000
9804,中華開發工業銀行,國內銀行,活期存款,2658000000
9804,中華開發工業銀行,國內銀行,定期存款,16851000000
9804,中華開發工業銀行,國內銀行,外匯總存款,15124000000
9804,中華開發工業銀行,國內銀行,公股存款與其他,0
9804,臺灣工業銀行,國內銀行,活期存款,2211000000
9804,臺灣工業銀行,國內銀行,定期存款,49553000000
9804,臺灣工業銀行,國內銀行,外匯總存款,10396000000
9804,臺灣工業銀行,國內銀行,公股存款與其他,0
9804,大台北商業銀行,國內銀行,活期存款,11726000000
9804,大台北商業銀行,國內銀行,定期存款,23747000000
9804,大台北商業銀行,國內銀行,外匯總存款,0
9804,大台北商業銀行,國內銀行,公股存款與其他,0
9804,華泰商業銀行,國內銀行,活期存款,25775000000
9804,華泰商業銀行,國內銀行,定期存款,66668000000
9804,華泰商業銀行,國內銀行,外匯總存款,1659000000
9804,華泰商業銀行,國內銀行,公股存款與其他,0
9804,臺灣新光商業銀行,國內銀行,活期存款,106998000000
9804,臺灣新光商業銀行,國內銀行,定期存款,228234000000
9804,臺灣新光商業銀行,國內銀行,外匯總存款,17638000000
9804,臺灣新光商業銀行,國內銀行,公股存款與其他,88000000
9804,陽信商業銀行,國內銀行,活期存款,58259000000
9804,陽信商業銀行,國內銀行,定期存款,132889000000
9804,陽信商業銀行,國內銀行,外匯總存款,8013000000
9804,陽信商業銀行,國內銀行,公股存款與其他,207000000
9804,板信商業銀行,國內銀行,活期存款,39670000000
9804,板信商業銀行,國內銀行,定期存款,97515000000
9804,板信商業銀行,國內銀行,外匯總存款,6475000000
9804,板信商業銀行,國內銀行,公股存款與其他,0
9804,三信商業銀行,國內銀行,活期存款,30471000000
9804,三信商業銀行,國內銀行,定期存款,65696000000
9804,三信商業銀行,國內銀行,外匯總存款,952000000
9804,三信商業銀行,國內銀行,公股存款與其他,0
9804,聯邦商業銀行,國內銀行,活期存款,84793000000
9804,聯邦商業銀行,國內銀行,定期存款,161805000000
9804,聯邦商業銀行,國內銀行,外匯總存款,26366000000
9804,聯邦商業銀行,國內銀行,公股存款與其他,0
9804,遠東國際商業銀行,國內銀行,活期存款,47694000000
9804,遠東國際商業銀行,國內銀行,定期存款,167552000000
9804,遠東國際商業銀行,國內銀行,外匯總存款,51857000000
9804,遠東國際商業銀行,國內銀行,公股存款與其他,0
9804,元大商業銀行,國內銀行,活期存款,127556000000
9804,元大商業銀行,國內銀行,定期存款,126542000000
9804,元大商業銀行,國內銀行,外匯總存款,24302000000
9804,元大商業銀行,國內銀行,公股存款與其他,0
9804,永豐商業銀行,國內銀行,活期存款,247142000000
9804,永豐商業銀行,國內銀行,定期存款,390327000000
9804,永豐商業銀行,國內銀行,外匯總存款,152449000000
9804,永豐商業銀行,國內銀行,公股存款與其他,0
9804,玉山商業銀行,國內銀行,活期存款,233633000000
9804,玉山商業銀行,國內銀行,定期存款,359873000000
9804,玉山商業銀行,國內銀行,外匯總存款,90507000000
9804,玉山商業銀行,國內銀行,公股存款與其他,1962000000
9804,萬泰商業銀行,國內銀行,活期存款,28403000000
9804,萬泰商業銀行,國內銀行,定期存款,84184000000
9804,萬泰商業銀行,國內銀行,外匯總存款,3301000000
9804,萬泰商業銀行,國內銀行,公股存款與其他,0
9804,台新國際商業銀行,國內銀行,活期存款,159031000000
9804,台新國際商業銀行,國內銀行,定期存款,352606000000
9804,台新國際商業銀行,國內銀行,外匯總存款,126977000000
9804,台新國際商業銀行,國內銀行,公股存款與其他,0
9804,大眾商業銀行,國內銀行,活期存款,60127000000
9804,大眾商業銀行,國內銀行,定期存款,140286000000
9804,大眾商業銀行,國內銀行,外匯總存款,35142000000
9804,大眾商業銀行,國內銀行,公股存款與其他,0
9804,日盛國際商業銀行,國內銀行,活期存款,67227000000
9804,日盛國際商業銀行,國內銀行,定期存款,107251000000
9804,日盛國際商業銀行,國內銀行,外匯總存款,11374000000
9804,日盛國際商業銀行,國內銀行,公股存款與其他,0
9804,安泰商業銀行,國內銀行,活期存款,50759000000
9804,安泰商業銀行,國內銀行,定期存款,149454000000
9804,安泰商業銀行,國內銀行,外匯總存款,19531000000
9804,安泰商業銀行,國內銀行,公股存款與其他,0
9804,中國信託商業銀行,國內銀行,活期存款,413497000000
9804,中國信託商業銀行,國內銀行,定期存款,482781000000
9804,中國信託商業銀行,國內銀行,外匯總存款,268984000000
9804,中國信託商業銀行,國內銀行,公股存款與其他,17273000000
9804,慶豐商業銀行,國內銀行,活期存款,12304000000
9804,慶豐商業銀行,國內銀行,定期存款,36295000000
9804,慶豐商業銀行,國內銀行,外匯總存款,4001000000
9804,慶豐商業銀行,國內銀行,公股存款與其他,0
9804,臺灣中小企業銀行,國內銀行,活期存款,337440000000
9804,臺灣中小企業銀行,國內銀行,定期存款,465137000000
9804,臺灣中小企業銀行,國內銀行,外匯總存款,90301000000
9804,臺灣中小企業銀行,國內銀行,公股存款與其他,11577000000
9804,渣打國際商業銀行,國內銀行,活期存款,213100000000
9804,渣打國際商業銀行,國內銀行,定期存款,185577000000
9804,渣打國際商業銀行,國內銀行,外匯總存款,102558000000
9804,渣打國際商業銀行,國內銀行,公股存款與其他,5269000000
9804,台中商業銀行,國內銀行,活期存款,105126000000
9804,台中商業銀行,國內銀行,定期存款,145212000000
9804,台中商業銀行,國內銀行,外匯總存款,11510000000
9804,台中商業銀行,國內銀行,公股存款與其他,155000000
9804,京城商業銀行,國內銀行,活期存款,47815000000
9804,京城商業銀行,國內銀行,定期存款,82807000000
9804,京城商業銀行,國內銀行,外匯總存款,5753000000
9804,京城商業銀行,國內銀行,公股存款與其他,0
9804,總計,國外銀行,活期存款,402571000000
9804,總計,國外銀行,定期存款,446227000000
9804,總計,國外銀行,外匯存款,615410000000
9804,總計,國外銀行,公股存款與其他,0
9804,日商瑞穗實業銀行,國外銀行,活期存款,16504000000
9804,日商瑞穗實業銀行,國外銀行,定期存款,24203000000
9804,日商瑞穗實業銀行,國外銀行,外匯總存款,26397000000
9804,日商瑞穗實業銀行,國外銀行,公股存款與其他,0
9804,美商花旗銀行,國外銀行,活期存款,154791000000
9804,美商花旗銀行,國外銀行,定期存款,60261000000
9804,美商花旗銀行,國外銀行,外匯總存款,282058000000
9804,美商花旗銀行,國外銀行,公股存款與其他,0
9804,美商美國銀行,國外銀行,活期存款,4118000000
9804,美商美國銀行,國外銀行,定期存款,3582000000
9804,美商美國銀行,國外銀行,外匯總存款,4227000000
9804,美商美國銀行,國外銀行,公股存款與其他,0
9804,泰國盤谷銀行,國外銀行,活期存款,931000000
9804,泰國盤谷銀行,國外銀行,定期存款,11772000000
9804,泰國盤谷銀行,國外銀行,外匯總存款,3011000000
9804,泰國盤谷銀行,國外銀行,公股存款與其他,0
9804,菲律賓首都銀行,國外銀行,活期存款,190000000
9804,菲律賓首都銀行,國外銀行,定期存款,175000000
9804,菲律賓首都銀行,國外銀行,外匯總存款,57000000
9804,菲律賓首都銀行,國外銀行,公股存款與其他,0
9804,美商美國紐約梅隆銀行,國外銀行,活期存款,4000000
9804,美商美國紐約梅隆銀行,國外銀行,定期存款,0
9804,美商美國紐約梅隆銀行,國外銀行,外匯總存款,30000000
9804,美商美國紐約梅隆銀行,國外銀行,公股存款與其他,0
9804,新加坡大華銀行,國外銀行,活期存款,83000000
9804,新加坡大華銀行,國外銀行,定期存款,1122000000
9804,新加坡大華銀行,國外銀行,外匯總存款,20000000
9804,新加坡大華銀行,國外銀行,公股存款與其他,0
9804,美商道富銀行,國外銀行,活期存款,0
9804,美商道富銀行,國外銀行,定期存款,0
9804,美商道富銀行,國外銀行,外匯總存款,0
9804,美商道富銀行,國外銀行,公股存款與其他,0
9804,法國興業銀行,國外銀行,活期存款,436000000
9804,法國興業銀行,國外銀行,定期存款,800000000
9804,法國興業銀行,國外銀行,外匯總存款,12000000
9804,法國興業銀行,國外銀行,公股存款與其他,0
9804,荷商荷蘭銀行,國外銀行,活期存款,11276000000
9804,荷商荷蘭銀行,國外銀行,定期存款,18470000000
9804,荷商荷蘭銀行,國外銀行,外匯總存款,67281000000
9804,荷商荷蘭銀行,國外銀行,公股存款與其他,0
9804,德商德意志銀行,國外銀行,活期存款,12801000000
9804,德商德意志銀行,國外銀行,定期存款,9752000000
9804,德商德意志銀行,國外銀行,外匯總存款,8330000000
9804,德商德意志銀行,國外銀行,公股存款與其他,0
