年月,銀行,銀行類別,項目,數值,英文項目
9908,總計,國內銀行,活期存款,9483826000000,MD
9908,總計,國內銀行,定期存款,11574919000000,FD
9908,總計,國內銀行,外匯存款,3725262000000,DP_Y
9908,總計,國內銀行,公股存款與其他,551684000000,DP_OTHER
9908,臺灣銀行,國內銀行,活期存款,794744000000,MD
9908,臺灣銀行,國內銀行,定期存款,1900438000000,FD
9908,臺灣銀行,國內銀行,外匯總存款,335677000000,DP_Y
9908,臺灣銀行,國內銀行,公股存款與其他,212280000000,DP_OTHER
9908,臺灣土地銀行,國內銀行,活期存款,467022000000,MD
9908,臺灣土地銀行,國內銀行,定期存款,1080022000000,FD
9908,臺灣土地銀行,國內銀行,外匯總存款,66974000000,DP_Y
9908,臺灣土地銀行,國內銀行,公股存款與其他,142750000000,DP_OTHER
9908,合作金庫商業銀行,國內銀行,活期存款,829520000000,MD
9908,合作金庫商業銀行,國內銀行,定期存款,1080919000000,FD
9908,合作金庫商業銀行,國內銀行,外匯總存款,155693000000,DP_Y
9908,合作金庫商業銀行,國內銀行,公股存款與其他,63279000000,DP_OTHER
9908,第一商業銀行,國內銀行,活期存款,727428000000,MD
9908,第一商業銀行,國內銀行,定期存款,552708000000,FD
9908,第一商業銀行,國內銀行,外匯總存款,259377000000,DP_Y
9908,第一商業銀行,國內銀行,公股存款與其他,15125000000,DP_OTHER
9908,華南商業銀行,國內銀行,活期存款,768991000000,MD
9908,華南商業銀行,國內銀行,定期存款,506740000000,FD
9908,華南商業銀行,國內銀行,外匯總存款,234857000000,DP_Y
9908,華南商業銀行,國內銀行,公股存款與其他,5674000000,DP_OTHER
9908,彰化商業銀行,國內銀行,活期存款,573881000000,MD
9908,彰化商業銀行,國內銀行,定期存款,451420000000,FD
9908,彰化商業銀行,國內銀行,外匯總存款,175436000000,DP_Y
9908,彰化商業銀行,國內銀行,公股存款與其他,2492000000,DP_OTHER
9908,上海商業儲蓄銀行,國內銀行,活期存款,150236000000,MD
9908,上海商業儲蓄銀行,國內銀行,定期存款,216363000000,FD
9908,上海商業儲蓄銀行,國內銀行,外匯總存款,146471000000,DP_Y
9908,上海商業儲蓄銀行,國內銀行,公股存款與其他,0,DP_OTHER
9908,台北富邦銀行,國內銀行,活期存款,449793000000,MD
