年月,銀行,項目,數值
10206,臺灣新光商業銀行,國內銀行,定期存款,297649000000
10206,臺灣新光商業銀行,國內銀行,外匯總存款,72280000000
10206,臺灣新光商業銀行,國內銀行,公股存款與其他,151000000
10206,陽信商業銀行,國內銀行,活期存款,91242000000
10206,陽信商業銀行,國內銀行,定期存款,141224000000
10206,陽信商業銀行,國內銀行,外匯總存款,8963000000
10206,陽信商業銀行,國內銀行,公股存款與其他,0
10206,板信商業銀行,國內銀行,活期存款,60509000000
10206,板信商業銀行,國內銀行,定期存款,78002000000
10206,板信商業銀行,國內銀行,外匯總存款,8719000000
10206,板信商業銀行,國內銀行,公股存款與其他,0
10206,三信商業銀行,國內銀行,活期存款,45818000000
10206,三信商業銀行,國內銀行,定期存款,71772000000
10206,三信商業銀行,國內銀行,外匯總存款,1400000000
10206,三信商業銀行,國內銀行,公股存款與其他,0
10206,聯邦商業銀行,國內銀行,活期存款,139575000000
10206,聯邦商業銀行,國內銀行,定期存款,175004000000
10206,聯邦商業銀行,國內銀行,外匯總存款,35476000000
10206,聯邦商業銀行,國內銀行,公股存款與其他,0
10206,遠東國際商業銀行,國內銀行,活期存款,76515000000
10206,遠東國際商業銀行,國內銀行,定期存款,256099000000
10206,遠東國際商業銀行,國內銀行,外匯總存款,49929000000
10206,遠東國際商業銀行,國內銀行,公股存款與其他,0
10206,元大商業銀行,國內銀行,活期存款,209479000000
10206,元大商業銀行,國內銀行,定期存款,197126000000
10206,元大商業銀行,國內銀行,外匯總存款,65910000000
10206,元大商業銀行,國內銀行,公股存款與其他,0
10206,永豐商業銀行,國內銀行,活期存款,333799000000
10206,永豐商業銀行,國內銀行,定期存款,492993000000
10206,永豐商業銀行,國內銀行,外匯總存款,218918000000
10206,永豐商業銀行,國內銀行,公股存款與其他,0
10206,玉山商業銀行,國內銀行,活期存款,491705000000
10206,玉山商業銀行,國內銀行,定期存款,406756000000
10206,玉山商業銀行,國內銀行,外匯總存款,164438000000
10206,玉山商業銀行,國內銀行,公股存款與其他,7396000000
10206,萬泰商業銀行,國內銀行,活期存款,36313000000
10206,萬泰商業銀行,國內銀行,定期存款,88786000000
10206,萬泰商業銀行,國內銀行,外匯總存款,13581000000
10206,萬泰商業銀行,國內銀行,公股存款與其他,0
10206,星展,國內銀行,活期存款,25702000000
10206,星展,國內銀行,定期存款,124491000000
10206,星展,國內銀行,外匯總存款,42621000000
10206,星展,國內銀行,公股存款與其他,0
10206,台新國際商業銀行,國內銀行,活期存款,263189000000
10206,台新國際商業銀行,國內銀行,定期存款,418505000000
10206,台新國際商業銀行,國內銀行,外匯總存款,160661000000
10206,台新國際商業銀行,國內銀行,公股存款與其他,0
10206,大眾商業銀行,國內銀行,活期存款,83746000000
10206,大眾商業銀行,國內銀行,定期存款,192113000000
10206,大眾商業銀行,國內銀行,外匯總存款,61101000000
10206,大眾商業銀行,國內銀行,公股存款與其他,0
10206,日盛國際商業銀行,國內銀行,活期存款,71835000000
10206,日盛國際商業銀行,國內銀行,定期存款,73595000000
10206,日盛國際商業銀行,國內銀行,外匯總存款,22776000000
10206,日盛國際商業銀行,國內銀行,公股存款與其他,0
10206,安泰商業銀行,國內銀行,活期存款,62643000000
10206,安泰商業銀行,國內銀行,定期存款,222507000000
10206,安泰商業銀行,國內銀行,外匯總存款,32092000000
10206,安泰商業銀行,國內銀行,公股存款與其他,0
10206,中國信託商業銀行,國內銀行,活期存款,606467000000
10206,中國信託商業銀行,國內銀行,定期存款,579369000000
10206,中國信託商業銀行,國內銀行,外匯總存款,388921000000
10206,中國信託商業銀行,國內銀行,公股存款與其他,26297000000
10206,臺灣中小企業銀行,國內銀行,活期存款,452621000000
10206,臺灣中小企業銀行,國內銀行,定期存款,471125000000
10206,臺灣中小企業銀行,國內銀行,外匯總存款,120410000000
10206,臺灣中小企業銀行,國內銀行,公股存款與其他,14061000000
10206,渣打國際商業銀行,國內銀行,活期存款,204058000000
10206,渣打國際商業銀行,國內銀行,定期存款,199566000000
10206,渣打國際商業銀行,國內銀行,外匯總存款,101732000000
10206,渣打國際商業銀行,國內銀行,公股存款與其他,9000000
10206,台中商業銀行,國內銀行,活期存款,177523000000
10206,台中商業銀行,國內銀行,定期存款,209375000000
10206,台中商業銀行,國內銀行,外匯總存款,21636000000
10206,台中商業銀行,國內銀行,公股存款與其他,219000000
10206,京城商業銀行,國內銀行,活期存款,71539000000
10206,京城商業銀行,國內銀行,定期存款,67190000000
10206,京城商業銀行,國內銀行,外匯總存款,6972000000
10206,京城商業銀行,國內銀行,公股存款與其他,0
10206,總計,外國銀行在臺分行（含OBU）,活期存款,105492000000
10206,總計,外國銀行在臺分行（含OBU）,定期存款,122258000000
10206,總計,外國銀行在臺分行（含OBU）,外匯存款,181278000000
10206,總計,外國銀行在臺分行（含OBU）,公股存款與其他,0
10206,日商瑞穗實業銀行,外國銀行在臺分行（含OBU）,活期存款,18855000000
10206,日商瑞穗實業銀行,外國銀行在臺分行（含OBU）,定期存款,19853000000
10206,日商瑞穗實業銀行,外國銀行在臺分行（含OBU）,外匯總存款,32957000000
10206,日商瑞穗實業銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10206,美商美國銀行,外國銀行在臺分行（含OBU）,活期存款,10182000000
10206,美商美國銀行,外國銀行在臺分行（含OBU）,定期存款,2864000000
10206,美商美國銀行,外國銀行在臺分行（含OBU）,外匯總存款,5238000000
10206,美商美國銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10206,泰國盤谷銀行,外國銀行在臺分行（含OBU）,活期存款,1890000000
10206,泰國盤谷銀行,外國銀行在臺分行（含OBU）,定期存款,7679000000
10206,泰國盤谷銀行,外國銀行在臺分行（含OBU）,外匯總存款,2584000000
10206,泰國盤谷銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10206,菲律賓首都銀行,外國銀行在臺分行（含OBU）,活期存款,378000000
10206,菲律賓首都銀行,外國銀行在臺分行（含OBU）,定期存款,142000000
10206,菲律賓首都銀行,外國銀行在臺分行（含OBU）,外匯總存款,72000000
10206,菲律賓首都銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10206,美商美國紐約梅隆銀行,外國銀行在臺分行（含OBU）,活期存款,3000000
10206,美商美國紐約梅隆銀行,外國銀行在臺分行（含OBU）,定期存款,0
10206,美商美國紐約梅隆銀行,外國銀行在臺分行（含OBU）,外匯總存款,3000000
10206,美商美國紐約梅隆銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10206,新加坡大華銀行,外國銀行在臺分行（含OBU）,活期存款,86000000
10206,新加坡大華銀行,外國銀行在臺分行（含OBU）,定期存款,94000000
10206,新加坡大華銀行,外國銀行在臺分行（含OBU）,外匯總存款,252000000
10206,新加坡大華銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10206,美商道富銀行,外國銀行在臺分行（含OBU）,活期存款,0
10206,美商道富銀行,外國銀行在臺分行（含OBU）,定期存款,0
10206,美商道富銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10206,美商道富銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10206,法國興業銀行,外國銀行在臺分行（含OBU）,活期存款,1000000
10206,法國興業銀行,外國銀行在臺分行（含OBU）,定期存款,826000000
10206,法國興業銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10206,法國興業銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10206,澳商澳盛銀行,外國銀行在臺分行（含OBU）,活期存款,0
10206,澳商澳盛銀行,外國銀行在臺分行（含OBU）,定期存款,0
10206,澳商澳盛銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10206,澳商澳盛銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10206,德商德意志銀行,外國銀行在臺分行（含OBU）,活期存款,33643000000
10206,德商德意志銀行,外國銀行在臺分行（含OBU）,定期存款,1510000000
10206,德商德意志銀行,外國銀行在臺分行（含OBU）,外匯總存款,8494000000
10206,德商德意志銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10206,香港東亞銀行,外國銀行在臺分行（含OBU）,活期存款,775000000
10206,香港東亞銀行,外國銀行在臺分行（含OBU）,定期存款,17056000000
10206,香港東亞銀行,外國銀行在臺分行（含OBU）,外匯總存款,1548000000
10206,香港東亞銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10206,美商摩根大通銀行,外國銀行在臺分行（含OBU）,活期存款,16318000000
10206,美商摩根大通銀行,外國銀行在臺分行（含OBU）,定期存款,5490000000
10206,美商摩根大通銀行,外國銀行在臺分行（含OBU）,外匯總存款,4519000000
10206,美商摩根大通銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10206,新加坡商星展銀行,外國銀行在臺分行（含OBU）,活期存款,0
10206,新加坡商星展銀行,外國銀行在臺分行（含OBU）,定期存款,0
10206,新加坡商星展銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10206,新加坡商星展銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10206,法商法國巴黎銀行,外國銀行在臺分行（含OBU）,活期存款,1220000000
10206,法商法國巴黎銀行,外國銀行在臺分行（含OBU）,定期存款,3929000000
10206,法商法國巴黎銀行,外國銀行在臺分行（含OBU）,外匯總存款,23275000000
10206,法商法國巴黎銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10206,英商渣打銀行,外國銀行在臺分行（含OBU）,活期存款,0
10206,英商渣打銀行,外國銀行在臺分行（含OBU）,定期存款,1600000000
10206,英商渣打銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10206,英商渣打銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10206,新加坡商新加坡華僑銀行,外國銀行在臺分行（含OBU）,活期存款,26000000
10206,新加坡商新加坡華僑銀行,外國銀行在臺分行（含OBU）,定期存款,0
10206,新加坡商新加坡華僑銀行,外國銀行在臺分行（含OBU）,外匯總存款,3000000
10206,新加坡商新加坡華僑銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10206,法國東方匯理銀行,外國銀行在臺分行（含OBU）,活期存款,861000000
10206,法國東方匯理銀行,外國銀行在臺分行（含OBU）,定期存款,11737000000
10206,法國東方匯理銀行,外國銀行在臺分行（含OBU）,外匯總存款,6636000000
10206,法國東方匯理銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10206,斐商標準銀行,外國銀行在臺分行（含OBU）,活期存款,0
10206,斐商標準銀行,外國銀行在臺分行（含OBU）,定期存款,8316000000
10206,斐商標準銀行,外國銀行在臺分行（含OBU）,外匯總存款,776000000
10206,斐商標準銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10206,加拿大商豐業銀行,外國銀行在臺分行（含OBU）,活期存款,3000000
10206,加拿大商豐業銀行,外國銀行在臺分行（含OBU）,定期存款,105000000
10206,加拿大商豐業銀行,外國銀行在臺分行（含OBU）,外匯總存款,61000000
10206,加拿大商豐業銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10206,瑞士商瑞士銀行,外國銀行在臺分行（含OBU）,活期存款,5490000000
10206,瑞士商瑞士銀行,外國銀行在臺分行（含OBU）,定期存款,11297000000
10206,瑞士商瑞士銀行,外國銀行在臺分行（含OBU）,外匯總存款,66780000000
10206,瑞士商瑞士銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10206,荷蘭商安智銀行,外國銀行在臺分行（含OBU）,活期存款,45000000
10206,荷蘭商安智銀行,外國銀行在臺分行（含OBU）,定期存款,800000000
10206,荷蘭商安智銀行,外國銀行在臺分行（含OBU）,外匯總存款,182000000
10206,荷蘭商安智銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10206,美商富國銀行,外國銀行在臺分行（含OBU）,活期存款,0
10206,美商富國銀行,外國銀行在臺分行（含OBU）,定期存款,0
10206,美商富國銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10206,美商富國銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10206,日商三菱東京日聯銀行,外國銀行在臺分行（含OBU）,活期存款,9658000000
10206,日商三菱東京日聯銀行,外國銀行在臺分行（含OBU）,定期存款,9389000000
10206,日商三菱東京日聯銀行,外國銀行在臺分行（含OBU）,外匯總存款,18215000000
10206,日商三菱東京日聯銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10206,日商三井住友銀行,外國銀行在臺分行（含OBU）,活期存款,6056000000
10206,日商三井住友銀行,外國銀行在臺分行（含OBU）,定期存款,6770000000
10206,日商三井住友銀行,外國銀行在臺分行（含OBU）,外匯總存款,9577000000
10206,日商三井住友銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10206,英商巴克萊銀行,外國銀行在臺分行（含OBU）,活期存款,0
10206,英商巴克萊銀行,外國銀行在臺分行（含OBU）,定期存款,4800000000
10206,英商巴克萊銀行,外國銀行在臺分行（含OBU）,外匯總存款,107000000
10206,英商巴克萊銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10206,美商花旗銀行,外國銀行在臺分行（含OBU）,活期存款,0
10206,美商花旗銀行,外國銀行在臺分行（含OBU）,定期存款,0
10206,美商花旗銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10206,美商花旗銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10206,香港上海匯豐銀行,外國銀行在臺分行（含OBU）,活期存款,0
10206,香港上海匯豐銀行,外國銀行在臺分行（含OBU）,定期存款,0
10206,香港上海匯豐銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10206,香港上海匯豐銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10206,西班牙商西班牙對外銀行,外國銀行在臺分行（含OBU）,活期存款,2000000
10206,西班牙商西班牙對外銀行,外國銀行在臺分行（含OBU）,定期存款,8000000000
10206,西班牙商西班牙對外銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10206,西班牙商西班牙對外銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10206,總計,大陸地區銀行在臺分行,活期存款,665000000
10206,總計,大陸地區銀行在臺分行,定期存款,3173000000
10206,總計,大陸地區銀行在臺分行,外匯存款,27167000000
10206,總計,大陸地區銀行在臺分行,公股存款與其他,0
10206,大陸商中國銀行,大陸地區銀行在臺分行,活期存款,621000000
10206,大陸商中國銀行,大陸地區銀行在臺分行,定期存款,3173000000
10206,大陸商中國銀行,大陸地區銀行在臺分行,外匯總存款,26359000000
10206,大陸商中國銀行,大陸地區銀行在臺分行,公股存款與其他,0
10206,大陸商交通銀行,大陸地區銀行在臺分行,活期存款,43000000
10206,大陸商交通銀行,大陸地區銀行在臺分行,定期存款,0
10206,大陸商交通銀行,大陸地區銀行在臺分行,外匯總存款,808000000
10206,大陸商交通銀行,大陸地區銀行在臺分行,公股存款與其他,0
10206,大陸商中國建設銀行,大陸地區銀行在臺分行,活期存款,0
10206,大陸商中國建設銀行,大陸地區銀行在臺分行,定期存款,0
10206,大陸商中國建設銀行,大陸地區銀行在臺分行,外匯總存款,0
10206,大陸商中國建設銀行,大陸地區銀行在臺分行,公股存款與其他,0
10206,總計,信用合作社,活期存款,231833000000
10206,總計,信用合作社,定期存款,343381000000
10206,總計,信用合作社,外匯存款,0
10206,總計,信用合作社,公股存款與其他,0
10206,台北市第五信用合作社,信用合作社,活期存款,8735000000
10206,台北市第五信用合作社,信用合作社,定期存款,12292000000
10206,台北市第五信用合作社,信用合作社,外匯總存款,0
10206,台北市第五信用合作社,信用合作社,公股存款與其他,0
10206,台北市第九信用合作社,信用合作社,活期存款,9071000000
10206,台北市第九信用合作社,信用合作社,定期存款,15652000000
10206,台北市第九信用合作社,信用合作社,外匯總存款,0
10206,台北市第九信用合作社,信用合作社,公股存款與其他,0
10206,基隆第一信用合作社,信用合作社,活期存款,11518000000
10206,基隆第一信用合作社,信用合作社,定期存款,17354000000
10206,基隆第一信用合作社,信用合作社,外匯總存款,0
10206,基隆第一信用合作社,信用合作社,公股存款與其他,0
10206,基隆市第二信用合作社,信用合作社,活期存款,13288000000
10206,基隆市第二信用合作社,信用合作社,定期存款,12743000000
10206,基隆市第二信用合作社,信用合作社,外匯總存款,0
10206,基隆市第二信用合作社,信用合作社,公股存款與其他,0
10206,淡水第一信用合作社,信用合作社,活期存款,24969000000
10206,淡水第一信用合作社,信用合作社,定期存款,41397000000
10206,淡水第一信用合作社,信用合作社,外匯總存款,0
10206,淡水第一信用合作社,信用合作社,公股存款與其他,0
10206,台北縣淡水信用合作社,信用合作社,活期存款,7138000000
10206,台北縣淡水信用合作社,信用合作社,定期存款,10787000000
10206,台北縣淡水信用合作社,信用合作社,外匯總存款,0
10206,台北縣淡水信用合作社,信用合作社,公股存款與其他,0
10206,宜蘭信用合作社,信用合作社,活期存款,2277000000
10206,宜蘭信用合作社,信用合作社,定期存款,4157000000
10206,宜蘭信用合作社,信用合作社,外匯總存款,0
10206,宜蘭信用合作社,信用合作社,公股存款與其他,0
10206,桃園信用合作社,信用合作社,活期存款,8834000000
10206,桃園信用合作社,信用合作社,定期存款,9883000000
10206,桃園信用合作社,信用合作社,外匯總存款,0
10206,桃園信用合作社,信用合作社,公股存款與其他,0
10206,新竹第一信用合作社,信用合作社,活期存款,18839000000
10206,新竹第一信用合作社,信用合作社,定期存款,30466000000
10206,新竹第一信用合作社,信用合作社,外匯總存款,0
10206,新竹第一信用合作社,信用合作社,公股存款與其他,0
10206,新竹第三信用合作社,信用合作社,活期存款,9252000000
10206,新竹第三信用合作社,信用合作社,定期存款,19059000000
10206,新竹第三信用合作社,信用合作社,外匯總存款,0
10206,新竹第三信用合作社,信用合作社,公股存款與其他,0
10206,台中市第二信用合作社,信用合作社,活期存款,21796000000
10206,台中市第二信用合作社,信用合作社,定期存款,30198000000
10206,台中市第二信用合作社,信用合作社,外匯總存款,0
10206,台中市第二信用合作社,信用合作社,公股存款與其他,0
10206,彰化第一信用合作社,信用合作社,活期存款,6717000000
10206,彰化第一信用合作社,信用合作社,定期存款,9690000000
10206,彰化第一信用合作社,信用合作社,外匯總存款,0
10206,彰化第一信用合作社,信用合作社,公股存款與其他,0
10206,彰化第五信用合作社,信用合作社,活期存款,3972000000
10206,彰化第五信用合作社,信用合作社,定期存款,5891000000
10206,彰化第五信用合作社,信用合作社,外匯總存款,0
10206,彰化第五信用合作社,信用合作社,公股存款與其他,0
10206,彰化第六信用合作社,信用合作社,活期存款,8915000000
10206,彰化第六信用合作社,信用合作社,定期存款,11334000000
10206,彰化第六信用合作社,信用合作社,外匯總存款,0
10206,彰化第六信用合作社,信用合作社,公股存款與其他,0
10206,彰化第十信用合作社,信用合作社,活期存款,6272000000
10206,彰化第十信用合作社,信用合作社,定期存款,8199000000
10206,彰化第十信用合作社,信用合作社,外匯總存款,0
10206,彰化第十信用合作社,信用合作社,公股存款與其他,0
10206,彰化縣鹿港信用合作社,信用合作社,活期存款,9301000000
10206,彰化縣鹿港信用合作社,信用合作社,定期存款,13871000000
10206,彰化縣鹿港信用合作社,信用合作社,外匯總存款,0
10206,彰化縣鹿港信用合作社,信用合作社,公股存款與其他,0
10206,嘉義市第三信用合作社,信用合作社,活期存款,2918000000
10206,嘉義市第三信用合作社,信用合作社,定期存款,6709000000
10206,嘉義市第三信用合作社,信用合作社,外匯總存款,0
10206,嘉義市第三信用合作社,信用合作社,公股存款與其他,0
10206,台南第三信用合作社,信用合作社,活期存款,7626000000
10206,台南第三信用合作社,信用合作社,定期存款,9988000000
10206,台南第三信用合作社,信用合作社,外匯總存款,0
10206,台南第三信用合作社,信用合作社,公股存款與其他,0
10206,高雄市第三信用合作社,信用合作社,活期存款,16317000000
10206,高雄市第三信用合作社,信用合作社,定期存款,27667000000
10206,高雄市第三信用合作社,信用合作社,外匯總存款,0
10206,高雄市第三信用合作社,信用合作社,公股存款與其他,0
10206,花蓮第一信用合作社,信用合作社,活期存款,8664000000
10206,花蓮第一信用合作社,信用合作社,定期存款,12093000000
10206,花蓮第一信用合作社,信用合作社,外匯總存款,0
10206,花蓮第一信用合作社,信用合作社,公股存款與其他,0
10206,花蓮第二信用合作社,信用合作社,活期存款,19126000000
10206,花蓮第二信用合作社,信用合作社,定期存款,26117000000
10206,花蓮第二信用合作社,信用合作社,外匯總存款,0
10206,花蓮第二信用合作社,信用合作社,公股存款與其他,0
10206,澎湖縣第一信用合作社,信用合作社,活期存款,1487000000
10206,澎湖縣第一信用合作社,信用合作社,定期存款,1973000000
10206,澎湖縣第一信用合作社,信用合作社,外匯總存款,0
10206,澎湖縣第一信用合作社,信用合作社,公股存款與其他,0
10206,澎湖第二信用合作社,信用合作社,活期存款,2950000000
10206,澎湖第二信用合作社,信用合作社,定期存款,4025000000
10206,澎湖第二信用合作社,信用合作社,外匯總存款,0
10206,澎湖第二信用合作社,信用合作社,公股存款與其他,0
10206,金門縣信用合作社,信用合作社,活期存款,1850000000
10206,金門縣信用合作社,信用合作社,定期存款,1836000000
10206,金門縣信用合作社,信用合作社,外匯總存款,0
10206,金門縣信用合作社,信用合作社,公股存款與其他,0
