年月,銀行,銀行類別,項目,數值,英文項目
10203,總計,國內銀行,活期存款,10650077000000,MD
10203,總計,國內銀行,定期存款,12718768000000,FD
10203,總計,國內銀行,外匯存款,4878304000000,DP_Y
10203,總計,國內銀行,公股存款與其他,514286000000,DP_OTHER
10203,臺灣銀行,國內銀行,活期存款,962273000000,MD
10203,臺灣銀行,國內銀行,定期存款,1843454000000,FD
10203,臺灣銀行,國內銀行,外匯總存款,374154000000,DP_Y
10203,臺灣銀行,國內銀行,公股存款與其他,185839000000,DP_OTHER
10203,臺灣土地銀行,國內銀行,活期存款,528195000000,MD
10203,臺灣土地銀行,國內銀行,定期存款,1134799000000,FD
10203,臺灣土地銀行,國內銀行,外匯總存款,95568000000,DP_Y
10203,臺灣土地銀行,國內銀行,公股存款與其他,164959000000,DP_OTHER
10203,合作金庫商業銀行,國內銀行,活期存款,920297000000,MD
10203,合作金庫商業銀行,國內銀行,定期存款,1079617000000,FD
10203,合作金庫商業銀行,國內銀行,外匯總存款,218122000000,DP_Y
10203,合作金庫商業銀行,國內銀行,公股存款與其他,69316000000,DP_OTHER
10203,第一商業銀行,國內銀行,活期存款,794264000000,MD
10203,第一商業銀行,國內銀行,定期存款,491186000000,FD
10203,第一商業銀行,國內銀行,外匯總存款,320654000000,DP_Y
10203,第一商業銀行,國內銀行,公股存款與其他,13964000000,DP_OTHER
10203,華南商業銀行,國內銀行,活期存款,838389000000,MD
10203,華南商業銀行,國內銀行,定期存款,517028000000,FD
10203,華南商業銀行,國內銀行,外匯總存款,285832000000,DP_Y
10203,華南商業銀行,國內銀行,公股存款與其他,6290000000,DP_OTHER
10203,彰化商業銀行,國內銀行,活期存款,636008000000,MD
10203,彰化商業銀行,國內銀行,定期存款,477622000000,FD
10203,彰化商業銀行,國內銀行,外匯總存款,196753000000,DP_Y
10203,彰化商業銀行,國內銀行,公股存款與其他,2422000000,DP_OTHER
10203,上海商業儲蓄銀行,國內銀行,活期存款,167617000000,MD
10203,上海商業儲蓄銀行,國內銀行,定期存款,318099000000,FD
10203,上海商業儲蓄銀行,國內銀行,外匯總存款,189369000000,DP_Y
10203,上海商業儲蓄銀行,國內銀行,公股存款與其他,0,DP_OTHER
10203,台北富邦銀行,國內銀行,活期存款,476866000000,MD
10203,台北富邦銀行,國內銀行,定期存款,545720000000,FD
10203,台北富邦銀行,國內銀行,外匯總存款,226197000000,DP_Y
10203,台北富邦銀行,國內銀行,公股存款與其他,15000000000,DP_OTHER
10203,國泰世華商業銀行,國內銀行,活期存款,746433000000,MD
10203,國泰世華商業銀行,國內銀行,定期存款,576851000000,FD
10203,國泰世華商業銀行,國內銀行,外匯總存款,201479000000,DP_Y
10203,國泰世華商業銀行,國內銀行,公股存款與其他,0,DP_OTHER
10203,中國輸出入銀行,國內銀行,活期存款,0,MD
10203,中國輸出入銀行,國內銀行,定期存款,0,FD
10203,中國輸出入銀行,國內銀行,外匯總存款,0,DP_Y
10203,中國輸出入銀行,國內銀行,公股存款與其他,0,DP_OTHER
10203,高雄銀行,國內銀行,活期存款,62422000000,MD
10203,高雄銀行,國內銀行,定期存款,102845000000,FD
10203,高雄銀行,國內銀行,外匯總存款,9390000000,DP_Y
10203,高雄銀行,國內銀行,公股存款與其他,11289000000,DP_OTHER
10203,兆豐國際商業銀行,國內銀行,活期存款,528570000000,MD
10203,兆豐國際商業銀行,國內銀行,定期存款,528058000000,FD
10203,兆豐國際商業銀行,國內銀行,外匯總存款,667042000000,DP_Y
10203,兆豐國際商業銀行,國內銀行,公股存款與其他,7233000000,DP_OTHER
10203,花旗,國內銀行,活期存款,146867000000,MD
10203,花旗,國內銀行,定期存款,78025000000,FD
10203,花旗,國內銀行,外匯總存款,329046000000,DP_Y
10203,花旗,國內銀行,公股存款與其他,0,DP_OTHER
10203,中華開發工業銀行,國內銀行,活期存款,3479000000,MD
10203,中華開發工業銀行,國內銀行,定期存款,81336000000,FD
10203,中華開發工業銀行,國內銀行,外匯總存款,49826000000,DP_Y
10203,中華開發工業銀行,國內銀行,公股存款與其他,0,DP_OTHER
10203,臺灣工業銀行,國內銀行,活期存款,5448000000,MD
10203,臺灣工業銀行,國內銀行,定期存款,68907000000,FD
10203,臺灣工業銀行,國內銀行,外匯總存款,28366000000,DP_Y
10203,臺灣工業銀行,國內銀行,公股存款與其他,0,DP_OTHER
10203,匯豐,國內銀行,活期存款,139271000000,MD
10203,匯豐,國內銀行,定期存款,98577000000,FD
10203,匯豐,國內銀行,外匯總存款,115613000000,DP_Y
10203,匯豐,國內銀行,公股存款與其他,0,DP_OTHER
10203,大台北商業銀行,國內銀行,活期存款,16125000000,MD
10203,大台北商業銀行,國內銀行,定期存款,29568000000,FD
10203,大台北商業銀行,國內銀行,外匯總存款,495000000,DP_Y
10203,大台北商業銀行,國內銀行,公股存款與其他,0,DP_OTHER
10203,華泰商業銀行,國內銀行,活期存款,37371000000,MD
10203,華泰商業銀行,國內銀行,定期存款,69220000000,FD
10203,華泰商業銀行,國內銀行,外匯總存款,3973000000,DP_Y
10203,華泰商業銀行,國內銀行,公股存款與其他,0,DP_OTHER
10203,臺灣新光商業銀行,國內銀行,活期存款,182622000000,MD
10203,臺灣新光商業銀行,國內銀行,定期存款,287497000000,FD
10203,臺灣新光商業銀行,國內銀行,外匯總存款,68881000000,DP_Y
10203,臺灣新光商業銀行,國內銀行,公股存款與其他,141000000,DP_OTHER
10203,陽信商業銀行,國內銀行,活期存款,87446000000,MD
10203,陽信商業銀行,國內銀行,定期存款,137510000000,FD
10203,陽信商業銀行,國內銀行,外匯總存款,8028000000,DP_Y
10203,陽信商業銀行,國內銀行,公股存款與其他,0,DP_OTHER
10203,板信商業銀行,國內銀行,活期存款,56522000000,MD
10203,板信商業銀行,國內銀行,定期存款,80262000000,FD
10203,板信商業銀行,國內銀行,外匯總存款,8361000000,DP_Y
10203,板信商業銀行,國內銀行,公股存款與其他,0,DP_OTHER
10203,三信商業銀行,國內銀行,活期存款,43087000000,MD
10203,三信商業銀行,國內銀行,定期存款,72430000000,FD
10203,三信商業銀行,國內銀行,外匯總存款,1385000000,DP_Y
10203,三信商業銀行,國內銀行,公股存款與其他,0,DP_OTHER
10203,聯邦商業銀行,國內銀行,活期存款,136581000000,MD
10203,聯邦商業銀行,國內銀行,定期存款,172914000000,FD
10203,聯邦商業銀行,國內銀行,外匯總存款,34660000000,DP_Y
10203,聯邦商業銀行,國內銀行,公股存款與其他,0,DP_OTHER
10203,遠東國際商業銀行,國內銀行,活期存款,76613000000,MD
10203,遠東國際商業銀行,國內銀行,定期存款,236003000000,FD
10203,遠東國際商業銀行,國內銀行,外匯總存款,51867000000,DP_Y
10203,遠東國際商業銀行,國內銀行,公股存款與其他,0,DP_OTHER
10203,元大商業銀行,國內銀行,活期存款,208929000000,MD
10203,元大商業銀行,國內銀行,定期存款,188130000000,FD
10203,元大商業銀行,國內銀行,外匯總存款,67692000000,DP_Y
10203,元大商業銀行,國內銀行,公股存款與其他,0,DP_OTHER
10203,永豐商業銀行,國內銀行,活期存款,331376000000,MD
10203,永豐商業銀行,國內銀行,定期存款,503168000000,FD
10203,永豐商業銀行,國內銀行,外匯總存款,208906000000,DP_Y
10203,永豐商業銀行,國內銀行,公股存款與其他,0,DP_OTHER
10203,玉山商業銀行,國內銀行,活期存款,473959000000,MD
10203,玉山商業銀行,國內銀行,定期存款,412973000000,FD
10203,玉山商業銀行,國內銀行,外匯總存款,163133000000,DP_Y
10203,玉山商業銀行,國內銀行,公股存款與其他,6228000000,DP_OTHER
10203,萬泰商業銀行,國內銀行,活期存款,35586000000,MD
10203,萬泰商業銀行,國內銀行,定期存款,86487000000,FD
10203,萬泰商業銀行,國內銀行,外匯總存款,11602000000,DP_Y
10203,萬泰商業銀行,國內銀行,公股存款與其他,0,DP_OTHER
10203,星展,國內銀行,活期存款,26527000000,MD
10203,星展,國內銀行,定期存款,120700000000,FD
10203,星展,國內銀行,外匯總存款,32147000000,DP_Y
10203,星展,國內銀行,公股存款與其他,0,DP_OTHER
10203,台新國際商業銀行,國內銀行,活期存款,252128000000,MD
10203,台新國際商業銀行,國內銀行,定期存款,419142000000,FD
10203,台新國際商業銀行,國內銀行,外匯總存款,160713000000,DP_Y
