年月,銀行,項目,數值
10202,台中商業銀行,國內銀行,定期存款,204037000000
10202,台中商業銀行,國內銀行,外匯總存款,21118000000
10202,台中商業銀行,國內銀行,公股存款與其他,193000000
10202,京城商業銀行,國內銀行,活期存款,67546000000
10202,京城商業銀行,國內銀行,定期存款,67426000000
10202,京城商業銀行,國內銀行,外匯總存款,5455000000
10202,京城商業銀行,國內銀行,公股存款與其他,0
10202,總計,外國銀行在臺分行（含OBU）,活期存款,122085000000
10202,總計,外國銀行在臺分行（含OBU）,定期存款,140163000000
10202,總計,外國銀行在臺分行（含OBU）,外匯存款,251216000000
10202,總計,外國銀行在臺分行（含OBU）,公股存款與其他,0
10202,日商瑞穗實業銀行,外國銀行在臺分行（含OBU）,活期存款,21096000000
10202,日商瑞穗實業銀行,外國銀行在臺分行（含OBU）,定期存款,19694000000
10202,日商瑞穗實業銀行,外國銀行在臺分行（含OBU）,外匯總存款,28346000000
10202,日商瑞穗實業銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10202,美商美國銀行,外國銀行在臺分行（含OBU）,活期存款,9973000000
10202,美商美國銀行,外國銀行在臺分行（含OBU）,定期存款,3282000000
10202,美商美國銀行,外國銀行在臺分行（含OBU）,外匯總存款,5262000000
10202,美商美國銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10202,泰國盤谷銀行,外國銀行在臺分行（含OBU）,活期存款,1417000000
10202,泰國盤谷銀行,外國銀行在臺分行（含OBU）,定期存款,9358000000
10202,泰國盤谷銀行,外國銀行在臺分行（含OBU）,外匯總存款,2603000000
10202,泰國盤谷銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10202,菲律賓首都銀行,外國銀行在臺分行（含OBU）,活期存款,368000000
10202,菲律賓首都銀行,外國銀行在臺分行（含OBU）,定期存款,145000000
10202,菲律賓首都銀行,外國銀行在臺分行（含OBU）,外匯總存款,70000000
10202,菲律賓首都銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10202,美商美國紐約梅隆銀行,外國銀行在臺分行（含OBU）,活期存款,3000000
10202,美商美國紐約梅隆銀行,外國銀行在臺分行（含OBU）,定期存款,0
10202,美商美國紐約梅隆銀行,外國銀行在臺分行（含OBU）,外匯總存款,2000000
10202,美商美國紐約梅隆銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10202,新加坡大華銀行,外國銀行在臺分行（含OBU）,活期存款,191000000
10202,新加坡大華銀行,外國銀行在臺分行（含OBU）,定期存款,1304000000
10202,新加坡大華銀行,外國銀行在臺分行（含OBU）,外匯總存款,434000000
10202,新加坡大華銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10202,美商道富銀行,外國銀行在臺分行（含OBU）,活期存款,0
10202,美商道富銀行,外國銀行在臺分行（含OBU）,定期存款,0
10202,美商道富銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10202,美商道富銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10202,法國興業銀行,外國銀行在臺分行（含OBU）,活期存款,0
10202,法國興業銀行,外國銀行在臺分行（含OBU）,定期存款,1326000000
10202,法國興業銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10202,法國興業銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10202,澳商澳盛銀行,外國銀行在臺分行（含OBU）,活期存款,13683000000
10202,澳商澳盛銀行,外國銀行在臺分行（含OBU）,定期存款,11411000000
10202,澳商澳盛銀行,外國銀行在臺分行（含OBU）,外匯總存款,103348000000
10202,澳商澳盛銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10202,德商德意志銀行,外國銀行在臺分行（含OBU）,活期存款,34094000000
10202,德商德意志銀行,外國銀行在臺分行（含OBU）,定期存款,1960000000
10202,德商德意志銀行,外國銀行在臺分行（含OBU）,外匯總存款,6861000000
10202,德商德意志銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10202,香港東亞銀行,外國銀行在臺分行（含OBU）,活期存款,646000000
10202,香港東亞銀行,外國銀行在臺分行（含OBU）,定期存款,18490000000
10202,香港東亞銀行,外國銀行在臺分行（含OBU）,外匯總存款,1291000000
10202,香港東亞銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10202,美商摩根大通銀行,外國銀行在臺分行（含OBU）,活期存款,22091000000
10202,美商摩根大通銀行,外國銀行在臺分行（含OBU）,定期存款,5627000000
10202,美商摩根大通銀行,外國銀行在臺分行（含OBU）,外匯總存款,4224000000
10202,美商摩根大通銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10202,新加坡商星展銀行,外國銀行在臺分行（含OBU）,活期存款,0
10202,新加坡商星展銀行,外國銀行在臺分行（含OBU）,定期存款,0
10202,新加坡商星展銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10202,新加坡商星展銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10202,法商法國巴黎銀行,外國銀行在臺分行（含OBU）,活期存款,1192000000
10202,法商法國巴黎銀行,外國銀行在臺分行（含OBU）,定期存款,3510000000
10202,法商法國巴黎銀行,外國銀行在臺分行（含OBU）,外匯總存款,17788000000
10202,法商法國巴黎銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10202,英商渣打銀行,外國銀行在臺分行（含OBU）,活期存款,0
10202,英商渣打銀行,外國銀行在臺分行（含OBU）,定期存款,0
10202,英商渣打銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10202,英商渣打銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10202,新加坡商新加坡華僑銀行,外國銀行在臺分行（含OBU）,活期存款,105000000
10202,新加坡商新加坡華僑銀行,外國銀行在臺分行（含OBU）,定期存款,100000000
10202,新加坡商新加坡華僑銀行,外國銀行在臺分行（含OBU）,外匯總存款,56000000
10202,新加坡商新加坡華僑銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10202,法國東方匯理銀行,外國銀行在臺分行（含OBU）,活期存款,260000000
10202,法國東方匯理銀行,外國銀行在臺分行（含OBU）,定期存款,18044000000
10202,法國東方匯理銀行,外國銀行在臺分行（含OBU）,外匯總存款,2386000000
10202,法國東方匯理銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10202,斐商標準銀行,外國銀行在臺分行（含OBU）,活期存款,0
10202,斐商標準銀行,外國銀行在臺分行（含OBU）,定期存款,9334000000
10202,斐商標準銀行,外國銀行在臺分行（含OBU）,外匯總存款,816000000
10202,斐商標準銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10202,加拿大商豐業銀行,外國銀行在臺分行（含OBU）,活期存款,3000000
10202,加拿大商豐業銀行,外國銀行在臺分行（含OBU）,定期存款,105000000
10202,加拿大商豐業銀行,外國銀行在臺分行（含OBU）,外匯總存款,22000000
10202,加拿大商豐業銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10202,瑞士商瑞士銀行,外國銀行在臺分行（含OBU）,活期存款,4164000000
10202,瑞士商瑞士銀行,外國銀行在臺分行（含OBU）,定期存款,10737000000
10202,瑞士商瑞士銀行,外國銀行在臺分行（含OBU）,外匯總存款,51222000000
10202,瑞士商瑞士銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10202,荷蘭商安智銀行,外國銀行在臺分行（含OBU）,活期存款,43000000
10202,荷蘭商安智銀行,外國銀行在臺分行（含OBU）,定期存款,700000000
10202,荷蘭商安智銀行,外國銀行在臺分行（含OBU）,外匯總存款,444000000
10202,荷蘭商安智銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10202,美商富國銀行,外國銀行在臺分行（含OBU）,活期存款,0
10202,美商富國銀行,外國銀行在臺分行（含OBU）,定期存款,0
10202,美商富國銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10202,美商富國銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10202,日商三菱東京日聯銀行,外國銀行在臺分行（含OBU）,活期存款,8281000000
10202,日商三菱東京日聯銀行,外國銀行在臺分行（含OBU）,定期存款,7335000000
10202,日商三菱東京日聯銀行,外國銀行在臺分行（含OBU）,外匯總存款,15970000000
10202,日商三菱東京日聯銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10202,日商三井住友銀行,外國銀行在臺分行（含OBU）,活期存款,4471000000
10202,日商三井住友銀行,外國銀行在臺分行（含OBU）,定期存款,7401000000
10202,日商三井住友銀行,外國銀行在臺分行（含OBU）,外匯總存款,10001000000
10202,日商三井住友銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10202,英商巴克萊銀行,外國銀行在臺分行（含OBU）,活期存款,0
10202,英商巴克萊銀行,外國銀行在臺分行（含OBU）,定期存款,4800000000
10202,英商巴克萊銀行,外國銀行在臺分行（含OBU）,外匯總存款,70000000
10202,英商巴克萊銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10202,瑞士商瑞士信貸銀行,外國銀行在臺分行（含OBU）,活期存款,0
10202,瑞士商瑞士信貸銀行,外國銀行在臺分行（含OBU）,定期存款,0
10202,瑞士商瑞士信貸銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10202,瑞士商瑞士信貸銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10202,美商花旗銀行,外國銀行在臺分行（含OBU）,活期存款,0
10202,美商花旗銀行,外國銀行在臺分行（含OBU）,定期存款,0
10202,美商花旗銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10202,美商花旗銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10202,香港上海匯豐銀行,外國銀行在臺分行（含OBU）,活期存款,0
10202,香港上海匯豐銀行,外國銀行在臺分行（含OBU）,定期存款,0
10202,香港上海匯豐銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10202,香港上海匯豐銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10202,西班牙商西班牙對外銀行,外國銀行在臺分行（含OBU）,活期存款,5000000
10202,西班牙商西班牙對外銀行,外國銀行在臺分行（含OBU）,定期存款,5500000000
10202,西班牙商西班牙對外銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10202,西班牙商西班牙對外銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10202,總計,大陸地區銀行在臺分行,活期存款,582000000
10202,總計,大陸地區銀行在臺分行,定期存款,2083000000
10202,總計,大陸地區銀行在臺分行,外匯存款,1366000000
10202,總計,大陸地區銀行在臺分行,公股存款與其他,0
10202,大陸商中國銀行,大陸地區銀行在臺分行,活期存款,549000000
10202,大陸商中國銀行,大陸地區銀行在臺分行,定期存款,2058000000
10202,大陸商中國銀行,大陸地區銀行在臺分行,外匯總存款,1269000000
10202,大陸商中國銀行,大陸地區銀行在臺分行,公股存款與其他,0
10202,大陸商交通銀行,大陸地區銀行在臺分行,活期存款,33000000
10202,大陸商交通銀行,大陸地區銀行在臺分行,定期存款,25000000
10202,大陸商交通銀行,大陸地區銀行在臺分行,外匯總存款,97000000
10202,大陸商交通銀行,大陸地區銀行在臺分行,公股存款與其他,0
10202,總計,信用合作社,活期存款,228491000000
10202,總計,信用合作社,定期存款,340410000000
10202,總計,信用合作社,外匯存款,0
10202,總計,信用合作社,公股存款與其他,0
10202,台北市第五信用合作社,信用合作社,活期存款,8614000000
10202,台北市第五信用合作社,信用合作社,定期存款,12182000000
10202,台北市第五信用合作社,信用合作社,外匯總存款,0
10202,台北市第五信用合作社,信用合作社,公股存款與其他,0
10202,台北市第九信用合作社,信用合作社,活期存款,9068000000
10202,台北市第九信用合作社,信用合作社,定期存款,15552000000
10202,台北市第九信用合作社,信用合作社,外匯總存款,0
10202,台北市第九信用合作社,信用合作社,公股存款與其他,0
10202,基隆第一信用合作社,信用合作社,活期存款,11574000000
10202,基隆第一信用合作社,信用合作社,定期存款,17417000000
10202,基隆第一信用合作社,信用合作社,外匯總存款,0
10202,基隆第一信用合作社,信用合作社,公股存款與其他,0
10202,基隆市第二信用合作社,信用合作社,活期存款,13636000000
10202,基隆市第二信用合作社,信用合作社,定期存款,12680000000
10202,基隆市第二信用合作社,信用合作社,外匯總存款,0
10202,基隆市第二信用合作社,信用合作社,公股存款與其他,0
10202,淡水第一信用合作社,信用合作社,活期存款,24058000000
10202,淡水第一信用合作社,信用合作社,定期存款,41006000000
10202,淡水第一信用合作社,信用合作社,外匯總存款,0
10202,淡水第一信用合作社,信用合作社,公股存款與其他,0
10202,台北縣淡水信用合作社,信用合作社,活期存款,7165000000
10202,台北縣淡水信用合作社,信用合作社,定期存款,10717000000
10202,台北縣淡水信用合作社,信用合作社,外匯總存款,0
10202,台北縣淡水信用合作社,信用合作社,公股存款與其他,0
10202,宜蘭信用合作社,信用合作社,活期存款,2267000000
10202,宜蘭信用合作社,信用合作社,定期存款,3981000000
10202,宜蘭信用合作社,信用合作社,外匯總存款,0
10202,宜蘭信用合作社,信用合作社,公股存款與其他,0
10202,桃園信用合作社,信用合作社,活期存款,8912000000
10202,桃園信用合作社,信用合作社,定期存款,9850000000
10202,桃園信用合作社,信用合作社,外匯總存款,0
10202,桃園信用合作社,信用合作社,公股存款與其他,0
10202,新竹第一信用合作社,信用合作社,活期存款,18750000000
10202,新竹第一信用合作社,信用合作社,定期存款,30713000000
10202,新竹第一信用合作社,信用合作社,外匯總存款,0
10202,新竹第一信用合作社,信用合作社,公股存款與其他,0
10202,新竹第三信用合作社,信用合作社,活期存款,8863000000
10202,新竹第三信用合作社,信用合作社,定期存款,19090000000
10202,新竹第三信用合作社,信用合作社,外匯總存款,0
10202,新竹第三信用合作社,信用合作社,公股存款與其他,0
10202,台中市第二信用合作社,信用合作社,活期存款,21112000000
10202,台中市第二信用合作社,信用合作社,定期存款,29954000000
10202,台中市第二信用合作社,信用合作社,外匯總存款,0
10202,台中市第二信用合作社,信用合作社,公股存款與其他,0
10202,彰化第一信用合作社,信用合作社,活期存款,6477000000
10202,彰化第一信用合作社,信用合作社,定期存款,9811000000
10202,彰化第一信用合作社,信用合作社,外匯總存款,0
10202,彰化第一信用合作社,信用合作社,公股存款與其他,0
10202,彰化第五信用合作社,信用合作社,活期存款,3921000000
10202,彰化第五信用合作社,信用合作社,定期存款,5488000000
10202,彰化第五信用合作社,信用合作社,外匯總存款,0
10202,彰化第五信用合作社,信用合作社,公股存款與其他,0
10202,彰化第六信用合作社,信用合作社,活期存款,8884000000
10202,彰化第六信用合作社,信用合作社,定期存款,11456000000
10202,彰化第六信用合作社,信用合作社,外匯總存款,0
10202,彰化第六信用合作社,信用合作社,公股存款與其他,0
10202,彰化第十信用合作社,信用合作社,活期存款,6239000000
10202,彰化第十信用合作社,信用合作社,定期存款,8184000000
10202,彰化第十信用合作社,信用合作社,外匯總存款,0
10202,彰化第十信用合作社,信用合作社,公股存款與其他,0
10202,彰化縣鹿港信用合作社,信用合作社,活期存款,9164000000
10202,彰化縣鹿港信用合作社,信用合作社,定期存款,13745000000
10202,彰化縣鹿港信用合作社,信用合作社,外匯總存款,0
10202,彰化縣鹿港信用合作社,信用合作社,公股存款與其他,0
10202,嘉義市第三信用合作社,信用合作社,活期存款,2810000000
10202,嘉義市第三信用合作社,信用合作社,定期存款,6576000000
10202,嘉義市第三信用合作社,信用合作社,外匯總存款,0
10202,嘉義市第三信用合作社,信用合作社,公股存款與其他,0
10202,嘉義巿第四信用合作社,信用合作社,活期存款,0
10202,嘉義巿第四信用合作社,信用合作社,定期存款,0
10202,嘉義巿第四信用合作社,信用合作社,外匯總存款,0
10202,嘉義巿第四信用合作社,信用合作社,公股存款與其他,0
10202,台南第三信用合作社,信用合作社,活期存款,7659000000
10202,台南第三信用合作社,信用合作社,定期存款,9140000000
10202,台南第三信用合作社,信用合作社,外匯總存款,0
10202,台南第三信用合作社,信用合作社,公股存款與其他,0
10202,高雄市第三信用合作社,信用合作社,活期存款,15623000000
10202,高雄市第三信用合作社,信用合作社,定期存款,27563000000
10202,高雄市第三信用合作社,信用合作社,外匯總存款,0
10202,高雄市第三信用合作社,信用合作社,公股存款與其他,0
10202,花蓮第一信用合作社,信用合作社,活期存款,8601000000
10202,花蓮第一信用合作社,信用合作社,定期存款,11848000000
10202,花蓮第一信用合作社,信用合作社,外匯總存款,0
10202,花蓮第一信用合作社,信用合作社,公股存款與其他,0
10202,花蓮第二信用合作社,信用合作社,活期存款,18928000000
10202,花蓮第二信用合作社,信用合作社,定期存款,25649000000
10202,花蓮第二信用合作社,信用合作社,外匯總存款,0
10202,花蓮第二信用合作社,信用合作社,公股存款與其他,0
10202,澎湖縣第一信用合作社,信用合作社,活期存款,1486000000
10202,澎湖縣第一信用合作社,信用合作社,定期存款,1983000000
10202,澎湖縣第一信用合作社,信用合作社,外匯總存款,0
10202,澎湖縣第一信用合作社,信用合作社,公股存款與其他,0
10202,澎湖第二信用合作社,信用合作社,活期存款,2897000000
10202,澎湖第二信用合作社,信用合作社,定期存款,4016000000
10202,澎湖第二信用合作社,信用合作社,外匯總存款,0
10202,澎湖第二信用合作社,信用合作社,公股存款與其他,0
10202,金門縣信用合作社,信用合作社,活期存款,1781000000
10202,金門縣信用合作社,信用合作社,定期存款,1808000000
10202,金門縣信用合作社,信用合作社,外匯總存款,0
10202,金門縣信用合作社,信用合作社,公股存款與其他,0
