年月,銀行,項目,數值
10009,大台北商業銀行,國內銀行,定期存款,27859000000
10009,大台北商業銀行,國內銀行,外匯總存款,238000000
10009,大台北商業銀行,國內銀行,公股存款與其他,0
10009,華泰商業銀行,國內銀行,活期存款,32401000000
10009,華泰商業銀行,國內銀行,定期存款,73166000000
10009,華泰商業銀行,國內銀行,外匯總存款,2435000000
10009,華泰商業銀行,國內銀行,公股存款與其他,0
10009,臺灣新光商業銀行,國內銀行,活期存款,160560000000
10009,臺灣新光商業銀行,國內銀行,定期存款,247471000000
10009,臺灣新光商業銀行,國內銀行,外匯總存款,43539000000
10009,臺灣新光商業銀行,國內銀行,公股存款與其他,95000000
10009,陽信商業銀行,國內銀行,活期存款,75080000000
10009,陽信商業銀行,國內銀行,定期存款,129335000000
10009,陽信商業銀行,國內銀行,外匯總存款,6641000000
10009,陽信商業銀行,國內銀行,公股存款與其他,131000000
10009,板信商業銀行,國內銀行,活期存款,51395000000
10009,板信商業銀行,國內銀行,定期存款,83346000000
10009,板信商業銀行,國內銀行,外匯總存款,7669000000
10009,板信商業銀行,國內銀行,公股存款與其他,0
10009,三信商業銀行,國內銀行,活期存款,40672000000
10009,三信商業銀行,國內銀行,定期存款,69233000000
10009,三信商業銀行,國內銀行,外匯總存款,1345000000
10009,三信商業銀行,國內銀行,公股存款與其他,0
10009,聯邦商業銀行,國內銀行,活期存款,118758000000
10009,聯邦商業銀行,國內銀行,定期存款,166150000000
10009,聯邦商業銀行,國內銀行,外匯總存款,26641000000
10009,聯邦商業銀行,國內銀行,公股存款與其他,0
10009,遠東國際商業銀行,國內銀行,活期存款,72048000000
10009,遠東國際商業銀行,國內銀行,定期存款,231643000000
10009,遠東國際商業銀行,國內銀行,外匯總存款,40299000000
10009,遠東國際商業銀行,國內銀行,公股存款與其他,0
10009,元大商業銀行,國內銀行,活期存款,189186000000
10009,元大商業銀行,國內銀行,定期存款,179582000000
10009,元大商業銀行,國內銀行,外匯總存款,45386000000
10009,元大商業銀行,國內銀行,公股存款與其他,0
10009,永豐商業銀行,國內銀行,活期存款,320001000000
10009,永豐商業銀行,國內銀行,定期存款,473976000000
10009,永豐商業銀行,國內銀行,外匯總存款,155451000000
10009,永豐商業銀行,國內銀行,公股存款與其他,0
10009,玉山商業銀行,國內銀行,活期存款,374915000000
10009,玉山商業銀行,國內銀行,定期存款,467890000000
10009,玉山商業銀行,國內銀行,外匯總存款,123817000000
10009,玉山商業銀行,國內銀行,公股存款與其他,4491000000
10009,萬泰商業銀行,國內銀行,活期存款,35332000000
10009,萬泰商業銀行,國內銀行,定期存款,72768000000
10009,萬泰商業銀行,國內銀行,外匯總存款,5355000000
10009,萬泰商業銀行,國內銀行,公股存款與其他,0
10009,台新國際商業銀行,國內銀行,活期存款,227667000000
10009,台新國際商業銀行,國內銀行,定期存款,389075000000
10009,台新國際商業銀行,國內銀行,外匯總存款,136639000000
10009,台新國際商業銀行,國內銀行,公股存款與其他,0
10009,大眾商業銀行,國內銀行,活期存款,82988000000
10009,大眾商業銀行,國內銀行,定期存款,210301000000
10009,大眾商業銀行,國內銀行,外匯總存款,45326000000
10009,大眾商業銀行,國內銀行,公股存款與其他,0
10009,日盛國際商業銀行,國內銀行,活期存款,72655000000
10009,日盛國際商業銀行,國內銀行,定期存款,76069000000
10009,日盛國際商業銀行,國內銀行,外匯總存款,15342000000
10009,日盛國際商業銀行,國內銀行,公股存款與其他,0
10009,安泰商業銀行,國內銀行,活期存款,59134000000
10009,安泰商業銀行,國內銀行,定期存款,193765000000
10009,安泰商業銀行,國內銀行,外匯總存款,24116000000
10009,安泰商業銀行,國內銀行,公股存款與其他,0
10009,中國信託商業銀行,國內銀行,活期存款,552452000000
10009,中國信託商業銀行,國內銀行,定期存款,482457000000
10009,中國信託商業銀行,國內銀行,外匯總存款,311214000000
10009,中國信託商業銀行,國內銀行,公股存款與其他,21321000000
10009,臺灣中小企業銀行,國內銀行,活期存款,432090000000
10009,臺灣中小企業銀行,國內銀行,定期存款,478559000000
10009,臺灣中小企業銀行,國內銀行,外匯總存款,97349000000
10009,臺灣中小企業銀行,國內銀行,公股存款與其他,12988000000
10009,渣打國際商業銀行,國內銀行,活期存款,221608000000
10009,渣打國際商業銀行,國內銀行,定期存款,259014000000
10009,渣打國際商業銀行,國內銀行,外匯總存款,102079000000
10009,渣打國際商業銀行,國內銀行,公股存款與其他,192000000
10009,台中商業銀行,國內銀行,活期存款,140414000000
10009,台中商業銀行,國內銀行,定期存款,159737000000
10009,台中商業銀行,國內銀行,外匯總存款,14676000000
10009,台中商業銀行,國內銀行,公股存款與其他,165000000
10009,京城商業銀行,國內銀行,活期存款,62755000000
10009,京城商業銀行,國內銀行,定期存款,67189000000
10009,京城商業銀行,國內銀行,外匯總存款,6576000000
10009,京城商業銀行,國內銀行,公股存款與其他,0
10009,總計,外國銀行在臺分行（含OBU）,活期存款,165318000000
10009,總計,外國銀行在臺分行（含OBU）,定期存款,213922000000
10009,總計,外國銀行在臺分行（含OBU）,外匯存款,241580000000
10009,總計,外國銀行在臺分行（含OBU）,公股存款與其他,0
10009,日商瑞穗實業銀行,外國銀行在臺分行（含OBU）,活期存款,19477000000
10009,日商瑞穗實業銀行,外國銀行在臺分行（含OBU）,定期存款,19731000000
10009,日商瑞穗實業銀行,外國銀行在臺分行（含OBU）,外匯總存款,25111000000
10009,日商瑞穗實業銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10009,美商美國銀行,外國銀行在臺分行（含OBU）,活期存款,7135000000
10009,美商美國銀行,外國銀行在臺分行（含OBU）,定期存款,1146000000
10009,美商美國銀行,外國銀行在臺分行（含OBU）,外匯總存款,4282000000
10009,美商美國銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10009,泰國盤谷銀行,外國銀行在臺分行（含OBU）,活期存款,1260000000
10009,泰國盤谷銀行,外國銀行在臺分行（含OBU）,定期存款,6266000000
10009,泰國盤谷銀行,外國銀行在臺分行（含OBU）,外匯總存款,2023000000
10009,泰國盤谷銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10009,菲律賓首都銀行,外國銀行在臺分行（含OBU）,活期存款,274000000
10009,菲律賓首都銀行,外國銀行在臺分行（含OBU）,定期存款,130000000
10009,菲律賓首都銀行,外國銀行在臺分行（含OBU）,外匯總存款,85000000
10009,菲律賓首都銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10009,美商美國紐約梅隆銀行,外國銀行在臺分行（含OBU）,活期存款,7000000
10009,美商美國紐約梅隆銀行,外國銀行在臺分行（含OBU）,定期存款,0
10009,美商美國紐約梅隆銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10009,美商美國紐約梅隆銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10009,新加坡大華銀行,外國銀行在臺分行（含OBU）,活期存款,130000000
10009,新加坡大華銀行,外國銀行在臺分行（含OBU）,定期存款,1206000000
10009,新加坡大華銀行,外國銀行在臺分行（含OBU）,外匯總存款,447000000
10009,新加坡大華銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10009,美商道富銀行,外國銀行在臺分行（含OBU）,活期存款,0
10009,美商道富銀行,外國銀行在臺分行（含OBU）,定期存款,0
10009,美商道富銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10009,美商道富銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10009,法國興業銀行,外國銀行在臺分行（含OBU）,活期存款,0
10009,法國興業銀行,外國銀行在臺分行（含OBU）,定期存款,926000000
10009,法國興業銀行,外國銀行在臺分行（含OBU）,外匯總存款,3000000
10009,法國興業銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10009,澳商澳盛銀行,外國銀行在臺分行（含OBU）,活期存款,14816000000
10009,澳商澳盛銀行,外國銀行在臺分行（含OBU）,定期存款,10022000000
10009,澳商澳盛銀行,外國銀行在臺分行（含OBU）,外匯總存款,92098000000
10009,澳商澳盛銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10009,德商德意志銀行,外國銀行在臺分行（含OBU）,活期存款,43399000000
10009,德商德意志銀行,外國銀行在臺分行（含OBU）,定期存款,1048000000
10009,德商德意志銀行,外國銀行在臺分行（含OBU）,外匯總存款,7288000000
10009,德商德意志銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10009,香港東亞銀行,外國銀行在臺分行（含OBU）,活期存款,1263000000
10009,香港東亞銀行,外國銀行在臺分行（含OBU）,定期存款,13446000000
10009,香港東亞銀行,外國銀行在臺分行（含OBU）,外匯總存款,446000000
10009,香港東亞銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10009,美商摩根大通銀行,外國銀行在臺分行（含OBU）,活期存款,24675000000
10009,美商摩根大通銀行,外國銀行在臺分行（含OBU）,定期存款,4115000000
10009,美商摩根大通銀行,外國銀行在臺分行（含OBU）,外匯總存款,2809000000
10009,美商摩根大通銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10009,新加坡商星展銀行,外國銀行在臺分行（含OBU）,活期存款,32316000000
10009,新加坡商星展銀行,外國銀行在臺分行（含OBU）,定期存款,93953000000
10009,新加坡商星展銀行,外國銀行在臺分行（含OBU）,外匯總存款,18596000000
10009,新加坡商星展銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10009,法商法國巴黎銀行,外國銀行在臺分行（含OBU）,活期存款,1433000000
10009,法商法國巴黎銀行,外國銀行在臺分行（含OBU）,定期存款,11393000000
10009,法商法國巴黎銀行,外國銀行在臺分行（含OBU）,外匯總存款,8181000000
10009,法商法國巴黎銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10009,英商渣打銀行,外國銀行在臺分行（含OBU）,活期存款,0
10009,英商渣打銀行,外國銀行在臺分行（含OBU）,定期存款,0
10009,英商渣打銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10009,英商渣打銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10009,新加坡商新加坡華僑銀行,外國銀行在臺分行（含OBU）,活期存款,230000000
10009,新加坡商新加坡華僑銀行,外國銀行在臺分行（含OBU）,定期存款,527000000
10009,新加坡商新加坡華僑銀行,外國銀行在臺分行（含OBU）,外匯總存款,1000000
10009,新加坡商新加坡華僑銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10009,法國東方匯理銀行,外國銀行在臺分行（含OBU）,活期存款,127000000
10009,法國東方匯理銀行,外國銀行在臺分行（含OBU）,定期存款,9731000000
10009,法國東方匯理銀行,外國銀行在臺分行（含OBU）,外匯總存款,5687000000
10009,法國東方匯理銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10009,斐商標準銀行,外國銀行在臺分行（含OBU）,活期存款,0
10009,斐商標準銀行,外國銀行在臺分行（含OBU）,定期存款,10188000000
10009,斐商標準銀行,外國銀行在臺分行（含OBU）,外匯總存款,946000000
10009,斐商標準銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10009,加拿大商豐業銀行,外國銀行在臺分行（含OBU）,活期存款,2000000
10009,加拿大商豐業銀行,外國銀行在臺分行（含OBU）,定期存款,117000000
10009,加拿大商豐業銀行,外國銀行在臺分行（含OBU）,外匯總存款,104000000
10009,加拿大商豐業銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10009,瑞士商瑞士銀行,外國銀行在臺分行（含OBU）,活期存款,5939000000
10009,瑞士商瑞士銀行,外國銀行在臺分行（含OBU）,定期存款,3145000000
10009,瑞士商瑞士銀行,外國銀行在臺分行（含OBU）,外匯總存款,45378000000
10009,瑞士商瑞士銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10009,荷蘭商安智銀行,外國銀行在臺分行（含OBU）,活期存款,44000000
10009,荷蘭商安智銀行,外國銀行在臺分行（含OBU）,定期存款,1351000000
10009,荷蘭商安智銀行,外國銀行在臺分行（含OBU）,外匯總存款,587000000
10009,荷蘭商安智銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10009,美商富國銀行,外國銀行在臺分行（含OBU）,活期存款,0
10009,美商富國銀行,外國銀行在臺分行（含OBU）,定期存款,0
10009,美商富國銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10009,美商富國銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10009,日商三菱東京日聯銀行,外國銀行在臺分行（含OBU）,活期存款,9681000000
10009,日商三菱東京日聯銀行,外國銀行在臺分行（含OBU）,定期存款,10204000000
10009,日商三菱東京日聯銀行,外國銀行在臺分行（含OBU）,外匯總存款,15048000000
10009,日商三菱東京日聯銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10009,比利時商比利時聯合銀行,外國銀行在臺分行（含OBU）,活期存款,0
10009,比利時商比利時聯合銀行,外國銀行在臺分行（含OBU）,定期存款,0
10009,比利時商比利時聯合銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10009,比利時商比利時聯合銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10009,日商三井住友銀行,外國銀行在臺分行（含OBU）,活期存款,3110000000
10009,日商三井住友銀行,外國銀行在臺分行（含OBU）,定期存款,10029000000
10009,日商三井住友銀行,外國銀行在臺分行（含OBU）,外匯總存款,12461000000
10009,日商三井住友銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10009,英商巴克萊銀行,外國銀行在臺分行（含OBU）,活期存款,0
10009,英商巴克萊銀行,外國銀行在臺分行（含OBU）,定期存款,0
10009,英商巴克萊銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10009,英商巴克萊銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10009,瑞士商瑞士信貸銀行,外國銀行在臺分行（含OBU）,活期存款,0
10009,瑞士商瑞士信貸銀行,外國銀行在臺分行（含OBU）,定期存款,5248000000
10009,瑞士商瑞士信貸銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10009,瑞士商瑞士信貸銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10009,美商花旗銀行,外國銀行在臺分行（含OBU）,活期存款,0
10009,美商花旗銀行,外國銀行在臺分行（含OBU）,定期存款,0
10009,美商花旗銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10009,美商花旗銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10009,香港上海匯豐銀行,外國銀行在臺分行（含OBU）,活期存款,0
10009,香港上海匯豐銀行,外國銀行在臺分行（含OBU）,定期存款,0
10009,香港上海匯豐銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10009,香港上海匯豐銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10009,總計,大陸地區銀行在臺分行,活期存款,208022000000
10009,總計,大陸地區銀行在臺分行,定期存款,330913000000
10009,總計,大陸地區銀行在臺分行,外匯存款,0
10009,總計,大陸地區銀行在臺分行,公股存款與其他,0
10009,台北市第五信用合作社,大陸地區銀行在臺分行,活期存款,8056000000
10009,台北市第五信用合作社,大陸地區銀行在臺分行,定期存款,11845000000
10009,台北市第五信用合作社,大陸地區銀行在臺分行,外匯總存款,0
10009,台北市第五信用合作社,大陸地區銀行在臺分行,公股存款與其他,0
10009,台北市第九信用合作社,大陸地區銀行在臺分行,活期存款,8120000000
10009,台北市第九信用合作社,大陸地區銀行在臺分行,定期存款,15639000000
10009,台北市第九信用合作社,大陸地區銀行在臺分行,外匯總存款,0
10009,台北市第九信用合作社,大陸地區銀行在臺分行,公股存款與其他,0
10009,基隆第一信用合作社,大陸地區銀行在臺分行,活期存款,10167000000
10009,基隆第一信用合作社,大陸地區銀行在臺分行,定期存款,16875000000
10009,基隆第一信用合作社,大陸地區銀行在臺分行,外匯總存款,0
10009,基隆第一信用合作社,大陸地區銀行在臺分行,公股存款與其他,0
10009,基隆市第二信用合作社,大陸地區銀行在臺分行,活期存款,13011000000
10009,基隆市第二信用合作社,大陸地區銀行在臺分行,定期存款,13000000000
10009,基隆市第二信用合作社,大陸地區銀行在臺分行,外匯總存款,0
10009,基隆市第二信用合作社,大陸地區銀行在臺分行,公股存款與其他,0
10009,淡水第一信用合作社,大陸地區銀行在臺分行,活期存款,21079000000
10009,淡水第一信用合作社,大陸地區銀行在臺分行,定期存款,41211000000
10009,淡水第一信用合作社,大陸地區銀行在臺分行,外匯總存款,0
10009,淡水第一信用合作社,大陸地區銀行在臺分行,公股存款與其他,0
10009,台北縣淡水信用合作社,大陸地區銀行在臺分行,活期存款,6437000000
10009,台北縣淡水信用合作社,大陸地區銀行在臺分行,定期存款,10391000000
10009,台北縣淡水信用合作社,大陸地區銀行在臺分行,外匯總存款,0
10009,台北縣淡水信用合作社,大陸地區銀行在臺分行,公股存款與其他,0
10009,宜蘭信用合社,大陸地區銀行在臺分行,活期存款,1990000000
10009,宜蘭信用合社,大陸地區銀行在臺分行,定期存款,3851000000
10009,宜蘭信用合社,大陸地區銀行在臺分行,外匯總存款,0
10009,宜蘭信用合社,大陸地區銀行在臺分行,公股存款與其他,0
10009,桃園信用合作社,大陸地區銀行在臺分行,活期存款,7733000000
10009,桃園信用合作社,大陸地區銀行在臺分行,定期存款,10047000000
10009,桃園信用合作社,大陸地區銀行在臺分行,外匯總存款,0
10009,桃園信用合作社,大陸地區銀行在臺分行,公股存款與其他,0
10009,新竹第一信用合作社,大陸地區銀行在臺分行,活期存款,18657000000
10009,新竹第一信用合作社,大陸地區銀行在臺分行,定期存款,28879000000
10009,新竹第一信用合作社,大陸地區銀行在臺分行,外匯總存款,0
10009,新竹第一信用合作社,大陸地區銀行在臺分行,公股存款與其他,0
10009,新竹第三信用合作社,大陸地區銀行在臺分行,活期存款,8486000000
10009,新竹第三信用合作社,大陸地區銀行在臺分行,定期存款,17790000000
10009,新竹第三信用合作社,大陸地區銀行在臺分行,外匯總存款,0
10009,新竹第三信用合作社,大陸地區銀行在臺分行,公股存款與其他,0
10009,竹南信用合作社,大陸地區銀行在臺分行,活期存款,0
10009,竹南信用合作社,大陸地區銀行在臺分行,定期存款,0
10009,竹南信用合作社,大陸地區銀行在臺分行,外匯總存款,0
10009,竹南信用合作社,大陸地區銀行在臺分行,公股存款與其他,0
10009,台中市第二信用合作社,大陸地區銀行在臺分行,活期存款,17776000000
10009,台中市第二信用合作社,大陸地區銀行在臺分行,定期存款,27457000000
10009,台中市第二信用合作社,大陸地區銀行在臺分行,外匯總存款,0
10009,台中市第二信用合作社,大陸地區銀行在臺分行,公股存款與其他,0
10009,彰化第一信用合作社,大陸地區銀行在臺分行,活期存款,6164000000
10009,彰化第一信用合作社,大陸地區銀行在臺分行,定期存款,10247000000
10009,彰化第一信用合作社,大陸地區銀行在臺分行,外匯總存款,0
10009,彰化第一信用合作社,大陸地區銀行在臺分行,公股存款與其他,0
10009,彰化第五信用合作社,信用合作社,活期存款,3565000000
10009,彰化第五信用合作社,信用合作社,定期存款,5627000000
10009,彰化第五信用合作社,信用合作社,外匯總存款,0
10009,彰化第五信用合作社,信用合作社,公股存款與其他,0
10009,彰化第六信用合作社,信用合作社,活期存款,8145000000
10009,彰化第六信用合作社,信用合作社,定期存款,11121000000
10009,彰化第六信用合作社,信用合作社,外匯總存款,0
10009,彰化第六信用合作社,信用合作社,公股存款與其他,0
10009,彰化第十信用合作社,信用合作社,活期存款,5913000000
10009,彰化第十信用合作社,信用合作社,定期存款,8200000000
10009,彰化第十信用合作社,信用合作社,外匯總存款,0
10009,彰化第十信用合作社,信用合作社,公股存款與其他,0
10009,彰化縣鹿港信用合作社,信用合作社,活期存款,8488000000
10009,彰化縣鹿港信用合作社,信用合作社,定期存款,13662000000
10009,彰化縣鹿港信用合作社,信用合作社,外匯總存款,0
10009,彰化縣鹿港信用合作社,信用合作社,公股存款與其他,0
10009,嘉義市第三信用合作社,信用合作社,活期存款,2419000000
10009,嘉義市第三信用合作社,信用合作社,定期存款,6212000000
10009,嘉義市第三信用合作社,信用合作社,外匯總存款,0
10009,嘉義市第三信用合作社,信用合作社,公股存款與其他,0
10009,嘉義巿第四信用合作社,信用合作社,活期存款,643000000
10009,嘉義巿第四信用合作社,信用合作社,定期存款,1883000000
10009,嘉義巿第四信用合作社,信用合作社,外匯總存款,0
10009,嘉義巿第四信用合作社,信用合作社,公股存款與其他,0
10009,台南第三信用合作社,信用合作社,活期存款,7038000000
10009,台南第三信用合作社,信用合作社,定期存款,8641000000
10009,台南第三信用合作社,信用合作社,外匯總存款,0
10009,台南第三信用合作社,信用合作社,公股存款與其他,0
10009,高雄市第三信用合作社,信用合作社,活期存款,14352000000
10009,高雄市第三信用合作社,信用合作社,定期存款,25272000000
10009,高雄市第三信用合作社,信用合作社,外匯總存款,0
10009,高雄市第三信用合作社,信用合作社,公股存款與其他,0
10009,花蓮第一信用合作社,信用合作社,活期存款,7812000000
10009,花蓮第一信用合作社,信用合作社,定期存款,10837000000
10009,花蓮第一信用合作社,信用合作社,外匯總存款,0
10009,花蓮第一信用合作社,信用合作社,公股存款與其他,0
10009,花蓮第二信用合作社,信用合作社,活期存款,16184000000
10009,花蓮第二信用合作社,信用合作社,定期存款,24497000000
10009,花蓮第二信用合作社,信用合作社,外匯總存款,0
10009,花蓮第二信用合作社,信用合作社,公股存款與其他,0
10009,澎湖縣第一信用合作社,信用合作社,活期存款,1430000000
10009,澎湖縣第一信用合作社,信用合作社,定期存款,2214000000
10009,澎湖縣第一信用合作社,信用合作社,外匯總存款,0
10009,澎湖縣第一信用合作社,信用合作社,公股存款與其他,0
10009,澎湖第二信用合作社,信用合作社,活期存款,2763000000
10009,澎湖第二信用合作社,信用合作社,定期存款,3779000000
10009,澎湖第二信用合作社,信用合作社,外匯總存款,0
10009,澎湖第二信用合作社,信用合作社,公股存款與其他,0
10009,金門縣信用合作社,信用合作社,活期存款,1593000000
10009,金門縣信用合作社,信用合作社,定期存款,1736000000
10009,金門縣信用合作社,信用合作社,外匯總存款,0
10009,金門縣信用合作社,信用合作社,公股存款與其他,0
