年月,銀行,銀行類別,項目,數值,英文項目
9703,總計,國內銀行,活期存款,6784878000000,MD
9703,總計,國內銀行,定期存款,10822315000000,FD
9703,總計,國內銀行,外匯存款,2823986000000,DP_Y
9703,總計,國內銀行,公股存款與其他,526758000000,DP_OTHER
9703,臺灣銀行,國內銀行,活期存款,520351000000,MD
9703,臺灣銀行,國內銀行,定期存款,1481884000000,FD
9703,臺灣銀行,國內銀行,外匯總存款,344282000000,DP_Y
9703,臺灣銀行,國內銀行,公股存款與其他,217188000000,DP_OTHER
9703,臺灣土地銀行,國內銀行,活期存款,314272000000,MD
9703,臺灣土地銀行,國內銀行,定期存款,1002603000000,FD
9703,臺灣土地銀行,國內銀行,外匯總存款,67387000000,DP_Y
9703,臺灣土地銀行,國內銀行,公股存款與其他,148910000000,DP_OTHER
9703,合作金庫商業銀行,國內銀行,活期存款,582053000000,MD
9703,合作金庫商業銀行,國內銀行,定期存款,1107274000000,FD
9703,合作金庫商業銀行,國內銀行,外匯總存款,129365000000,DP_Y
9703,合作金庫商業銀行,國內銀行,公股存款與其他,47841000000,DP_OTHER
9703,第一商業銀行,國內銀行,活期存款,539598000000,MD
9703,第一商業銀行,國內銀行,定期存款,482429000000,FD
9703,第一商業銀行,國內銀行,外匯總存款,221523000000,DP_Y
9703,第一商業銀行,國內銀行,公股存款與其他,16143000000,DP_OTHER
9703,華南商業銀行,國內銀行,活期存款,598655000000,MD
9703,華南商業銀行,國內銀行,定期存款,495624000000,FD
9703,華南商業銀行,國內銀行,外匯總存款,204071000000,DP_Y
9703,華南商業銀行,國內銀行,公股存款與其他,5340000000,DP_OTHER
9703,彰化商業銀行,國內銀行,活期存款,448564000000,MD
9703,彰化商業銀行,國內銀行,定期存款,426123000000,FD
9703,彰化商業銀行,國內銀行,外匯總存款,128419000000,DP_Y
9703,彰化商業銀行,國內銀行,公股存款與其他,1870000000,DP_OTHER
9703,花旗,國內銀行,活期存款,62040000000,MD
9703,花旗,國內銀行,定期存款,86338000000,FD
9703,花旗,國內銀行,外匯總存款,40588000000,DP_Y
9703,花旗,國內銀行,公股存款與其他,0,DP_OTHER
9703,上海商業儲蓄銀行,國內銀行,活期存款,114226000000,MD
9703,上海商業儲蓄銀行,國內銀行,定期存款,196261000000,FD
9703,上海商業儲蓄銀行,國內銀行,外匯總存款,121127000000,DP_Y
9703,上海商業儲蓄銀行,國內銀行,公股存款與其他,0,DP_OTHER
9703,台北富邦銀行,國內銀行,活期存款,322665000000,MD
9703,台北富邦銀行,國內銀行,定期存款,395924000000,FD
9703,台北富邦銀行,國內銀行,外匯總存款,129967000000,DP_Y
9703,台北富邦銀行,國內銀行,公股存款與其他,22513000000,DP_OTHER
9703,國泰世華商業銀行,國內銀行,活期存款,464157000000,MD
9703,國泰世華商業銀行,國內銀行,定期存款,454939000000,FD
9703,國泰世華商業銀行,國內銀行,外匯總存款,99385000000,DP_Y
9703,國泰世華商業銀行,國內銀行,公股存款與其他,14300000000,DP_OTHER
9703,中國輸出入銀行,國內銀行,活期存款,0,MD
9703,中國輸出入銀行,國內銀行,定期存款,0,FD
9703,中國輸出入銀行,國內銀行,外匯總存款,0,DP_Y
