年月,銀行,銀行類別,項目,數值,英文項目
10304,總計,國內銀行,活期存款,11577416000000,MD
10304,總計,國內銀行,定期存款,12768741000000,FD
10304,總計,國內銀行,外匯存款,6068298000000,DP_Y
10304,總計,國內銀行,公股存款與其他,557060000000,DP_OTHER
10304,臺灣銀行,國內銀行,活期存款,919933000000,MD
10304,臺灣銀行,國內銀行,定期存款,1815462000000,FD
10304,臺灣銀行,國內銀行,外匯總存款,469699000000,DP_Y
10304,臺灣銀行,國內銀行,公股存款與其他,195970000000,DP_OTHER
10304,臺灣土地銀行,國內銀行,活期存款,577243000000,MD
10304,臺灣土地銀行,國內銀行,定期存款,1146884000000,FD
10304,臺灣土地銀行,國內銀行,外匯總存款,116987000000,DP_Y
10304,臺灣土地銀行,國內銀行,公股存款與其他,179186000000,DP_OTHER
10304,合作金庫商業銀行,國內銀行,活期存款,1019252000000,MD
10304,合作金庫商業銀行,國內銀行,定期存款,1052044000000,FD
10304,合作金庫商業銀行,國內銀行,外匯總存款,258257000000,DP_Y
10304,合作金庫商業銀行,國內銀行,公股存款與其他,79943000000,DP_OTHER
10304,第一商業銀行,國內銀行,活期存款,857430000000,MD
10304,第一商業銀行,國內銀行,定期存款,489121000000,FD
10304,第一商業銀行,國內銀行,外匯總存款,387644000000,DP_Y
10304,第一商業銀行,國內銀行,公股存款與其他,14766000000,DP_OTHER
10304,華南商業銀行,國內銀行,活期存款,937231000000,MD
10304,華南商業銀行,國內銀行,定期存款,521534000000,FD
10304,華南商業銀行,國內銀行,外匯總存款,306470000000,DP_Y
10304,華南商業銀行,國內銀行,公股存款與其他,6214000000,DP_OTHER
10304,彰化商業銀行,國內銀行,活期存款,670754000000,MD
10304,彰化商業銀行,國內銀行,定期存款,466517000000,FD
10304,彰化商業銀行,國內銀行,外匯總存款,256239000000,DP_Y
10304,彰化商業銀行,國內銀行,公股存款與其他,2926000000,DP_OTHER
10304,上海商業儲蓄銀行,國內銀行,活期存款,187406000000,MD
10304,上海商業儲蓄銀行,國內銀行,定期存款,340319000000,FD
10304,上海商業儲蓄銀行,國內銀行,外匯總存款,219215000000,DP_Y
10304,上海商業儲蓄銀行,國內銀行,公股存款與其他,0,DP_OTHER
10304,台北富邦銀行,國內銀行,活期存款,509261000000,MD
10304,台北富邦銀行,國內銀行,定期存款,485751000000,FD
10304,台北富邦銀行,國內銀行,外匯總存款,356468000000,DP_Y
10304,台北富邦銀行,國內銀行,公股存款與其他,18335000000,DP_OTHER
10304,國泰世華商業銀行,國內銀行,活期存款,850455000000,MD
10304,國泰世華商業銀行,國內銀行,定期存款,514834000000,FD
10304,國泰世華商業銀行,國內銀行,外匯總存款,253585000000,DP_Y
10304,國泰世華商業銀行,國內銀行,公股存款與其他,0,DP_OTHER
10304,中國輸出入銀行,國內銀行,活期存款,0,MD
10304,中國輸出入銀行,國內銀行,定期存款,0,FD
10304,中國輸出入銀行,國內銀行,外匯總存款,0,DP_Y
10304,中國輸出入銀行,國內銀行,公股存款與其他,0,DP_OTHER
10304,高雄銀行,國內銀行,活期存款,66850000000,MD
10304,高雄銀行,國內銀行,定期存款,115174000000,FD
10304,高雄銀行,國內銀行,外匯總存款,10922000000,DP_Y
10304,高雄銀行,國內銀行,公股存款與其他,12448000000,DP_OTHER
10304,兆豐國際商業銀行,國內銀行,活期存款,551946000000,MD
10304,兆豐國際商業銀行,國內銀行,定期存款,591328000000,FD
10304,兆豐國際商業銀行,國內銀行,外匯總存款,789761000000,DP_Y
10304,兆豐國際商業銀行,國內銀行,公股存款與其他,8881000000,DP_OTHER
10304,花旗,國內銀行,活期存款,149810000000,MD
10304,花旗,國內銀行,定期存款,79548000000,FD
10304,花旗,國內銀行,外匯總存款,270230000000,DP_Y
10304,花旗,國內銀行,公股存款與其他,0,DP_OTHER
10304,澳盛,國內銀行,活期存款,17478000000,MD
10304,澳盛,國內銀行,定期存款,14752000000,FD
10304,澳盛,國內銀行,外匯總存款,111367000000,DP_Y
10304,澳盛,國內銀行,公股存款與其他,0,DP_OTHER
10304,中華開發工業銀行,國內銀行,活期存款,10701000000,MD
10304,中華開發工業銀行,國內銀行,定期存款,114762000000,FD
10304,中華開發工業銀行,國內銀行,外匯總存款,60563000000,DP_Y
10304,中華開發工業銀行,國內銀行,公股存款與其他,0,DP_OTHER
10304,臺灣工業銀行,國內銀行,活期存款,5016000000,MD
10304,臺灣工業銀行,國內銀行,定期存款,80002000000,FD
10304,臺灣工業銀行,國內銀行,外匯總存款,35618000000,DP_Y
10304,臺灣工業銀行,國內銀行,公股存款與其他,0,DP_OTHER
10304,臺灣中小企業銀行,國內銀行,活期存款,479111000000,MD
10304,臺灣中小企業銀行,國內銀行,定期存款,454805000000,FD
10304,臺灣中小企業銀行,國內銀行,外匯總存款,145492000000,DP_Y
