年月,銀行,銀行類別,項目,數值
9801,總計,國內銀行,活期存款,6696125000000
9801,總計,國內銀行,定期存款,11714500000000
9801,總計,國內銀行,外匯存款,3336047000000
9801,總計,國內銀行,公股存款與其他,501287000000
9801,臺灣銀行,國內銀行,活期存款,617037000000
9801,臺灣銀行,國內銀行,定期存款,1749780000000
9801,臺灣銀行,國內銀行,外匯總存款,351268000000
9801,臺灣銀行,國內銀行,公股存款與其他,199320000000
9801,臺灣土地銀行,國內銀行,活期存款,346305000000
9801,臺灣土地銀行,國內銀行,定期存款,1074728000000
9801,臺灣土地銀行,國內銀行,外匯總存款,70626000000
9801,臺灣土地銀行,國內銀行,公股存款與其他,161848000000
9801,合作金庫商業銀行,國內銀行,活期存款,630136000000
9801,合作金庫商業銀行,國內銀行,定期存款,1129885000000
9801,合作金庫商業銀行,國內銀行,外匯總存款,149009000000
9801,合作金庫商業銀行,國內銀行,公股存款與其他,52900000000
9801,第一商業銀行,國內銀行,活期存款,544498000000
9801,第一商業銀行,國內銀行,定期存款,547130000000
9801,第一商業銀行,國內銀行,外匯總存款,266067000000
9801,第一商業銀行,國內銀行,公股存款與其他,13668000000
9801,華南商業銀行,國內銀行,活期存款,597853000000
9801,華南商業銀行,國內銀行,定期存款,548166000000
9801,華南商業銀行,國內銀行,外匯總存款,220404000000
9801,華南商業銀行,國內銀行,公股存款與其他,4828000000
9801,彰化商業銀行,國內銀行,活期存款,449006000000
9801,彰化商業銀行,國內銀行,定期存款,478523000000
9801,彰化商業銀行,國內銀行,外匯總存款,175138000000
9801,彰化商業銀行,國內銀行,公股存款與其他,1906000000
9801,花旗,國內銀行,活期存款,49259000000
9801,花旗,國內銀行,定期存款,63578000000
9801,花旗,國內銀行,外匯總存款,36207000000
9801,花旗,國內銀行,公股存款與其他,0
9801,上海商業儲蓄銀行,國內銀行,活期存款,113848000000
9801,上海商業儲蓄銀行,國內銀行,定期存款,202335000000
9801,上海商業儲蓄銀行,國內銀行,外匯總存款,148360000000
9801,上海商業儲蓄銀行,國內銀行,公股存款與其他,0
9801,台北富邦銀行,國內銀行,活期存款,326554000000
9801,台北富邦銀行,國內銀行,定期存款,471003000000
9801,台北富邦銀行,國內銀行,外匯總存款,170193000000
9801,台北富邦銀行,國內銀行,公股存款與其他,17781000000
9801,國泰世華商業銀行,國內銀行,活期存款,417330000000
9801,國泰世華商業銀行,國內銀行,定期存款,523526000000
9801,國泰世華商業銀行,國內銀行,外匯總存款,125353000000
9801,國泰世華商業銀行,國內銀行,公股存款與其他,703000000
9801,中國輸出入銀行,國內銀行,活期存款,0
9801,中國輸出入銀行,國內銀行,定期存款,0
9801,中國輸出入銀行,國內銀行,外匯總存款,0
9801,中國輸出入銀行,國內銀行,公股存款與其他,0
9801,高雄銀行,國內銀行,活期存款,46008000000
9801,高雄銀行,國內銀行,定期存款,97920000000
9801,高雄銀行,國內銀行,外匯總存款,7853000000
9801,高雄銀行,國內銀行,公股存款與其他,7712000000
9801,兆豐國際商業銀行,國內銀行,活期存款,326282000000
9801,兆豐國際商業銀行,國內銀行,定期存款,451493000000
9801,兆豐國際商業銀行,國內銀行,外匯總存款,548758000000
9801,兆豐國際商業銀行,國內銀行,公股存款與其他,3209000000
9801,中華開發工業銀行,國內銀行,活期存款,1863000000
9801,中華開發工業銀行,國內銀行,定期存款,16294000000
9801,中華開發工業銀行,國內銀行,外匯總存款,18181000000
9801,中華開發工業銀行,國內銀行,公股存款與其他,0
9801,臺灣工業銀行,國內銀行,活期存款,1741000000
9801,臺灣工業銀行,國內銀行,定期存款,59136000000
9801,臺灣工業銀行,國內銀行,外匯總存款,10901000000
9801,臺灣工業銀行,國內銀行,公股存款與其他,0
9801,大台北商業銀行,國內銀行,活期存款,11731000000
9801,大台北商業銀行,國內銀行,定期存款,25033000000
9801,大台北商業銀行,國內銀行,外匯總存款,0
9801,大台北商業銀行,國內銀行,公股存款與其他,0
9801,華泰商業銀行,國內銀行,活期存款,23378000000
9801,華泰商業銀行,國內銀行,定期存款,69342000000
9801,華泰商業銀行,國內銀行,外匯總存款,1653000000
9801,華泰商業銀行,國內銀行,公股存款與其他,0
9801,臺灣新光商業銀行,國內銀行,活期存款,97246000000
9801,臺灣新光商業銀行,國內銀行,定期存款,228585000000
9801,臺灣新光商業銀行,國內銀行,外匯總存款,17391000000
9801,臺灣新光商業銀行,國內銀行,公股存款與其他,55000000
9801,陽信商業銀行,國內銀行,活期存款,53005000000
9801,陽信商業銀行,國內銀行,定期存款,143494000000
9801,陽信商業銀行,國內銀行,外匯總存款,7056000000
9801,陽信商業銀行,國內銀行,公股存款與其他,263000000
9801,板信商業銀行,國內銀行,活期存款,35133000000
9801,板信商業銀行,國內銀行,定期存款,102166000000
9801,板信商業銀行,國內銀行,外匯總存款,6084000000
9801,板信商業銀行,國內銀行,公股存款與其他,0
9801,三信商業銀行,國內銀行,活期存款,29494000000
9801,三信商業銀行,國內銀行,定期存款,66135000000
9801,三信商業銀行,國內銀行,外匯總存款,891000000
9801,三信商業銀行,國內銀行,公股存款與其他,0
9801,聯邦商業銀行,國內銀行,活期存款,76035000000
9801,聯邦商業銀行,國內銀行,定期存款,172310000000
9801,聯邦商業銀行,國內銀行,外匯總存款,24554000000
9801,聯邦商業銀行,國內銀行,公股存款與其他,0
9801,遠東國際商業銀行,國內銀行,活期存款,45421000000
9801,遠東國際商業銀行,國內銀行,定期存款,174824000000
9801,遠東國際商業銀行,國內銀行,外匯總存款,51978000000
9801,遠東國際商業銀行,國內銀行,公股存款與其他,0
9801,元大商業銀行,國內銀行,活期存款,99235000000
9801,元大商業銀行,國內銀行,定期存款,166174000000
9801,元大商業銀行,國內銀行,外匯總存款,25634000000
9801,元大商業銀行,國內銀行,公股存款與其他,0
9801,永豐商業銀行,國內銀行,活期存款,220901000000
9801,永豐商業銀行,國內銀行,定期存款,396701000000
9801,永豐商業銀行,國內銀行,外匯總存款,152997000000
9801,永豐商業銀行,國內銀行,公股存款與其他,0
9801,玉山商業銀行,國內銀行,活期存款,210761000000
9801,玉山商業銀行,國內銀行,定期存款,370896000000
9801,玉山商業銀行,國內銀行,外匯總存款,87680000000
9801,玉山商業銀行,國內銀行,公股存款與其他,1771000000
9801,萬泰商業銀行,國內銀行,活期存款,27963000000
9801,萬泰商業銀行,國內銀行,定期存款,89703000000
9801,萬泰商業銀行,國內銀行,外匯總存款,3329000000
9801,萬泰商業銀行,國內銀行,公股存款與其他,0
9801,台新國際商業銀行,國內銀行,活期存款,135996000000
9801,台新國際商業銀行,國內銀行,定期存款,376218000000
9801,台新國際商業銀行,國內銀行,外匯總存款,120584000000
9801,台新國際商業銀行,國內銀行,公股存款與其他,0
9801,大眾商業銀行,國內銀行,活期存款,54627000000
9801,大眾商業銀行,國內銀行,定期存款,148640000000
9801,大眾商業銀行,國內銀行,外匯總存款,37442000000
9801,大眾商業銀行,國內銀行,公股存款與其他,0
9801,日盛國際商業銀行,國內銀行,活期存款,49311000000
9801,日盛國際商業銀行,國內銀行,定期存款,130510000000
9801,日盛國際商業銀行,國內銀行,外匯總存款,13420000000
9801,日盛國際商業銀行,國內銀行,公股存款與其他,0
9801,安泰商業銀行,國內銀行,活期存款,44653000000
9801,安泰商業銀行,國內銀行,定期存款,141378000000
9801,安泰商業銀行,國內銀行,外匯總存款,18963000000
9801,安泰商業銀行,國內銀行,公股存款與其他,0
9801,中國信託商業銀行,國內銀行,活期存款,354624000000
9801,中國信託商業銀行,國內銀行,定期存款,488665000000
9801,中國信託商業銀行,國內銀行,外匯總存款,265011000000
9801,中國信託商業銀行,國內銀行,公股存款與其他,13146000000
9801,慶豐商業銀行,國內銀行,活期存款,11473000000
9801,慶豐商業銀行,國內銀行,定期存款,38437000000
9801,慶豐商業銀行,國內銀行,外匯總存款,3706000000
9801,慶豐商業銀行,國內銀行,公股存款與其他,0
9801,臺灣中小企業銀行,國內銀行,活期存款,324784000000
9801,臺灣中小企業銀行,國內銀行,定期存款,503053000000
9801,臺灣中小企業銀行,國內銀行,外匯總存款,83534000000
9801,臺灣中小企業銀行,國內銀行,公股存款與其他,11768000000
9801,渣打國際商業銀行,國內銀行,活期存款,180977000000
9801,渣打國際商業銀行,國內銀行,定期存款,233678000000
