年月,銀行,銀行類別,項目,數值
9902,總計,國內銀行,活期存款,8875041000000
9902,總計,國內銀行,定期存款,11287436000000
9902,總計,國內銀行,外匯存款,3623542000000
9902,總計,國內銀行,公股存款與其他,468923000000
9902,臺灣銀行,國內銀行,活期存款,820463000000
9902,臺灣銀行,國內銀行,定期存款,1902486000000
9902,臺灣銀行,國內銀行,外匯總存款,343646000000
9902,臺灣銀行,國內銀行,公股存款與其他,185537000000
9902,臺灣土地銀行,國內銀行,活期存款,452078000000
9902,臺灣土地銀行,國內銀行,定期存款,1058495000000
9902,臺灣土地銀行,國內銀行,外匯總存款,68033000000
9902,臺灣土地銀行,國內銀行,公股存款與其他,141967000000
9902,合作金庫商業銀行,國內銀行,活期存款,787097000000
9902,合作金庫商業銀行,國內銀行,定期存款,1051843000000
9902,合作金庫商業銀行,國內銀行,外匯總存款,155957000000
9902,合作金庫商業銀行,國內銀行,公股存款與其他,56898000000
9902,第一商業銀行,國內銀行,活期存款,693502000000
9902,第一商業銀行,國內銀行,定期存款,556693000000
9902,第一商業銀行,國內銀行,外匯總存款,263701000000
9902,第一商業銀行,國內銀行,公股存款與其他,13942000000
9902,華南商業銀行,國內銀行,活期存款,718437000000
9902,華南商業銀行,國內銀行,定期存款,509661000000
9902,華南商業銀行,國內銀行,外匯總存款,230956000000
9902,華南商業銀行,國內銀行,公股存款與其他,5455000000
9902,彰化商業銀行,國內銀行,活期存款,545523000000
9902,彰化商業銀行,國內銀行,定期存款,477395000000
9902,彰化商業銀行,國內銀行,外匯總存款,167672000000
9902,彰化商業銀行,國內銀行,公股存款與其他,2391000000
9902,上海商業儲蓄銀行,國內銀行,活期存款,143548000000
9902,上海商業儲蓄銀行,國內銀行,定期存款,178979000000
9902,上海商業儲蓄銀行,國內銀行,外匯總存款,143741000000
9902,上海商業儲蓄銀行,國內銀行,公股存款與其他,0
9902,台北富邦銀行,國內銀行,活期存款,427870000000
9902,台北富邦銀行,國內銀行,定期存款,521618000000
9902,台北富邦銀行,國內銀行,外匯總存款,150516000000
9902,台北富邦銀行,國內銀行,公股存款與其他,19735000000
9902,國泰世華商業銀行,國內銀行,活期存款,627783000000
9902,國泰世華商業銀行,國內銀行,定期存款,464072000000
9902,國泰世華商業銀行,國內銀行,外匯總存款,135996000000
9902,國泰世華商業銀行,國內銀行,公股存款與其他,84000000
9902,中國輸出入銀行,國內銀行,活期存款,0
9902,中國輸出入銀行,國內銀行,定期存款,0
9902,中國輸出入銀行,國內銀行,外匯總存款,0
9902,中國輸出入銀行,國內銀行,公股存款與其他,0
9902,高雄銀行,國內銀行,活期存款,53044000000
9902,高雄銀行,國內銀行,定期存款,95728000000
9902,高雄銀行,國內銀行,外匯總存款,10561000000
9902,高雄銀行,國內銀行,公股存款與其他,8098000000
9902,兆豐國際商業銀行,國內銀行,活期存款,434938000000
9902,兆豐國際商業銀行,國內銀行,定期存款,484892000000
9902,兆豐國際商業銀行,國內銀行,外匯總存款,523736000000
9902,兆豐國際商業銀行,國內銀行,公股存款與其他,3791000000
9902,花旗,國內銀行,活期存款,168673000000
9902,花旗,國內銀行,定期存款,81562000000
9902,花旗,國內銀行,外匯總存款,355001000000
9902,花旗,國內銀行,公股存款與其他,0
9902,中華開發工業銀行,國內銀行,活期存款,3641000000
9902,中華開發工業銀行,國內銀行,定期存款,19678000000
9902,中華開發工業銀行,國內銀行,外匯總存款,12491000000
9902,中華開發工業銀行,國內銀行,公股存款與其他,0
9902,臺灣工業銀行,國內銀行,活期存款,2513000000
9902,臺灣工業銀行,國內銀行,定期存款,48252000000
9902,臺灣工業銀行,國內銀行,外匯總存款,8781000000
9902,臺灣工業銀行,國內銀行,公股存款與其他,0
9902,大台北商業銀行,國內銀行,活期存款,13603000000
9902,大台北商業銀行,國內銀行,定期存款,20492000000
9902,大台北商業銀行,國內銀行,外匯總存款,0
9902,大台北商業銀行,國內銀行,公股存款與其他,0
9902,華泰商業銀行,國內銀行,活期存款,30692000000
9902,華泰商業銀行,國內銀行,定期存款,61725000000
9902,華泰商業銀行,國內銀行,外匯總存款,1820000000
9902,華泰商業銀行,國內銀行,公股存款與其他,0
9902,臺灣新光商業銀行,國內銀行,活期存款,133402000000
9902,臺灣新光商業銀行,國內銀行,定期存款,197323000000
9902,臺灣新光商業銀行,國內銀行,外匯總存款,22867000000
9902,臺灣新光商業銀行,國內銀行,公股存款與其他,83000000
9902,陽信商業銀行,國內銀行,活期存款,69486000000
9902,陽信商業銀行,國內銀行,定期存款,121106000000
9902,陽信商業銀行,國內銀行,外匯總存款,5970000000
9902,陽信商業銀行,國內銀行,公股存款與其他,227000000
9902,板信商業銀行,國內銀行,活期存款,45364000000
9902,板信商業銀行,國內銀行,定期存款,90671000000
9902,板信商業銀行,國內銀行,外匯總存款,6074000000
9902,板信商業銀行,國內銀行,公股存款與其他,0
9902,三信商業銀行,國內銀行,活期存款,36783000000
9902,三信商業銀行,國內銀行,定期存款,62959000000
9902,三信商業銀行,國內銀行,外匯總存款,900000000
9902,三信商業銀行,國內銀行,公股存款與其他,0
9902,聯邦商業銀行,國內銀行,活期存款,103543000000
9902,聯邦商業銀行,國內銀行,定期存款,138429000000
9902,聯邦商業銀行,國內銀行,外匯總存款,24407000000
9902,聯邦商業銀行,國內銀行,公股存款與其他,0
9902,遠東國際商業銀行,國內銀行,活期存款,53423000000
9902,遠東國際商業銀行,國內銀行,定期存款,177106000000
9902,遠東國際商業銀行,國內銀行,外匯總存款,47906000000
9902,遠東國際商業銀行,國內銀行,公股存款與其他,0
9902,元大商業銀行,國內銀行,活期存款,155564000000
9902,元大商業銀行,國內銀行,定期存款,102683000000
9902,元大商業銀行,國內銀行,外匯總存款,26035000000
9902,元大商業銀行,國內銀行,公股存款與其他,0
9902,永豐商業銀行,國內銀行,活期存款,291649000000
9902,永豐商業銀行,國內銀行,定期存款,387314000000
9902,永豐商業銀行,國內銀行,外匯總存款,143122000000
9902,永豐商業銀行,國內銀行,公股存款與其他,0
9902,玉山商業銀行,國內銀行,活期存款,318695000000
9902,玉山商業銀行,國內銀行,定期存款,375682000000
9902,玉山商業銀行,國內銀行,外匯總存款,96442000000
9902,玉山商業銀行,國內銀行,公股存款與其他,2034000000
9902,萬泰商業銀行,國內銀行,活期存款,31891000000
9902,萬泰商業銀行,國內銀行,定期存款,68411000000
9902,萬泰商業銀行,國內銀行,外匯總存款,3841000000
9902,萬泰商業銀行,國內銀行,公股存款與其他,0
9902,台新國際商業銀行,國內銀行,活期存款,194753000000
9902,台新國際商業銀行,國內銀行,定期存款,339264000000
9902,台新國際商業銀行,國內銀行,外匯總存款,122570000000
9902,台新國際商業銀行,國內銀行,公股存款與其他,0
9902,大眾商業銀行,國內銀行,活期存款,93571000000
9902,大眾商業銀行,國內銀行,定期存款,146539000000
9902,大眾商業銀行,國內銀行,外匯總存款,45003000000
9902,大眾商業銀行,國內銀行,公股存款與其他,0
