年月,銀行,銀行類別,項目,數值
9707,總計,國內銀行,活期存款,6409544000000
9707,總計,國內銀行,定期存款,11082642000000
9707,總計,國內銀行,外匯存款,2868108000000
9707,總計,國內銀行,公股存款與其他,551142000000
9707,臺灣銀行,國內銀行,活期存款,512146000000
9707,臺灣銀行,國內銀行,定期存款,1526805000000
9707,臺灣銀行,國內銀行,外匯總存款,323689000000
9707,臺灣銀行,國內銀行,公股存款與其他,233966000000
9707,臺灣土地銀行,國內銀行,活期存款,318715000000
9707,臺灣土地銀行,國內銀行,定期存款,1036910000000
9707,臺灣土地銀行,國內銀行,外匯總存款,58815000000
9707,臺灣土地銀行,國內銀行,公股存款與其他,172499000000
9707,合作金庫商業銀行,國內銀行,活期存款,572913000000
9707,合作金庫商業銀行,國內銀行,定期存款,1085594000000
9707,合作金庫商業銀行,國內銀行,外匯總存款,121009000000
9707,合作金庫商業銀行,國內銀行,公股存款與其他,50378000000
9707,第一商業銀行,國內銀行,活期存款,514398000000
9707,第一商業銀行,國內銀行,定期存款,503188000000
9707,第一商業銀行,國內銀行,外匯總存款,226036000000
9707,第一商業銀行,國內銀行,公股存款與其他,15098000000
9707,華南商業銀行,國內銀行,活期存款,574509000000
9707,華南商業銀行,國內銀行,定期存款,520618000000
9707,華南商業銀行,國內銀行,外匯總存款,201753000000
9707,華南商業銀行,國內銀行,公股存款與其他,5300000000
9707,彰化商業銀行,國內銀行,活期存款,432689000000
9707,彰化商業銀行,國內銀行,定期存款,431817000000
9707,彰化商業銀行,國內銀行,外匯總存款,146521000000
9707,彰化商業銀行,國內銀行,公股存款與其他,1860000000
9707,花旗,國內銀行,活期存款,54626000000
9707,花旗,國內銀行,定期存款,76909000000
9707,花旗,國內銀行,外匯總存款,40075000000
9707,花旗,國內銀行,公股存款與其他,0
9707,上海商業儲蓄銀行,國內銀行,活期存款,109521000000
9707,上海商業儲蓄銀行,國內銀行,定期存款,178706000000
9707,上海商業儲蓄銀行,國內銀行,外匯總存款,121038000000
9707,上海商業儲蓄銀行,國內銀行,公股存款與其他,0
9707,台北富邦銀行,國內銀行,活期存款,313141000000
9707,台北富邦銀行,國內銀行,定期存款,452520000000
9707,台北富邦銀行,國內銀行,外匯總存款,124934000000
9707,台北富邦銀行,國內銀行,公股存款與其他,18612000000
9707,國泰世華商業銀行,國內銀行,活期存款,435827000000
9707,國泰世華商業銀行,國內銀行,定期存款,486714000000
9707,國泰世華商業銀行,國內銀行,外匯總存款,95660000000
9707,國泰世華商業銀行,國內銀行,公股存款與其他,5049000000
9707,中國輸出入銀行,國內銀行,活期存款,0
9707,中國輸出入銀行,國內銀行,定期存款,0
9707,中國輸出入銀行,國內銀行,外匯總存款,0
9707,中國輸出入銀行,國內銀行,公股存款與其他,0
9707,高雄銀行,國內銀行,活期存款,42446000000
9707,高雄銀行,國內銀行,定期存款,82841000000
9707,高雄銀行,國內銀行,外匯總存款,6857000000
9707,高雄銀行,國內銀行,公股存款與其他,7525000000
9707,兆豐國際商業銀行,國內銀行,活期存款,300863000000
9707,兆豐國際商業銀行,國內銀行,定期存款,405649000000
9707,兆豐國際商業銀行,國內銀行,外匯總存款,456935000000
9707,兆豐國際商業銀行,國內銀行,公股存款與其他,14000000000
9707,中華開發工業銀行,國內銀行,活期存款,1716000000
9707,中華開發工業銀行,國內銀行,定期存款,11356000000
9707,中華開發工業銀行,國內銀行,外匯總存款,16645000000
9707,中華開發工業銀行,國內銀行,公股存款與其他,0
9707,臺灣工業銀行,國內銀行,活期存款,1756000000
9707,臺灣工業銀行,國內銀行,定期存款,44264000000
9707,臺灣工業銀行,國內銀行,外匯總存款,7743000000
9707,臺灣工業銀行,國內銀行,公股存款與其他,0
9707,稻江商業銀行,國內銀行,活期存款,11723000000
9707,稻江商業銀行,國內銀行,定期存款,24262000000
9707,稻江商業銀行,國內銀行,外匯總存款,0
9707,稻江商業銀行,國內銀行,公股存款與其他,0
9707,華泰商業銀行,國內銀行,活期存款,24136000000
9707,華泰商業銀行,國內銀行,定期存款,65228000000
9707,華泰商業銀行,國內銀行,外匯總存款,1668000000
9707,華泰商業銀行,國內銀行,公股存款與其他,0
