年月,銀行,項目,數值
10004,美商美國紐約梅隆銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10004,新加坡大華銀行,外國銀行在臺分行（含OBU）,活期存款,311000000
10004,新加坡大華銀行,外國銀行在臺分行（含OBU）,定期存款,1162000000
10004,新加坡大華銀行,外國銀行在臺分行（含OBU）,外匯總存款,92000000
10004,新加坡大華銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10004,美商道富銀行,外國銀行在臺分行（含OBU）,活期存款,0
10004,美商道富銀行,外國銀行在臺分行（含OBU）,定期存款,0
10004,美商道富銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10004,美商道富銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10004,法國興業銀行,外國銀行在臺分行（含OBU）,活期存款,1000000
10004,法國興業銀行,外國銀行在臺分行（含OBU）,定期存款,1031000000
10004,法國興業銀行,外國銀行在臺分行（含OBU）,外匯總存款,3000000
10004,法國興業銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10004,澳商澳盛銀行,外國銀行在臺分行（含OBU）,活期存款,13907000000
10004,澳商澳盛銀行,外國銀行在臺分行（含OBU）,定期存款,9401000000
10004,澳商澳盛銀行,外國銀行在臺分行（含OBU）,外匯總存款,73115000000
10004,澳商澳盛銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10004,德商德意志銀行,外國銀行在臺分行（含OBU）,活期存款,38280000000
10004,德商德意志銀行,外國銀行在臺分行（含OBU）,定期存款,578000000
10004,德商德意志銀行,外國銀行在臺分行（含OBU）,外匯總存款,4292000000
10004,德商德意志銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10004,香港東亞銀行,外國銀行在臺分行（含OBU）,活期存款,336000000
10004,香港東亞銀行,外國銀行在臺分行（含OBU）,定期存款,12748000000
10004,香港東亞銀行,外國銀行在臺分行（含OBU）,外匯總存款,302000000
10004,香港東亞銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10004,美商摩根大通銀行,外國銀行在臺分行（含OBU）,活期存款,27634000000
10004,美商摩根大通銀行,外國銀行在臺分行（含OBU）,定期存款,4768000000
10004,美商摩根大通銀行,外國銀行在臺分行（含OBU）,外匯總存款,2130000000
10004,美商摩根大通銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10004,新加坡商星展銀行,外國銀行在臺分行（含OBU）,活期存款,24700000000
10004,新加坡商星展銀行,外國銀行在臺分行（含OBU）,定期存款,89487000000
10004,新加坡商星展銀行,外國銀行在臺分行（含OBU）,外匯總存款,14422000000
10004,新加坡商星展銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10004,比利時商富通銀行,外國銀行在臺分行（含OBU）,活期存款,0
10004,比利時商富通銀行,外國銀行在臺分行（含OBU）,定期存款,0
10004,比利時商富通銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10004,比利時商富通銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10004,法商法國巴黎銀行,外國銀行在臺分行（含OBU）,活期存款,1951000000
10004,法商法國巴黎銀行,外國銀行在臺分行（含OBU）,定期存款,2286000000
10004,法商法國巴黎銀行,外國銀行在臺分行（含OBU）,外匯總存款,6641000000
10004,法商法國巴黎銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10004,英商渣打銀行,外國銀行在臺分行（含OBU）,活期存款,0
10004,英商渣打銀行,外國銀行在臺分行（含OBU）,定期存款,0
10004,英商渣打銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10004,英商渣打銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10004,新加坡商新加坡華僑銀行,外國銀行在臺分行（含OBU）,活期存款,0
10004,新加坡商新加坡華僑銀行,外國銀行在臺分行（含OBU）,定期存款,527000000
10004,新加坡商新加坡華僑銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10004,新加坡商新加坡華僑銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10004,法國東方匯理銀行,外國銀行在臺分行（含OBU）,活期存款,455000000
10004,法國東方匯理銀行,外國銀行在臺分行（含OBU）,定期存款,1813000000
10004,法國東方匯理銀行,外國銀行在臺分行（含OBU）,外匯總存款,2353000000
10004,法國東方匯理銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10004,斐商標準銀行,外國銀行在臺分行（含OBU）,活期存款,0
10004,斐商標準銀行,外國銀行在臺分行（含OBU）,定期存款,10018000000
10004,斐商標準銀行,外國銀行在臺分行（含OBU）,外匯總存款,1024000000
10004,斐商標準銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10004,加拿大商豐業銀行,外國銀行在臺分行（含OBU）,活期存款,2000000
10004,加拿大商豐業銀行,外國銀行在臺分行（含OBU）,定期存款,221000000
10004,加拿大商豐業銀行,外國銀行在臺分行（含OBU）,外匯總存款,155000000
10004,加拿大商豐業銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10004,瑞士商瑞士銀行,外國銀行在臺分行（含OBU）,活期存款,6038000000
10004,瑞士商瑞士銀行,外國銀行在臺分行（含OBU）,定期存款,5683000000
10004,瑞士商瑞士銀行,外國銀行在臺分行（含OBU）,外匯總存款,48676000000
10004,瑞士商瑞士銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10004,荷蘭商安智銀行,外國銀行在臺分行（含OBU）,活期存款,179000000
10004,荷蘭商安智銀行,外國銀行在臺分行（含OBU）,定期存款,1366000000
10004,荷蘭商安智銀行,外國銀行在臺分行（含OBU）,外匯總存款,28000000
10004,荷蘭商安智銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10004,美商富國銀行,外國銀行在臺分行（含OBU）,活期存款,0
10004,美商富國銀行,外國銀行在臺分行（含OBU）,定期存款,0
10004,美商富國銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10004,美商富國銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10004,日商三菱東京日聯銀行,外國銀行在臺分行（含OBU）,活期存款,9067000000
10004,日商三菱東京日聯銀行,外國銀行在臺分行（含OBU）,定期存款,10976000000
10004,日商三菱東京日聯銀行,外國銀行在臺分行（含OBU）,外匯總存款,18933000000
10004,日商三菱東京日聯銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10004,比利時商比利時聯合銀行,外國銀行在臺分行（含OBU）,活期存款,0
10004,比利時商比利時聯合銀行,外國銀行在臺分行（含OBU）,定期存款,0
10004,比利時商比利時聯合銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10004,比利時商比利時聯合銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10004,日商三井住友銀行,外國銀行在臺分行（含OBU）,活期存款,4179000000
10004,日商三井住友銀行,外國銀行在臺分行（含OBU）,定期存款,14002000000
10004,日商三井住友銀行,外國銀行在臺分行（含OBU）,外匯總存款,9818000000
10004,日商三井住友銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10004,英商巴克萊銀行,外國銀行在臺分行（含OBU）,活期存款,0
10004,英商巴克萊銀行,外國銀行在臺分行（含OBU）,定期存款,5500000000
10004,英商巴克萊銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10004,英商巴克萊銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10004,瑞士商瑞士信貸銀行,外國銀行在臺分行（含OBU）,活期存款,0
10004,瑞士商瑞士信貸銀行,外國銀行在臺分行（含OBU）,定期存款,5798000000
10004,瑞士商瑞士信貸銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10004,瑞士商瑞士信貸銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10004,美商花旗銀行,外國銀行在臺分行（含OBU）,活期存款,0
10004,美商花旗銀行,外國銀行在臺分行（含OBU）,定期存款,0
10004,美商花旗銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10004,美商花旗銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10004,香港上海匯豐銀行,外國銀行在臺分行（含OBU）,活期存款,0
10004,香港上海匯豐銀行,外國銀行在臺分行（含OBU）,定期存款,0
10004,香港上海匯豐銀行,外國銀行在臺分行（含OBU）,外匯總存款,0
10004,香港上海匯豐銀行,外國銀行在臺分行（含OBU）,公股存款與其他,0
10004,總計,大陸地區銀行在臺分行,活期存款,217321000000
10004,總計,大陸地區銀行在臺分行,定期存款,337934000000
10004,總計,大陸地區銀行在臺分行,外匯存款,0
10004,總計,大陸地區銀行在臺分行,公股存款與其他,0
10004,台北市第五信用合作社,大陸地區銀行在臺分行,活期存款,8170000000
10004,台北市第五信用合作社,大陸地區銀行在臺分行,定期存款,11546000000
10004,台北市第五信用合作社,大陸地區銀行在臺分行,外匯總存款,0
10004,台北市第五信用合作社,大陸地區銀行在臺分行,公股存款與其他,0
10004,台北市第九信用合作社,大陸地區銀行在臺分行,活期存款,8317000000
10004,台北市第九信用合作社,大陸地區銀行在臺分行,定期存款,15675000000
10004,台北市第九信用合作社,大陸地區銀行在臺分行,外匯總存款,0
10004,台北市第九信用合作社,大陸地區銀行在臺分行,公股存款與其他,0
10004,基隆第一信用合作社,大陸地區銀行在臺分行,活期存款,10313000000
10004,基隆第一信用合作社,大陸地區銀行在臺分行,定期存款,16758000000
10004,基隆第一信用合作社,大陸地區銀行在臺分行,外匯總存款,0
10004,基隆第一信用合作社,大陸地區銀行在臺分行,公股存款與其他,0
10004,基隆市第二信用合作社,大陸地區銀行在臺分行,活期存款,13442000000
10004,基隆市第二信用合作社,大陸地區銀行在臺分行,定期存款,12997000000
10004,基隆市第二信用合作社,大陸地區銀行在臺分行,外匯總存款,0
10004,基隆市第二信用合作社,大陸地區銀行在臺分行,公股存款與其他,0
10004,淡水第一信用合作社,大陸地區銀行在臺分行,活期存款,21105000000
10004,淡水第一信用合作社,大陸地區銀行在臺分行,定期存款,40702000000
10004,淡水第一信用合作社,大陸地區銀行在臺分行,外匯總存款,0
10004,淡水第一信用合作社,大陸地區銀行在臺分行,公股存款與其他,0
10004,台北縣淡水信用合作社,大陸地區銀行在臺分行,活期存款,6544000000
10004,台北縣淡水信用合作社,大陸地區銀行在臺分行,定期存款,10424000000
10004,台北縣淡水信用合作社,大陸地區銀行在臺分行,外匯總存款,0
10004,台北縣淡水信用合作社,大陸地區銀行在臺分行,公股存款與其他,0
10004,宜蘭信用合社,大陸地區銀行在臺分行,活期存款,1961000000
10004,宜蘭信用合社,大陸地區銀行在臺分行,定期存款,3845000000
10004,宜蘭信用合社,大陸地區銀行在臺分行,外匯總存款,0
10004,宜蘭信用合社,大陸地區銀行在臺分行,公股存款與其他,0
10004,桃園信用合作社,大陸地區銀行在臺分行,活期存款,7726000000
10004,桃園信用合作社,大陸地區銀行在臺分行,定期存款,10249000000
10004,桃園信用合作社,大陸地區銀行在臺分行,外匯總存款,0
10004,桃園信用合作社,大陸地區銀行在臺分行,公股存款與其他,0
10004,新竹第一信用合作社,大陸地區銀行在臺分行,活期存款,17835000000
10004,新竹第一信用合作社,大陸地區銀行在臺分行,定期存款,28418000000
10004,新竹第一信用合作社,大陸地區銀行在臺分行,外匯總存款,0
10004,新竹第一信用合作社,大陸地區銀行在臺分行,公股存款與其他,0
10004,新竹第三信用合作社,大陸地區銀行在臺分行,活期存款,8723000000
10004,新竹第三信用合作社,大陸地區銀行在臺分行,定期存款,17308000000
10004,新竹第三信用合作社,大陸地區銀行在臺分行,外匯總存款,0
10004,新竹第三信用合作社,大陸地區銀行在臺分行,公股存款與其他,0
10004,竹南信用合作社,大陸地區銀行在臺分行,活期存款,7267000000
10004,竹南信用合作社,大陸地區銀行在臺分行,定期存款,9572000000
10004,竹南信用合作社,大陸地區銀行在臺分行,外匯總存款,0
10004,竹南信用合作社,大陸地區銀行在臺分行,公股存款與其他,0
10004,台中市第二信用合作社,大陸地區銀行在臺分行,活期存款,17311000000
10004,台中市第二信用合作社,大陸地區銀行在臺分行,定期存款,26839000000
10004,台中市第二信用合作社,大陸地區銀行在臺分行,外匯總存款,0
10004,台中市第二信用合作社,大陸地區銀行在臺分行,公股存款與其他,0
10004,彰化第一信用合作社,大陸地區銀行在臺分行,活期存款,6066000000
10004,彰化第一信用合作社,大陸地區銀行在臺分行,定期存款,10141000000
10004,彰化第一信用合作社,大陸地區銀行在臺分行,外匯總存款,0
10004,彰化第一信用合作社,大陸地區銀行在臺分行,公股存款與其他,0
10004,彰化第五信用合作社,信用合作社,活期存款,3512000000
10004,彰化第五信用合作社,信用合作社,定期存款,5642000000
10004,彰化第五信用合作社,信用合作社,外匯總存款,0
10004,彰化第五信用合作社,信用合作社,公股存款與其他,0
10004,彰化第六信用合作社,信用合作社,活期存款,8563000000
10004,彰化第六信用合作社,信用合作社,定期存款,10988000000
10004,彰化第六信用合作社,信用合作社,外匯總存款,0
10004,彰化第六信用合作社,信用合作社,公股存款與其他,0
10004,彰化第十信用合作社,信用合作社,活期存款,6077000000
10004,彰化第十信用合作社,信用合作社,定期存款,8272000000
10004,彰化第十信用合作社,信用合作社,外匯總存款,0
10004,彰化第十信用合作社,信用合作社,公股存款與其他,0
10004,彰化縣鹿港信用合作社,信用合作社,活期存款,8538000000
10004,彰化縣鹿港信用合作社,信用合作社,定期存款,13926000000
10004,彰化縣鹿港信用合作社,信用合作社,外匯總存款,0
10004,彰化縣鹿港信用合作社,信用合作社,公股存款與其他,0
10004,嘉義市第三信用合作社,信用合作社,活期存款,2389000000
10004,嘉義市第三信用合作社,信用合作社,定期存款,6166000000
10004,嘉義市第三信用合作社,信用合作社,外匯總存款,0
10004,嘉義市第三信用合作社,信用合作社,公股存款與其他,0
10004,嘉義巿第四信用合作社,信用合作社,活期存款,678000000
10004,嘉義巿第四信用合作社,信用合作社,定期存款,1848000000
10004,嘉義巿第四信用合作社,信用合作社,外匯總存款,0
10004,嘉義巿第四信用合作社,信用合作社,公股存款與其他,0
10004,台南第三信用合作社,信用合作社,活期存款,7132000000
10004,台南第三信用合作社,信用合作社,定期存款,8710000000
10004,台南第三信用合作社,信用合作社,外匯總存款,0
10004,台南第三信用合作社,信用合作社,公股存款與其他,0
10004,高雄市第三信用合作社,信用合作社,活期存款,15223000000
10004,高雄市第三信用合作社,信用合作社,定期存款,25040000000
10004,高雄市第三信用合作社,信用合作社,外匯總存款,0
10004,高雄市第三信用合作社,信用合作社,公股存款與其他,0
10004,花蓮第一信用合作社,信用合作社,活期存款,8183000000
10004,花蓮第一信用合作社,信用合作社,定期存款,11096000000
10004,花蓮第一信用合作社,信用合作社,外匯總存款,0
10004,花蓮第一信用合作社,信用合作社,公股存款與其他,0
10004,花蓮第二信用合作社,信用合作社,活期存款,16573000000
10004,花蓮第二信用合作社,信用合作社,定期存款,23843000000
10004,花蓮第二信用合作社,信用合作社,外匯總存款,0
10004,花蓮第二信用合作社,信用合作社,公股存款與其他,0
10004,澎湖縣第一信用合作社,信用合作社,活期存款,1405000000
10004,澎湖縣第一信用合作社,信用合作社,定期存款,2304000000
10004,澎湖縣第一信用合作社,信用合作社,外匯總存款,0
10004,澎湖縣第一信用合作社,信用合作社,公股存款與其他,0
10004,澎湖第二信用合作社,信用合作社,活期存款,2678000000
10004,澎湖第二信用合作社,信用合作社,定期存款,3899000000
10004,澎湖第二信用合作社,信用合作社,外匯總存款,0
10004,澎湖第二信用合作社,信用合作社,公股存款與其他,0
10004,金門縣信用合作社,信用合作社,活期存款,1590000000
10004,金門縣信用合作社,信用合作社,定期存款,1725000000
10004,金門縣信用合作社,信用合作社,外匯總存款,0
10004,金門縣信用合作社,信用合作社,公股存款與其他,0
