年月,銀行,銀行類別,項目,數值
9710,總計,國內銀行,活期存款,6446665000000
9710,總計,國內銀行,定期存款,11475947000000
9710,總計,國內銀行,外匯存款,3237916000000
9710,總計,國內銀行,公股存款與其他,546460000000
9710,臺灣銀行,國內銀行,活期存款,553783000000
9710,臺灣銀行,國內銀行,定期存款,1691772000000
9710,臺灣銀行,國內銀行,外匯總存款,345276000000
9710,臺灣銀行,國內銀行,公股存款與其他,245849000000
9710,臺灣土地銀行,國內銀行,活期存款,319185000000
9710,臺灣土地銀行,國內銀行,定期存款,1063156000000
9710,臺灣土地銀行,國內銀行,外匯總存款,72002000000
9710,臺灣土地銀行,國內銀行,公股存款與其他,153568000000
9710,合作金庫商業銀行,國內銀行,活期存款,585086000000
9710,合作金庫商業銀行,國內銀行,定期存款,1155080000000
9710,合作金庫商業銀行,國內銀行,外匯總存款,148013000000
9710,合作金庫商業銀行,國內銀行,公股存款與其他,55672000000
9710,第一商業銀行,國內銀行,活期存款,532774000000
9710,第一商業銀行,國內銀行,定期存款,548612000000
9710,第一商業銀行,國內銀行,外匯總存款,259593000000
9710,第一商業銀行,國內銀行,公股存款與其他,15794000000
9710,華南商業銀行,國內銀行,活期存款,581045000000
9710,華南商業銀行,國內銀行,定期存款,548309000000
9710,華南商業銀行,國內銀行,外匯總存款,237047000000
9710,華南商業銀行,國內銀行,公股存款與其他,5586000000
9710,彰化商業銀行,國內銀行,活期存款,443077000000
9710,彰化商業銀行,國內銀行,定期存款,460542000000
9710,彰化商業銀行,國內銀行,外匯總存款,172279000000
9710,彰化商業銀行,國內銀行,公股存款與其他,2296000000
9710,花旗,國內銀行,活期存款,52897000000
9710,花旗,國內銀行,定期存款,69310000000
9710,花旗,國內銀行,外匯總存款,38458000000
9710,花旗,國內銀行,公股存款與其他,0
9710,上海商業儲蓄銀行,國內銀行,活期存款,110426000000
9710,上海商業儲蓄銀行,國內銀行,定期存款,195120000000
9710,上海商業儲蓄銀行,國內銀行,外匯總存款,142486000000
9710,上海商業儲蓄銀行,國內銀行,公股存款與其他,0
9710,台北富邦銀行,國內銀行,活期存款,315343000000
9710,台北富邦銀行,國內銀行,定期存款,458204000000
9710,台北富邦銀行,國內銀行,外匯總存款,147782000000
9710,台北富邦銀行,國內銀行,公股存款與其他,22078000000
9710,國泰世華商業銀行,國內銀行,活期存款,427733000000
9710,國泰世華商業銀行,國內銀行,定期存款,536886000000
9710,國泰世華商業銀行,國內銀行,外匯總存款,118329000000
9710,國泰世華商業銀行,國內銀行,公股存款與其他,2407000000
9710,中國輸出入銀行,國內銀行,活期存款,0
9710,中國輸出入銀行,國內銀行,定期存款,0
9710,中國輸出入銀行,國內銀行,外匯總存款,0
9710,中國輸出入銀行,國內銀行,公股存款與其他,0
9710,高雄銀行,國內銀行,活期存款,41936000000
9710,高雄銀行,國內銀行,定期存款,85945000000
9710,高雄銀行,國內銀行,外匯總存款,6922000000
9710,高雄銀行,國內銀行,公股存款與其他,8254000000
9710,兆豐國際商業銀行,國內銀行,活期存款,313869000000
9710,兆豐國際商業銀行,國內銀行,定期存款,449536000000
9710,兆豐國際商業銀行,國內銀行,外匯總存款,525138000000
9710,兆豐國際商業銀行,國內銀行,公股存款與其他,4025000000
9710,中華開發工業銀行,國內銀行,活期存款,1921000000
