年月,銀行,銀行類別,項目,數值,英文項目
9503,總計,本國銀行,月均餘額,16719023000000,LN_Aum
9503,中央信託局,本國銀行,月均餘額,207382000000,LN_Aum
9503,中國農民銀行,本國銀行,月均餘額,437037000000,LN_Aum
9503,交通銀行,本國銀行,月均餘額,395033000000,LN_Aum
9503,臺灣銀行,本國銀行,月均餘額,1397767000000,LN_Aum
9503,臺灣土地銀行,本國銀行,月均餘額,1312802000000,LN_Aum
9503,合作金庫銀行,本國銀行,月均餘額,1293167000000,LN_Aum
9503,第一商業銀行,本國銀行,月均餘額,867389000000,LN_Aum
9503,華南商業銀行,本國銀行,月均餘額,928254000000,LN_Aum
9503,彰化商業銀行,本國銀行,月均餘額,832935000000,LN_Aum
9503,華僑商業銀行,本國銀行,月均餘額,176537000000,LN_Aum
9503,上海商業儲蓄銀行,本國銀行,月均餘額,217064000000,LN_Aum
9503,台北富邦銀行,本國銀行,月均餘額,574682000000,LN_Aum
9503,國泰世華商業銀行,本國銀行,月均餘額,622806000000,LN_Aum
9503,中國輸出入銀行,本國銀行,月均餘額,69610000000,LN_Aum
9503,高雄銀行,本國銀行,月均餘額,103372000000,LN_Aum
9503,中國國際商業銀行,本國銀行,月均餘額,670958000000,LN_Aum
9503,中華開發工業銀行,本國銀行,月均餘額,58222000000,LN_Aum
9503,臺灣工業銀行,本國銀行,月均餘額,43205000000,LN_Aum
9503,華泰商業銀行,本國銀行,月均餘額,60766000000,LN_Aum
9503,臺灣新光商業銀行,本國銀行,月均餘額,197228000000,LN_Aum
9503,陽信商業銀行,本國銀行,月均餘額,164615000000,LN_Aum
9503,板信商業銀行,本國銀行,月均餘額,138659000000,LN_Aum
9503,三信商業銀行,本國銀行,月均餘額,71176000000,LN_Aum
9503,臺灣新光商業銀行,本國銀行,月均餘額,0,LN_Aum
9503,第七商業銀行,本國銀行,月均餘額,55665000000,LN_Aum
9503,高新商業銀行,本國銀行,月均餘額,0,LN_Aum
9503,聯邦商業銀行,本國銀行,月均餘額,180627000000,LN_Aum
9503,中華商業銀行,本國銀行,月均餘額,135107000000,LN_Aum
9503,遠東國際商業銀行,本國銀行,月均餘額,210319000000,LN_Aum
9503,復華商業銀行,本國銀行,月均餘額,222682000000,LN_Aum
9503,建華商業銀行,本國銀行,月均餘額,295132000000,LN_Aum
9503,玉山商業銀行,本國銀行,月均餘額,376639000000,LN_Aum
9503,萬泰商業銀行,本國銀行,月均餘額,150788000000,LN_Aum
9503,寶華商業銀行,本國銀行,月均餘額,108350000000,LN_Aum
9503,台新國際商業銀行,本國銀行,月均餘額,535312000000,LN_Aum
9503,大眾商業銀行,本國銀行,月均餘額,221274000000,LN_Aum
9503,日盛國際商業銀行,本國銀行,月均餘額,190318000000,LN_Aum
9503,安泰商業銀行,本國銀行,月均餘額,194545000000,LN_Aum
9503,中國信託商業銀行,本國銀行,月均餘額,841829000000,LN_Aum
9503,慶豐商業銀行,本國銀行,月均餘額,78757000000,LN_Aum
9503,臺灣中小企業銀行,本國銀行,月均餘額,711577000000,LN_Aum
9503,臺北國際商業銀行,本國銀行,月均餘額,294687000000,LN_Aum
9503,新竹國際商業銀行,本國銀行,月均餘額,270036000000,LN_Aum
9503,臺中商業銀行,本國銀行,月均餘額,181188000000,LN_Aum
9503,臺南區中小企業銀行,本國銀行,月均餘額,111527000000,LN_Aum
9503,花蓮區中小企業銀行,本國銀行,月均餘額,10607000000,LN_Aum
9503,臺東區中小企業銀行,本國銀行,月均餘額,34304000000,LN_Aum
9503,外國銀行在台分行,本國銀行,月均餘額,467087000000,LN_Aum
