年月,銀行,銀行類別,項目,數值
9603,總計,本國銀行,月均餘額,17569795000000
9603,中央信託局,本國銀行,月均餘額,223734000000
9603,中國農民銀行,本國銀行,月均餘額,0
9603,交通銀行,本國銀行,月均餘額,0
9603,臺灣銀行,本國銀行,月均餘額,1545337000000
9603,臺灣土地銀行,本國銀行,月均餘額,1363219000000
9603,合作金庫商業銀行,本國銀行,月均餘額,1753335000000
9603,第一商業銀行,本國銀行,月均餘額,969332000000
9603,華南商業銀行,本國銀行,月均餘額,1009515000000
9603,彰化商業銀行,本國銀行,月均餘額,862069000000
9603,華僑商業銀行,本國銀行,月均餘額,176179000000
9603,上海商業儲蓄銀行,本國銀行,月均餘額,256939000000
9603,台北富邦銀行,本國銀行,月均餘額,653366000000
9603,國泰世華商業銀行,本國銀行,月均餘額,718671000000
9603,中國輸出入銀行,本國銀行,月均餘額,61267000000
9603,高雄銀行,本國銀行,月均餘額,105414000000
9603,兆豐國際商業銀行,本國銀行,月均餘額,1129397000000
9603,中華開發工業銀行,本國銀行,月均餘額,68053000000
9603,臺灣工業銀行,本國銀行,月均餘額,50145000000
9603,華泰商業銀行,本國銀行,月均餘額,76769000000
9603,臺灣新光商業銀行,本國銀行,月均餘額,231994000000
9603,陽信商業銀行,本國銀行,月均餘額,185272000000
9603,板信商業銀行,本國銀行,月均餘額,138980000000
9603,三信商業銀行,本國銀行,月均餘額,79165000000
9603,第七商業銀行,本國銀行,月均餘額,0
9603,聯邦商業銀行,本國銀行,月均餘額,208039000000
9603,中華商業銀行,本國銀行,月均餘額,100970000000
9603,遠東國際商業銀行,本國銀行,月均餘額,234443000000
9603,復華商業銀行,本國銀行,月均餘額,228985000000
9603,永豐商業銀行,本國銀行,月均餘額,571422000000
9603,玉山商業銀行,本國銀行,月均餘額,465251000000
9603,萬泰商業銀行,本國銀行,月均餘額,135677000000
9603,寶華商業銀行,本國銀行,月均餘額,89511000000
9603,台新國際商業銀行,本國銀行,月均餘額,511968000000
9603,大眾商業銀行,本國銀行,月均餘額,225262000000
9603,日盛國際商業銀行,本國銀行,月均餘額,158638000000
9603,安泰商業銀行,本國銀行,月均餘額,209590000000
9603,中國信託商業銀行,本國銀行,月均餘額,768195000000
9603,慶豐商業銀行,本國銀行,月均餘額,67803000000
9603,臺灣中小企業銀行,本國銀行,月均餘額,743689000000
9603,臺北國際商業銀行,本國銀行,月均餘額,0
9603,新竹國際商業銀行,本國銀行,月均餘額,285501000000
9603,臺中商業銀行,本國銀行,月均餘額,187542000000
9603,京城商業銀行,本國銀行,月均餘額,136421000000
9603,花蓮區中小企業銀行,本國銀行,月均餘額,5732000000
9603,臺東區中小企業銀行,本國銀行,月均餘額,23909000000
9603,外國銀行在台分行,本國銀行,月均餘額,553094000000
