年月,銀行,銀行類別,項目,數值
9707,總計,本國銀行,月均餘額,18658516000000
9707,臺灣銀行,本國銀行,月均餘額,1961180000000
9707,臺灣土地銀行,本國銀行,月均餘額,1488653000000
9707,合作金庫商業銀行,本國銀行,月均餘額,1720410000000
9707,第一商業銀行,本國銀行,月均餘額,1067443000000
9707,華南商業銀行,本國銀行,月均餘額,1075172000000
9707,彰化商業銀行,本國銀行,月均餘額,911144000000
9707,花旗,本國銀行,月均餘額,91693000000
9707,上海商業儲蓄銀行,本國銀行,月均餘額,307461000000
9707,台北富邦銀行,本國銀行,月均餘額,715383000000
9707,國泰世華商業銀行,本國銀行,月均餘額,807516000000
9707,中國輸出入銀行,本國銀行,月均餘額,75922000000
9707,高雄銀行,本國銀行,月均餘額,123027000000
9707,兆豐國際商業銀行,本國銀行,月均餘額,1271773000000
9707,中華開發工業銀行,本國銀行,月均餘額,74362000000
9707,臺灣工業銀行,本國銀行,月均餘額,63297000000
9707,稻江商業銀行,本國銀行,月均餘額,24805000000
9707,華泰商業銀行,本國銀行,月均餘額,84450000000
9707,臺灣新光商業銀行,本國銀行,月均餘額,278534000000
9707,陽信商業銀行,本國銀行,月均餘額,164124000000
9707,板信商業銀行,本國銀行,月均餘額,120072000000
9707,三信商業銀行,本國銀行,月均餘額,77272000000
9707,聯邦商業銀行,本國銀行,月均餘額,184445000000
9707,中華商業銀行,本國銀行,月均餘額,0
9707,遠東國際商業銀行,本國銀行,月均餘額,214893000000
9707,元大商業銀行,本國銀行,月均餘額,233590000000
9707,永豐商業銀行,本國銀行,月均餘額,619667000000
9707,玉山商業銀行,本國銀行,月均餘額,552561000000
9707,萬泰商業銀行,本國銀行,月均餘額,102602000000
9707,寶華商業銀行,本國銀行,月均餘額,0
9707,台新國際商業銀行,本國銀行,月均餘額,563307000000
9707,大眾商業銀行,本國銀行,月均餘額,221684000000
9707,日盛國際商業銀行,本國銀行,月均餘額,150226000000
9707,安泰商業銀行,本國銀行,月均餘額,182357000000
9707,中國信託商業銀行,本國銀行,月均餘額,831580000000
9707,慶豐商業銀行,本國銀行,月均餘額,36191000000
9707,臺灣中小企業銀行,本國銀行,月均餘額,841084000000
9707,渣打國際商業銀行,本國銀行,月均餘額,278996000000
9707,臺中商業銀行,本國銀行,月均餘額,194757000000
9707,京城商業銀行,本國銀行,月均餘額,112284000000
9707,花蓮區中小企業銀行,本國銀行,月均餘額,0
9707,臺東區中小企業銀行,本國銀行,月均餘額,0
9707,外國銀行在台分行,本國銀行,月均餘額,834598000000
